k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[88, 28, 1, 3]                                                             |  | used linear model with 116 points | iterate failure | actual_k=16
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[177, 55, 2, 6]                                                            |  | used linear model with 116 points | iterate failure | actual_k=16
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[264, 84, 3, 9]                                                            |  | used linear model with 116 points | iterate failure | actual_k=16
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[350, 114, 4, 12]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[436, 144, 5, 15]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       6|[0.602150495503903, 0.0163472179244842, 1.887432995788921, 0.6518130374078651, 0.0178994432267818, 1.9963060057145177, 1.3000085753787143, 0.026533200425891, 2.1171051619371544, -0.0218364449055644, 0.0214732566769751, 2.1565957535485034, 1.2266754086797396, 0.0163290547441489, 2.2183404085151084, 0.2132303000056905, 0.0183776662907112, 2.277217082764751, 1.3387830231237292, 0.0260208481694421, 2.390751868099886, 4.502326272530336, 0.0314026169521659, 2.488622276417923, 0.6614231327197468, 0.0224451522479147, 2.56196047870551, 4.390903977174388, 0.0346805218635159, 2.7038791518867122, 0.2287179494069525, 0.0168368693518024, 2.9396656152013567, 0.2364513314707962, 0.0195030863648473, 2.969105477523727, 0.709742275841213, 0.0209942172410945, 3.127763508232534, 0.2029130146150924, 0.0196908973622026, 3.2230445035001614, -0.0639201959450121, 0.0154931161367187, 3.2577547754709943, 1.379170216425345, 0.0213374397118987, 3.379687510138855, 0.244451000228415, 0.0216313662383675, 3.6700441221951166, 0.063942587020936, 0.0223849028039502, 3.7176668135478104, 0.0151229414873607, 0.0212554061552003, 3.8290201781212247, 0.4149621323204753, 0.0229883051699685, 3.957422742899814, 0.2668764142890317, 0.0191467319381015, 4.052494037999018, 0.8184209071993013, 0.0264144212859536, 4.175234338021701, 0.965588970048445, 0.0210374794160718, 4.4314389980266915, 0.7425178733911135, 0.0224145123364108, 4.559357634883665, 0.2106658107677158, 0.0222835310902585, 4.600691630735039, 0.5043151718965426, 0.0214522926297624, 4.703321487104002, 0.0493927904287232, 0.0158296849354293, 4.800362607112605, 0.3702402893663617, 0.0193496968171873, 4.967262122011248, 0.160776978825943, 0.0200541823704929, 5.397503499041993, 0.2921140189928662, 0.0201452801883609, 5.418020068003106, 0.0958778454355262, 0.0172792957784395, 2.5880230119229473, 0.0018385084608369, 0.0187718583865945, 3.8623210191314676, 0.1547038860822457, 0.0191612491751251, 5.203658063293036]|365462.3058851108653471|      0.06250000|[523, 173, 6, 18]                                                          |  | used linear model with 116 points | iterate success | actual_k=16
       7|[0.602150495503903, 0.0163472179244842, 1.887432995788921, 0.6518130374078651, 0.0178994432267818, 1.9963060057145177, 1.3000085753787143, 0.026533200425891, 2.1171051619371544, -0.0218364449055644, 0.0214732566769751, 2.1565957535485034, 1.2266754086797396, 0.0163290547441489, 2.2183404085151084, 0.2132303000056905, 0.0183776662907112, 2.277217082764751, 1.3387830231237292, 0.0260208481694421, 2.390751868099886, 4.502326272530336, 0.0314026169521659, 2.488622276417923, 0.6614231327197468, 0.0224451522479147, 2.56196047870551, 4.390903977174388, 0.0346805218635159, 2.7038791518867122, 0.2287179494069525, 0.0168368693518024, 2.9396656152013567, 0.2364513314707962, 0.0195030863648473, 2.969105477523727, 0.709742275841213, 0.0209942172410945, 3.127763508232534, 0.2029130146150924, 0.0196908973622026, 3.2230445035001614, -0.0639201959450121, 0.0154931161367187, 3.2577547754709943, 1.379170216425345, 0.0213374397118987, 3.379687510138855, 0.244451000228415, 0.0216313662383675, 3.6700441221951166, 0.063942587020936, 0.0223849028039502, 3.7176668135478104, 0.0151229414873607, 0.0212554061552003, 3.8290201781212247, 0.4149621323204753, 0.0229883051699685, 3.957422742899814, 0.2668764142890317, 0.0191467319381015, 4.052494037999018, 0.8184209071993013, 0.0264144212859536, 4.175234338021701, 0.965588970048445, 0.0210374794160718, 4.4314389980266915, 0.7425178733911135, 0.0224145123364108, 4.559357634883665, 0.2106658107677158, 0.0222835310902585, 4.600691630735039, 0.5043151718965426, 0.0214522926297624, 4.703321487104002, 0.0493927904287232, 0.0158296849354293, 4.800362607112605, 0.3702402893663617, 0.0193496968171873, 4.967262122011248, 0.160776978825943, 0.0200541823704929, 5.397503499041993, 0.2921140189928662, 0.0201452801883609, 5.418020068003106, 0.0958778454355262, 0.0172792957784395, 2.5880230119229473, 0.0018385084608369, 0.0187718583865945, 3.8623210191314676, 0.1547038860822457, 0.0191612491751251, 5.203658063293036]|365462.3058851108653471|      0.03125000|[609, 203, 7, 21]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       8|[0.6043096409390799, 0.0165060223990243, 1.886631434078757, 0.6501755195283128, 0.0165387185299247, 1.9970245289595379, 1.29775006190073, 0.0298937192022571, 2.1164832830002966, -0.0257546842750388, 0.0241823842111881, 2.158409036015144, 1.2294834844598275, 0.0214606173934296, 2.216558028261244, 0.2153182041895333, 0.0149554607714092, 2.2736613423250494, 1.3445550956923757, 0.0234362892614295, 2.3887565740012064, 4.501178744411889, 0.043760757846184, 2.486580467468434, 0.6626688031734226, 0.0266167304655477, 2.5604419941239156, 4.385957911137142, 0.0414344043136172, 2.698874859755052, 0.2306208104482585, 0.0152433295837595, 2.9358970353263554, 0.2391808116061234, 0.0201781362777453, 2.970673828306113, 0.7119130429348368, 0.0251769950244643, 3.125946017597561, 0.207350952836605, 0.0211292090295993, 3.2202538452309213, -0.0654522672145166, 0.0150098878164417, 3.2643758995626837, 1.3808473904487257, 0.0240584069290199, 3.3802399406138517, 0.2421971176763921, 0.0178933962370791, 3.6695871199019394, 0.0673615135945237, 0.0236749811475088, 3.7140308369421713, 0.0143945074918752, 0.019022939552246, 3.833929274457322, 0.4139989713781123, 0.0234223493504952, 3.9591545077939827, 0.2653575499683054, 0.0188719786221039, 4.052919801797316, 0.8175375244240035, 0.0315952520911121, 4.177557204635287, 0.9637046152879831, 0.0214818272223724, 4.437926346790449, 0.7424467150889247, 0.0274580933921938, 4.559042341394058, 0.2155646256361972, 0.0199352674149394, 4.601963982010621, 0.5044058776949443, 0.0204812003251791, 4.706135590900696, 0.0524465262769227, 0.0153377498055725, 4.801742451852132, 0.3715052639565552, 0.0201028179345875, 4.9651736593269575, 0.158843348931979, 0.0176943440616167, 5.397535380138557, 0.2974790720378461, 0.018165502424292, 5.420958793869084, 0.0930209002166349, 0.0186648474546529, 2.5886785017176264, 0.0073767310883631, 0.0200921982021337, 3.8656442195049228, 0.1558325783492615, 0.0128762585026284, 5.206127049679392]|325896.3348482772125863|      0.06250000|[694, 234, 8, 24]                                                          |  | used linear model with 116 points | iterate success | actual_k=16
       9|[0.6043096409390799, 0.0165060223990243, 1.886631434078757, 0.6501755195283128, 0.0165387185299247, 1.9970245289595379, 1.29775006190073, 0.0298937192022571, 2.1164832830002966, -0.0257546842750388, 0.0241823842111881, 2.158409036015144, 1.2294834844598275, 0.0214606173934296, 2.216558028261244, 0.2153182041895333, 0.0149554607714092, 2.2736613423250494, 1.3445550956923757, 0.0234362892614295, 2.3887565740012064, 4.501178744411889, 0.043760757846184, 2.486580467468434, 0.6626688031734226, 0.0266167304655477, 2.5604419941239156, 4.385957911137142, 0.0414344043136172, 2.698874859755052, 0.2306208104482585, 0.0152433295837595, 2.9358970353263554, 0.2391808116061234, 0.0201781362777453, 2.970673828306113, 0.7119130429348368, 0.0251769950244643, 3.125946017597561, 0.207350952836605, 0.0211292090295993, 3.2202538452309213, -0.0654522672145166, 0.0150098878164417, 3.2643758995626837, 1.3808473904487257, 0.0240584069290199, 3.3802399406138517, 0.2421971176763921, 0.0178933962370791, 3.6695871199019394, 0.0673615135945237, 0.0236749811475088, 3.7140308369421713, 0.0143945074918752, 0.019022939552246, 3.833929274457322, 0.4139989713781123, 0.0234223493504952, 3.9591545077939827, 0.2653575499683054, 0.0188719786221039, 4.052919801797316, 0.8175375244240035, 0.0315952520911121, 4.177557204635287, 0.9637046152879831, 0.0214818272223724, 4.437926346790449, 0.7424467150889247, 0.0274580933921938, 4.559042341394058, 0.2155646256361972, 0.0199352674149394, 4.601963982010621, 0.5044058776949443, 0.0204812003251791, 4.706135590900696, 0.0524465262769227, 0.0153377498055725, 4.801742451852132, 0.3715052639565552, 0.0201028179345875, 4.9651736593269575, 0.158843348931979, 0.0176943440616167, 5.397535380138557, 0.2974790720378461, 0.018165502424292, 5.420958793869084, 0.0930209002166349, 0.0186648474546529, 2.5886785017176264, 0.0073767310883631, 0.0200921982021337, 3.8656442195049228, 0.1558325783492615, 0.0128762585026284, 5.206127049679392]|325896.3348482772125863|      0.03125000|[780, 264, 9, 27]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
      10|[0.6010739427845186, 0.0143846076269259, 1.8864519562449793, 0.6522854662807286, 0.0194707784776168, 1.9980803715601603, 1.30135882036418, 0.0288995609563879, 2.115591679794914, -0.0290619164583765, 0.0258879964224259, 2.1594708061481414, 1.2260778417839042, 0.0222076950083051, 2.2174675492073823, 0.2143307433047832, 0.0171034648817632, 2.273678381738383, 1.3433529118820382, 0.0276509047722959, 2.3874699873387133, 4.502010409769496, 0.0563167227627815, 2.4870451192250536, 0.6625310390901292, 0.0288006730647569, 2.563953884657731, 4.383996543368045, 0.0568154210738014, 2.7006949962787496, 0.231484764732177, 0.0143072608640686, 2.936558856084595, 0.2435281962108838, 0.0196457313258548, 2.9698626649265285, 0.7136353711231403, 0.0276707122277432, 3.1270030470644326, 0.2091103547202156, 0.0156301456256223, 3.220887781917228, -0.0661772971284597, 0.013766190603796, 3.2608216597739337, 1.3804643791841673, 0.0304532160266347, 3.3836796452384648, 0.2393189975137019, 0.0202297764106433, 3.669492026334978, 0.0682366875358026, 0.0263912632413275, 3.713584398503164, 0.0117197733650739, 0.0225815449514588, 3.83710580968662, 0.4141635142086037, 0.0189644440166087, 3.9611222680859917, 0.2657710507735097, 0.0154550097977851, 4.055801141578373, 0.8187347746519398, 0.0294443432084501, 4.178458390864971, 0.9645366856319585, 0.0241406425405378, 4.446397299867161, 0.7401675303809738, 0.0279678419056759, 4.557864726894932, 0.2137300041988854, 0.0195593803686406, 4.599720305998588, 0.5026572450412703, 0.0214732740553815, 4.709661461602934, 0.0571465352500295, 0.014027791840238, 4.8002575352395604, 0.3717374906667493, 0.0234978872651295, 4.967485311040119, 0.1601779713081475, 0.0176402888916998, 5.396269210771664, 0.2964088554201679, 0.0177914235378961, 5.424362912140082, 0.0912286081077571, 0.0200155001648914, 2.589891678326437, 0.0098915126643086, 0.0166975103553151, 3.8669923231354324, 0.1547422796474591, 0.0178157597872608, 5.20646761054484]|293335.0381549278972670|      0.06250000|[869, 291, 10, 30]                                                         |  | used linear model with 116 points | iterate success | actual_k=16
      11|[0.6010739427845186, 0.0143846076269259, 1.8864519562449793, 0.6522854662807286, 0.0194707784776168, 1.9980803715601603, 1.30135882036418, 0.0288995609563879, 2.115591679794914, -0.0290619164583765, 0.0258879964224259, 2.1594708061481414, 1.2260778417839042, 0.0222076950083051, 2.2174675492073823, 0.2143307433047832, 0.0171034648817632, 2.273678381738383, 1.3433529118820382, 0.0276509047722959, 2.3874699873387133, 4.502010409769496, 0.0563167227627815, 2.4870451192250536, 0.6625310390901292, 0.0288006730647569, 2.563953884657731, 4.383996543368045, 0.0568154210738014, 2.7006949962787496, 0.231484764732177, 0.0143072608640686, 2.936558856084595, 0.2435281962108838, 0.0196457313258548, 2.9698626649265285, 0.7136353711231403, 0.0276707122277432, 3.1270030470644326, 0.2091103547202156, 0.0156301456256223, 3.220887781917228, -0.0661772971284597, 0.013766190603796, 3.2608216597739337, 1.3804643791841673, 0.0304532160266347, 3.3836796452384648, 0.2393189975137019, 0.0202297764106433, 3.669492026334978, 0.0682366875358026, 0.0263912632413275, 3.713584398503164, 0.0117197733650739, 0.0225815449514588, 3.83710580968662, 0.4141635142086037, 0.0189644440166087, 3.9611222680859917, 0.2657710507735097, 0.0154550097977851, 4.055801141578373, 0.8187347746519398, 0.0294443432084501, 4.178458390864971, 0.9645366856319585, 0.0241406425405378, 4.446397299867161, 0.7401675303809738, 0.0279678419056759, 4.557864726894932, 0.2137300041988854, 0.0195593803686406, 4.599720305998588, 0.5026572450412703, 0.0214732740553815, 4.709661461602934, 0.0571465352500295, 0.014027791840238, 4.8002575352395604, 0.3717374906667493, 0.0234978872651295, 4.967485311040119, 0.1601779713081475, 0.0176402888916998, 5.396269210771664, 0.2964088554201679, 0.0177914235378961, 5.424362912140082, 0.0912286081077571, 0.0200155001648914, 2.589891678326437, 0.0098915126643086, 0.0166975103553151, 3.8669923231354324, 0.1547422796474591, 0.0178157597872608, 5.20646761054484]|293335.0381549278972670|      0.03125000|[956, 320, 11, 33]                                                         |  | used linear model with 116 points | iterate failure | actual_k=16
