k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9816430633120559, 1.005672305551725, 0.8958394733888572, 0.861094694472744, 0.9286576738594525, 0.8299969627375983, 0.6128495508666655, 0.1136532742905273]|69872.5134935805399437|      2.00000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       2|[0.9816430633120559, 1.005672305551725, 0.8958394733888572, 0.861094694472744, 0.9286576738594525, 0.8299969627375983, 0.6128495508666655, 0.1136532742905273]|69872.5134935805399437|      1.00000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.9816430633120559, 1.005672305551725, 0.8958394733888572, 0.861094694472744, 0.9286576738594525, 0.8299969627375983, 0.6128495508666655, 0.1136532742905273]|69872.5134935805399437|      0.50000000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.9887028586384486, 1.0672379635359888, 0.8966862553368589, 0.8931785320283829, 0.8544975539771529, 0.6941369212201485, 0.5009405479981395, -0.3431272421392368]|1518.7262569149936553|      1.00000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       5|[0.9887028586384486, 1.0672379635359888, 0.8966862553368589, 0.8931785320283829, 0.8544975539771529, 0.6941369212201485, 0.5009405479981395, -0.3431272421392368]|1518.7262569149936553|      0.50000000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.9887028586384486, 1.0672379635359888, 0.8966862553368589, 0.8931785320283829, 0.8544975539771529, 0.6941369212201485, 0.5009405479981395, -0.3431272421392368]|1518.7262569149936553|      0.25000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[0.9887028586384486, 1.0672379635359888, 0.8966862553368589, 0.8931785320283829, 0.8544975539771529, 0.6941369212201485, 0.5009405479981395, -0.3431272421392368]|1518.7262569149936553|      0.12500000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[0.9891155144823729, 1.0590104522191086, 0.8954742863498799, 0.8763775812813296, 0.8197205060507521, 0.7743763154181791, 0.5151597712446327, -0.2569680452744852]|680.0066129798844941|      0.25000000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       9|[0.9891155144823729, 1.0590104522191086, 0.8954742863498799, 0.8763775812813296, 0.8197205060507521, 0.7743763154181791, 0.5151597712446327, -0.2569680452744852]|680.0066129798844941|      0.12500000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[0.9891155144823729, 1.0590104522191086, 0.8954742863498799, 0.8763775812813296, 0.8197205060507521, 0.7743763154181791, 0.5151597712446327, -0.2569680452744852]|680.0066129798844941|      0.06250000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[1.0107852484879472, 1.0598819456722226, 0.9087638055567013, 0.8765936379513805, 0.8192795588475876, 0.7635861771597656, 0.4845622910540019, -0.3039406736230031]|365.2235625667785825|      0.12500000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      12|[1.0107852484879472, 1.0598819456722226, 0.9087638055567013, 0.8765936379513805, 0.8192795588475876, 0.7635861771597656, 0.4845622910540019, -0.3039406736230031]|365.2235625667785825|      0.06250000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[1.0107852484879472, 1.0598819456722226, 0.9087638055567013, 0.8765936379513805, 0.8192795588475876, 0.7635861771597656, 0.4845622910540019, -0.3039406736230031]|365.2235625667785825|      0.03125000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[1.0174444956832003, 1.0682135252496292, 0.9074086097241268, 0.878151339412499, 0.8195271414549535, 0.7761981666931574, 0.494808396197199, -0.2795596877691057]|222.8438468406504569|      0.06250000|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      15|[1.0174444956832003, 1.0682135252496292, 0.9074086097241268, 0.878151339412499, 0.8195271414549535, 0.7761981666931574, 0.494808396197199, -0.2795596877691057]|222.8438468406504569|      0.03125000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[1.0174444956832003, 1.0682135252496292, 0.9074086097241268, 0.878151339412499, 0.8195271414549535, 0.7761981666931574, 0.494808396197199, -0.2795596877691057]|222.8438468406504569|      0.01562500|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[1.0174444956832003, 1.0682135252496292, 0.9074086097241268, 0.878151339412499, 0.8195271414549535, 0.7761981666931574, 0.494808396197199, -0.2795596877691057]|222.8438468406504569|      0.00781250|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[1.0159279282164468, 1.0673431055161093, 0.9068997524965811, 0.8776138050294972, 0.8203727696208223, 0.7752919788041869, 0.492049254152399, -0.2865081078526167]|201.1657270394942998|      0.01562500|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      19|[1.0159279282164468, 1.0673431055161093, 0.9068997524965811, 0.8776138050294972, 0.8203727696208223, 0.7752919788041869, 0.492049254152399, -0.2865081078526167]|201.1657270394942998|      0.00781250|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[1.0159279282164468, 1.0673431055161093, 0.9068997524965811, 0.8776138050294972, 0.8203727696208223, 0.7752919788041869, 0.492049254152399, -0.2865081078526167]|201.1657270394942998|      0.00390625|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
