k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[141, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[282, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[422, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.06250000|[561, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[-0.0179536439810866, -0.0280751152974826, -0.0301876651854178, -0.0422046539640807, -0.046358044920034, -0.0476870260060756, -0.0669818434261766, -0.0836123024230483, -0.082282412194489, -0.0960418685703835, -0.0901771355604779, -0.1056834152307792, -0.1090571470031171, -0.123657364609856, -0.1309297030151862, -0.1188287594819298, -0.1511718292669035, -0.1538873399486217, -0.1582458786462191, -0.1555222453094746, -0.1681223108289592, -0.1590583167888999, -0.1833574034190972, -0.1845828505718948, -0.1908449788454277, -0.1851290842256796, -0.1937098142731537, -0.2000123226624942, -0.2031673162017812, -0.2111782897202004, -0.2249939952056256, -0.2202150221111791, -0.2171353395726671, -0.2210784086745488, -0.2333830259344878, -0.2330760102625423, -0.2167024831698917, -0.2356036824367548, -0.2331295601823651, -0.2440339392847173, -0.2344602491665561, -0.2428537347532085, -0.2521961042975619, -0.24159830648602, -0.2485779712621755, -0.257689850551597, -0.2432046674182296, -0.24435345966617, -0.2580304386041525, -0.2536632217981783, -0.2565094221043947, -0.2516721915073398, -0.2511078845927336, -0.2416120607490453, -0.2553333031504015, -0.2461074645294191, -0.2481342564492434, -0.255576996547504, -0.2433013652187751, -0.2427221687890636, -0.2477323771730437, -0.2412831901174796, -0.2324823544330588, -0.2325306883588971, -0.2248381320825147, -0.2290011984793564, -0.2204849215015457, -0.2194825090659692, -0.2210871909460163, -0.2149233823971957, -0.2088013447294875, -0.1951065543578361, -0.2055229947169254, -0.1843625298668805, -0.1825925312846037, -0.1840514215655108, -0.1828721115787957, -0.1773360485615826, -0.1732350045405244, -0.1684732578526892, -0.1571687732580162, -0.1550818646569393, -0.1464071663682834, -0.1473397236103672, -0.1353007589773789, -0.1250896996595641, -0.1145312964888567, -0.1156001097198669, -0.1063623186918244, -0.0859742096178122, -0.082942590036848, -0.071726015539639, -0.0659648896791626, -0.0574723618972741, -0.0583553030987706, -0.0542694970662966, -0.0404420159245584, -0.0364192217132558, -0.0239236365149524, -0.0306054413415753]| 99.9515380859375000|      0.12500000|[656, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       6|[-0.0179536439810866, -0.0280751152974826, -0.0301876651854178, -0.0422046539640807, -0.046358044920034, -0.0476870260060756, -0.0669818434261766, -0.0836123024230483, -0.082282412194489, -0.0960418685703835, -0.0901771355604779, -0.1056834152307792, -0.1090571470031171, -0.123657364609856, -0.1309297030151862, -0.1188287594819298, -0.1511718292669035, -0.1538873399486217, -0.1582458786462191, -0.1555222453094746, -0.1681223108289592, -0.1590583167888999, -0.1833574034190972, -0.1845828505718948, -0.1908449788454277, -0.1851290842256796, -0.1937098142731537, -0.2000123226624942, -0.2031673162017812, -0.2111782897202004, -0.2249939952056256, -0.2202150221111791, -0.2171353395726671, -0.2210784086745488, -0.2333830259344878, -0.2330760102625423, -0.2167024831698917, -0.2356036824367548, -0.2331295601823651, -0.2440339392847173, -0.2344602491665561, -0.2428537347532085, -0.2521961042975619, -0.24159830648602, -0.2485779712621755, -0.257689850551597, -0.2432046674182296, -0.24435345966617, -0.2580304386041525, -0.2536632217981783, -0.2565094221043947, -0.2516721915073398, -0.2511078845927336, -0.2416120607490453, -0.2553333031504015, -0.2461074645294191, -0.2481342564492434, -0.255576996547504, -0.2433013652187751, -0.2427221687890636, -0.2477323771730437, -0.2412831901174796, -0.2324823544330588, -0.2325306883588971, -0.2248381320825147, -0.2290011984793564, -0.2204849215015457, -0.2194825090659692, -0.2210871909460163, -0.2149233823971957, -0.2088013447294875, -0.1951065543578361, -0.2055229947169254, -0.1843625298668805, -0.1825925312846037, -0.1840514215655108, -0.1828721115787957, -0.1773360485615826, -0.1732350045405244, -0.1684732578526892, -0.1571687732580162, -0.1550818646569393, -0.1464071663682834, -0.1473397236103672, -0.1353007589773789, -0.1250896996595641, -0.1145312964888567, -0.1156001097198669, -0.1063623186918244, -0.0859742096178122, -0.082942590036848, -0.071726015539639, -0.0659648896791626, -0.0574723618972741, -0.0583553030987706, -0.0542694970662966, -0.0404420159245584, -0.0364192217132558, -0.0239236365149524, -0.0306054413415753]| 99.9515380859375000|      0.06250000|[797, 272, 0, 17]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[-0.0179536439810866, -0.0280751152974826, -0.0301876651854178, -0.0422046539640807, -0.046358044920034, -0.0476870260060756, -0.0669818434261766, -0.0836123024230483, -0.082282412194489, -0.0960418685703835, -0.0901771355604779, -0.1056834152307792, -0.1090571470031171, -0.123657364609856, -0.1309297030151862, -0.1188287594819298, -0.1511718292669035, -0.1538873399486217, -0.1582458786462191, -0.1555222453094746, -0.1681223108289592, -0.1590583167888999, -0.1833574034190972, -0.1845828505718948, -0.1908449788454277, -0.1851290842256796, -0.1937098142731537, -0.2000123226624942, -0.2031673162017812, -0.2111782897202004, -0.2249939952056256, -0.2202150221111791, -0.2171353395726671, -0.2210784086745488, -0.2333830259344878, -0.2330760102625423, -0.2167024831698917, -0.2356036824367548, -0.2331295601823651, -0.2440339392847173, -0.2344602491665561, -0.2428537347532085, -0.2521961042975619, -0.24159830648602, -0.2485779712621755, -0.257689850551597, -0.2432046674182296, -0.24435345966617, -0.2580304386041525, -0.2536632217981783, -0.2565094221043947, -0.2516721915073398, -0.2511078845927336, -0.2416120607490453, -0.2553333031504015, -0.2461074645294191, -0.2481342564492434, -0.255576996547504, -0.2433013652187751, -0.2427221687890636, -0.2477323771730437, -0.2412831901174796, -0.2324823544330588, -0.2325306883588971, -0.2248381320825147, -0.2290011984793564, -0.2204849215015457, -0.2194825090659692, -0.2210871909460163, -0.2149233823971957, -0.2088013447294875, -0.1951065543578361, -0.2055229947169254, -0.1843625298668805, -0.1825925312846037, -0.1840514215655108, -0.1828721115787957, -0.1773360485615826, -0.1732350045405244, -0.1684732578526892, -0.1571687732580162, -0.1550818646569393, -0.1464071663682834, -0.1473397236103672, -0.1353007589773789, -0.1250896996595641, -0.1145312964888567, -0.1156001097198669, -0.1063623186918244, -0.0859742096178122, -0.082942590036848, -0.071726015539639, -0.0659648896791626, -0.0574723618972741, -0.0583553030987706, -0.0542694970662966, -0.0404420159245584, -0.0364192217132558, -0.0239236365149524, -0.0306054413415753]| 99.9515380859375000|      0.03125000|[937, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[-0.0290423365595374, -0.0263453649341999, -0.0262840616792853, -0.0389594743627682, -0.0483350863651646, -0.0498904949835426, -0.0679672950656453, -0.0816364550976517, -0.0832728741076799, -0.0960028945605009, -0.0884229797943224, -0.1021486449919026, -0.10879924736353, -0.1233021067804824, -0.1290380691724954, -0.1187202476888269, -0.1560842811475215, -0.1525724914560815, -0.1567954472918148, -0.1568421474881403, -0.1699458477421859, -0.1547687011273717, -0.1793612052482803, -0.181091026114994, -0.1914828410697029, -0.1858361645981043, -0.1962403842030736, -0.2017749145399063, -0.2021575986596618, -0.2117063135565155, -0.2279669412185901, -0.2190444385711703, -0.213118113787724, -0.2240559935666926, -0.2356004501590989, -0.2324309461946787, -0.2197788210344625, -0.2351161309386874, -0.2372889991500293, -0.2435398532315707, -0.2396553795398998, -0.2383385594243473, -0.2539602241259709, -0.2416668291994681, -0.2509151495369373, -0.2604148232416, -0.2412589448736286, -0.245949224139969, -0.255446137788147, -0.2512950857828987, -0.2493772115593111, -0.2517190489389902, -0.2528112461839138, -0.2440358592107984, -0.2481377580411862, -0.2442158516052814, -0.2484310452849404, -0.2570161713438796, -0.2398449418951534, -0.2453915919654511, -0.2477276760496294, -0.2466552676884489, -0.2325057265069928, -0.2298162967615633, -0.2272320735899924, -0.2339293083722888, -0.2233889560234774, -0.2280168772754211, -0.223685547660647, -0.2132703279694213, -0.212201702178514, -0.1959531471632731, -0.2059891577725548, -0.1878552366742262, -0.1810377322552442, -0.1892229682108957, -0.1856402887391039, -0.177056538127278, -0.1741077758803486, -0.1662332740136406, -0.1550996636396792, -0.1588241702611889, -0.1495311399293271, -0.1469423864264819, -0.1367573491237252, -0.125379351987872, -0.1127789783548857, -0.1166445823079977, -0.1048171847750322, -0.0833370224946222, -0.0888292638470564, -0.0717494765188652, -0.0694728531076894, -0.061514589641921, -0.0613511149542443, -0.0512090336433767, -0.0395509698547046, -0.0367103022076823, -0.0239559067208078, -0.0385251305987075]| 99.9194641113281250|      0.06250000|[1031, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[-0.0290423365595374, -0.0263453649341999, -0.0262840616792853, -0.0389594743627682, -0.0483350863651646, -0.0498904949835426, -0.0679672950656453, -0.0816364550976517, -0.0832728741076799, -0.0960028945605009, -0.0884229797943224, -0.1021486449919026, -0.10879924736353, -0.1233021067804824, -0.1290380691724954, -0.1187202476888269, -0.1560842811475215, -0.1525724914560815, -0.1567954472918148, -0.1568421474881403, -0.1699458477421859, -0.1547687011273717, -0.1793612052482803, -0.181091026114994, -0.1914828410697029, -0.1858361645981043, -0.1962403842030736, -0.2017749145399063, -0.2021575986596618, -0.2117063135565155, -0.2279669412185901, -0.2190444385711703, -0.213118113787724, -0.2240559935666926, -0.2356004501590989, -0.2324309461946787, -0.2197788210344625, -0.2351161309386874, -0.2372889991500293, -0.2435398532315707, -0.2396553795398998, -0.2383385594243473, -0.2539602241259709, -0.2416668291994681, -0.2509151495369373, -0.2604148232416, -0.2412589448736286, -0.245949224139969, -0.255446137788147, -0.2512950857828987, -0.2493772115593111, -0.2517190489389902, -0.2528112461839138, -0.2440358592107984, -0.2481377580411862, -0.2442158516052814, -0.2484310452849404, -0.2570161713438796, -0.2398449418951534, -0.2453915919654511, -0.2477276760496294, -0.2466552676884489, -0.2325057265069928, -0.2298162967615633, -0.2272320735899924, -0.2339293083722888, -0.2233889560234774, -0.2280168772754211, -0.223685547660647, -0.2132703279694213, -0.212201702178514, -0.1959531471632731, -0.2059891577725548, -0.1878552366742262, -0.1810377322552442, -0.1892229682108957, -0.1856402887391039, -0.177056538127278, -0.1741077758803486, -0.1662332740136406, -0.1550996636396792, -0.1588241702611889, -0.1495311399293271, -0.1469423864264819, -0.1367573491237252, -0.125379351987872, -0.1127789783548857, -0.1166445823079977, -0.1048171847750322, -0.0833370224946222, -0.0888292638470564, -0.0717494765188652, -0.0694728531076894, -0.061514589641921, -0.0613511149542443, -0.0512090336433767, -0.0395509698547046, -0.0367103022076823, -0.0239559067208078, -0.0385251305987075]| 99.9194641113281250|      0.03125000|[1170, 400, 0, 25]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[-0.0387380943189629, -0.0246587152151196, -0.027777097754768, -0.0361076844219322, -0.0460921093731714, -0.0496611342527645, -0.0696133433269888, -0.083604822247529, -0.0867976303236827, -0.0953963341452517, -0.0883846000339695, -0.1012372844355139, -0.1086473976581871, -0.1269125153541742, -0.1291759465733305, -0.118968850698181, -0.1572055627691852, -0.154896726612275, -0.1517138112182507, -0.1647059385270226, -0.1729834761172303, -0.1546632395821635, -0.1717029554681385, -0.1826239953313996, -0.192902927606535, -0.1857092927130274, -0.1933239000023963, -0.1988324480992507, -0.2066353976572649, -0.2102914945065758, -0.2292384193578522, -0.2212265480138466, -0.2167939809675287, -0.2241438823218083, -0.2372262948867151, -0.2302771992990871, -0.22471294943357, -0.232718831065419, -0.2422829529490208, -0.2421522735342349, -0.2394646395771821, -0.2395793809008955, -0.2527388983046136, -0.2432893255857187, -0.2502797938897607, -0.2572146472597572, -0.2416213500755941, -0.2452751833550163, -0.2553058794636047, -0.2505826494625082, -0.2512400797079196, -0.2512947653748269, -0.2548282385082227, -0.2440395824050637, -0.2505536607920469, -0.2425866520719003, -0.246320438216941, -0.2573478783719899, -0.2405329008299193, -0.2466633462142671, -0.2469552753932052, -0.2390933978412002, -0.237065500554493, -0.2301784572317762, -0.2288915019413559, -0.2344952532103718, -0.222875158168222, -0.2254420066490499, -0.2233496130322189, -0.2135611819856021, -0.216063887635963, -0.1962360163279578, -0.2048165799340299, -0.1895374180741549, -0.1766539854177518, -0.1834511434450061, -0.1883301791486791, -0.1737685267700889, -0.1717097444553825, -0.1654511588713929, -0.1551231865786812, -0.1587013538867619, -0.1510582935878904, -0.1498504194162738, -0.1381881585817311, -0.1263884017292342, -0.1113299031411036, -0.1209107609470905, -0.1029264440069923, -0.0921447659602664, -0.0882374482809416, -0.0749120074463228, -0.0723587413154165, -0.0634686765098329, -0.0624210643719131, -0.051787033968785, -0.0409729863930607, -0.0328062718274592, -0.0257961101127417, -0.0510028461779288]| 99.8778915405273438|      0.06250000|[1263, 432, 0, 27]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
