k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.25000000|[34, 0, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.12500000|[51, 0, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.06250000|[68, 0, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.03125000|[85, 0, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=0
       6|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.01562500|[102, 0, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       7|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.00781250|[119, 0, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       8|[0.0003439909549639, -0.0004614668501271, -0.0003265666095621, 0.0077420130936029, 0.0005531707244697, -0.0002018295205644, -7.10429559856e-05, 0.000348566477462, 0.0002455897262367, 0.999646631471524]|2741.5835299232403486|      0.01562500|[136, 0, 8, 16]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
       9|[0.0003439909549639, -0.0004614668501271, -0.0003265666095621, 0.0077420130936029, 0.0005531707244697, -0.0002018295205644, -7.10429559856e-05, 0.000348566477462, 0.0002455897262367, 0.999646631471524]|2741.5835299232403486|      0.00781250|[153, 0, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      10|[0.0003439909549639, -0.0004614668501271, -0.0003265666095621, 0.0077420130936029, 0.0005531707244697, -0.0002018295205644, -7.10429559856e-05, 0.000348566477462, 0.0002455897262367, 0.999646631471524]|2741.5835299232403486|      0.00390625|[170, 0, 10, 20]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      11|[0.000343341434725, -3.49383030225e-05, 8.08551726761e-05, 0.0041261395247218, 0.0009590922924134, 0.000404942393651, 0.0002901909331026, 0.0005479569064541, 0.0001248908171943, 0.9985890073905258]|2702.5239104224865514|      0.00781250|[187, 0, 11, 22]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      12|[0.000343341434725, -3.49383030225e-05, 8.08551726761e-05, 0.0041261395247218, 0.0009590922924134, 0.000404942393651, 0.0002901909331026, 0.0005479569064541, 0.0001248908171943, 0.9985890073905258]|2702.5239104224865514|      0.00390625|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[0.000343341434725, -3.49383030225e-05, 8.08551726761e-05, 0.0041261395247218, 0.0009590922924134, 0.000404942393651, 0.0002901909331026, 0.0005479569064541, 0.0001248908171943, 0.9985890073905258]|2702.5239104224865514|      0.00195312|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.000343341434725, -3.49383030225e-05, 8.08551726761e-05, 0.0041261395247218, 0.0009590922924134, 0.000404942393651, 0.0002901909331026, 0.0005479569064541, 0.0001248908171943, 0.9985890073905258]|2702.5239104224865514|      0.00097656|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[0.0003910408647316, 0.0003133043107609, 0.0005277497673457, 0.004836285605402, 0.0008958157378866, 0.000314998418235, 5.75437888455e-05, 0.0007755423052774, 8.77352195109e-05, 0.9985070943812774]|2699.7200277316228494|      0.00195312|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[0.0003910408647316, 0.0003133043107609, 0.0005277497673457, 0.004836285605402, 0.0008958157378866, 0.000314998418235, 5.75437888455e-05, 0.0007755423052774, 8.77352195109e-05, 0.9985070943812774]|2699.7200277316228494|      0.00097656|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[0.0003910408647316, 0.0003133043107609, 0.0005277497673457, 0.004836285605402, 0.0008958157378866, 0.000314998418235, 5.75437888455e-05, 0.0007755423052774, 8.77352195109e-05, 0.9985070943812774]|2699.7200277316228494|      0.00048828|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[0.0003910408647316, 0.0003133043107609, 0.0005277497673457, 0.004836285605402, 0.0008958157378866, 0.000314998418235, 5.75437888455e-05, 0.0007755423052774, 8.77352195109e-05, 0.9985070943812774]|2699.7200277316228494|      0.00024414|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[0.0003910408647316, 0.0003133043107609, 0.0005277497673457, 0.004836285605402, 0.0008958157378866, 0.000314998418235, 5.75437888455e-05, 0.0007755423052774, 8.77352195109e-05, 0.9985070943812774]|2699.7200277316228494|      0.00012207|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[0.0003806922892328, 0.000330979890444, 0.0005727879326007, 0.0048676753991343, 0.0009004602867975, 0.0003549070330174, 0.0001232170195212, 0.0007725606884472, 6.46848394656e-05, 0.9984363806348995]|2699.6810662933230560|      0.00024414|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      21|[0.0003806922892328, 0.000330979890444, 0.0005727879326007, 0.0048676753991343, 0.0009004602867975, 0.0003549070330174, 0.0001232170195212, 0.0007725606884472, 6.46848394656e-05, 0.9984363806348995]|2699.6810662933230560|      0.00012207|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[0.0003551822307065, 0.0003067044113025, 0.0005713036791993, 0.0047719582566355, 0.0009097683105629, 0.0004027629009569, 0.0001521342103071, 0.000787191028629, 5.09247675401e-05, 0.9984067038580338]|2699.6718671468538560|      0.00024414|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[0.0004468333817296, 0.0004172254500422, 0.0006309651871921, 0.0048833190197527, 0.0009744911926317, 0.0004106455794988, 0.0001913627136127, 0.0008621286372691, -4.43173516654e-05, 0.9983561833060368]|2699.6257689897984164|      0.00048828|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[0.0004468333817296, 0.0004172254500422, 0.0006309651871921, 0.0048833190197527, 0.0009744911926317, 0.0004106455794988, 0.0001913627136127, 0.0008621286372691, -4.43173516654e-05, 0.9983561833060368]|2699.6257689897984164|      0.00024414|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[0.0003601823153686, 0.0002673360191401, 0.000694498812716, 0.004810217380988, 0.0010043179466367, 0.0003666048806446, 0.0002890287826067, 0.0008751486175723, -0.0001313765621486, 0.9983446802909713]|2699.5707033688872798|      0.00048828|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
