k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0835015332587432, -1.012110121935235, -0.9090488207399509, -0.8587993773654162, -0.927214255666506, -1.0932899963628306, -0.8348081637123586, -0.8710579448027373, -1.0647411627792045, -1.1051775570448228, -0.9873638014691668, -1.046201268965366, -0.9285239917923569, -1.094933578301826, -0.8167513221996064, -1.0673694589692617, -0.8364006870687255, -1.0448497429466148, -0.8765175851455147, -0.8310560474865076, -1.0334709928573338, -1.0900694175192571, -0.90494204861542, -0.9965812465750056, -0.837290950543427, -0.8657672426711196, -0.9429255914471338, -0.7528949699289009, -0.9369338570102382, -1.061505776677236, -1.0704989485938248, -0.9902465966958782, -0.9493261975159237, -0.8705141914390808, -0.980496218801542, -0.8865646798948573, -0.9511325034629016, -0.9024469019565868, -1.0041707857329116, -0.8542656689924766, -0.8708803554561746, -0.9587303411161532, -0.8589732399131585, -0.9788777740179406, -0.8997849303487288, -0.8988167359453054, -1.075458910644866, -0.9452212008250106, -0.9904999395246902, -1.0069192824340392, -1.0564940545861614, -0.9152560980796269, -1.0494437845302689, -0.8711861337041062, -0.9853727916769195, -1.0441461834776427, -0.9289575332558889, -1.0235166385910541, -0.926211467492298, -0.9813381156334949, -1.0142146874861617, -1.0278005494709819, -0.9079771479705431, -0.7715690070542152, -0.9624465384148279, -0.944078683057999, -0.8990713228599707, -0.9540244825270537, -0.8224455598052423, -0.9113205009738381, -0.9308650314389865, -0.9505018767718346, -0.7426587117519712, -0.906457419661752, -0.9417532272196499, -0.9305665727022829, -0.8916439978636898, -1.0398321571548286, -0.9589037012154951, -0.8555301853744196, -0.9440263442585769, -0.9080333660817953, -0.9412541660365775, -1.1231229747917062, -0.8112956579752849, -0.8903116375664667, -1.0165566067004914, -1.1444931070206716, -1.0063945353411499, -0.8602540385939992, -0.9625693924353055, -0.8838379846573565, -0.7971566195787898, -0.9973980050733632, -0.9101081844754333, -0.9284077136190655, -1.1023826140202146, -1.0741246103379964]|60647.9823633445776068|      2.00000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=1
       2|[-1.0835015332587432, -1.012110121935235, -0.9090488207399509, -0.8587993773654162, -0.927214255666506, -1.0932899963628306, -0.8348081637123586, -0.8710579448027373, -1.0647411627792045, -1.1051775570448228, -0.9873638014691668, -1.046201268965366, -0.9285239917923569, -1.094933578301826, -0.8167513221996064, -1.0673694589692617, -0.8364006870687255, -1.0448497429466148, -0.8765175851455147, -0.8310560474865076, -1.0334709928573338, -1.0900694175192571, -0.90494204861542, -0.9965812465750056, -0.837290950543427, -0.8657672426711196, -0.9429255914471338, -0.7528949699289009, -0.9369338570102382, -1.061505776677236, -1.0704989485938248, -0.9902465966958782, -0.9493261975159237, -0.8705141914390808, -0.980496218801542, -0.8865646798948573, -0.9511325034629016, -0.9024469019565868, -1.0041707857329116, -0.8542656689924766, -0.8708803554561746, -0.9587303411161532, -0.8589732399131585, -0.9788777740179406, -0.8997849303487288, -0.8988167359453054, -1.075458910644866, -0.9452212008250106, -0.9904999395246902, -1.0069192824340392, -1.0564940545861614, -0.9152560980796269, -1.0494437845302689, -0.8711861337041062, -0.9853727916769195, -1.0441461834776427, -0.9289575332558889, -1.0235166385910541, -0.926211467492298, -0.9813381156334949, -1.0142146874861617, -1.0278005494709819, -0.9079771479705431, -0.7715690070542152, -0.9624465384148279, -0.944078683057999, -0.8990713228599707, -0.9540244825270537, -0.8224455598052423, -0.9113205009738381, -0.9308650314389865, -0.9505018767718346, -0.7426587117519712, -0.906457419661752, -0.9417532272196499, -0.9305665727022829, -0.8916439978636898, -1.0398321571548286, -0.9589037012154951, -0.8555301853744196, -0.9440263442585769, -0.9080333660817953, -0.9412541660365775, -1.1231229747917062, -0.8112956579752849, -0.8903116375664667, -1.0165566067004914, -1.1444931070206716, -1.0063945353411499, -0.8602540385939992, -0.9625693924353055, -0.8838379846573565, -0.7971566195787898, -0.9973980050733632, -0.9101081844754333, -0.9284077136190655, -1.1023826140202146, -1.0741246103379964]|60647.9823633445776068|      1.00000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[-1.0835015332587432, -1.012110121935235, -0.9090488207399509, -0.8587993773654162, -0.927214255666506, -1.0932899963628306, -0.8348081637123586, -0.8710579448027373, -1.0647411627792045, -1.1051775570448228, -0.9873638014691668, -1.046201268965366, -0.9285239917923569, -1.094933578301826, -0.8167513221996064, -1.0673694589692617, -0.8364006870687255, -1.0448497429466148, -0.8765175851455147, -0.8310560474865076, -1.0334709928573338, -1.0900694175192571, -0.90494204861542, -0.9965812465750056, -0.837290950543427, -0.8657672426711196, -0.9429255914471338, -0.7528949699289009, -0.9369338570102382, -1.061505776677236, -1.0704989485938248, -0.9902465966958782, -0.9493261975159237, -0.8705141914390808, -0.980496218801542, -0.8865646798948573, -0.9511325034629016, -0.9024469019565868, -1.0041707857329116, -0.8542656689924766, -0.8708803554561746, -0.9587303411161532, -0.8589732399131585, -0.9788777740179406, -0.8997849303487288, -0.8988167359453054, -1.075458910644866, -0.9452212008250106, -0.9904999395246902, -1.0069192824340392, -1.0564940545861614, -0.9152560980796269, -1.0494437845302689, -0.8711861337041062, -0.9853727916769195, -1.0441461834776427, -0.9289575332558889, -1.0235166385910541, -0.926211467492298, -0.9813381156334949, -1.0142146874861617, -1.0278005494709819, -0.9079771479705431, -0.7715690070542152, -0.9624465384148279, -0.944078683057999, -0.8990713228599707, -0.9540244825270537, -0.8224455598052423, -0.9113205009738381, -0.9308650314389865, -0.9505018767718346, -0.7426587117519712, -0.906457419661752, -0.9417532272196499, -0.9305665727022829, -0.8916439978636898, -1.0398321571548286, -0.9589037012154951, -0.8555301853744196, -0.9440263442585769, -0.9080333660817953, -0.9412541660365775, -1.1231229747917062, -0.8112956579752849, -0.8903116375664667, -1.0165566067004914, -1.1444931070206716, -1.0063945353411499, -0.8602540385939992, -0.9625693924353055, -0.8838379846573565, -0.7971566195787898, -0.9973980050733632, -0.9101081844754333, -0.9284077136190655, -1.1023826140202146, -1.0741246103379964]|60647.9823633445776068|      0.50000000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[-1.0939248816968112, -1.0091783938491488, -0.8696908297110659, -0.7681342755808713, -0.8496819557810983, -1.0728533941570255, -0.9289183317599139, -0.8347691304138452, -1.0787030698300282, -1.1098540745730556, -1.0053330236094067, -1.0013235701684455, -0.869081506819296, -1.1129216201720544, -0.8306103095919509, -1.0767893085924223, -0.85475755058451, -0.9985900025638079, -0.8036806938610491, -0.8386169897610273, -0.9684438945867921, -1.1225711631868576, -0.8904522861727601, -0.9930695462588286, -0.8461294670568623, -0.8727889536416985, -0.9372861329553924, -0.8125230932559502, -0.860255824614524, -1.0799345381077148, -1.0078934048939552, -0.8986837896569383, -0.9410132878672697, -0.8778635158645627, -0.9965748540234964, -0.8689150110874073, -0.9708348891571573, -0.8637351866505408, -0.9217403894411796, -0.8345483762870756, -0.7511026601971356, -0.9787830604538241, -0.8644599423795779, -0.9708079271294382, -0.9071088632642811, -0.8672772518060424, -1.0922841433474464, -0.9445816757974022, -1.0006071011416906, -1.0274549495210497, -1.006139246092523, -0.8767524075527546, -0.9357346269364192, -0.8652845676020381, -1.0077859900150372, -0.974232431671992, -0.8492002247350585, -0.9059754615753863, -0.7670826812574056, -0.9665761750368951, -1.0121969287453638, -1.0325074235054743, -0.8897482319832267, -0.7266503091411628, -0.8970095630653846, -0.9031011662382002, -0.8166734400155309, -0.9247357878982261, -0.7990460952830538, -0.9345515028775054, -0.9666696507526726, -0.985752765399479, -0.6672951720285135, -0.8656089201168746, -0.8997621401738795, -0.9108719490085496, -0.8999673549504241, -1.0444410016831351, -0.9217392220275488, -0.8346497285133226, -0.9204589680706962, -0.8560482366566109, -0.8582976431565423, -1.13209896611512, -0.7406487465379226, -0.8209705472708246, -1.0569082311659963, -1.006095491591347, -0.995264752850825, -0.7804617390744654, -0.980920049566505, -0.8207965179804597, -0.7926697007814764, -1.0496597963185763, -0.9047994728168344, -0.9513430047081458, -1.1257556365323766, -1.0591584050371385]|59093.4283240631702938|      1.00000000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       5|[-0.8907852855763403, -0.9319649979535725, -0.8033619371612911, -0.6693797163009166, -0.7625044882128033, -1.051723921796624, -0.8758532609823169, -0.7286714213702926, -1.080455972201371, -1.1300925127667054, -0.8535940089524869, -0.8848195835736851, -0.8887570421501807, -0.9866104502842648, -0.8950872403002403, -1.0393157704587417, -0.8680296805348464, -1.0198009903638396, -0.8053699159317618, -0.7856418724897989, -1.0461757286110136, -1.1159395232159492, -0.9187916851529516, -0.8891670372367416, -0.771340451206765, -0.6713694294205924, -0.9756062501825561, -0.6991663075168244, -0.7929746959673251, -1.105372287873619, -1.041000357433475, -0.9779302959125777, -0.7796785876080696, -0.807004368662285, -0.8081344875026097, -0.9056795581720536, -0.9922047732001267, -0.938631749113102, -0.9171677492112669, -0.8876933335194911, -0.6819582548005907, -0.8244449701990529, -0.8642599806073951, -0.9599967729525881, -0.821585584688793, -0.8130964072898583, -1.0446667536043301, -0.8180769582703193, -0.9317160252789749, -1.0316556583099972, -1.1962539360822095, -0.8216214214536135, -0.885654866974605, -0.6542368976018555, -1.0607227610325374, -0.9015044234582388, -0.8181558547340897, -0.8981283062414498, -0.7802053302170352, -0.9153338310912211, -0.8998610630803817, -0.9627198019241634, -0.6635854055122521, -0.5385195336717523, -0.6695781220608941, -0.649572615656228, -0.8117585788609731, -0.8710707384760487, -0.6939451612031298, -0.8670013335662186, -1.0687934972030155, -0.8895297649916144, -0.5712160794481044, -0.8113525073835017, -0.8733747460047631, -0.9907505541510406, -0.7242205711428625, -0.9577105000670391, -0.8700334999944472, -0.8632007370495124, -0.9336449473518948, -0.851565634692861, -0.6719968532757266, -1.002617994935256, -0.8859236101090743, -0.7065396207214166, -0.972425159637386, -0.8892538125416454, -0.9847574167457342, -0.7254870868258748, -0.9519912552541244, -0.6721303479272793, -0.7276531426090381, -1.0245622341359948, -0.7257996738331172, -0.9680585321395565, -0.9337143158425086, -1.0420064815532213]|55989.8039008178820950|      2.00000000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       6|[-0.8907852855763403, -0.9319649979535725, -0.8033619371612911, -0.6693797163009166, -0.7625044882128033, -1.051723921796624, -0.8758532609823169, -0.7286714213702926, -1.080455972201371, -1.1300925127667054, -0.8535940089524869, -0.8848195835736851, -0.8887570421501807, -0.9866104502842648, -0.8950872403002403, -1.0393157704587417, -0.8680296805348464, -1.0198009903638396, -0.8053699159317618, -0.7856418724897989, -1.0461757286110136, -1.1159395232159492, -0.9187916851529516, -0.8891670372367416, -0.771340451206765, -0.6713694294205924, -0.9756062501825561, -0.6991663075168244, -0.7929746959673251, -1.105372287873619, -1.041000357433475, -0.9779302959125777, -0.7796785876080696, -0.807004368662285, -0.8081344875026097, -0.9056795581720536, -0.9922047732001267, -0.938631749113102, -0.9171677492112669, -0.8876933335194911, -0.6819582548005907, -0.8244449701990529, -0.8642599806073951, -0.9599967729525881, -0.821585584688793, -0.8130964072898583, -1.0446667536043301, -0.8180769582703193, -0.9317160252789749, -1.0316556583099972, -1.1962539360822095, -0.8216214214536135, -0.885654866974605, -0.6542368976018555, -1.0607227610325374, -0.9015044234582388, -0.8181558547340897, -0.8981283062414498, -0.7802053302170352, -0.9153338310912211, -0.8998610630803817, -0.9627198019241634, -0.6635854055122521, -0.5385195336717523, -0.6695781220608941, -0.649572615656228, -0.8117585788609731, -0.8710707384760487, -0.6939451612031298, -0.8670013335662186, -1.0687934972030155, -0.8895297649916144, -0.5712160794481044, -0.8113525073835017, -0.8733747460047631, -0.9907505541510406, -0.7242205711428625, -0.9577105000670391, -0.8700334999944472, -0.8632007370495124, -0.9336449473518948, -0.851565634692861, -0.6719968532757266, -1.002617994935256, -0.8859236101090743, -0.7065396207214166, -0.972425159637386, -0.8892538125416454, -0.9847574167457342, -0.7254870868258748, -0.9519912552541244, -0.6721303479272793, -0.7276531426090381, -1.0245622341359948, -0.7257996738331172, -0.9680585321395565, -0.9337143158425086, -1.0420064815532213]|55989.8039008178820950|      1.00000000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       7|[-0.8907852855763403, -0.9319649979535725, -0.8033619371612911, -0.6693797163009166, -0.7625044882128033, -1.051723921796624, -0.8758532609823169, -0.7286714213702926, -1.080455972201371, -1.1300925127667054, -0.8535940089524869, -0.8848195835736851, -0.8887570421501807, -0.9866104502842648, -0.8950872403002403, -1.0393157704587417, -0.8680296805348464, -1.0198009903638396, -0.8053699159317618, -0.7856418724897989, -1.0461757286110136, -1.1159395232159492, -0.9187916851529516, -0.8891670372367416, -0.771340451206765, -0.6713694294205924, -0.9756062501825561, -0.6991663075168244, -0.7929746959673251, -1.105372287873619, -1.041000357433475, -0.9779302959125777, -0.7796785876080696, -0.807004368662285, -0.8081344875026097, -0.9056795581720536, -0.9922047732001267, -0.938631749113102, -0.9171677492112669, -0.8876933335194911, -0.6819582548005907, -0.8244449701990529, -0.8642599806073951, -0.9599967729525881, -0.821585584688793, -0.8130964072898583, -1.0446667536043301, -0.8180769582703193, -0.9317160252789749, -1.0316556583099972, -1.1962539360822095, -0.8216214214536135, -0.885654866974605, -0.6542368976018555, -1.0607227610325374, -0.9015044234582388, -0.8181558547340897, -0.8981283062414498, -0.7802053302170352, -0.9153338310912211, -0.8998610630803817, -0.9627198019241634, -0.6635854055122521, -0.5385195336717523, -0.6695781220608941, -0.649572615656228, -0.8117585788609731, -0.8710707384760487, -0.6939451612031298, -0.8670013335662186, -1.0687934972030155, -0.8895297649916144, -0.5712160794481044, -0.8113525073835017, -0.8733747460047631, -0.9907505541510406, -0.7242205711428625, -0.9577105000670391, -0.8700334999944472, -0.8632007370495124, -0.9336449473518948, -0.851565634692861, -0.6719968532757266, -1.002617994935256, -0.8859236101090743, -0.7065396207214166, -0.972425159637386, -0.8892538125416454, -0.9847574167457342, -0.7254870868258748, -0.9519912552541244, -0.6721303479272793, -0.7276531426090381, -1.0245622341359948, -0.7257996738331172, -0.9680585321395565, -0.9337143158425086, -1.0420064815532213]|55989.8039008178820950|      0.50000000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       8|[-0.8608955749199783, -0.8600857303301618, -0.8247812403167308, -0.5373269080642219, -0.7232465735382471, -1.050055036029057, -0.8341169324993348, -0.7002547257826925, -1.047992661643517, -1.071490374800687, -0.8193867579640679, -0.9313288222410355, -0.8747990002686648, -0.9426467882695749, -0.9089926898413895, -1.0186245717466247, -0.7761394933197474, -1.1127883970254246, -0.7811001404517671, -0.8376592322202654, -1.007139371778466, -1.068919988207986, -0.9559624174037232, -0.8231328350226623, -0.756890241424965, -0.6362309953439913, -0.9172453057203486, -0.6713700653446538, -0.7778266701774007, -1.108141007960848, -1.0660578531712448, -0.929727533702178, -0.7769187860011124, -0.773404902701739, -0.786007215184767, -0.8156972962153362, -0.8332067229402746, -0.9263395548039901, -0.8610559737814896, -0.9146477268438477, -0.7177605689062881, -0.8259833902830825, -0.823140590063824, -0.9350441299282863, -0.790494954464615, -0.8334289768419856, -0.9429108815281022, -0.8261410141211758, -0.8491824160214383, -0.9989582602569916, -1.1934306760964195, -0.7546775837512356, -0.8732804742238246, -0.6268499431203718, -1.0465600899671552, -0.8719690703878967, -0.7809255363561779, -0.8627910113910324, -0.7777348043927537, -0.9175756994306639, -0.8304449306301402, -0.8733756687262881, -0.6090829528372966, -0.5703362486261117, -0.6894234035406056, -0.6554428758196352, -0.7750839642343043, -0.9195769783692403, -0.6831272359814666, -0.782084762761702, -0.9707967105990978, -0.9121140004393208, -0.6086560950895826, -0.7767397478816106, -0.8247742051543732, -0.9351727344580134, -0.6840454869648478, -0.9037221671094364, -0.7797712188786476, -0.8327944744046777, -0.9469101159713359, -0.8846558880804779, -0.6670051079744798, -1.0020244907128053, -0.8467416180669025, -0.634864567752052, -0.940887447234999, -0.9184116366208278, -0.8813496859542175, -0.7010535086803886, -0.9850109877084344, -0.6404674726080164, -0.6631537348137233, -0.9798371193351239, -0.6429048904422932, -0.9357781873080139, -0.9356134587230013, -1.1053387184244756]|54269.6175193810267956|      1.00000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[-0.8862294318146009, -0.7260315748340553, -0.7496594672263427, -0.6174749702616765, -0.8719585307848798, -1.0622732151834327, -0.754757999151602, -0.5762278949730115, -1.0567873692155987, -0.9690014239507958, -0.7131881398453438, -0.9129828907866525, -0.8488657927717568, -0.940783549755366, -0.8048182706623929, -1.1793461343056386, -0.67171641689117, -1.144949748900198, -0.9648795139924803, -0.8434059916837033, -1.0023833002200053, -1.003604186739515, -0.9369561348922427, -0.890224327224003, -0.8421970148180911, -0.6358883363146515, -0.776422706803781, -0.6487598859283015, -0.7165731594528156, -1.040195352869348, -1.078236837477, -0.6600694421511332, -0.7873364393490575, -0.7861521407376981, -0.6677641485242849, -0.8378692406062335, -0.6949992437962778, -0.8895649220497299, -0.6208309892689116, -0.9146288547119912, -0.6870564988845999, -0.948967970092742, -0.7514704587166192, -1.0262031852257607, -0.750772539350633, -0.7516328079942927, -0.8156545562567721, -0.6005846423588675, -0.6940457934730062, -1.0866033372444546, -1.104468690133938, -0.6591291363865561, -0.8535461698339966, -0.7815239958971382, -1.0947259524008737, -0.9060088323607202, -0.7514216046983705, -0.8588006732829581, -0.623851223979884, -0.9012836497083612, -0.8294826059958114, -0.8952256534460138, -0.4418750737691988, -0.5955340309600228, -0.6833385903655075, -0.7548716127700644, -0.8685343897067481, -0.9283284021215236, -0.7350108302454768, -0.6949001696740715, -0.8155722375595534, -0.9710737023262154, -0.7207006945106025, -0.6253026827856898, -0.8513679540047336, -0.9351171369290299, -0.5208329355248802, -0.9342492705873326, -0.7492491411107277, -0.8326782548729666, -0.7798232928450367, -0.7928478761944672, -0.5116328604822653, -1.0496541155424177, -0.8154207643487652, -0.7713756233197051, -0.880991574102618, -0.8645347623016504, -0.8727418712277949, -0.9354704550749897, -0.7816173576250366, -0.6277559669659468, -0.5873100606356079, -0.9256644299385873, -0.5207920156939275, -0.7855760373311758, -0.9147791275027187, -1.2485814144608685]|52764.9629609148541931|      2.00000000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
      10|[-0.8862294318146009, -0.7260315748340553, -0.7496594672263427, -0.6174749702616765, -0.8719585307848798, -1.0622732151834327, -0.754757999151602, -0.5762278949730115, -1.0567873692155987, -0.9690014239507958, -0.7131881398453438, -0.9129828907866525, -0.8488657927717568, -0.940783549755366, -0.8048182706623929, -1.1793461343056386, -0.67171641689117, -1.144949748900198, -0.9648795139924803, -0.8434059916837033, -1.0023833002200053, -1.003604186739515, -0.9369561348922427, -0.890224327224003, -0.8421970148180911, -0.6358883363146515, -0.776422706803781, -0.6487598859283015, -0.7165731594528156, -1.040195352869348, -1.078236837477, -0.6600694421511332, -0.7873364393490575, -0.7861521407376981, -0.6677641485242849, -0.8378692406062335, -0.6949992437962778, -0.8895649220497299, -0.6208309892689116, -0.9146288547119912, -0.6870564988845999, -0.948967970092742, -0.7514704587166192, -1.0262031852257607, -0.750772539350633, -0.7516328079942927, -0.8156545562567721, -0.6005846423588675, -0.6940457934730062, -1.0866033372444546, -1.104468690133938, -0.6591291363865561, -0.8535461698339966, -0.7815239958971382, -1.0947259524008737, -0.9060088323607202, -0.7514216046983705, -0.8588006732829581, -0.623851223979884, -0.9012836497083612, -0.8294826059958114, -0.8952256534460138, -0.4418750737691988, -0.5955340309600228, -0.6833385903655075, -0.7548716127700644, -0.8685343897067481, -0.9283284021215236, -0.7350108302454768, -0.6949001696740715, -0.8155722375595534, -0.9710737023262154, -0.7207006945106025, -0.6253026827856898, -0.8513679540047336, -0.9351171369290299, -0.5208329355248802, -0.9342492705873326, -0.7492491411107277, -0.8326782548729666, -0.7798232928450367, -0.7928478761944672, -0.5116328604822653, -1.0496541155424177, -0.8154207643487652, -0.7713756233197051, -0.880991574102618, -0.8645347623016504, -0.8727418712277949, -0.9354704550749897, -0.7816173576250366, -0.6277559669659468, -0.5873100606356079, -0.9256644299385873, -0.5207920156939275, -0.7855760373311758, -0.9147791275027187, -1.2485814144608685]|52764.9629609148541931|      1.00000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
      11|[-0.959922749406653, -0.6421184290925205, -0.6962960457709053, -0.4898495223871062, -0.8337843386641295, -0.9767317919035525, -0.6388050244311756, -0.6045261525386255, -1.2038803451666562, -0.8578608081641226, -0.5395376239895822, -0.8483235821441162, -0.8472021802090659, -0.760827553857803, -0.842771043479737, -1.2846487256709667, -0.6123211379768421, -1.2244276368179308, -0.7147554011033064, -0.8094567248940807, -0.989587372681761, -0.9341919943989949, -1.0579517805679484, -0.9546855602875319, -0.776706394190817, -0.5950672816372687, -0.5447317524115475, -0.5291855367544659, -0.6310977387470411, -1.0747552650825427, -0.9038234502922159, -0.4513196561794415, -0.8102181937168634, -0.6324581274531104, -0.5331256306707455, -0.9174419785140123, -0.6558427329834111, -0.6974836876893817, -0.5712389462167673, -0.9667485908352459, -0.6467525656511444, -0.9374662727021944, -0.7594664588176656, -0.9005059597307542, -0.6384263204944892, -0.574786642871143, -0.6858067603474445, -0.6318410159997035, -0.6987040484594457, -1.0566494039190577, -0.9994603228205206, -0.5864712613855712, -0.9369942560648402, -0.4971980406476123, -1.0177839085865725, -0.8912074032073038, -0.6345739725139453, -0.7930526868819833, -0.5931721061299572, -1.0165731103185593, -0.7507364489777398, -0.874107679623129, -0.4718242443890064, -0.5246383383472024, -0.5858730911702251, -0.7961365943680708, -0.9087977413523746, -0.9589671647697467, -0.6088368956078217, -0.5630467782883243, -0.9348190658281315, -1.0734574980516332, -0.6917621172418742, -0.523607825147871, -0.6772054934433048, -0.9261291611295037, -0.5647617762725177, -0.9421379015637672, -0.7359661763310706, -0.7601044563962455, -0.6663483156482487, -0.7533545118797694, -0.4509799551325366, -1.083116278375969, -0.8764328045732339, -0.6176660525512997, -0.7937786461755234, -0.8792034815998786, -0.787282400866557, -1.0261853256604911, -0.7958767701160109, -0.6778877834049765, -0.4962355858665893, -0.9277927343703812, -0.4699056191180076, -0.8252365645628297, -1.004581347455018, -1.4406116249264989]|50861.4495286476012552|      2.00000000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
