k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.02, 4000.0, 250.0]                                                           |1693607809.4361455440521240|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.02, 4000.0, 250.0]                                                           |1693607809.4361455440521240|      0.50000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.02, 4000.0, 250.0]                                                           |1693607809.4361455440521240|      0.25000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.02, 4000.0, 250.0]                                                           |1693607809.4361455440521240|      0.12500000|[16, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0819836889677035, 3999.8954306010023, 249.97087504342923]                    |625529728.0000000000000000|      0.25000000|[21, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.0819836889677035, 3999.8954306010023, 249.97087504342923]                    |625529728.0000000000000000|      0.12500000|[25, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.0819836889677035, 3999.8954306010023, 249.97087504342923]                    |625529728.0000000000000000|      0.06250000|[30, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.0565939692989744, 3999.881383180444, 249.91551908520609]                     |11038973.0000000000000000|      0.12500000|[34, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.0565939692989744, 3999.881383180444, 249.91551908520609]                     |11038973.0000000000000000|      0.06250000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.0565939692989744, 3999.881383180444, 249.91551908520609]                     |11038973.0000000000000000|      0.03125000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.0565939692989744, 3999.881383180444, 249.91551908520609]                     |11038973.0000000000000000|      0.01562500|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.0565939692989744, 3999.881383180444, 249.91551908520609]                     |11038973.0000000000000000|      0.00781250|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.0565939692989744, 3999.881383180444, 249.91551908520609]                     |11038973.0000000000000000|      0.00390625|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.0584788859927171, 3999.8779699405823, 249.91575503385522]                    |7058941.0000000000000000|      0.00781250|[61, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.0584788859927171, 3999.8779699405823, 249.91575503385522]                    |7058941.0000000000000000|      0.00390625|[66, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.0584788859927171, 3999.8779699405823, 249.91575503385522]                    |7058941.0000000000000000|      0.00195312|[71, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
