k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[31, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[61, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0097688621239843, 0.1553478300563853, 0.0382157986976581, 0.0739561988458498, 0.0958359192842565, 0.135096306848682, 0.1205483371697329, 0.0227970490099924, -0.0298223866035356, -0.0493784461308098]|  1.7922928333282471|      0.50000000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[0.0097688621239843, 0.1553478300563853, 0.0382157986976581, 0.0739561988458498, 0.0958359192842565, 0.135096306848682, 0.1205483371697329, 0.0227970490099924, -0.0298223866035356, -0.0493784461308098]|  1.7922928333282471|      0.25000000|[121, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.1211683435580146, 0.1548092245950852, 0.0473408347015531, 0.0194990611225158, 0.0594447851366118, 0.0041988282588026, -0.0130926932110906, -0.004264474500473, 0.0654858169148031, -0.0192678159529619]|  0.5225447416305542|      0.50000000|[151, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[0.1211683435580146, 0.1548092245950852, 0.0473408347015531, 0.0194990611225158, 0.0594447851366118, 0.0041988282588026, -0.0130926932110906, -0.004264474500473, 0.0654858169148031, -0.0192678159529619]|  0.5225447416305542|      0.25000000|[181, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.1211683435580146, 0.1548092245950852, 0.0473408347015531, 0.0194990611225158, 0.0594447851366118, 0.0041988282588026, -0.0130926932110906, -0.004264474500473, 0.0654858169148031, -0.0192678159529619]|  0.5225447416305542|      0.12500000|[211, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.1211683435580146, 0.1548092245950852, 0.0473408347015531, 0.0194990611225158, 0.0594447851366118, 0.0041988282588026, -0.0130926932110906, -0.004264474500473, 0.0654858169148031, -0.0192678159529619]|  0.5225447416305542|      0.06250000|[241, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.1193119803036303, 0.1553937947935987, 0.0423118384468094, 0.0169108608177648, 0.0573090524458026, 0.0024522832010665, -0.0093991593031428, -0.010373989265594, 0.0081319273087611, 0.003588776507449]|  0.1773287802934647|      0.12500000|[271, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
