k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9520802682017293, 0.9266097763288456, 0.955041471665039, 0.9558950594961911, 0.9595827996556971, 0.9584722514598353, 0.9633173454368835, 0.9554884250875958, 0.9629467715962249, 0.958296389734346, 0.9594538725038494, 0.9568458472468974, 1.9659606080275278, 0.9551672484950242, 0.9519392079669708, 0.959489392855606, 0.9579320213416642, 0.9556623198193788, 0.9547663635324454, 0.9555335212361817, 0.9592589968442214, 0.9706421252895987, 0.9579470348184307, 0.9138391424745802, 0.8714150821507669]|  4.1726794242858887|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[0.9520802682017293, 0.9266097763288456, 0.955041471665039, 0.9558950594961911, 0.9595827996556971, 0.9584722514598353, 0.9633173454368835, 0.9554884250875958, 0.9629467715962249, 0.958296389734346, 0.9594538725038494, 0.9568458472468974, 1.9659606080275278, 0.9551672484950242, 0.9519392079669708, 0.959489392855606, 0.9579320213416642, 0.9556623198193788, 0.9547663635324454, 0.9555335212361817, 0.9592589968442214, 0.9706421252895987, 0.9579470348184307, 0.9138391424745802, 0.8714150821507669]|  4.1726794242858887|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.9520802682017293, 0.9266097763288456, 0.955041471665039, 0.9558950594961911, 0.9595827996556971, 0.9584722514598353, 0.9633173454368835, 0.9554884250875958, 0.9629467715962249, 0.958296389734346, 0.9594538725038494, 0.9568458472468974, 1.9659606080275278, 0.9551672484950242, 0.9519392079669708, 0.959489392855606, 0.9579320213416642, 0.9556623198193788, 0.9547663635324454, 0.9555335212361817, 0.9592589968442214, 0.9706421252895987, 0.9579470348184307, 0.9138391424745802, 0.8714150821507669]|  4.1726794242858887|      0.50000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.9520802682017293, 0.9266097763288456, 0.955041471665039, 0.9558950594961911, 0.9595827996556971, 0.9584722514598353, 0.9633173454368835, 0.9554884250875958, 0.9629467715962249, 0.958296389734346, 0.9594538725038494, 0.9568458472468974, 1.9659606080275278, 0.9551672484950242, 0.9519392079669708, 0.959489392855606, 0.9579320213416642, 0.9556623198193788, 0.9547663635324454, 0.9555335212361817, 0.9592589968442214, 0.9706421252895987, 0.9579470348184307, 0.9138391424745802, 0.8714150821507669]|  4.1726794242858887|      0.25000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.9579154123052382, 0.8732953725628549, 0.9562562333856172, 0.9551167781806866, 0.9604095051740983, 0.958413869812033, 0.963502951293486, 0.9563717147864557, 0.961961946591775, 0.9584740059302105, 1.0227643841086098, 0.8217231592888018, 1.8138923495623382, 0.9583402233519897, 1.016626334419345, 0.9592288570147125, 0.9580088753230789, 0.9565086793795815, 0.9568690050047111, 0.9563733256716477, 0.9582489829387055, 0.9646799354571498, 0.9520799305626325, 0.8723382205546222, 0.7806731492543028]|  3.2657067775726318|      0.50000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[0.9579154123052382, 0.8732953725628549, 0.9562562333856172, 0.9551167781806866, 0.9604095051740983, 0.958413869812033, 0.963502951293486, 0.9563717147864557, 0.961961946591775, 0.9584740059302105, 1.0227643841086098, 0.8217231592888018, 1.8138923495623382, 0.9583402233519897, 1.016626334419345, 0.9592288570147125, 0.9580088753230789, 0.9565086793795815, 0.9568690050047111, 0.9563733256716477, 0.9582489829387055, 0.9646799354571498, 0.9520799305626325, 0.8723382205546222, 0.7806731492543028]|  3.2657067775726318|      0.25000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.9612519343325304, 0.8035467594152184, 0.9436715982525656, 0.9372592320596345, 0.9472979319215139, 0.9438827647433371, 0.9499259708607533, 0.9425234902305268, 0.9531846555256691, 0.931112486833056, 1.0425157464934562, 0.7439054392008773, 1.9955063131174653, 0.9170244193110183, 1.058526777407655, 0.9458518421390406, 0.948805830947945, 0.9441668703714109, 0.9442341378503266, 0.9432873825175916, 0.9450200100795344, 0.9433338388440856, 0.9272145646559862, 0.8239085658443512, 0.6894116815029379]|  2.8592407703399658|      0.50000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[0.9612519343325304, 0.8035467594152184, 0.9436715982525656, 0.9372592320596345, 0.9472979319215139, 0.9438827647433371, 0.9499259708607533, 0.9425234902305268, 0.9531846555256691, 0.931112486833056, 1.0425157464934562, 0.7439054392008773, 1.9955063131174653, 0.9170244193110183, 1.058526777407655, 0.9458518421390406, 0.948805830947945, 0.9441668703714109, 0.9442341378503266, 0.9432873825175916, 0.9450200100795344, 0.9433338388440856, 0.9272145646559862, 0.8239085658443512, 0.6894116815029379]|  2.8592407703399658|      0.25000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.9850693815054795, 0.7694587052607338, 0.9491299180090131, 0.9331983090821935, 0.9508792955361689, 0.9469644457119475, 0.9527285123090282, 0.9445915374622356, 0.9609889569370081, 0.9185141627125952, 1.0652270620724291, 0.66206192435596, 1.7753519127336308, 0.8984812294507795, 1.1098900218297805, 0.94725309212372, 0.9598347290765006, 0.9473922058265121, 0.9476058079488658, 0.9467118791432215, 0.9471463127449165, 0.9383586362124712, 0.9182486030141314, 0.8102151226784113, 0.6526429159579976]|  2.6681632995605469|      0.50000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
