k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0083288366957977, -0.0328012176909464, 0.1569507891383356, -0.0007602271915753, 0.2268874393324083, 0.0526728327082221, -0.0037131805259534, 0.0555862895385869, -0.0586282888339358, -0.0880968610863339, 0.1611846253940875, 0.0236972684219995, 0.2448163062236358, 0.2544183155889458, -0.0356696517410027, -0.2074424391936438, -0.2498654533252347, -0.0637579826119428, -0.0898491291876653, 0.2091443736929686, 0.2439258139038828, 0.0642245695022298, 0.0703458532363173, 0.0129748452257785, -0.1152434376917956, 0.0437006435287218, 0.0092713904154504, 0.096770522040954, -0.0587860579751707, -0.0441102396797363, -0.0266739991784859, -0.0377445604942773, 0.2498780744935807, 0.092417024884606, -0.2275045709844018, 0.0789291141798291, 0.0053264013054846, -0.0423185574672081, -0.0250668259075834, 0.0661878297781537, -0.0234459686722254, 0.2426794558323283, 0.0076238350811592, 0.2467544807259412, 0.0008849540237099, -0.1908457978462384, -0.2278490634772281, 0.1980993539313535, -0.2242136645408672, 0.2385051469463428]|4527.4999367936152339|      2.00000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=16
       2|[-0.0148729732436306, 0.0463670864953132, 0.6672308240638158, -0.1695481789583771, 0.4383222782167032, 0.1896434596105336, 0.0040524717540217, 0.0257887129510085, -0.0810108602906259, -0.3064572170831892, 0.6474992438045546, 0.0067627043176203, 0.6142680836225142, 0.5435308265749488, -0.0755695635407985, -0.6478920407376008, -0.873485321940042, -0.2036921791779105, -0.3577248918606585, 0.7027443671604847, 0.7679063633717709, 0.0640372218973375, 0.2457102547522695, 0.1388977799571633, -0.3053476723265761, 0.1968724693877861, -0.0458061548603922, 0.310133657417071, -0.1685910770481924, -0.0346339266839536, -0.1175648576743802, -0.2345865796075068, 0.7337788096691295, 0.3413423949173083, -0.5876517265860879, 0.166764099627976, -0.0752640095193202, -0.2861384569155215, -0.1103103708254363, 0.3777241940676703, -0.1323999222365357, 0.5510496592976244, 0.0281417928147948, 0.6286149322283403, 0.0336111835215785, -0.6575304485166721, -0.6443100435802275, 0.5080349588118034, -0.6797508072557217, 0.6556568688603674]|3714.8858800292341584|      4.00000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=16
       3|[-0.2776496813155718, -0.3664267399201218, 1.2439293384118808, -1.0351100249042975, 1.1560910234850046, 0.5613636101535364, -0.2262753233938086, 0.5760688395916247, -0.6133398836496464, -0.3525623830175427, 0.5068575505765353, 0.1882372691313849, 1.7873222381985592, 0.659172182947764, 0.1079728511788579, -1.0111850216657703, -1.9517459451822312, 0.0448534940416289, -0.7198570186109248, 1.198564719379016, 1.8347516884759019, 0.2506099253952244, 0.6542420446023044, 0.4333068634282515, -0.8066076138314309, 0.8414326320267285, 0.0220370640913191, 0.8202586586591544, -0.2594924448638999, -0.131492926606071, 0.2064818724242038, -0.2009392385870336, 1.8882356920083323, 1.1352859305270244, -1.7247095492291595, 0.6343125667185756, 0.3055343264427716, -1.1104811727798056, -0.7441815895945401, 1.2396372055411906, -0.1031004063802978, 0.8332870179598388, -0.1088682111901211, 1.0916345683310857, 0.0423000767938613, -0.347455383005305, -1.3540672542799328, 0.4629466814389558, -1.5328781919956747, 1.4338549164105774]|2866.7635183296051764|      8.00000000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=16
       4|[-0.2776496813155718, -0.3664267399201218, 1.2439293384118808, -1.0351100249042975, 1.1560910234850046, 0.5613636101535364, -0.2262753233938086, 0.5760688395916247, -0.6133398836496464, -0.3525623830175427, 0.5068575505765353, 0.1882372691313849, 1.7873222381985592, 0.659172182947764, 0.1079728511788579, -1.0111850216657703, -1.9517459451822312, 0.0448534940416289, -0.7198570186109248, 1.198564719379016, 1.8347516884759019, 0.2506099253952244, 0.6542420446023044, 0.4333068634282515, -0.8066076138314309, 0.8414326320267285, 0.0220370640913191, 0.8202586586591544, -0.2594924448638999, -0.131492926606071, 0.2064818724242038, -0.2009392385870336, 1.8882356920083323, 1.1352859305270244, -1.7247095492291595, 0.6343125667185756, 0.3055343264427716, -1.1104811727798056, -0.7441815895945401, 1.2396372055411906, -0.1031004063802978, 0.8332870179598388, -0.1088682111901211, 1.0916345683310857, 0.0423000767938613, -0.347455383005305, -1.3540672542799328, 0.4629466814389558, -1.5328781919956747, 1.4338549164105774]|2866.7635183296051764|      4.00000000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[-0.3800925497480885, -0.1403129815813443, 1.4144879488865485, -1.1448420462189606, 1.594360007636893, 1.1196943831993549, -0.7886993475253026, 0.390300537527195, -0.5868165881917486, -0.9134859571169757, 0.2795882421876429, 0.0642077153728066, 1.3602770560961872, 0.6324325380362431, -0.0053033493676632, -0.9076659460240035, -2.4796691131617945, -0.6056468573650885, -0.8645420844876875, 1.3728361288534894, 2.219872917366633, 1.746329239113623, 0.4903831919158743, 0.8635825959892544, -1.1385953325784146, 0.7975445886403767, -0.3640631380819618, 0.818595534231958, -0.1869588559041362, -0.1128471955080825, 0.7418123803810664, -0.9927970708637643, 2.5703021410264135, 2.815090245144165, -2.6789322878737285, 0.9926794122721029, 0.775613460093086, -1.4750155163564964, -0.8108435106402156, 2.0219381218212527, 0.0278302806760644, 1.6181010626134265, -0.5407001753229457, 1.5192407834766026, -0.0592870785374385, -1.6821981940928432, -2.0837849923277094, 1.2402009888433976, -1.4688990100019819, 2.2653153631183285]|2569.7356079384685472|      8.00000000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       6|[-0.3800925497480885, -0.1403129815813443, 1.4144879488865485, -1.1448420462189606, 1.594360007636893, 1.1196943831993549, -0.7886993475253026, 0.390300537527195, -0.5868165881917486, -0.9134859571169757, 0.2795882421876429, 0.0642077153728066, 1.3602770560961872, 0.6324325380362431, -0.0053033493676632, -0.9076659460240035, -2.4796691131617945, -0.6056468573650885, -0.8645420844876875, 1.3728361288534894, 2.219872917366633, 1.746329239113623, 0.4903831919158743, 0.8635825959892544, -1.1385953325784146, 0.7975445886403767, -0.3640631380819618, 0.818595534231958, -0.1869588559041362, -0.1128471955080825, 0.7418123803810664, -0.9927970708637643, 2.5703021410264135, 2.815090245144165, -2.6789322878737285, 0.9926794122721029, 0.775613460093086, -1.4750155163564964, -0.8108435106402156, 2.0219381218212527, 0.0278302806760644, 1.6181010626134265, -0.5407001753229457, 1.5192407834766026, -0.0592870785374385, -1.6821981940928432, -2.0837849923277094, 1.2402009888433976, -1.4688990100019819, 2.2653153631183285]|2569.7356079384685472|      4.00000000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       7|[0.5641610548612319, 0.1374290368071514, 0.4818982948173398, -1.9891036659363777, 2.2353045666962035, 1.4864752030200779, -0.1594819281544567, 0.168938762588688, -0.3962815091067249, -1.2478633728609627, 1.0539037126947937, -0.0022472387171969, 2.5068541012804344, 0.2116926377438934, -0.5343615371482903, -0.9426348824706314, -1.8747637572131792, 0.1597972351975805, -1.5859507284629628, 1.508881475903387, 2.585955314421797, 1.7168025033894354, -0.0267828698381551, 1.2752291344856572, -1.0852328582815287, 0.0373331627288034, -1.1745545297828972, 1.2430216797766076, -0.4653946332235279, -0.5961302883279647, 0.3091355885887622, -2.028151395410636, 2.5511672400351806, 3.722392576193863, -2.6107615827619353, 0.8920538878467438, 1.1122724669058222, -2.1710902478827463, -0.58987061110198, 2.2382337067387903, 0.7814908878724449, 1.6358319322580925, -1.5556087691779426, 0.8256710106791411, 0.0411216011337888, -1.2147792677898486, -2.4222629607769077, 0.6876071635370524, -0.8189738816864671, 1.8170995692831915]|2401.2587564464402021|      8.00000000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       8|[0.5641610548612319, 0.1374290368071514, 0.4818982948173398, -1.9891036659363777, 2.2353045666962035, 1.4864752030200779, -0.1594819281544567, 0.168938762588688, -0.3962815091067249, -1.2478633728609627, 1.0539037126947937, -0.0022472387171969, 2.5068541012804344, 0.2116926377438934, -0.5343615371482903, -0.9426348824706314, -1.8747637572131792, 0.1597972351975805, -1.5859507284629628, 1.508881475903387, 2.585955314421797, 1.7168025033894354, -0.0267828698381551, 1.2752291344856572, -1.0852328582815287, 0.0373331627288034, -1.1745545297828972, 1.2430216797766076, -0.4653946332235279, -0.5961302883279647, 0.3091355885887622, -2.028151395410636, 2.5511672400351806, 3.722392576193863, -2.6107615827619353, 0.8920538878467438, 1.1122724669058222, -2.1710902478827463, -0.58987061110198, 2.2382337067387903, 0.7814908878724449, 1.6358319322580925, -1.5556087691779426, 0.8256710106791411, 0.0411216011337888, -1.2147792677898486, -2.4222629607769077, 0.6876071635370524, -0.8189738816864671, 1.8170995692831915]|2401.2587564464402021|      4.00000000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       9|[0.5641610548612319, 0.1374290368071514, 0.4818982948173398, -1.9891036659363777, 2.2353045666962035, 1.4864752030200779, -0.1594819281544567, 0.168938762588688, -0.3962815091067249, -1.2478633728609627, 1.0539037126947937, -0.0022472387171969, 2.5068541012804344, 0.2116926377438934, -0.5343615371482903, -0.9426348824706314, -1.8747637572131792, 0.1597972351975805, -1.5859507284629628, 1.508881475903387, 2.585955314421797, 1.7168025033894354, -0.0267828698381551, 1.2752291344856572, -1.0852328582815287, 0.0373331627288034, -1.1745545297828972, 1.2430216797766076, -0.4653946332235279, -0.5961302883279647, 0.3091355885887622, -2.028151395410636, 2.5511672400351806, 3.722392576193863, -2.6107615827619353, 0.8920538878467438, 1.1122724669058222, -2.1710902478827463, -0.58987061110198, 2.2382337067387903, 0.7814908878724449, 1.6358319322580925, -1.5556087691779426, 0.8256710106791411, 0.0411216011337888, -1.2147792677898486, -2.4222629607769077, 0.6876071635370524, -0.8189738816864671, 1.8170995692831915]|2401.2587564464402021|      2.00000000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
      10|[0.1936836644655983, -0.154492534337312, 0.2819045780450742, -2.211389829658641, 2.2011666331209088, 1.5583816951767306, -0.259294270454674, 0.4609209841026051, -0.1769800615193828, -1.3843621581953296, 0.7360281883472873, 0.0915580886801451, 2.4627956211220368, 0.417956270560968, -0.2667160660642362, -0.6512159826921755, -1.8121881628397958, -0.1772621292635392, -2.068232284621942, 1.2307876214421651, 2.7230093551873975, 1.7102410434657473, 0.1320156100226938, 1.7613028807677285, -1.7298494686358825, -0.0656807014083678, -0.8697992402212706, 1.5588639169233982, -0.9486809922013494, -1.0733645988153748, 0.4171816819598957, -1.8029068072649157, 2.8933765452510967, 3.593734013133607, -2.696249181666015, 1.0212145727448123, 1.2120768249035285, -2.2326700993537902, -0.6289670461426793, 2.255674633290493, 0.9491273084544277, 1.929441304953774, -1.989379150523244, 1.303860739126871, -0.2584970578392978, -1.2019060472942096, -2.513143056824661, 0.5114691396328095, -1.3058999564287732, 2.3537545214230953]|2242.9176064426019366|      4.00000000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[0.1936836644655983, -0.154492534337312, 0.2819045780450742, -2.211389829658641, 2.2011666331209088, 1.5583816951767306, -0.259294270454674, 0.4609209841026051, -0.1769800615193828, -1.3843621581953296, 0.7360281883472873, 0.0915580886801451, 2.4627956211220368, 0.417956270560968, -0.2667160660642362, -0.6512159826921755, -1.8121881628397958, -0.1772621292635392, -2.068232284621942, 1.2307876214421651, 2.7230093551873975, 1.7102410434657473, 0.1320156100226938, 1.7613028807677285, -1.7298494686358825, -0.0656807014083678, -0.8697992402212706, 1.5588639169233982, -0.9486809922013494, -1.0733645988153748, 0.4171816819598957, -1.8029068072649157, 2.8933765452510967, 3.593734013133607, -2.696249181666015, 1.0212145727448123, 1.2120768249035285, -2.2326700993537902, -0.6289670461426793, 2.255674633290493, 0.9491273084544277, 1.929441304953774, -1.989379150523244, 1.303860739126871, -0.2584970578392978, -1.2019060472942096, -2.513143056824661, 0.5114691396328095, -1.3058999564287732, 2.3537545214230953]|2242.9176064426019366|      2.00000000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
