k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.753576722193742, -1.2873187910716668, 0.4808484210836258, 0.5145553060752612, -0.305668726060236, 0.2338241923218997, 0.5354820177233877]|49269.5312500000000000|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[9.753576722193742, -1.2873187910716668, 0.4808484210836258, 0.5145553060752612, -0.305668726060236, 0.2338241923218997, 0.5354820177233877]|49269.5312500000000000|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.969552719432233, -0.5389788147555422, 0.6259051421422993, 0.8394867968872799, -0.5752640564089386, 0.4764683809748179, 0.1678383342667735]|27951.7753906250000000|      2.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[9.969552719432233, -0.5389788147555422, 0.6259051421422993, 0.8394867968872799, -0.5752640564089386, 0.4764683809748179, 0.1678383342667735]|27951.7753906250000000|      1.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      2.00000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      0.50000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      0.12500000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      0.06250000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      0.03125000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      0.01562500|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[10.845155125293633, -0.8629219742482064, 0.4445450623369621, 0.6148243018226519, -0.7148456089406988, 0.5656303513572238, 0.0352348868669222]|4782.5883789062500000|      0.00781250|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[10.841847443571654, -0.8615889844948007, 0.4456100182342534, 0.6148556990289015, -0.71251602102639, 0.5593887533930925, 0.036907577618173]|4642.6655273437500000|      0.01562500|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[10.841847443571654, -0.8615889844948007, 0.4456100182342534, 0.6148556990289015, -0.71251602102639, 0.5593887533930925, 0.036907577618173]|4642.6655273437500000|      0.00781250|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[10.841847443571654, -0.8615889844948007, 0.4456100182342534, 0.6148556990289015, -0.71251602102639, 0.5593887533930925, 0.036907577618173]|4642.6655273437500000|      0.00390625|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[10.841847443571654, -0.8615889844948007, 0.4456100182342534, 0.6148556990289015, -0.71251602102639, 0.5593887533930925, 0.036907577618173]|4642.6655273437500000|      0.00195312|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[10.84275824840942, -0.8622801521293465, 0.4461752658612141, 0.6156464456048435, -0.7126523772749722, 0.560291574000565, 0.0377613668258424]|4628.7211914062500000|      0.00390625|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[10.84275824840942, -0.8622801521293465, 0.4461752658612141, 0.6156464456048435, -0.7126523772749722, 0.560291574000565, 0.0377613668258424]|4628.7211914062500000|      0.00195312|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[10.84275824840942, -0.8622801521293465, 0.4461752658612141, 0.6156464456048435, -0.7126523772749722, 0.560291574000565, 0.0377613668258424]|4628.7211914062500000|      0.00097656|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
