k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.875171645196276, -0.7958317953801516, -1.0516363206381385, -1.146856001097796, -1.0158651659747877, -0.9930439221746228, -0.6875826360840702, -1.0019244030715582, -0.7705627676517577, -1.1495914226079456, -0.9881600687656706, -0.9587411802900331, -0.9384307799355761, -0.98015519776406, -0.9454063878522728, -0.7320224286995176, -0.9790363150632531, -1.1015449533955732, -1.2028359016062635, -0.7731965113326407, -0.8755156697311807, -1.0469517698065038, -0.6585320694121692, -1.1212068119865517, -0.9005899113292715, -0.9330475336808559, -1.0352730089494342, -0.828409967396262, -1.06728110320786, -1.1381830311068382, -0.9981507356154627, -0.9725236026755969, -0.8792208155219781, -0.6887829360994235, -1.044019544907893, -1.091167015281766, -0.9860454453834583, -1.1786562733920432, -0.7888554466362485, -0.9270654183907635, -1.0742827695444586, -0.9139575101445512, -1.0222725642181185, -1.1510749592158729, -1.0294049402530543, -0.8038800769598597, -0.8955364292265556, -1.0182832118787024, -0.882677807898919, -0.8032543734316215]|113345.5000000000000000|      2.00000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.518026284715592, -0.5159443069800104, -1.17202799299389, -1.48909584447594, -1.2031775321761686, -1.3686964649187314, -0.6035384493425712, -0.8681422470504915, -0.8776417607672402, -1.2224835531309213, -0.6483183767182669, -1.0541657305439969, -0.7123083306556641, -0.6359815929127935, -0.6608764389999326, -0.4207186296991743, -1.0102979838945039, -0.9638889126216166, -1.119955189393225, -0.7083863175854925, -0.4956570120337218, -0.8542568165388755, -0.9544981182285784, -0.9384130381647993, -0.6219157681647904, -0.355525574066638, -0.5901732509175699, -1.0925940493920545, -1.5343877690343941, -0.9767913386694798, -0.6970942847567378, -0.6277995021904805, -0.2011329452484526, -0.2354406983802127, -0.6850306776522315, -0.9395930643707813, -0.5896560138372319, -1.2659120078097317, -0.7272031001546582, -0.5984227547737351, -0.810262195415903, -1.111812733748407, -1.1875887234329705, -1.1197038908916406, -0.718985136912196, -0.5513993205013534, -0.8736096351008648, -0.8910149189253007, -1.0269146067216197, -0.5243458362663467]|51429.0546875000000000|      4.00000000|[70, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | iterate success | actual_k=4
       3|[-0.518026284715592, -0.5159443069800104, -1.17202799299389, -1.48909584447594, -1.2031775321761686, -1.3686964649187314, -0.6035384493425712, -0.8681422470504915, -0.8776417607672402, -1.2224835531309213, -0.6483183767182669, -1.0541657305439969, -0.7123083306556641, -0.6359815929127935, -0.6608764389999326, -0.4207186296991743, -1.0102979838945039, -0.9638889126216166, -1.119955189393225, -0.7083863175854925, -0.4956570120337218, -0.8542568165388755, -0.9544981182285784, -0.9384130381647993, -0.6219157681647904, -0.355525574066638, -0.5901732509175699, -1.0925940493920545, -1.5343877690343941, -0.9767913386694798, -0.6970942847567378, -0.6277995021904805, -0.2011329452484526, -0.2354406983802127, -0.6850306776522315, -0.9395930643707813, -0.5896560138372319, -1.2659120078097317, -0.7272031001546582, -0.5984227547737351, -0.810262195415903, -1.111812733748407, -1.1875887234329705, -1.1197038908916406, -0.718985136912196, -0.5513993205013534, -0.8736096351008648, -0.8910149189253007, -1.0269146067216197, -0.5243458362663467]|51429.0546875000000000|      2.00000000|[135, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.4092467168999393, -0.5857809519329252, -1.168145385724334, -1.729020858620905, -0.9725693304043904, -1.2979241425673347, -0.1517738921462062, -0.4568495242903172, -0.665060219989533, -0.7523647369612816, -0.9121872081489036, -0.5790956857487051, -0.6391182350039781, -0.8887963134516925, -0.5771803567889385, -0.1435065755265103, -1.101523508956688, -0.8833850619699956, -1.3099993031661945, -0.6353632229428932, -0.2176210165150221, -1.0635624899518101, -1.0212690939519649, -1.4951462675144407, -0.1918348732804037, 0.1669268095359394, -0.6132772988715597, -1.1127530864366644, -1.7219317435006516, -0.7567416867666237, -0.9731249679513936, -0.400179297408548, -0.1045097761624249, 0.0471536640518708, -0.5548547935218955, -0.7044718200446392, -0.9662712723190194, -1.1220165575106371, -0.0358543752512728, -0.4955401775371831, -1.2165136726165098, -1.2427736975254813, -1.0336078467857972, -0.62733768652017, -0.362380778273257, -0.2680922896966677, -0.8553664864148597, -0.7633222313987301, -1.3300698974280567, -0.3229216336352727]|40686.1328125000000000|      4.00000000|[168, 60, 0, 15]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | iterate success | actual_k=4
       5|[-0.4092467168999393, -0.5857809519329252, -1.168145385724334, -1.729020858620905, -0.9725693304043904, -1.2979241425673347, -0.1517738921462062, -0.4568495242903172, -0.665060219989533, -0.7523647369612816, -0.9121872081489036, -0.5790956857487051, -0.6391182350039781, -0.8887963134516925, -0.5771803567889385, -0.1435065755265103, -1.101523508956688, -0.8833850619699956, -1.3099993031661945, -0.6353632229428932, -0.2176210165150221, -1.0635624899518101, -1.0212690939519649, -1.4951462675144407, -0.1918348732804037, 0.1669268095359394, -0.6132772988715597, -1.1127530864366644, -1.7219317435006516, -0.7567416867666237, -0.9731249679513936, -0.400179297408548, -0.1045097761624249, 0.0471536640518708, -0.5548547935218955, -0.7044718200446392, -0.9662712723190194, -1.1220165575106371, -0.0358543752512728, -0.4955401775371831, -1.2165136726165098, -1.2427736975254813, -1.0336078467857972, -0.62733768652017, -0.362380778273257, -0.2680922896966677, -0.8553664864148597, -0.7633222313987301, -1.3300698974280567, -0.3229216336352727]|40686.1328125000000000|      2.00000000|[232, 84, 0, 21]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.3384476276675244, -0.7746686926480323, -1.0168650583779666, -2.369495130004719, -0.8706968678839512, -1.5905016013133193, -0.50683347365499, -0.2575237867877096, -0.8013428242162273, -0.5220518224572175, -1.3620634604775796, -0.7403353214405597, -0.3211283962647186, -0.2550903026028251, 0.0318362735589156, -0.2871029200139013, -1.2575553778819633, -0.8490462227474322, -1.0615045977975064, -0.3033431052073958, 0.1438506202144881, -1.0276454444915852, -1.0232061018482297, -1.1991105346028383, -0.1323672320662948, -0.1402813887114508, -0.3447520132034654, -0.7977910241904849, -1.8767233046015686, -0.5009287148462382, -0.6823253819049666, -0.2964136543225767, -0.1383933066077198, 0.0064797704566709, -0.4278174539573281, -0.8298352396394102, -1.209819954841907, -1.238244128033427, -0.1802768346905362, -0.5043723988216233, -1.1775638279230891, -0.8001076385728627, -1.3719722650312052, -0.5155847926812045, 0.0071925727566669, -0.1749023598107101, -0.6561731600534169, -0.3269526369392332, -1.2593266731487711, -0.9278332520864527]|31231.4394531250000000|      4.00000000|[289, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | iterate success | actual_k=4
       7|[-0.3384476276675244, -0.7746686926480323, -1.0168650583779666, -2.369495130004719, -0.8706968678839512, -1.5905016013133193, -0.50683347365499, -0.2575237867877096, -0.8013428242162273, -0.5220518224572175, -1.3620634604775796, -0.7403353214405597, -0.3211283962647186, -0.2550903026028251, 0.0318362735589156, -0.2871029200139013, -1.2575553778819633, -0.8490462227474322, -1.0615045977975064, -0.3033431052073958, 0.1438506202144881, -1.0276454444915852, -1.0232061018482297, -1.1991105346028383, -0.1323672320662948, -0.1402813887114508, -0.3447520132034654, -0.7977910241904849, -1.8767233046015686, -0.5009287148462382, -0.6823253819049666, -0.2964136543225767, -0.1383933066077198, 0.0064797704566709, -0.4278174539573281, -0.8298352396394102, -1.209819954841907, -1.238244128033427, -0.1802768346905362, -0.5043723988216233, -1.1775638279230891, -0.8001076385728627, -1.3719722650312052, -0.5155847926812045, 0.0071925727566669, -0.1749023598107101, -0.6561731600534169, -0.3269526369392332, -1.2593266731487711, -0.9278332520864527]|31231.4394531250000000|      2.00000000|[356, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.3384476276675244, -0.7746686926480323, -1.0168650583779666, -2.369495130004719, -0.8706968678839512, -1.5905016013133193, -0.50683347365499, -0.2575237867877096, -0.8013428242162273, -0.5220518224572175, -1.3620634604775796, -0.7403353214405597, -0.3211283962647186, -0.2550903026028251, 0.0318362735589156, -0.2871029200139013, -1.2575553778819633, -0.8490462227474322, -1.0615045977975064, -0.3033431052073958, 0.1438506202144881, -1.0276454444915852, -1.0232061018482297, -1.1991105346028383, -0.1323672320662948, -0.1402813887114508, -0.3447520132034654, -0.7977910241904849, -1.8767233046015686, -0.5009287148462382, -0.6823253819049666, -0.2964136543225767, -0.1383933066077198, 0.0064797704566709, -0.4278174539573281, -0.8298352396394102, -1.209819954841907, -1.238244128033427, -0.1802768346905362, -0.5043723988216233, -1.1775638279230891, -0.8001076385728627, -1.3719722650312052, -0.5155847926812045, 0.0071925727566669, -0.1749023598107101, -0.6561731600534169, -0.3269526369392332, -1.2593266731487711, -0.9278332520864527]|31231.4394531250000000|      1.00000000|[420, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.4713210052280254, -0.6078822100712262, -1.2415478530037938, -2.3154214880525523, -1.143340283105558, -1.4540529430879012, -0.3571051286128359, 0.0493475666342808, -0.642061218963287, -0.5847513866996049, -1.3385114279350159, -0.6958863323016964, -0.1879528186897612, -0.3948145786199813, 0.1134450514349473, -0.206011391316938, -1.3083062697926073, -0.8208261885713325, -0.5944787538329626, -0.3211017819833503, 0.2562352215230662, -1.1146644548335949, -1.1236772852828418, -1.2029343155845775, -0.1025188862439757, -0.244819685303022, -0.3616710601041113, -0.7348946904595568, -2.0453480962267414, -0.399871946486289, -0.7127604519573075, -0.4117218903215307, 0.0266368749372441, -0.296290554112226, -0.2363565258405365, -0.804668294789299, -1.2325329259665483, -1.1785219730556458, -0.2269581824274989, -0.3271758223413709, -1.348589699970972, -0.6016878273608293, -1.3865898881569445, -0.5910630057015145, -0.0330572038182759, -0.1010629606726042, -0.6411738228630643, -0.36778350180529, -1.3609552206508801, -0.9048035719214736]|28050.3691406250000000|      2.00000000|[442, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[-0.4713210052280254, -0.6078822100712262, -1.2415478530037938, -2.3154214880525523, -1.143340283105558, -1.4540529430879012, -0.3571051286128359, 0.0493475666342808, -0.642061218963287, -0.5847513866996049, -1.3385114279350159, -0.6958863323016964, -0.1879528186897612, -0.3948145786199813, 0.1134450514349473, -0.206011391316938, -1.3083062697926073, -0.8208261885713325, -0.5944787538329626, -0.3211017819833503, 0.2562352215230662, -1.1146644548335949, -1.1236772852828418, -1.2029343155845775, -0.1025188862439757, -0.244819685303022, -0.3616710601041113, -0.7348946904595568, -2.0453480962267414, -0.399871946486289, -0.7127604519573075, -0.4117218903215307, 0.0266368749372441, -0.296290554112226, -0.2363565258405365, -0.804668294789299, -1.2325329259665483, -1.1785219730556458, -0.2269581824274989, -0.3271758223413709, -1.348589699970972, -0.6016878273608293, -1.3865898881569445, -0.5910630057015145, -0.0330572038182759, -0.1010629606726042, -0.6411738228630643, -0.36778350180529, -1.3609552206508801, -0.9048035719214736]|28050.3691406250000000|      1.00000000|[508, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
