k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[113, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 80 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[100.09592530663821, 0.1198335481749168, 0.3698320588394206, 0.1697616392086338, 100.00169478662451, -0.089080361810216, 0.22123653283963, 0.7804733579032781, 99.95686233240545, -0.0354796410448587, 0.2831433532564857, 0.9590337675401697, 100.05676394863018, 0.0107201378049708, 0.3468557262836662, 0.8596197771999359, 99.9704755449872, 0.0370287254918443, 0.4657374742890059, 0.8704743335136527, 99.98888724351477, 0.0572639587870959, 0.4674469676163592, 0.7563769577966998, 99.94990874725403, 0.0210861887989193, 0.5578396654759131, 0.7300694930198116, 99.94991396961282, 0.1205699795480239, 0.4552082859948737, 0.7137893653638915, 99.99195222369796, 0.2262253021408193, 0.5273808228904993, 0.598901553695129, 99.92929979991604, 0.1944298593064002, 0.492432151564217, 0.5594788622456763, 99.96173790375992, 0.1627551773782785, 0.5835222469943149, 0.3682786506001755, 100.05572719197048, 0.2608523683038547, 0.5845087089543013, 0.5512747928534991, 100.02538487049797, 0.2978513095638843, 0.5803067797631623, 0.4931491844849998, 100.0909850024376, 0.3893356615757456, 0.6442314904202323, 0.4056723751011959, 100.10537662637904, 0.3579218133437556, 0.6660729086473457, 0.4653136016634191, 99.98428431582975, 0.4078462053316267, 0.6638095378034329, 0.3623697535157026, 99.9712368012672, 0.4254683414790624, 0.6968991927109908, 0.2878692217063357, 99.95319839405963, 0.3841970545198364, 0.7870624864554874, 0.2606242464733944, 100.00196697031203, 0.4968376354357901, 0.7729604737075622, 0.085781551931354, 99.97713546948644, 0.4853419452075772, 0.764454433438511, -0.0065569476095763, 299.9828595462349, 300.0092377767448, 300.00494335160647, 300.03060364009946, 300.0252964839388, 299.99846846365097, 299.99723972350756, 299.983020890996, 299.98758342965175, 300.1027471057012, 300.0792058888415, 299.99145004034807, 299.97148642555004, 299.9183611617582, 300.01578432475554, 300.0566210349293, 300.06945553952687, 299.99898475341274, 300.0418111390278]|852.5007945417835344|      1.00000000|[216, 76, 2, 21]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       3|[100.09592530663821, 0.1198335481749168, 0.3698320588394206, 0.1697616392086338, 100.00169478662451, -0.089080361810216, 0.22123653283963, 0.7804733579032781, 99.95686233240545, -0.0354796410448587, 0.2831433532564857, 0.9590337675401697, 100.05676394863018, 0.0107201378049708, 0.3468557262836662, 0.8596197771999359, 99.9704755449872, 0.0370287254918443, 0.4657374742890059, 0.8704743335136527, 99.98888724351477, 0.0572639587870959, 0.4674469676163592, 0.7563769577966998, 99.94990874725403, 0.0210861887989193, 0.5578396654759131, 0.7300694930198116, 99.94991396961282, 0.1205699795480239, 0.4552082859948737, 0.7137893653638915, 99.99195222369796, 0.2262253021408193, 0.5273808228904993, 0.598901553695129, 99.92929979991604, 0.1944298593064002, 0.492432151564217, 0.5594788622456763, 99.96173790375992, 0.1627551773782785, 0.5835222469943149, 0.3682786506001755, 100.05572719197048, 0.2608523683038547, 0.5845087089543013, 0.5512747928534991, 100.02538487049797, 0.2978513095638843, 0.5803067797631623, 0.4931491844849998, 100.0909850024376, 0.3893356615757456, 0.6442314904202323, 0.4056723751011959, 100.10537662637904, 0.3579218133437556, 0.6660729086473457, 0.4653136016634191, 99.98428431582975, 0.4078462053316267, 0.6638095378034329, 0.3623697535157026, 99.9712368012672, 0.4254683414790624, 0.6968991927109908, 0.2878692217063357, 99.95319839405963, 0.3841970545198364, 0.7870624864554874, 0.2606242464733944, 100.00196697031203, 0.4968376354357901, 0.7729604737075622, 0.085781551931354, 99.97713546948644, 0.4853419452075772, 0.764454433438511, -0.0065569476095763, 299.9828595462349, 300.0092377767448, 300.00494335160647, 300.03060364009946, 300.0252964839388, 299.99846846365097, 299.99723972350756, 299.983020890996, 299.98758342965175, 300.1027471057012, 300.0792058888415, 299.99145004034807, 299.97148642555004, 299.9183611617582, 300.01578432475554, 300.0566210349293, 300.06945553952687, 299.99898475341274, 300.0418111390278]|852.5007945417835344|      0.50000000|[335, 120, 2, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[100.09592530663821, 0.1198335481749168, 0.3698320588394206, 0.1697616392086338, 100.00169478662451, -0.089080361810216, 0.22123653283963, 0.7804733579032781, 99.95686233240545, -0.0354796410448587, 0.2831433532564857, 0.9590337675401697, 100.05676394863018, 0.0107201378049708, 0.3468557262836662, 0.8596197771999359, 99.9704755449872, 0.0370287254918443, 0.4657374742890059, 0.8704743335136527, 99.98888724351477, 0.0572639587870959, 0.4674469676163592, 0.7563769577966998, 99.94990874725403, 0.0210861887989193, 0.5578396654759131, 0.7300694930198116, 99.94991396961282, 0.1205699795480239, 0.4552082859948737, 0.7137893653638915, 99.99195222369796, 0.2262253021408193, 0.5273808228904993, 0.598901553695129, 99.92929979991604, 0.1944298593064002, 0.492432151564217, 0.5594788622456763, 99.96173790375992, 0.1627551773782785, 0.5835222469943149, 0.3682786506001755, 100.05572719197048, 0.2608523683038547, 0.5845087089543013, 0.5512747928534991, 100.02538487049797, 0.2978513095638843, 0.5803067797631623, 0.4931491844849998, 100.0909850024376, 0.3893356615757456, 0.6442314904202323, 0.4056723751011959, 100.10537662637904, 0.3579218133437556, 0.6660729086473457, 0.4653136016634191, 99.98428431582975, 0.4078462053316267, 0.6638095378034329, 0.3623697535157026, 99.9712368012672, 0.4254683414790624, 0.6968991927109908, 0.2878692217063357, 99.95319839405963, 0.3841970545198364, 0.7870624864554874, 0.2606242464733944, 100.00196697031203, 0.4968376354357901, 0.7729604737075622, 0.085781551931354, 99.97713546948644, 0.4853419452075772, 0.764454433438511, -0.0065569476095763, 299.9828595462349, 300.0092377767448, 300.00494335160647, 300.03060364009946, 300.0252964839388, 299.99846846365097, 299.99723972350756, 299.983020890996, 299.98758342965175, 300.1027471057012, 300.0792058888415, 299.99145004034807, 299.97148642555004, 299.9183611617582, 300.01578432475554, 300.0566210349293, 300.06945553952687, 299.99898475341274, 300.0418111390278]|852.5007945417835344|      0.25000000|[456, 164, 2, 43]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[100.0813229289587, 0.1356246219447993, 0.3660421411824787, 0.1804886764592118, 100.02368767494914, -0.0258078377842904, 0.2627087516657212, 0.7779561817668749, 99.93973900519846, -0.0861222425598294, 0.2372278235841541, 0.9870093234781048, 100.01458734420206, -0.0147000913875523, 0.3441135567426909, 0.8509134688741271, 99.9697919040459, -0.0003115300426555, 0.4703177586033091, 0.8941026299638879, 100.01270443603565, 0.0604289754242323, 0.4887454050559312, 0.7497598855229594, 99.95220644006204, 0.0288598323267958, 0.5361333113453289, 0.7059363431882077, 99.95224550757072, 0.1440582140407279, 0.483668903193772, 0.6934047238878068, 99.98826934725112, 0.1986948699588719, 0.5412970899012062, 0.5730150880469422, 99.89159332621941, 0.2231071459785613, 0.5355190388385689, 0.5676629088466991, 99.94017349350447, 0.1691438181657871, 0.5897297719951724, 0.3824404234437296, 100.0461529291479, 0.2593829570716409, 0.5680528245018696, 0.5463452215948874, 100.01770681790758, 0.3302238448646808, 0.6049212744301425, 0.4975273239334715, 100.0904937074664, 0.3969404059396727, 0.6360756326348954, 0.3756858932941086, 100.10811908338259, 0.3433903972968574, 0.7176566120139191, 0.4644950143458297, 100.00395789408695, 0.4358405954447184, 0.6301010900294088, 0.3757509319690022, 100.00903583034247, 0.4381878485812069, 0.704419039399589, 0.33906363201351, 99.95261510360454, 0.4077297050848046, 0.8247170274605837, 0.2864294647869121, 100.01583509328485, 0.4797313452636473, 0.7602108700852364, 0.0583121746870888, 99.91680169807911, 0.4973284966303773, 0.7808937604729096, -0.0442630786911245, 299.98306748017734, 300.04146621724556, 299.98860458742286, 300.0168401630443, 299.99742222152014, 299.9754310272353, 299.9906315577133, 299.9979800031423, 300.04254153351235, 300.1320502342825, 300.042232557555, 299.9881204319053, 299.96879039522287, 299.87947594599467, 300.0571775204435, 300.06309778970484, 300.0653438895243, 299.97006848378516, 300.0555620825145]|662.5473022460937500|      0.50000000|[503, 180, 2, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | iterate success | actual_k=4
       6|[100.0813229289587, 0.1356246219447993, 0.3660421411824787, 0.1804886764592118, 100.02368767494914, -0.0258078377842904, 0.2627087516657212, 0.7779561817668749, 99.93973900519846, -0.0861222425598294, 0.2372278235841541, 0.9870093234781048, 100.01458734420206, -0.0147000913875523, 0.3441135567426909, 0.8509134688741271, 99.9697919040459, -0.0003115300426555, 0.4703177586033091, 0.8941026299638879, 100.01270443603565, 0.0604289754242323, 0.4887454050559312, 0.7497598855229594, 99.95220644006204, 0.0288598323267958, 0.5361333113453289, 0.7059363431882077, 99.95224550757072, 0.1440582140407279, 0.483668903193772, 0.6934047238878068, 99.98826934725112, 0.1986948699588719, 0.5412970899012062, 0.5730150880469422, 99.89159332621941, 0.2231071459785613, 0.5355190388385689, 0.5676629088466991, 99.94017349350447, 0.1691438181657871, 0.5897297719951724, 0.3824404234437296, 100.0461529291479, 0.2593829570716409, 0.5680528245018696, 0.5463452215948874, 100.01770681790758, 0.3302238448646808, 0.6049212744301425, 0.4975273239334715, 100.0904937074664, 0.3969404059396727, 0.6360756326348954, 0.3756858932941086, 100.10811908338259, 0.3433903972968574, 0.7176566120139191, 0.4644950143458297, 100.00395789408695, 0.4358405954447184, 0.6301010900294088, 0.3757509319690022, 100.00903583034247, 0.4381878485812069, 0.704419039399589, 0.33906363201351, 99.95261510360454, 0.4077297050848046, 0.8247170274605837, 0.2864294647869121, 100.01583509328485, 0.4797313452636473, 0.7602108700852364, 0.0583121746870888, 99.91680169807911, 0.4973284966303773, 0.7808937604729096, -0.0442630786911245, 299.98306748017734, 300.04146621724556, 299.98860458742286, 300.0168401630443, 299.99742222152014, 299.9754310272353, 299.9906315577133, 299.9979800031423, 300.04254153351235, 300.1320502342825, 300.042232557555, 299.9881204319053, 299.96879039522287, 299.87947594599467, 300.0571775204435, 300.06309778970484, 300.0653438895243, 299.97006848378516, 300.0555620825145]|662.5473022460937500|      0.25000000|[617, 220, 3, 58]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[100.0813229289587, 0.1356246219447993, 0.3660421411824787, 0.1804886764592118, 100.02368767494914, -0.0258078377842904, 0.2627087516657212, 0.7779561817668749, 99.93973900519846, -0.0861222425598294, 0.2372278235841541, 0.9870093234781048, 100.01458734420206, -0.0147000913875523, 0.3441135567426909, 0.8509134688741271, 99.9697919040459, -0.0003115300426555, 0.4703177586033091, 0.8941026299638879, 100.01270443603565, 0.0604289754242323, 0.4887454050559312, 0.7497598855229594, 99.95220644006204, 0.0288598323267958, 0.5361333113453289, 0.7059363431882077, 99.95224550757072, 0.1440582140407279, 0.483668903193772, 0.6934047238878068, 99.98826934725112, 0.1986948699588719, 0.5412970899012062, 0.5730150880469422, 99.89159332621941, 0.2231071459785613, 0.5355190388385689, 0.5676629088466991, 99.94017349350447, 0.1691438181657871, 0.5897297719951724, 0.3824404234437296, 100.0461529291479, 0.2593829570716409, 0.5680528245018696, 0.5463452215948874, 100.01770681790758, 0.3302238448646808, 0.6049212744301425, 0.4975273239334715, 100.0904937074664, 0.3969404059396727, 0.6360756326348954, 0.3756858932941086, 100.10811908338259, 0.3433903972968574, 0.7176566120139191, 0.4644950143458297, 100.00395789408695, 0.4358405954447184, 0.6301010900294088, 0.3757509319690022, 100.00903583034247, 0.4381878485812069, 0.704419039399589, 0.33906363201351, 99.95261510360454, 0.4077297050848046, 0.8247170274605837, 0.2864294647869121, 100.01583509328485, 0.4797313452636473, 0.7602108700852364, 0.0583121746870888, 99.91680169807911, 0.4973284966303773, 0.7808937604729096, -0.0442630786911245, 299.98306748017734, 300.04146621724556, 299.98860458742286, 300.0168401630443, 299.99742222152014, 299.9754310272353, 299.9906315577133, 299.9979800031423, 300.04254153351235, 300.1320502342825, 300.042232557555, 299.9881204319053, 299.96879039522287, 299.87947594599467, 300.0571775204435, 300.06309778970484, 300.0653438895243, 299.97006848378516, 300.0555620825145]|662.5473022460937500|      0.12500000|[736, 264, 3, 69]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[100.07616681579378, 0.1624526916336941, 0.3738432329093442, 0.1955116181523225, 100.03298955914812, -0.0267947055630449, 0.2542960581314864, 0.7768121111765937, 99.95151796544761, -0.0860179919976637, 0.2476715642479425, 0.9866796974127419, 100.03856086787376, -0.0088029300738816, 0.3360434859846549, 0.8317170285064027, 99.98329980753884, -0.0154214562811774, 0.4731115175194754, 0.8978012632516511, 100.00441326270645, 0.0666548061696554, 0.4624941387058096, 0.7522636246931672, 99.9554384982157, 0.0121830819471913, 0.5268454437378817, 0.7320824474768276, 99.97144464358021, 0.1393366643206113, 0.460810454945277, 0.6971695148040609, 99.99773037958731, 0.1924929968526091, 0.5421675718927017, 0.5551470893891076, 99.90141897228686, 0.2162415322777382, 0.526829248750321, 0.5531041909833984, 99.94382251681103, 0.2072840741967602, 0.5907912528930203, 0.3872162403386623, 100.04224736217378, 0.2855516421343261, 0.5806446978900547, 0.5356653202216006, 100.00834640887274, 0.3446339304204193, 0.5894005321041883, 0.5000890666556618, 100.09331830759221, 0.3861648084458479, 0.6209335688237514, 0.3778215473995179, 100.10059206007953, 0.334638389365871, 0.7096956344402987, 0.4697447012019397, 100.00368195754939, 0.4482912665554405, 0.6345437937885144, 0.3633221558875608, 100.00041229876666, 0.4355737458971342, 0.7100551511144629, 0.3393034767732301, 99.95149556782684, 0.4063528842917299, 0.8242260044727903, 0.2991389485316585, 100.02653273118061, 0.483994999529451, 0.7735533178271604, 0.0461644719174653, 99.90383688703878, 0.4936990076308544, 0.7721318351010442, -0.0362203710241826, 299.9893532947804, 300.0325734053796, 299.9919482930706, 300.00883239692314, 300.0092659233999, 299.98542026426946, 299.9579594695695, 300.0345397779696, 300.0465247005135, 300.13402096986096, 300.0424078368433, 299.98171423017106, 299.9916611575847, 299.8700270665696, 300.04108456257325, 300.0708836103315, 300.0513662975409, 299.970183159254, 300.0494531697177]|567.4166259765625000|      0.25000000|[758, 272, 3, 71]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[100.07616681579378, 0.1624526916336941, 0.3738432329093442, 0.1955116181523225, 100.03298955914812, -0.0267947055630449, 0.2542960581314864, 0.7768121111765937, 99.95151796544761, -0.0860179919976637, 0.2476715642479425, 0.9866796974127419, 100.03856086787376, -0.0088029300738816, 0.3360434859846549, 0.8317170285064027, 99.98329980753884, -0.0154214562811774, 0.4731115175194754, 0.8978012632516511, 100.00441326270645, 0.0666548061696554, 0.4624941387058096, 0.7522636246931672, 99.9554384982157, 0.0121830819471913, 0.5268454437378817, 0.7320824474768276, 99.97144464358021, 0.1393366643206113, 0.460810454945277, 0.6971695148040609, 99.99773037958731, 0.1924929968526091, 0.5421675718927017, 0.5551470893891076, 99.90141897228686, 0.2162415322777382, 0.526829248750321, 0.5531041909833984, 99.94382251681103, 0.2072840741967602, 0.5907912528930203, 0.3872162403386623, 100.04224736217378, 0.2855516421343261, 0.5806446978900547, 0.5356653202216006, 100.00834640887274, 0.3446339304204193, 0.5894005321041883, 0.5000890666556618, 100.09331830759221, 0.3861648084458479, 0.6209335688237514, 0.3778215473995179, 100.10059206007953, 0.334638389365871, 0.7096956344402987, 0.4697447012019397, 100.00368195754939, 0.4482912665554405, 0.6345437937885144, 0.3633221558875608, 100.00041229876666, 0.4355737458971342, 0.7100551511144629, 0.3393034767732301, 99.95149556782684, 0.4063528842917299, 0.8242260044727903, 0.2991389485316585, 100.02653273118061, 0.483994999529451, 0.7735533178271604, 0.0461644719174653, 99.90383688703878, 0.4936990076308544, 0.7721318351010442, -0.0362203710241826, 299.9893532947804, 300.0325734053796, 299.9919482930706, 300.00883239692314, 300.0092659233999, 299.98542026426946, 299.9579594695695, 300.0345397779696, 300.0465247005135, 300.13402096986096, 300.0424078368433, 299.98171423017106, 299.9916611575847, 299.8700270665696, 300.04108456257325, 300.0708836103315, 300.0513662975409, 299.970183159254, 300.0494531697177]|567.4166259765625000|      0.12500000|[878, 316, 3, 82]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[100.0638563955692, 0.1651404217437141, 0.3843223560247889, 0.1731010970727132, 100.04653826329037, -0.0246907430319642, 0.2690630941901094, 0.8001091885374072, 99.95034333872444, -0.0757133069817655, 0.259435439812425, 0.962289031459637, 100.02669232289186, 0.0040129807454281, 0.3374157689411703, 0.8436838919450345, 99.9768805259629, -0.033012542352274, 0.4571301877732312, 0.9013409337480648, 100.00527564004264, 0.076946083294073, 0.4515309769828647, 0.743934200813406, 99.9698128901649, -0.0126795849196535, 0.5327139699161202, 0.724613090590273, 99.97158276403584, 0.1102134891194429, 0.4683281172170037, 0.6884045993301711, 99.98477520878357, 0.209342834979157, 0.5345242328916618, 0.5443175483265283, 99.90890394981484, 0.1976935797874326, 0.5117093827071962, 0.5394671996004065, 99.93587923087289, 0.2254890635146401, 0.6116655977925176, 0.4046166230080729, 100.03167302629655, 0.2963004062848686, 0.5600032433177827, 0.5436009176715011, 100.00544395501079, 0.3418413792535753, 0.6044709834004665, 0.4981224494445832, 100.1066993525825, 0.4072537863236701, 0.6278000076220595, 0.3810262905305411, 100.11146239940555, 0.3394233073864426, 0.7068612748167478, 0.4814366201371158, 100.00642153189452, 0.4579049525763748, 0.601183656016433, 0.3671657704104933, 99.98957674119521, 0.4351700560086262, 0.7022950490105215, 0.3484691969539772, 99.9538613325655, 0.3991270859023092, 0.8406607801110909, 0.3199640027034119, 100.0320890195815, 0.4931111486983524, 0.7846994211876696, 0.0293658084366539, 99.91959387743643, 0.5139786224952807, 0.7818803110049677, -0.0398054727096307, 299.9952685282253, 300.0334963279754, 299.9815338920762, 300.00483066861375, 300.0007841590949, 299.9801966310382, 299.94871819583057, 300.0314206573646, 300.0635231407773, 300.138560471816, 300.02364656479926, 299.9799599931629, 299.99048924852036, 299.87791641529253, 300.0477246798281, 300.0669062283391, 300.0719547575927, 299.983954918814, 300.04801803074827]|552.6857299804687500|      0.25000000|[900, 324, 3, 84]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
