k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[187, 0, 0, 3]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[373, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[99.9893160627712, 0.0862082597099108, 0.326109864197793, 0.1402612649908439, 99.97688179227936, -0.0792154655200075, 0.2854858941876725, 0.8721292212045345, 100.00122407969134, 0.0634736789205376, 0.2795149694340069, 0.8946003588930702, 100.02913763541179, 0.0164860687028712, 0.3407934237087128, 0.829387310373266, 99.98326313851096, 0.0897302352154052, 0.4009026011036536, 0.828595207825046, 99.98547463568434, 0.0378264880247287, 0.420674258619411, 0.7835969157408803, 99.99867160404459, 0.0933836300537601, 0.5144966442482489, 0.6988870942500444, 99.995020703334, 0.0907735993568433, 0.4835901286245588, 0.6910387398567683, 100.04169228085385, 0.1285948216101128, 0.4482671485501762, 0.5936851036254687, 100.00984195051409, 0.1802382983070036, 0.5030410316275686, 0.5931138040606635, 100.00424126436249, 0.2705275048342296, 0.6155847571987445, 0.4877099616488272, 99.949646545969, 0.3038619309129245, 0.5726441328823687, 0.4731481035968567, 99.99837262166874, 0.3298012235126512, 0.6130655502357825, 0.4947142089780872, 99.99093013597579, 0.3927171214560022, 0.6023306921447534, 0.411993315593725, 99.97769529917535, 0.4158357733513732, 0.6742014530872488, 0.4550779255917067, 100.02549572645226, 0.4181091810047021, 0.68302150728506, 0.3205677685644371, 99.99832554013662, 0.404435018842821, 0.7286655280385048, 0.2876997473116618, 100.016303366062, 0.4546495191910425, 0.7336672977778865, 0.2045289316732448, 100.0196363131334, 0.497899160542069, 0.7880607254475278, 0.0919854075012235, 100.02782494398103, 0.4717074445687921, 0.8461478153814975, 0.0225538376370523, 299.9899337950391, 300.0351122721315, 300.00578222719804, 300.0319915412255, 300.0083827341009, 299.9979628029757, 300.0108235701246, 299.9815046531293, 299.9998665637409, 300.00731174179555, 300.00475799261676, 299.97805789211094, 300.0124925355299, 299.9982748628492, 299.9844798225074, 299.97720103173936, 300.01484492357565, 300.01810822897187, 299.97672500576346]|981.9497070312500000|      0.50000000|[559, 0, 0, 9]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | iterate success | actual_k=0
       4|[99.9893160627712, 0.0862082597099108, 0.326109864197793, 0.1402612649908439, 99.97688179227936, -0.0792154655200075, 0.2854858941876725, 0.8721292212045345, 100.00122407969134, 0.0634736789205376, 0.2795149694340069, 0.8946003588930702, 100.02913763541179, 0.0164860687028712, 0.3407934237087128, 0.829387310373266, 99.98326313851096, 0.0897302352154052, 0.4009026011036536, 0.828595207825046, 99.98547463568434, 0.0378264880247287, 0.420674258619411, 0.7835969157408803, 99.99867160404459, 0.0933836300537601, 0.5144966442482489, 0.6988870942500444, 99.995020703334, 0.0907735993568433, 0.4835901286245588, 0.6910387398567683, 100.04169228085385, 0.1285948216101128, 0.4482671485501762, 0.5936851036254687, 100.00984195051409, 0.1802382983070036, 0.5030410316275686, 0.5931138040606635, 100.00424126436249, 0.2705275048342296, 0.6155847571987445, 0.4877099616488272, 99.949646545969, 0.3038619309129245, 0.5726441328823687, 0.4731481035968567, 99.99837262166874, 0.3298012235126512, 0.6130655502357825, 0.4947142089780872, 99.99093013597579, 0.3927171214560022, 0.6023306921447534, 0.411993315593725, 99.97769529917535, 0.4158357733513732, 0.6742014530872488, 0.4550779255917067, 100.02549572645226, 0.4181091810047021, 0.68302150728506, 0.3205677685644371, 99.99832554013662, 0.404435018842821, 0.7286655280385048, 0.2876997473116618, 100.016303366062, 0.4546495191910425, 0.7336672977778865, 0.2045289316732448, 100.0196363131334, 0.497899160542069, 0.7880607254475278, 0.0919854075012235, 100.02782494398103, 0.4717074445687921, 0.8461478153814975, 0.0225538376370523, 299.9899337950391, 300.0351122721315, 300.00578222719804, 300.0319915412255, 300.0083827341009, 299.9979628029757, 300.0108235701246, 299.9815046531293, 299.9998665637409, 300.00731174179555, 300.00475799261676, 299.97805789211094, 300.0124925355299, 299.9982748628492, 299.9844798225074, 299.97720103173936, 300.01484492357565, 300.01810822897187, 299.97672500576346]|981.9497070312500000|      0.25000000|[745, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[99.9893160627712, 0.0862082597099108, 0.326109864197793, 0.1402612649908439, 99.97688179227936, -0.0792154655200075, 0.2854858941876725, 0.8721292212045345, 100.00122407969134, 0.0634736789205376, 0.2795149694340069, 0.8946003588930702, 100.02913763541179, 0.0164860687028712, 0.3407934237087128, 0.829387310373266, 99.98326313851096, 0.0897302352154052, 0.4009026011036536, 0.828595207825046, 99.98547463568434, 0.0378264880247287, 0.420674258619411, 0.7835969157408803, 99.99867160404459, 0.0933836300537601, 0.5144966442482489, 0.6988870942500444, 99.995020703334, 0.0907735993568433, 0.4835901286245588, 0.6910387398567683, 100.04169228085385, 0.1285948216101128, 0.4482671485501762, 0.5936851036254687, 100.00984195051409, 0.1802382983070036, 0.5030410316275686, 0.5931138040606635, 100.00424126436249, 0.2705275048342296, 0.6155847571987445, 0.4877099616488272, 99.949646545969, 0.3038619309129245, 0.5726441328823687, 0.4731481035968567, 99.99837262166874, 0.3298012235126512, 0.6130655502357825, 0.4947142089780872, 99.99093013597579, 0.3927171214560022, 0.6023306921447534, 0.411993315593725, 99.97769529917535, 0.4158357733513732, 0.6742014530872488, 0.4550779255917067, 100.02549572645226, 0.4181091810047021, 0.68302150728506, 0.3205677685644371, 99.99832554013662, 0.404435018842821, 0.7286655280385048, 0.2876997473116618, 100.016303366062, 0.4546495191910425, 0.7336672977778865, 0.2045289316732448, 100.0196363131334, 0.497899160542069, 0.7880607254475278, 0.0919854075012235, 100.02782494398103, 0.4717074445687921, 0.8461478153814975, 0.0225538376370523, 299.9899337950391, 300.0351122721315, 300.00578222719804, 300.0319915412255, 300.0083827341009, 299.9979628029757, 300.0108235701246, 299.9815046531293, 299.9998665637409, 300.00731174179555, 300.00475799261676, 299.97805789211094, 300.0124925355299, 299.9982748628492, 299.9844798225074, 299.97720103173936, 300.01484492357565, 300.01810822897187, 299.97672500576346]|981.9497070312500000|      0.12500000|[931, 0, 0, 15]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[99.98770979212243, 0.112650626937508, 0.3449568781473317, 0.1465921979385658, 99.97989426953262, -0.0897129398048702, 0.2791336387213654, 0.855988242323498, 99.99647712623998, 0.0306483668239781, 0.2658321277956895, 0.8704001453570257, 100.02155630356728, 0.0214846775960573, 0.3424654941237569, 0.8452573385060537, 99.97769747585644, 0.0513920376086567, 0.3977987556388483, 0.822782228090475, 99.95993657710454, 0.0589118068932443, 0.4284799131489168, 0.7898483429739666, 100.00992384779433, 0.0900696476035362, 0.5073964390018547, 0.71518000114739, 100.01212945213595, 0.0807107476214999, 0.4761755862944215, 0.6896535414119559, 100.02467200921012, 0.13091728355871, 0.4694343875230584, 0.6043666043231749, 99.99669379646137, 0.1725859797300623, 0.5066235493900563, 0.6028459432538622, 99.99571767074958, 0.2379368394698402, 0.6146936346142402, 0.4774524408901863, 99.94697064996106, 0.3106713448077148, 0.5827425641493466, 0.459460948092375, 99.99317133462436, 0.3142341045088021, 0.6113076971017525, 0.486881148214717, 99.98575400298469, 0.3876774139502017, 0.5810076319405915, 0.4151754345054999, 99.97812572492572, 0.4098504714718164, 0.6727394069023162, 0.4587340973703241, 100.01679891327714, 0.4269604819660556, 0.6723645718473654, 0.325661667611539, 99.99771165695434, 0.3999425485895765, 0.7186995326914437, 0.2913583065052379, 100.02249110696724, 0.4670245687867161, 0.7286957295435514, 0.2011343157718045, 100.00990757821452, 0.492057473382054, 0.7880085660970864, 0.0748741311154989, 100.05025490771007, 0.4783227783867864, 0.8418965067019734, 0.0345299735929911, 299.99229371800214, 300.03255964806146, 299.98613172060476, 300.00625281620887, 300.0083841791843, 300.0082817229654, 300.0220073707575, 299.9648956481336, 299.99829390664394, 300.01172197563943, 300.01302023341424, 299.9790819434764, 300.01743406170556, 299.97385922137926, 299.98944519979585, 299.9726824050591, 300.0222220038277, 300.0032174044856, 299.9631347670978]|716.1707763671875000|      0.25000000|[1056, 0, 0, 17]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[99.98770979212243, 0.112650626937508, 0.3449568781473317, 0.1465921979385658, 99.97989426953262, -0.0897129398048702, 0.2791336387213654, 0.855988242323498, 99.99647712623998, 0.0306483668239781, 0.2658321277956895, 0.8704001453570257, 100.02155630356728, 0.0214846775960573, 0.3424654941237569, 0.8452573385060537, 99.97769747585644, 0.0513920376086567, 0.3977987556388483, 0.822782228090475, 99.95993657710454, 0.0589118068932443, 0.4284799131489168, 0.7898483429739666, 100.00992384779433, 0.0900696476035362, 0.5073964390018547, 0.71518000114739, 100.01212945213595, 0.0807107476214999, 0.4761755862944215, 0.6896535414119559, 100.02467200921012, 0.13091728355871, 0.4694343875230584, 0.6043666043231749, 99.99669379646137, 0.1725859797300623, 0.5066235493900563, 0.6028459432538622, 99.99571767074958, 0.2379368394698402, 0.6146936346142402, 0.4774524408901863, 99.94697064996106, 0.3106713448077148, 0.5827425641493466, 0.459460948092375, 99.99317133462436, 0.3142341045088021, 0.6113076971017525, 0.486881148214717, 99.98575400298469, 0.3876774139502017, 0.5810076319405915, 0.4151754345054999, 99.97812572492572, 0.4098504714718164, 0.6727394069023162, 0.4587340973703241, 100.01679891327714, 0.4269604819660556, 0.6723645718473654, 0.325661667611539, 99.99771165695434, 0.3999425485895765, 0.7186995326914437, 0.2913583065052379, 100.02249110696724, 0.4670245687867161, 0.7286957295435514, 0.2011343157718045, 100.00990757821452, 0.492057473382054, 0.7880085660970864, 0.0748741311154989, 100.05025490771007, 0.4783227783867864, 0.8418965067019734, 0.0345299735929911, 299.99229371800214, 300.03255964806146, 299.98613172060476, 300.00625281620887, 300.0083841791843, 300.0082817229654, 300.0220073707575, 299.9648956481336, 299.99829390664394, 300.01172197563943, 300.01302023341424, 299.9790819434764, 300.01743406170556, 299.97385922137926, 299.98944519979585, 299.9726824050591, 300.0222220038277, 300.0032174044856, 299.9631347670978]|716.1707763671875000|      0.12500000|[1242, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[100.01592639506308, 0.1413579955396069, 0.3512354354107226, 0.1565099516069399, 99.99820876427349, -0.0716103934978009, 0.2800747811341784, 0.8654032118981935, 100.00626664564531, 0.0201496586938425, 0.2544616539114278, 0.8809428124554299, 100.01610385319731, 0.0313805578211737, 0.3580306050441438, 0.863895934502794, 99.97934530170672, 0.0275154417172276, 0.3843365241629759, 0.8050131806221248, 99.9482223187074, 0.0657637776539542, 0.4190232101385016, 0.7783332459989808, 100.0198893351011, 0.0969929501569005, 0.5020599951806647, 0.7110236701076442, 100.03054138157303, 0.0991068122024532, 0.4916276870029262, 0.704069275671997, 100.02628218233322, 0.1606369554907867, 0.466440346680222, 0.6023395983593055, 100.00036626778854, 0.1677694834351575, 0.4836519341287932, 0.5998047559304244, 99.99263553321477, 0.2364043464618702, 0.6218785656148991, 0.4761825518654007, 99.95848184795047, 0.3042104392199587, 0.5699358646702968, 0.4408893568175223, 99.99246531348138, 0.3013309304610491, 0.6237981357425856, 0.4812900546436734, 99.9859364265203, 0.396526715313064, 0.5881637770610658, 0.4335730737245409, 99.9983321523186, 0.3917857154242707, 0.6630767748979844, 0.439568247526689, 100.03579326834794, 0.4365623483187572, 0.686307458261131, 0.3145678453882261, 100.00969688023949, 0.4268266451840607, 0.7219514874764139, 0.2793915699133299, 100.03615176662701, 0.4465284184592592, 0.727065330408554, 0.1939178221599616, 100.00989163649635, 0.4805269018711463, 0.7960217995704223, 0.0860664296574297, 100.0607993871409, 0.4697512214755493, 0.8423002148038563, 0.0421363381270516, 299.99715994256604, 300.03648104883155, 299.986582587484, 300.0242342598472, 299.9922005530129, 299.99959771337575, 300.018115159308, 299.95588005873543, 299.99822193708104, 300.0188171473671, 300.0336791337904, 299.96726293665773, 300.00579101452894, 299.96430940169466, 299.9913927319453, 299.96181633113315, 300.02629611177707, 300.01098754034257, 299.97107868667604]|603.5256958007812500|      0.25000000|[1367, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[100.01592639506308, 0.1413579955396069, 0.3512354354107226, 0.1565099516069399, 99.99820876427349, -0.0716103934978009, 0.2800747811341784, 0.8654032118981935, 100.00626664564531, 0.0201496586938425, 0.2544616539114278, 0.8809428124554299, 100.01610385319731, 0.0313805578211737, 0.3580306050441438, 0.863895934502794, 99.97934530170672, 0.0275154417172276, 0.3843365241629759, 0.8050131806221248, 99.9482223187074, 0.0657637776539542, 0.4190232101385016, 0.7783332459989808, 100.0198893351011, 0.0969929501569005, 0.5020599951806647, 0.7110236701076442, 100.03054138157303, 0.0991068122024532, 0.4916276870029262, 0.704069275671997, 100.02628218233322, 0.1606369554907867, 0.466440346680222, 0.6023395983593055, 100.00036626778854, 0.1677694834351575, 0.4836519341287932, 0.5998047559304244, 99.99263553321477, 0.2364043464618702, 0.6218785656148991, 0.4761825518654007, 99.95848184795047, 0.3042104392199587, 0.5699358646702968, 0.4408893568175223, 99.99246531348138, 0.3013309304610491, 0.6237981357425856, 0.4812900546436734, 99.9859364265203, 0.396526715313064, 0.5881637770610658, 0.4335730737245409, 99.9983321523186, 0.3917857154242707, 0.6630767748979844, 0.439568247526689, 100.03579326834794, 0.4365623483187572, 0.686307458261131, 0.3145678453882261, 100.00969688023949, 0.4268266451840607, 0.7219514874764139, 0.2793915699133299, 100.03615176662701, 0.4465284184592592, 0.727065330408554, 0.1939178221599616, 100.00989163649635, 0.4805269018711463, 0.7960217995704223, 0.0860664296574297, 100.0607993871409, 0.4697512214755493, 0.8423002148038563, 0.0421363381270516, 299.99715994256604, 300.03648104883155, 299.986582587484, 300.0242342598472, 299.9922005530129, 299.99959771337575, 300.018115159308, 299.95588005873543, 299.99822193708104, 300.0188171473671, 300.0336791337904, 299.96726293665773, 300.00579101452894, 299.96430940169466, 299.9913927319453, 299.96181633113315, 300.02629611177707, 300.01098754034257, 299.97107868667604]|603.5256958007812500|      0.12500000|[1553, 0, 0, 25]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[100.02988853769875, 0.1663027216969875, 0.3772341396046027, 0.1771837761493006, 99.9893331459805, -0.0505478385136584, 0.2873264240845257, 0.8556090971774546, 100.01477859248298, 0.0276930286455026, 0.2526441401915638, 0.8710027918640968, 100.00931575310754, 0.0443325462037769, 0.3695571382991633, 0.8641005634706154, 99.9667905748296, 0.0260046990264557, 0.4050435626314676, 0.8306951829822511, 99.94392579551237, 0.0790083422577452, 0.4128398729207994, 0.7514010474473642, 100.01214970235037, 0.1090147552139341, 0.4908162642625488, 0.6921985975003001, 100.04395342533796, 0.0991670469343605, 0.5016280383820871, 0.7042887571574576, 100.02052209205335, 0.1743156299450095, 0.4570094987147061, 0.5839146065143056, 99.9959919257571, 0.1766850217116633, 0.4779300144123845, 0.5991550817017882, 99.97907297456238, 0.2314493841204771, 0.6148991480917325, 0.4513832328833977, 99.96723062411331, 0.2966033251775547, 0.5711392064182322, 0.445320357521939, 99.98333412117582, 0.2939471783848254, 0.6310294125449187, 0.4753891684569698, 99.98186449549493, 0.3909052971374918, 0.5886464784240235, 0.4271622878687017, 99.99116421944248, 0.3797325930693028, 0.678956554606615, 0.427227458995365, 100.03172221449715, 0.4525326579844098, 0.6842249152106383, 0.303460910313341, 99.99692086277439, 0.4413813643574233, 0.7438875898921578, 0.2940599236313385, 100.04784284724103, 0.4463176903753177, 0.7293554143741946, 0.1983692713494737, 100.00832856772881, 0.4722979462080732, 0.7754480143913952, 0.084078703552233, 100.08082803949779, 0.4725748426953632, 0.8380362447431019, 0.06954824878996, 300.004553107341, 300.0385641623907, 299.9841869000651, 300.0301706576845, 299.98756447377946, 300.0205358525823, 300.0275304320769, 299.9600052236043, 299.9739452355249, 300.00143316872476, 300.0499961939164, 299.9948583910262, 300.00882431333645, 299.95339331099495, 299.9825493734859, 299.9413221894228, 300.0290591248851, 300.0109155555595, 299.97681791001804]|497.8146972656250000|      0.25000000|[1739, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | iterate success | actual_k=0
