k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|4165.1544172546082336|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2859434315726116, 0.9620830754098925, 0.9965109597094902, 0.9381617280463002, 0.9888158742271195, 0.4578651162654814, 0.9498230516904589, 0.9472305633392977, 0.9661356928608864, 0.570622654746602, 0.9999068688908312, 0.9999828384179732, 0.9998926805601844, 0.9999740634960924, 0.9999917678892374, 0.9999909664638872, 0.9999949354107659, 0.999992027456191, 0.9999966970593567, 0.9999932598539437, 0.9999999657228273, 0.9999922835002308, 0.999997225756849, 0.9999824497923804, 0.9999953299242347, 0.9999993307061402, 0.9999993620953578, 0.9999989365791498, 0.9999988242766354, 0.999996633409579, 0.9999974063913629, 0.9999958637748994, 1.0000004424764353, 0.9999936691016555, 0.9999946820498007, 0.9999773940728937, 0.9999704127802699, 0.9999869490757941, 0.9999947698770335, 1.0000020523978068, 0.9999973924357642, 0.9999984982325386, 0.9999646384420118, 0.9999952191292429, 0.9999864265781476, 0.9999782456866647, 0.9999827436440981, 0.9999952635472781, 0.9999954139861175, 0.9999956500735144, 0.9999969532892982, 0.9999872952775873, 0.9999836269838084, 0.9999958122276259]|2015.2875976562500000|      2.00000000|[121, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[0.2859434315726116, 0.9620830754098925, 0.9965109597094902, 0.9381617280463002, 0.9888158742271195, 0.4578651162654814, 0.9498230516904589, 0.9472305633392977, 0.9661356928608864, 0.570622654746602, 0.9999068688908312, 0.9999828384179732, 0.9998926805601844, 0.9999740634960924, 0.9999917678892374, 0.9999909664638872, 0.9999949354107659, 0.999992027456191, 0.9999966970593567, 0.9999932598539437, 0.9999999657228273, 0.9999922835002308, 0.999997225756849, 0.9999824497923804, 0.9999953299242347, 0.9999993307061402, 0.9999993620953578, 0.9999989365791498, 0.9999988242766354, 0.999996633409579, 0.9999974063913629, 0.9999958637748994, 1.0000004424764353, 0.9999936691016555, 0.9999946820498007, 0.9999773940728937, 0.9999704127802699, 0.9999869490757941, 0.9999947698770335, 1.0000020523978068, 0.9999973924357642, 0.9999984982325386, 0.9999646384420118, 0.9999952191292429, 0.9999864265781476, 0.9999782456866647, 0.9999827436440981, 0.9999952635472781, 0.9999954139861175, 0.9999956500735144, 0.9999969532892982, 0.9999872952775873, 0.9999836269838084, 0.9999958122276259]|2015.2875976562500000|      1.00000000|[241, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.4281070388529684, 0.9241675553343967, 0.9930215958652736, 0.8763215665794462, 0.9776315479111664, -0.0842748121067584, 0.8996415120320215, 0.8944574077501484, 0.932268411099318, 0.141242922041371, 0.999816739026476, 0.9999601542414364, 0.999789483418916, 0.9999410137164286, 0.999986519779256, 0.9999824182395936, 0.9999902144845783, 0.9999822909676377, 0.9999908255926188, 0.9999875882764968, 0.999996509732108, 0.999991763103635, 0.9999894427212701, 0.9999626673479419, 0.9999960739861906, 0.9999987713943226, 0.9999967028642593, 0.9999958110879995, 0.999999506713509, 0.9999947978168299, 0.9999880220998592, 0.9999949124183143, 0.999998996985853, 0.9999849323056115, 0.9999935034786857, 0.9999510176100325, 0.9999391941232222, 0.9999705433793186, 0.9999916109472037, 0.999999886429157, 0.9999987987181447, 0.9999933452326636, 0.9999243963914343, 0.9999843042865224, 0.9999745367919513, 0.9999608669519846, 0.9999644426350779, 0.9999941629093633, 0.9999937905385796, 0.9999948367597954, 0.9999937248965848, 0.9999717629693944, 0.9999732359241763, 0.9999920882788144]|132.9842681884765625|      2.00000000|[361, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[-0.4281070388529684, 0.9241675553343967, 0.9930215958652736, 0.8763215665794462, 0.9776315479111664, -0.0842748121067584, 0.8996415120320215, 0.8944574077501484, 0.932268411099318, 0.141242922041371, 0.999816739026476, 0.9999601542414364, 0.999789483418916, 0.9999410137164286, 0.999986519779256, 0.9999824182395936, 0.9999902144845783, 0.9999822909676377, 0.9999908255926188, 0.9999875882764968, 0.999996509732108, 0.999991763103635, 0.9999894427212701, 0.9999626673479419, 0.9999960739861906, 0.9999987713943226, 0.9999967028642593, 0.9999958110879995, 0.999999506713509, 0.9999947978168299, 0.9999880220998592, 0.9999949124183143, 0.999998996985853, 0.9999849323056115, 0.9999935034786857, 0.9999510176100325, 0.9999391941232222, 0.9999705433793186, 0.9999916109472037, 0.999999886429157, 0.9999987987181447, 0.9999933452326636, 0.9999243963914343, 0.9999843042865224, 0.9999745367919513, 0.9999608669519846, 0.9999644426350779, 0.9999941629093633, 0.9999937905385796, 0.9999948367597954, 0.9999937248965848, 0.9999717629693944, 0.9999732359241763, 0.9999920882788144]|132.9842681884765625|      1.00000000|[481, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.4281070388529684, 0.9241675553343967, 0.9930215958652736, 0.8763215665794462, 0.9776315479111664, -0.0842748121067584, 0.8996415120320215, 0.8944574077501484, 0.932268411099318, 0.141242922041371, 0.999816739026476, 0.9999601542414364, 0.999789483418916, 0.9999410137164286, 0.999986519779256, 0.9999824182395936, 0.9999902144845783, 0.9999822909676377, 0.9999908255926188, 0.9999875882764968, 0.999996509732108, 0.999991763103635, 0.9999894427212701, 0.9999626673479419, 0.9999960739861906, 0.9999987713943226, 0.9999967028642593, 0.9999958110879995, 0.999999506713509, 0.9999947978168299, 0.9999880220998592, 0.9999949124183143, 0.999998996985853, 0.9999849323056115, 0.9999935034786857, 0.9999510176100325, 0.9999391941232222, 0.9999705433793186, 0.9999916109472037, 0.999999886429157, 0.9999987987181447, 0.9999933452326636, 0.9999243963914343, 0.9999843042865224, 0.9999745367919513, 0.9999608669519846, 0.9999644426350779, 0.9999941629093633, 0.9999937905385796, 0.9999948367597954, 0.9999937248965848, 0.9999717629693944, 0.9999732359241763, 0.9999920882788144]|132.9842681884765625|      0.50000000|[601, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.4281070388529684, 0.9241675553343967, 0.9930215958652736, 0.8763215665794462, 0.9776315479111664, -0.0842748121067584, 0.8996415120320215, 0.8944574077501484, 0.932268411099318, 0.141242922041371, 0.999816739026476, 0.9999601542414364, 0.999789483418916, 0.9999410137164286, 0.999986519779256, 0.9999824182395936, 0.9999902144845783, 0.9999822909676377, 0.9999908255926188, 0.9999875882764968, 0.999996509732108, 0.999991763103635, 0.9999894427212701, 0.9999626673479419, 0.9999960739861906, 0.9999987713943226, 0.9999967028642593, 0.9999958110879995, 0.999999506713509, 0.9999947978168299, 0.9999880220998592, 0.9999949124183143, 0.999998996985853, 0.9999849323056115, 0.9999935034786857, 0.9999510176100325, 0.9999391941232222, 0.9999705433793186, 0.9999916109472037, 0.999999886429157, 0.9999987987181447, 0.9999933452326636, 0.9999243963914343, 0.9999843042865224, 0.9999745367919513, 0.9999608669519846, 0.9999644426350779, 0.9999941629093633, 0.9999937905385796, 0.9999948367597954, 0.9999937248965848, 0.9999717629693944, 0.9999732359241763, 0.9999920882788144]|132.9842681884765625|      0.25000000|[721, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.4281070388529684, 0.9241675553343967, 0.9930215958652736, 0.8763215665794462, 0.9776315479111664, -0.0842748121067584, 0.8996415120320215, 0.8944574077501484, 0.932268411099318, 0.141242922041371, 0.999816739026476, 0.9999601542414364, 0.999789483418916, 0.9999410137164286, 0.999986519779256, 0.9999824182395936, 0.9999902144845783, 0.9999822909676377, 0.9999908255926188, 0.9999875882764968, 0.999996509732108, 0.999991763103635, 0.9999894427212701, 0.9999626673479419, 0.9999960739861906, 0.9999987713943226, 0.9999967028642593, 0.9999958110879995, 0.999999506713509, 0.9999947978168299, 0.9999880220998592, 0.9999949124183143, 0.999998996985853, 0.9999849323056115, 0.9999935034786857, 0.9999510176100325, 0.9999391941232222, 0.9999705433793186, 0.9999916109472037, 0.999999886429157, 0.9999987987181447, 0.9999933452326636, 0.9999243963914343, 0.9999843042865224, 0.9999745367919513, 0.9999608669519846, 0.9999644426350779, 0.9999941629093633, 0.9999937905385796, 0.9999948367597954, 0.9999937248965848, 0.9999717629693944, 0.9999732359241763, 0.9999920882788144]|132.9842681884765625|      0.12500000|[841, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.4281070388529684, 0.9241675553343967, 0.9930215958652736, 0.8763215665794462, 0.9776315479111664, -0.0842748121067584, 0.8996415120320215, 0.8944574077501484, 0.932268411099318, 0.141242922041371, 0.999816739026476, 0.9999601542414364, 0.999789483418916, 0.9999410137164286, 0.999986519779256, 0.9999824182395936, 0.9999902144845783, 0.9999822909676377, 0.9999908255926188, 0.9999875882764968, 0.999996509732108, 0.999991763103635, 0.9999894427212701, 0.9999626673479419, 0.9999960739861906, 0.9999987713943226, 0.9999967028642593, 0.9999958110879995, 0.999999506713509, 0.9999947978168299, 0.9999880220998592, 0.9999949124183143, 0.999998996985853, 0.9999849323056115, 0.9999935034786857, 0.9999510176100325, 0.9999391941232222, 0.9999705433793186, 0.9999916109472037, 0.999999886429157, 0.9999987987181447, 0.9999933452326636, 0.9999243963914343, 0.9999843042865224, 0.9999745367919513, 0.9999608669519846, 0.9999644426350779, 0.9999941629093633, 0.9999937905385796, 0.9999948367597954, 0.9999937248965848, 0.9999717629693944, 0.9999732359241763, 0.9999920882788144]|132.9842681884765625|      0.06250000|[961, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.3916968420426054, 0.9245823861873624, 0.9893445496463554, 0.8778118278796214, 0.9806957969333111, -0.0478791991158958, 0.9071042806053273, 0.897822788264836, 0.9337111875138766, 0.1687122420198983, 1.0056973345294404, 1.0000471847329309, 0.9960202876074716, 0.9934826877823549, 1.0016405989622605, 0.9992275737179945, 0.9998285230229882, 1.0034039138176598, 0.9956842372936521, 0.996496449790915, 1.0000758023166023, 0.9987151566731051, 1.002367562185609, 1.0016993517379635, 1.003359188071402, 1.0025837198799363, 1.0018150070712004, 1.001869249455718, 0.9983668668176086, 0.9990996768200462, 1.0005748432314832, 1.0013535159197, 1.0005053059654567, 1.0011946303628565, 1.0032662448575858, 0.995223443277056, 1.0035643908530902, 0.9974754075222543, 1.00025180836635, 0.9936937457088528, 1.0013636799945305, 1.001472384110737, 0.9987736799784309, 1.0000482404588336, 0.9981858442952029, 0.9962984247654754, 1.0006705623788037, 1.0084715926370131, 0.9991816997719598, 1.0025053427756268, 1.0002747666914247, 0.9974355424361793, 0.9949376639451013, 1.0016401192320379]|101.6409149169921875|      0.12500000|[1081, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      10|[-0.3916968420426054, 0.9245823861873624, 0.9893445496463554, 0.8778118278796214, 0.9806957969333111, -0.0478791991158958, 0.9071042806053273, 0.897822788264836, 0.9337111875138766, 0.1687122420198983, 1.0056973345294404, 1.0000471847329309, 0.9960202876074716, 0.9934826877823549, 1.0016405989622605, 0.9992275737179945, 0.9998285230229882, 1.0034039138176598, 0.9956842372936521, 0.996496449790915, 1.0000758023166023, 0.9987151566731051, 1.002367562185609, 1.0016993517379635, 1.003359188071402, 1.0025837198799363, 1.0018150070712004, 1.001869249455718, 0.9983668668176086, 0.9990996768200462, 1.0005748432314832, 1.0013535159197, 1.0005053059654567, 1.0011946303628565, 1.0032662448575858, 0.995223443277056, 1.0035643908530902, 0.9974754075222543, 1.00025180836635, 0.9936937457088528, 1.0013636799945305, 1.001472384110737, 0.9987736799784309, 1.0000482404588336, 0.9981858442952029, 0.9962984247654754, 1.0006705623788037, 1.0084715926370131, 0.9991816997719598, 1.0025053427756268, 1.0002747666914247, 0.9974355424361793, 0.9949376639451013, 1.0016401192320379]|101.6409149169921875|      0.06250000|[1201, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
