k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[-0.0294288350418285, 0.113994054508726, -0.0534339294860025, -0.1763971580658089, 0.4343294333906919, 0.0038655449163056, -0.0261610601122869, -0.1103813941132664, -0.0253516198923669]|151520.2187500000000000|      1.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[-0.0294288350418285, 0.113994054508726, -0.0534339294860025, -0.1763971580658089, 0.4343294333906919, 0.0038655449163056, -0.0261610601122869, -0.1103813941132664, -0.0253516198923669]|151520.2187500000000000|      0.50000000|[91, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.0222307114635857, -0.1139998759358923, -0.1512598910178464, 0.0232031511088475, 0.7607518249486345, -0.0659718794324742, -0.1997557103796914, -0.1768997307471519, 0.0253249749521865]|9786.1542968750000000|      1.00000000|[121, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[-0.0222307114635857, -0.1139998759358923, -0.1512598910178464, 0.0232031511088475, 0.7607518249486345, -0.0659718794324742, -0.1997557103796914, -0.1768997307471519, 0.0253249749521865]|9786.1542968750000000|      0.50000000|[151, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.0222307114635857, -0.1139998759358923, -0.1512598910178464, 0.0232031511088475, 0.7607518249486345, -0.0659718794324742, -0.1997557103796914, -0.1768997307471519, 0.0253249749521865]|9786.1542968750000000|      0.25000000|[181, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.0222307114635857, -0.1139998759358923, -0.1512598910178464, 0.0232031511088475, 0.7607518249486345, -0.0659718794324742, -0.1997557103796914, -0.1768997307471519, 0.0253249749521865]|9786.1542968750000000|      0.12500000|[211, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.0007911990049015, -0.0947476655984602, -0.1803969119704032, 0.0411437945670172, 0.8279557398888869, 0.0103269250621166, -0.1777473559353398, -0.2211993656344713, 0.053052439508522]|3809.7163085937500000|      0.25000000|[241, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[0.0007911990049015, -0.0947476655984602, -0.1803969119704032, 0.0411437945670172, 0.8279557398888869, 0.0103269250621166, -0.1777473559353398, -0.2211993656344713, 0.053052439508522]|3809.7163085937500000|      0.12500000|[271, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.0007911990049015, -0.0947476655984602, -0.1803969119704032, 0.0411437945670172, 0.8279557398888869, 0.0103269250621166, -0.1777473559353398, -0.2211993656344713, 0.053052439508522]|3809.7163085937500000|      0.06250000|[301, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.0170025092985609, -0.0806566675788604, -0.1652809569670252, 0.0056573033074587, 0.8548592788233179, -0.0170299403105219, -0.1695523192930206, -0.211367045747045, 0.0709709329062577]|1019.5401000976562500|      0.12500000|[331, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[0.0170025092985609, -0.0806566675788604, -0.1652809569670252, 0.0056573033074587, 0.8548592788233179, -0.0170299403105219, -0.1695523192930206, -0.211367045747045, 0.0709709329062577]|1019.5401000976562500|      0.06250000|[361, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.0170025092985609, -0.0806566675788604, -0.1652809569670252, 0.0056573033074587, 0.8548592788233179, -0.0170299403105219, -0.1695523192930206, -0.211367045747045, 0.0709709329062577]|1019.5401000976562500|      0.03125000|[391, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[0.0155424167603103, -0.0729106579121603, -0.1698587655223998, -0.0053137784012726, 0.8593836909573151, 0.0095139005059426, -0.1635999970134467, -0.2079295272268313, 0.0700673099489236]|426.9533081054687500|      0.06250000|[421, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      15|[0.0155424167603103, -0.0729106579121603, -0.1698587655223998, -0.0053137784012726, 0.8593836909573151, 0.0095139005059426, -0.1635999970134467, -0.2079295272268313, 0.0700673099489236]|426.9533081054687500|      0.03125000|[451, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[0.0155424167603103, -0.0729106579121603, -0.1698587655223998, -0.0053137784012726, 0.8593836909573151, 0.0095139005059426, -0.1635999970134467, -0.2079295272268313, 0.0700673099489236]|426.9533081054687500|      0.01562500|[481, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[0.0198008132338103, -0.0696259254798193, -0.1682140056535854, -0.0074407645146545, 0.8693213107084077, 0.000115076874456, -0.1613616009988316, -0.2070074426885478, 0.0739445620406436]|353.5432434082031250|      0.03125000|[511, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[0.0198008132338103, -0.0696259254798193, -0.1682140056535854, -0.0074407645146545, 0.8693213107084077, 0.000115076874456, -0.1613616009988316, -0.2070074426885478, 0.0739445620406436]|353.5432434082031250|      0.01562500|[541, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[0.0186854101622947, -0.0713484072019998, -0.1666265770584713, -0.006171585801865, 0.8785346022610331, 0.0118964538600738, -0.1616423914696854, -0.2076931865200097, 0.0773451709204459]|283.7204895019531250|      0.03125000|[571, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      20|[0.0289961239976339, -0.0617681557079117, -0.1706756922605759, -0.0100219303394039, 0.8993914467235663, 0.0049525147256927, -0.1524465941338965, -0.2166361899562871, 0.0873193237065042]|140.5673828125000000|      0.06250000|[601, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      21|[0.0289961239976339, -0.0617681557079117, -0.1706756922605759, -0.0100219303394039, 0.8993914467235663, 0.0049525147256927, -0.1524465941338965, -0.2166361899562871, 0.0873193237065042]|140.5673828125000000|      0.03125000|[631, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[0.0309503543908533, -0.0774715901266888, -0.1736296355793819, -0.0106956090173676, 0.9227126958639749, 0.0060825484108613, -0.1531712761791199, -0.2292669098195324, 0.0907468769160774]| 67.9047470092773438|      0.06250000|[661, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      23|[0.0309503543908533, -0.0774715901266888, -0.1736296355793819, -0.0106956090173676, 0.9227126958639749, 0.0060825484108613, -0.1531712761791199, -0.2292669098195324, 0.0907468769160774]| 67.9047470092773438|      0.03125000|[691, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[0.0309503543908533, -0.0774715901266888, -0.1736296355793819, -0.0106956090173676, 0.9227126958639749, 0.0060825484108613, -0.1531712761791199, -0.2292669098195324, 0.0907468769160774]| 67.9047470092773438|      0.01562500|[721, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[0.0309503543908533, -0.0774715901266888, -0.1736296355793819, -0.0106956090173676, 0.9227126958639749, 0.0060825484108613, -0.1531712761791199, -0.2292669098195324, 0.0907468769160774]| 67.9047470092773438|      0.00781250|[751, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
