k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       2|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.25000000|[34, 0, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       3|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.12500000|[51, 0, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       4|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.06250000|[68, 0, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       5|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.03125000|[85, 0, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=0
       6|[999.9921184577481, 999.9883971782449, 400.0061878359061, 39.989480529243956, 0.6994382374096693, 0.3115188098175535, 0.0076869727727885]|2039475.1621213066391647|      0.06250000|[102, 0, 6, 12]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
       7|[999.9921184577481, 999.9883971782449, 400.0061878359061, 39.989480529243956, 0.6994382374096693, 0.3115188098175535, 0.0076869727727885]|2039475.1621213066391647|      0.03125000|[119, 0, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       8|[999.9946212132335, 999.9890752051678, 400.0125087714029, 39.98701558325461, 0.7040010123745213, 0.3226276129297932, -0.0202340656788974]|1509274.1538254765328020|      0.06250000|[136, 0, 8, 16]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
       9|[1000.0183708069796, 999.9656130955865, 400.01777907877187, 39.98247788191925, 0.7154526890365205, 0.3131373270785881, -0.0704552057875056]|1389509.9481643524486572|      0.12500000|[153, 0, 9, 18]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
      10|[1000.0183708069796, 999.9656130955865, 400.01777907877187, 39.98247788191925, 0.7154526890365205, 0.3131373270785881, -0.0704552057875056]|1389509.9481643524486572|      0.06250000|[170, 0, 10, 20]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      11|[1000.0111375750604, 999.9717060800305, 400.02814730820796, 39.96577368062066, 0.7508431215851482, 0.2763762759171968, -0.041707722846653]|1278066.6993737828452140|      0.12500000|[187, 0, 11, 22]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      12|[1000.0111375750604, 999.9717060800305, 400.02814730820796, 39.96577368062066, 0.7508431215851482, 0.2763762759171968, -0.041707722846653]|1278066.6993737828452140|      0.06250000|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[1000.0111375750604, 999.9717060800305, 400.02814730820796, 39.96577368062066, 0.7508431215851482, 0.2763762759171968, -0.041707722846653]|1278066.6993737828452140|      0.03125000|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[1000.0176393960978, 999.970120607036, 400.0311624206466, 39.96878465674315, 0.7630692555620869, 0.279010006160734, -0.069225050684486]|1207446.6470386856235564|      0.06250000|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      15|[1000.0176393960978, 999.970120607036, 400.0311624206466, 39.96878465674315, 0.7630692555620869, 0.279010006160734, -0.069225050684486]|1207446.6470386856235564|      0.03125000|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[1000.0176393960978, 999.970120607036, 400.0311624206466, 39.96878465674315, 0.7630692555620869, 0.279010006160734, -0.069225050684486]|1207446.6470386856235564|      0.01562500|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[1000.0173674758884, 999.970098752591, 400.0306641300775, 39.969133539090485, 0.7736946342650224, 0.2775934334777712, -0.0578764453229226]|1182533.8041448665317148|      0.03125000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      18|[1000.0089786246108, 999.9710219934949, 400.02436441863745, 39.974341628301424, 0.7927013380896224, 0.2869258450101859, -0.0776293703653781]|1159677.3477004489395767|      0.06250000|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[1000.0089786246108, 999.9710219934949, 400.02436441863745, 39.974341628301424, 0.7927013380896224, 0.2869258450101859, -0.0776293703653781]|1159677.3477004489395767|      0.03125000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[1000.0089786246108, 999.9710219934949, 400.02436441863745, 39.974341628301424, 0.7927013380896224, 0.2869258450101859, -0.0776293703653781]|1159677.3477004489395767|      0.01562500|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[1000.0066556874757, 999.9702151821964, 400.0220731690661, 39.97327776864521, 0.8034274482036277, 0.2842848810022985, -0.0671561715913728]|1128064.3007905029226094|      0.03125000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      22|[1000.0066556874757, 999.9702151821964, 400.0220731690661, 39.97327776864521, 0.8034274482036277, 0.2842848810022985, -0.0671561715913728]|1128064.3007905029226094|      0.01562500|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[1000.0072183177095, 999.9726976575363, 400.0212573235201, 39.97188282325415, 0.8161914144059046, 0.2775124711861288, -0.072281163676913]|1102036.5424336965661496|      0.03125000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[1000.0072183177095, 999.9726976575363, 400.0212573235201, 39.97188282325415, 0.8161914144059046, 0.2775124711861288, -0.072281163676913]|1102036.5424336965661496|      0.01562500|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[1000.0072183177095, 999.9726976575363, 400.0212573235201, 39.97188282325415, 0.8161914144059046, 0.2775124711861288, -0.072281163676913]|1102036.5424336965661496|      0.00781250|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
