k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0423332963896358, 0.0952513074535721, 0.1576542054629459, -0.0420899698683816, 0.0123747811912859, 0.2296698966738087, 0.1335908427761524, 0.1106603915273131, -0.0524647497802417, -0.1348880233137605, 0.2915906404948175, 0.2876023100929342, 0.065668543728528, 0.1861885711682963, -0.0804355108360042, -0.1092961237451285, 0.2716003884354859, -0.162780676853619, -0.1144085351505872, 0.1018321941570875, 0.2193987065130343, -0.0431774796614625, -0.0509852406007901, -0.1509405737927962, 0.0988060379808652, -0.0785904965657263, 0.0884960422485317, 0.1281515937618391, 0.09752867783987, -0.069869863666323, -0.2083291245619486, 0.0946599740977188, -0.1095969910166436, 0.1996687038908914, 0.1315379619142203, -0.015432541598913, 0.2008506813584352, 0.0174247686686851, 0.125879784424298, -0.013438611364758, 0.052921620376459, 0.2114244671497362, 0.0462453715783944, 0.0862957055586165, -0.1150220111685915, 0.1345450303102109, 0.1680531696710817, 0.1824072570914202, 0.2034168034915075, -0.0998830570716595]|1782.4929199218750000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.5643209177903331, 0.2766460932381206, -0.0942629538612158, 0.2967555936878931, 0.2758540206969954, 0.1639010651177994, -0.0837351958464591, 0.0928381456923986, -0.1117297497962684, -0.0809375857435897, 0.7224761943032249, 0.8642147298494217, 0.5890577741384085, 0.5677892437601209, 0.0207339375753438, 0.070186623597527, 0.6931626800698414, 0.2561740123337304, -0.046497920406739, 0.1154005500429651, -0.0043582577578301, -0.1351029054119615, -0.1647308794905735, -0.4150963332006217, 0.182698744725156, -0.0706442114527692, -0.0866466338265254, 0.1506073475386795, 0.310069830573512, 0.2275993937801539, 0.3526450955114102, 0.1290017066511512, -0.0961070844055628, 0.6964219317467717, 0.1761588008332264, 0.5053204926378448, 0.8157434929183633, 0.0832454529475673, 0.4136798619691842, -0.253667510327059, 0.2380019886765714, -0.1814395366878107, 0.0965852519493938, 0.0793889579865092, -0.243477893401401, -0.128340302589174, -0.0928983451670115, 0.3509017883305784, 0.2720562211053976, -0.1179848813037892]|1707.9268798828125000|      4.00000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.2059769822686555, 1.324565960662021, 0.5295480808035696, 0.1842003402742114, 1.6207680742795874, 0.505467340271451, 0.9344198965720826, -0.0276690902930004, 0.3598742080775945, -0.123961871520363, 1.1461017196472962, 1.3978345046551905, 1.1684737498545112, 0.90855968016628, 1.2503886145419083, -0.0333774056158806, 0.5950680252980582, 1.2108021721074818, -0.0787514305274462, -0.2278152418341579, 0.0780554548187199, -0.3127155218281066, -0.3739008009716274, -0.3586932439992386, 0.0275691521858288, 0.7333187126279895, 0.6061266538050426, 0.8897202644883002, 0.4156570625670675, 0.7787469440257444, 1.0911380539479172, -0.562550781465771, -0.011360196031498, 1.1863982512800255, 0.3475686485537354, 1.4393753008669483, 1.0213733001080232, -0.3033657218701409, 0.9026652767285959, 0.4023546154302086, 0.5356363609525976, 0.5235243562229366, -0.469328893375033, 0.4742127572618657, -0.2873522389687772, 0.6968700076221379, 0.0211047730778361, 0.8028973589522975, 1.0198516690720267, 0.082737375955872]|1487.1265869140625000|      8.00000000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[2.9366374446625434, 2.480743974186238, 0.7284303251524793, 0.0076940130671552, 1.2463089889015633, 2.541944204792411, -0.1186692317028822, -1.08530701153325, 0.9612212308459764, -0.3648923023229854, 4.0883889105285505, 1.23293571993284, 1.9810193124654671, -0.0864553255527953, 1.5953960823241098, -0.5236076558498274, 1.182958976987646, 1.2547564131463027, -0.0885895111446721, 0.4756133789826656, 1.3524970579976359, -0.9279078711390121, 0.3851733607651912, 0.0161142974994145, -0.688615927163529, 1.1303913009713311, -0.4306156971887035, 3.5769357964127337, 0.7035689306644133, 1.8350683949703699, 1.5864292965837539, -0.5569825154790846, 2.2277963050893357, 0.3739352657736998, 0.8508873097591849, 3.525243361261955, 3.0590536667684285, -0.939356143202333, 1.6293324133500398, 0.7840046450394802, 0.9823649836511296, 0.2176395355869887, -0.9750336145164167, 1.3449169488015151, 2.0058696547338726, 1.359395783221951, -0.5219777662183736, 0.7332204189064911, 1.7005867953503415, -0.4258100887147908]|1294.3895263671875000|     16.00000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[2.9366374446625434, 2.480743974186238, 0.7284303251524793, 0.0076940130671552, 1.2463089889015633, 2.541944204792411, -0.1186692317028822, -1.08530701153325, 0.9612212308459764, -0.3648923023229854, 4.0883889105285505, 1.23293571993284, 1.9810193124654671, -0.0864553255527953, 1.5953960823241098, -0.5236076558498274, 1.182958976987646, 1.2547564131463027, -0.0885895111446721, 0.4756133789826656, 1.3524970579976359, -0.9279078711390121, 0.3851733607651912, 0.0161142974994145, -0.688615927163529, 1.1303913009713311, -0.4306156971887035, 3.5769357964127337, 0.7035689306644133, 1.8350683949703699, 1.5864292965837539, -0.5569825154790846, 2.2277963050893357, 0.3739352657736998, 0.8508873097591849, 3.525243361261955, 3.0590536667684285, -0.939356143202333, 1.6293324133500398, 0.7840046450394802, 0.9823649836511296, 0.2176395355869887, -0.9750336145164167, 1.3449169488015151, 2.0058696547338726, 1.359395783221951, -0.5219777662183736, 0.7332204189064911, 1.7005867953503415, -0.4258100887147908]|1294.3895263671875000|      8.00000000|[174, 26, 0, 13]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[2.9366374446625434, 2.480743974186238, 0.7284303251524793, 0.0076940130671552, 1.2463089889015633, 2.541944204792411, -0.1186692317028822, -1.08530701153325, 0.9612212308459764, -0.3648923023229854, 4.0883889105285505, 1.23293571993284, 1.9810193124654671, -0.0864553255527953, 1.5953960823241098, -0.5236076558498274, 1.182958976987646, 1.2547564131463027, -0.0885895111446721, 0.4756133789826656, 1.3524970579976359, -0.9279078711390121, 0.3851733607651912, 0.0161142974994145, -0.688615927163529, 1.1303913009713311, -0.4306156971887035, 3.5769357964127337, 0.7035689306644133, 1.8350683949703699, 1.5864292965837539, -0.5569825154790846, 2.2277963050893357, 0.3739352657736998, 0.8508873097591849, 3.525243361261955, 3.0590536667684285, -0.939356143202333, 1.6293324133500398, 0.7840046450394802, 0.9823649836511296, 0.2176395355869887, -0.9750336145164167, 1.3449169488015151, 2.0058696547338726, 1.359395783221951, -0.5219777662183736, 0.7332204189064911, 1.7005867953503415, -0.4258100887147908]|1294.3895263671875000|      4.00000000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[3.027245065127386, 3.6919745372109665, 1.0892773303241952, 0.5812741388547777, 0.9907887617457924, 2.4188842588117154, -0.0921741244614147, -1.9284831309991355, 0.8850294012438515, 0.0003446674051482, 4.392766745595996, 1.4445910502925772, 1.4172147784384466, 0.2283594390622173, 1.2365601224854554, 0.2794957552605338, 1.4116187080596203, 1.2591638957769145, -0.1746119247106865, 0.6315068129006994, 2.033401423435473, -0.9884982703419349, 0.6135835773489096, 0.9994464988452816, -0.0595890635688734, 1.360031686816909, -0.3068600170092756, 3.9696167286768937, -0.001150242601342, 1.765955709507426, 1.7774328873131209, 0.0743373242227406, 2.4260138418864963, 1.6224895961406212, 0.4171329946626602, 3.8274090565690044, 2.138070492919926, -0.7990837581728314, 2.6617617546301933, 1.4013098677310953, 1.2266583253830583, -0.0551801311347103, 0.3686986846736722, 1.2584744148343852, 1.2645859394899732, 1.7462880547629969, -0.1226791492140872, 1.800901848653584, 1.507229262952888, 0.2852540956952769]|1150.4322509765625000|      8.00000000|[265, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[3.027245065127386, 3.6919745372109665, 1.0892773303241952, 0.5812741388547777, 0.9907887617457924, 2.4188842588117154, -0.0921741244614147, -1.9284831309991355, 0.8850294012438515, 0.0003446674051482, 4.392766745595996, 1.4445910502925772, 1.4172147784384466, 0.2283594390622173, 1.2365601224854554, 0.2794957552605338, 1.4116187080596203, 1.2591638957769145, -0.1746119247106865, 0.6315068129006994, 2.033401423435473, -0.9884982703419349, 0.6135835773489096, 0.9994464988452816, -0.0595890635688734, 1.360031686816909, -0.3068600170092756, 3.9696167286768937, -0.001150242601342, 1.765955709507426, 1.7774328873131209, 0.0743373242227406, 2.4260138418864963, 1.6224895961406212, 0.4171329946626602, 3.8274090565690044, 2.138070492919926, -0.7990837581728314, 2.6617617546301933, 1.4013098677310953, 1.2266583253830583, -0.0551801311347103, 0.3686986846736722, 1.2584744148343852, 1.2645859394899732, 1.7462880547629969, -0.1226791492140872, 1.800901848653584, 1.507229262952888, 0.2852540956952769]|1150.4322509765625000|      4.00000000|[340, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[2.928924852347207, 3.1607824303065533, 1.4447117231613977, 0.8350541344593867, 0.5802592882404516, 1.573089654588506, -0.1296071606078318, -1.7970787478030912, 0.902151182871357, 0.324320504027285, 4.426771546373394, 1.5713503957130923, 1.7567823873866706, 0.2853008682304273, 1.2603919865789022, 0.4441651342300095, 0.7612033936520525, 0.8691187489426906, -0.036176084035472, -0.2787322431654614, 2.2007304085561112, -0.0631252070065488, 0.8065422463077448, 0.8969652381995865, 0.4242811361628527, 1.9916612015870605, -0.4266704514509161, 4.555351009116913, 0.7404732002485839, 2.2037928273935252, 1.72828274513808, 0.5244552674176883, 3.8028092848711483, 1.2137654199743226, 1.0687275723961647, 3.9798237357263133, 2.49361879539991, -0.7408457550342049, 3.914164840693653, 1.4883097888561518, 2.344077044047195, -0.04356063105821, 0.7604642377698146, 1.0445566199473193, 1.517306600617749, 2.635063040937241, -1.8395028148939987, 1.8316387055523178, 1.9259736936781362, -0.3566881799901187]|1100.3272705078125000|      8.00000000|[366, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[5.58340558434453, 2.778921684075784, 1.0877740132588887, 1.4988073563809592, 2.3772827651805986, 2.7450514378395914, -0.9748344935226119, -0.6564128175413695, 2.2183638677484034, 2.5359681792948634, 6.197966655489848, 1.765301101820886, 1.0591082592763321, -0.4120869522642319, 2.7059806665363393, -1.027365497194742, 0.7097071412226208, 1.304694305558185, -0.4059098063376844, -0.037801185097743, 1.8525198367968028, -0.0536107650411305, 1.2916012893214948, 1.6780889825886325, 1.2677247902607411, 0.9866815557778688, 0.7591122008523985, 4.023127839946869, 1.7428998549343675, 2.1145871293828518, -0.2519390350773627, 0.5291615861711607, 3.1777941128016436, 2.3733776413955625, 2.3208802303754594, 5.631279303546991, 1.9320369399421142, 0.929583306271325, 6.289763227379492, 1.295050550937058, 4.556338870883182, 0.2618477855702332, 1.5693836582487863, 2.126436294266619, 2.4935913597466914, 3.025946858617739, -0.8944570486042979, 1.243782865213519, 1.454441798281504, 0.4799112485511873]|978.3601074218750000|     16.00000000|[392, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
