k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3149951314812511, 0.0834199215174561, 0.2730656671777041, -0.0560884551680979, 0.1196719541139754, 0.2889089593369937, 0.1308657830754166, -0.1261971867700264, 0.1268347305560133, -0.0290383974835216, 0.176300148156612, 0.1613147967900849, 0.0076246301313227, 0.1381984142181782, 0.2009798033257175, 0.1282013647225709, 0.1489519850765903, 0.1211610771542032, 0.0336583274899606, 0.1609996864961724, 0.0934754116347426, -0.0342024422483504, 0.2467555688704476, 0.0591640709340284, 0.2192980349046219, 0.1066706049076495, 0.1366634754198868, 0.0662594282710431, 0.1314170746875976, 0.0703138515740787, 0.1344300143690177, -0.0306076945659431, 0.131844298722797, 0.1632879098775974, -0.012784411647439, 0.1513665498933848, 0.0748629790584193, 0.0998062084583571, 0.0632005427375241, 0.0491026788296467, 0.0648019527303347, 0.0219250664615776, -0.0442837643277541, -0.0223305483955942, 0.1431348725934589, 0.210982107287406, 0.3055670960854748, -0.0080239586130906, 0.1151884976550794, 0.0730293847391876]|1750.3604736328125000|      2.00000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[0.3128108602123805, 0.4132910271876299, 0.485757488332918, 0.0714337112898502, 0.3317572367756688, 0.5086298368225397, 0.4317284946313633, 0.2658766878921779, 0.2678205612271987, 0.4602267575842718, 0.4590880932556443, 0.4200085417418407, -0.0423326787759731, 0.5852202000111169, 0.2651979493346509, 0.5752082711822135, 0.5860430080164747, 0.2411320739260349, 0.055090310629853, 0.5549064271263778, 0.2083792499717747, -0.0322112174640137, 0.3421750491696586, 0.5225059682101627, 0.5008151355885997, 0.3164431134964992, 0.14893463720119, 0.4022321068832189, 0.2603126665820801, 0.5833938692194082, 0.2067255776317282, 0.0383737875252915, 0.2015205412123732, 0.6065715322638243, 0.3986848833315938, 0.4829367655904244, 0.2566404101788611, 0.2022594455957902, 0.2649839685496048, 0.2491749316303281, 0.4708591485470461, 0.1327957588520321, -0.3883549814556924, 0.4165639736656935, 0.4370491035750456, 0.4269440779625427, 0.5376397292773043, 0.3908907594358868, 0.3761338949527299, 0.2930118299430332]|1581.4375000000000000|      4.00000000|[237, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[0.4892905681092016, 0.8257999642492304, 1.4332485097412413, 0.6187254617857391, 0.6855471873593534, 1.2234397051231052, 0.7088060359202155, 0.430479477130096, 0.7426043446392295, 1.3408251240669729, 1.161016059142385, 0.8839242967120338, 0.3331738231000534, 0.7807385807117859, 0.0948007954084975, 1.1077942565363141, 1.3771354457746203, 0.9965037724772, -0.1369400558295977, 0.6486842546293767, 0.3506209684437537, -0.6122117783889023, 1.2122049143541542, 1.2501199672199754, 1.86947995055184, 1.098936863643345, 0.6643236002808608, 0.4260073736994373, 0.2653830714406264, 1.208710275073987, 0.2290025276544277, 0.4711908012119885, 0.7020837879239583, 1.0353389929315002, 0.5970539949358445, 1.8455245626119359, 0.6592328543375796, 0.3666450286988514, -0.2049710307279097, 1.1023692448935083, 0.6619760925425897, 0.2853612760640446, 0.2643610710916345, 0.671242178487516, 0.7028595113095402, 0.9528951367253475, -0.134517928627279, 0.937368065544155, 0.9368252742872437, 0.411085132699087]|1326.8040771484375000|      8.00000000|[355, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[1.6283118330012312, 1.7949003685632254, 1.8310044370403589, 1.3128093338803666, 0.9597759037266702, 1.8980285501136094, 0.9706419547460315, 1.0619967477742933, 2.506476322943103, 0.8329011589738361, 1.4819018228026168, 1.247284643602552, 1.8143090056810633, 2.3683063278537815, -0.6550976459318766, 0.7489777427596294, 0.6539204539425522, 2.0543796007928017, 0.2494418690684674, 0.6840512611798634, 1.3555053437685318, -2.0268213471328647, 2.2178056897646883, 1.6697204993656576, 1.4036257664795329, 2.189453312277605, 2.500931781903039, 1.3971500008340674, 0.4535128081529253, 1.8439673350487222, 2.802443939673339, 2.2909079585911685, 2.3471510374890148, 0.9483303875069076, 1.2765539802882557, 2.325783523246019, 0.6625825213113625, -0.4864684888354909, 0.18461434661181, 0.1745185812624688, 2.264302180680059, 1.6832752362298593, 1.4756984197102934, 1.6661849271483433, 1.0657606594236442, 1.2785116162979804, -1.276554548248619, 2.0762112656319944, 3.0023345967138706, 3.5414682994048094]|1027.7075195312500000|     16.00000000|[473, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[1.6283118330012312, 1.7949003685632254, 1.8310044370403589, 1.3128093338803666, 0.9597759037266702, 1.8980285501136094, 0.9706419547460315, 1.0619967477742933, 2.506476322943103, 0.8329011589738361, 1.4819018228026168, 1.247284643602552, 1.8143090056810633, 2.3683063278537815, -0.6550976459318766, 0.7489777427596294, 0.6539204539425522, 2.0543796007928017, 0.2494418690684674, 0.6840512611798634, 1.3555053437685318, -2.0268213471328647, 2.2178056897646883, 1.6697204993656576, 1.4036257664795329, 2.189453312277605, 2.500931781903039, 1.3971500008340674, 0.4535128081529253, 1.8439673350487222, 2.802443939673339, 2.2909079585911685, 2.3471510374890148, 0.9483303875069076, 1.2765539802882557, 2.325783523246019, 0.6625825213113625, -0.4864684888354909, 0.18461434661181, 0.1745185812624688, 2.264302180680059, 1.6832752362298593, 1.4756984197102934, 1.6661849271483433, 1.0657606594236442, 1.2785116162979804, -1.276554548248619, 2.0762112656319944, 3.0023345967138706, 3.5414682994048094]|1027.7075195312500000|      8.00000000|[592, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.6283118330012312, 1.7949003685632254, 1.8310044370403589, 1.3128093338803666, 0.9597759037266702, 1.8980285501136094, 0.9706419547460315, 1.0619967477742933, 2.506476322943103, 0.8329011589738361, 1.4819018228026168, 1.247284643602552, 1.8143090056810633, 2.3683063278537815, -0.6550976459318766, 0.7489777427596294, 0.6539204539425522, 2.0543796007928017, 0.2494418690684674, 0.6840512611798634, 1.3555053437685318, -2.0268213471328647, 2.2178056897646883, 1.6697204993656576, 1.4036257664795329, 2.189453312277605, 2.500931781903039, 1.3971500008340674, 0.4535128081529253, 1.8439673350487222, 2.802443939673339, 2.2909079585911685, 2.3471510374890148, 0.9483303875069076, 1.2765539802882557, 2.325783523246019, 0.6625825213113625, -0.4864684888354909, 0.18461434661181, 0.1745185812624688, 2.264302180680059, 1.6832752362298593, 1.4756984197102934, 1.6661849271483433, 1.0657606594236442, 1.2785116162979804, -1.276554548248619, 2.0762112656319944, 3.0023345967138706, 3.5414682994048094]|1027.7075195312500000|      4.00000000|[710, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[1.3566838514331803, 1.905509675041428, 2.2508785897292647, 1.4841645992400048, 1.4667078241627074, 2.2006602158060753, 0.9397847598091239, 1.4183052581943683, 1.4010871838617316, 1.1085715838216326, 1.9520710434827375, 1.205226016144215, 1.5214556928535208, 2.9621831588679894, 0.2913136028366009, 0.9914055434827147, 0.1837213428711368, 1.1920657370879728, 0.9906861098509782, 1.318988093372762, 1.3527993979335424, -1.0315541726047253, 2.77531812825557, 1.369317261634281, 1.2026520296368008, 1.8744255459292787, 1.974326293526664, 1.239587537099507, 1.0743265241465978, 1.653009213827169, 3.6650860958267644, 2.6409828472871797, 2.5387423976895103, 0.9236112089450565, 1.1050356759494382, 2.679653311856081, 0.2817059782268179, -0.923568092693519, 0.6318314610123525, 1.0746177880867305, 3.34177479792302, 1.4358674149161448, 0.881844772421889, 1.182471992926942, 2.0508364475878986, 2.0459939463654875, -0.1607330660052189, 3.022236976679052, 3.0572314924803767, 4.020516557434177]|932.9338378906250000|      8.00000000|[828, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[1.3566838514331803, 1.905509675041428, 2.2508785897292647, 1.4841645992400048, 1.4667078241627074, 2.2006602158060753, 0.9397847598091239, 1.4183052581943683, 1.4010871838617316, 1.1085715838216326, 1.9520710434827375, 1.205226016144215, 1.5214556928535208, 2.9621831588679894, 0.2913136028366009, 0.9914055434827147, 0.1837213428711368, 1.1920657370879728, 0.9906861098509782, 1.318988093372762, 1.3527993979335424, -1.0315541726047253, 2.77531812825557, 1.369317261634281, 1.2026520296368008, 1.8744255459292787, 1.974326293526664, 1.239587537099507, 1.0743265241465978, 1.653009213827169, 3.6650860958267644, 2.6409828472871797, 2.5387423976895103, 0.9236112089450565, 1.1050356759494382, 2.679653311856081, 0.2817059782268179, -0.923568092693519, 0.6318314610123525, 1.0746177880867305, 3.34177479792302, 1.4358674149161448, 0.881844772421889, 1.182471992926942, 2.0508364475878986, 2.0459939463654875, -0.1607330660052189, 3.022236976679052, 3.0572314924803767, 4.020516557434177]|932.9338378906250000|      4.00000000|[946, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[2.101458344348387, 2.1979986007617205, 2.4930475091319506, 2.811133701598374, 1.7587957063801878, 2.638024542613924, 1.472123564080544, 1.7751863895434028, 1.569510487445297, 0.9537247302097625, 1.9899327257691282, 1.5075544262526155, 1.2101622667211744, 3.2938062342611363, 0.5928670641853468, 1.9250887399952643, 0.733321683071947, 0.7861340554621613, 0.8095709890987614, 0.7297344019514915, 1.820929507300139, -1.5735136791576856, 2.6498474852775216, 2.315856331423193, 1.8598875951360418, 2.7861564237941376, 1.9251825991109888, 2.4986703050261827, 1.4126716186171981, 2.3557339637086736, 4.137734261579162, 2.829900671145502, 3.261742588057872, 1.2428242901408335, 0.9206606065629188, 2.953820878765022, 0.859199636792088, -0.6895225203026794, 0.6271006445175886, 2.1461216690426896, 3.3080549830193458, 1.747573650160799, 1.7946630635469893, 0.3780664032714958, 1.9229794380341172, 2.2432997227527856, 0.1383608845134026, 2.1835378911589123, 3.941496324721226, 3.756765924266671]|815.8684082031250000|      8.00000000|[1064, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      10|[2.101458344348387, 2.1979986007617205, 2.4930475091319506, 2.811133701598374, 1.7587957063801878, 2.638024542613924, 1.472123564080544, 1.7751863895434028, 1.569510487445297, 0.9537247302097625, 1.9899327257691282, 1.5075544262526155, 1.2101622667211744, 3.2938062342611363, 0.5928670641853468, 1.9250887399952643, 0.733321683071947, 0.7861340554621613, 0.8095709890987614, 0.7297344019514915, 1.820929507300139, -1.5735136791576856, 2.6498474852775216, 2.315856331423193, 1.8598875951360418, 2.7861564237941376, 1.9251825991109888, 2.4986703050261827, 1.4126716186171981, 2.3557339637086736, 4.137734261579162, 2.829900671145502, 3.261742588057872, 1.2428242901408335, 0.9206606065629188, 2.953820878765022, 0.859199636792088, -0.6895225203026794, 0.6271006445175886, 2.1461216690426896, 3.3080549830193458, 1.747573650160799, 1.7946630635469893, 0.3780664032714958, 1.9229794380341172, 2.2432997227527856, 0.1383608845134026, 2.1835378911589123, 3.941496324721226, 3.756765924266671]|815.8684082031250000|      4.00000000|[1182, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
