k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|1687370.1489277461078018|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.808305334703604, 1.137827359179835, -1.101762159697823, 0.7087523886729267, -0.7135366465874065, 1.1392891911786458, -1.096960219149387, 0.6757236027508943, -0.9199433271022406, 1.2495415538251324, -1.1847807911947097, 0.6921477049621386, -0.7111867988017688, 1.1989619767647623, -1.2933324824701034, 0.740927549325123, -0.827100737492003, 1.1796225911889846, -1.1469895029983812, 0.7655092545462278, -0.5642852094277039, 1.1891157865530124, -1.0968655639871363, 0.610687047759433, -0.7534890782151464, 1.1856897302458598, -1.3124236537379663, 0.8586832783298165, -0.7614857228731344, 1.1924937231826924, -1.184995046270791, 0.8082295808106212, -0.7493628605198245, 1.1628303021628223, -1.258091905651085, 0.6048212621129159, -0.7351515651974285, 1.2844988432988076, -1.2339303708633405, 0.7095525946813188, -0.8520826746353442, 1.1848678485733504, -1.1508384618888208, 0.7390363858221797, -0.9616701944593713, 1.339025599317213, -1.0868852534545248, 0.8996650400535134, -0.9106001679610539, 1.1645272839132625, -1.1063306127284784, 0.8500037307044045, -0.7855175928181476, 1.1521945575506667, -1.1120196542203917, 0.5992447245756568, -0.8277137418160097, 1.0410433297067554, -1.2593921464605444, 0.8029885766098718, -0.885222087340507, 1.0350533994503275, -1.1531333176146563, 0.8084578745089097, -0.8833801635908393, 1.0893549712586421, -1.1992066821704266, 0.6925300811423437, -0.629788611713114, 1.1629000742069782, -1.1282390211414948, 0.6830528490850812, -0.8712118946223781, 1.1491220106102675, -1.1720545749715732, 0.7472162811788255, -0.7948097923998436, 1.1028071351858335, -1.1783109518419277, 0.6253724062307087, -0.8845048997773008, 1.127973214382087, -1.1122966812215118, 0.6569215469996081, -0.7573397984779905, 1.137511722965136, -1.1789460567157213, 0.8056693346155639, -1.0789260380402905, 1.1353169166234756, -1.1944659335775258, 0.74574641769656, -0.6236081733993425, 0.9664888311728472, -1.2302634871214377, 0.5435765927674696, -0.5706042656839587, 1.1426874832880418, -1.1150141218501453, 0.7711339652815322]|1528530.5000000000000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[-1.0615153701567506, 1.1637717208853828, -0.8690796855592081, 0.6211312968181699, -0.8503663174061397, 0.8746957139098819, -1.061964157404751, 0.5567230469520906, -0.873282320782259, 1.0875477854879736, -1.345638952334622, 0.5358299748766133, -0.3792580429907507, 1.2075897313806603, -1.0656585939064527, 0.9181832867452961, -0.6054338951136391, 1.028051319297816, -0.9440204996791808, 0.7888756794459479, -0.6626243344719972, 1.1855299939965274, -1.3077233749472374, 0.5307503397351059, -0.8398787935712013, 1.1964818445992178, -1.1065483677182706, 0.1342249726586785, -1.0644134594339683, 1.1232950019522616, -1.4523282466585177, 0.6016803731005369, -0.9136611447138439, 0.9327255902800875, -1.2680607873319882, 0.8144015824254345, -0.8458021587220401, 1.1846423394532777, -1.2323270215128463, 0.2932956358555754, -0.7670589540672441, 1.3838118197577658, -1.1168790691443111, 0.6047839820889866, -0.2416989251078582, 0.9875379407684656, -1.0963352263787527, 0.5826177411856142, -1.1360094300747676, 1.146844379775342, -0.944482357403148, 1.0706695523848673, -0.83899250757964, 1.0361107413465174, -1.3034612831125973, 0.433727267940327, -0.9232628333472434, 1.0821246569923133, -1.13689402163489, 0.9101808073073896, -0.986540847645362, 0.6935176658108932, -1.336328476499433, 0.8616161494341384, -0.7962469432699724, 1.0857474160284304, -1.089211518922489, 0.7000371745437421, -0.2567971342123817, 1.0128016317445576, -1.2965504121669835, 0.381823467037739, -0.8336300162100994, 0.8290741319713358, -1.0641553108370403, 0.8259495138527962, -0.717600038980369, 0.7966990186160166, -1.1735442614520728, 0.6488302832746882, -0.9217387638890127, 0.992199997467727, -1.056763769219609, 0.5056118968212291, -0.7578659493162634, 0.9066771970994788, -1.3410168587550308, 0.7477305359086652, -1.0765922090874167, 1.168025604393098, -1.4487408621294247, 0.3517288022948296, -0.4528058539556913, 0.980807208209344, -1.2277879451082148, 0.3531289027808198, -0.6173140489514761, 1.25756197578729, -0.9028385360087549, 0.7073167654715761]|1303982.0000000000000000|      4.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[-0.0806762618838472, 1.4582963870035652, -0.8472113757694363, 0.9174045885118636, -0.5627050317640863, 0.9044426763313226, -0.8751154353684004, 0.3691440711875554, -0.8001436611548719, 0.6756717667515326, -0.9007373625947803, 0.4610152328012678, -0.3778179433801911, 0.4663052864227305, -0.8350458501242468, 0.5734488044527921, -0.1325755567610994, 0.6675641889035333, -1.1140983116682373, 0.5031122431369868, -0.7927596937005504, 0.7330849549180583, -1.1246185125752564, -0.0809599285448889, -0.5710440739360478, 0.7510102909302121, -0.9002556473289394, 0.4229813501380843, -2.057243418161597, 0.5993644232241078, -0.8931796883212024, 0.4618873319533011, -1.3813999365597738, 1.1761980121824633, -2.225627365103495, 1.0371635801289505, -0.9248709137784589, 0.6753962232430184, -0.3716980049875294, 0.098233545285476, -1.039467588842316, 1.29738729222097, -1.2055604713571777, 0.7704111062182722, -0.349143859141685, 0.9423863258310466, -1.0626285400973339, 0.3781218162527117, -0.902286530694867, 1.3321221731648671, -0.6935771260039021, 1.99685966423178, -0.3806030336982982, 0.799662098611851, -1.2386110913278583, 0.5780166549863739, -1.0691791514151048, 1.3288870896664, -1.2170062258023415, 1.2710633120215047, -1.1719726697858388, 0.0367527237347323, -1.070474531334527, 0.7632077496569702, -0.4267589725289476, 0.6270800349556723, -0.9506720740107644, -0.1101345562797387, -0.8966241567697274, 1.4687546938776745, -1.2226451160409249, 0.3350081361804416, -0.078097813995483, 0.4790156076194564, -1.00348851624884, 0.2662704649478385, -0.4345478765049218, 0.7473751595839709, -1.3012276875359072, 1.1165203609833367, -1.1328718016358479, 1.2177255730088887, -0.2988270519611579, -0.5313533006102764, -0.5415528876610505, 0.8722226042318497, -1.0260577021870079, 0.9016331837651756, -1.0761211978173624, 0.6644363924692704, -1.4747663633386483, 0.3819482829208364, -0.3934286563401376, 0.9440089484156905, -1.459421265369539, 0.4391726348750098, -0.7950305300814723, 1.990209720394284, -1.2468552099515566, 0.3922168170134961]|1186324.3750000000000000|      8.00000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[-0.0806762618838472, 1.4582963870035652, -0.8472113757694363, 0.9174045885118636, -0.5627050317640863, 0.9044426763313226, -0.8751154353684004, 0.3691440711875554, -0.8001436611548719, 0.6756717667515326, -0.9007373625947803, 0.4610152328012678, -0.3778179433801911, 0.4663052864227305, -0.8350458501242468, 0.5734488044527921, -0.1325755567610994, 0.6675641889035333, -1.1140983116682373, 0.5031122431369868, -0.7927596937005504, 0.7330849549180583, -1.1246185125752564, -0.0809599285448889, -0.5710440739360478, 0.7510102909302121, -0.9002556473289394, 0.4229813501380843, -2.057243418161597, 0.5993644232241078, -0.8931796883212024, 0.4618873319533011, -1.3813999365597738, 1.1761980121824633, -2.225627365103495, 1.0371635801289505, -0.9248709137784589, 0.6753962232430184, -0.3716980049875294, 0.098233545285476, -1.039467588842316, 1.29738729222097, -1.2055604713571777, 0.7704111062182722, -0.349143859141685, 0.9423863258310466, -1.0626285400973339, 0.3781218162527117, -0.902286530694867, 1.3321221731648671, -0.6935771260039021, 1.99685966423178, -0.3806030336982982, 0.799662098611851, -1.2386110913278583, 0.5780166549863739, -1.0691791514151048, 1.3288870896664, -1.2170062258023415, 1.2710633120215047, -1.1719726697858388, 0.0367527237347323, -1.070474531334527, 0.7632077496569702, -0.4267589725289476, 0.6270800349556723, -0.9506720740107644, -0.1101345562797387, -0.8966241567697274, 1.4687546938776745, -1.2226451160409249, 0.3350081361804416, -0.078097813995483, 0.4790156076194564, -1.00348851624884, 0.2662704649478385, -0.4345478765049218, 0.7473751595839709, -1.3012276875359072, 1.1165203609833367, -1.1328718016358479, 1.2177255730088887, -0.2988270519611579, -0.5313533006102764, -0.5415528876610505, 0.8722226042318497, -1.0260577021870079, 0.9016331837651756, -1.0761211978173624, 0.6644363924692704, -1.4747663633386483, 0.3819482829208364, -0.3934286563401376, 0.9440089484156905, -1.459421265369539, 0.4391726348750098, -0.7950305300814723, 1.990209720394284, -1.2468552099515566, 0.3922168170134961]|1186324.3750000000000000|      4.00000000|[209, 0, 0, 13]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.6034650144808774, 1.3539307493428503, -0.7761177366127845, 1.5419902161232877, -0.0451109484277219, -0.3854545497760943, -1.2213442320409682, -0.2804326840984493, -0.6083036152173864, 0.6444338600069032, -0.9178962019809989, 0.0638809459614716, 0.2037699529699329, 0.4527474771139953, -0.9389688840007879, 0.4348384254745334, -0.1627919230971047, 0.9013123014949072, -1.32169878627751, 0.2037438752949609, -0.3414353751973569, 0.5180787531617937, -1.0940619225169952, -0.2098661952901207, -1.5284199179419953, 1.039851645118432, -0.0656917909912275, -0.1330522522400482, -1.8037384610276002, 0.6875665376406827, -1.0536278581366358, 0.2317823776946231, -0.9806600958596314, 0.838869564042918, -2.0976245100896964, 0.7410399191829664, -0.4408584100566751, 0.4567255089040275, -0.7960182238979554, 0.4188672349009739, -1.1862973241026116, 0.9806284659216202, -1.0077783565290532, 0.4260012794098774, -0.4980027493170687, 1.140164347092781, -0.5959965275597173, 0.4894146352603035, -0.1665760852937546, 0.8157392858215885, -0.6113217420528189, 2.250032706205016, 0.0722918850851456, 0.900439805362295, -1.2502674505843412, -0.162343444897547, -0.4173940303276548, 1.1540339968651576, -1.2100780959609188, 0.5247914597963451, -0.9497328284894883, -0.1727350249395057, -0.7947630324589918, 0.4669611405741529, -0.7293748782636745, 0.4509411553849693, -0.8279180914516285, -0.312195241657791, -1.0954903803772797, 1.3539269476998317, -0.4749739392700489, 0.6276854224585802, -0.5988624822624604, 0.2232602970269667, -0.5383978334698055, -0.3873156364906706, -0.3838065094549239, 0.065583657623136, -1.7260461351612086, 0.8447150814224468, -1.4200019566531656, 0.6915542649955132, -0.4067612304254352, -0.0969178567626046, -0.6914525360707473, 1.1728349942813345, -0.7658302306122236, 1.169485907992502, -0.9206932031253622, 0.4271863661564602, -0.9877418361487322, 0.3280857871984771, -0.0220366465933535, 0.0575629106149764, -1.791764424727333, 0.1957444064492985, -0.7392495527899811, 2.5241572306242213, -1.2437172886225873, 0.782844917987779]|935094.0000000000000000|      8.00000000|[241, 0, 0, 15]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[-0.6034650144808774, 1.3539307493428503, -0.7761177366127845, 1.5419902161232877, -0.0451109484277219, -0.3854545497760943, -1.2213442320409682, -0.2804326840984493, -0.6083036152173864, 0.6444338600069032, -0.9178962019809989, 0.0638809459614716, 0.2037699529699329, 0.4527474771139953, -0.9389688840007879, 0.4348384254745334, -0.1627919230971047, 0.9013123014949072, -1.32169878627751, 0.2037438752949609, -0.3414353751973569, 0.5180787531617937, -1.0940619225169952, -0.2098661952901207, -1.5284199179419953, 1.039851645118432, -0.0656917909912275, -0.1330522522400482, -1.8037384610276002, 0.6875665376406827, -1.0536278581366358, 0.2317823776946231, -0.9806600958596314, 0.838869564042918, -2.0976245100896964, 0.7410399191829664, -0.4408584100566751, 0.4567255089040275, -0.7960182238979554, 0.4188672349009739, -1.1862973241026116, 0.9806284659216202, -1.0077783565290532, 0.4260012794098774, -0.4980027493170687, 1.140164347092781, -0.5959965275597173, 0.4894146352603035, -0.1665760852937546, 0.8157392858215885, -0.6113217420528189, 2.250032706205016, 0.0722918850851456, 0.900439805362295, -1.2502674505843412, -0.162343444897547, -0.4173940303276548, 1.1540339968651576, -1.2100780959609188, 0.5247914597963451, -0.9497328284894883, -0.1727350249395057, -0.7947630324589918, 0.4669611405741529, -0.7293748782636745, 0.4509411553849693, -0.8279180914516285, -0.312195241657791, -1.0954903803772797, 1.3539269476998317, -0.4749739392700489, 0.6276854224585802, -0.5988624822624604, 0.2232602970269667, -0.5383978334698055, -0.3873156364906706, -0.3838065094549239, 0.065583657623136, -1.7260461351612086, 0.8447150814224468, -1.4200019566531656, 0.6915542649955132, -0.4067612304254352, -0.0969178567626046, -0.6914525360707473, 1.1728349942813345, -0.7658302306122236, 1.169485907992502, -0.9206932031253622, 0.4271863661564602, -0.9877418361487322, 0.3280857871984771, -0.0220366465933535, 0.0575629106149764, -1.791764424727333, 0.1957444064492985, -0.7392495527899811, 2.5241572306242213, -1.2437172886225873, 0.782844917987779]|935094.0000000000000000|      4.00000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.5809655146789103, 1.3374027727152171, -0.3206508574742897, 1.3143545518936806, -0.3228589594150297, -0.9605942387391619, -0.7149070201698292, 0.0560895162118276, -0.762431176004177, 0.7718036304359597, -0.7825204455320931, -0.3095088409573167, 0.1238957296546248, 0.1991235324705747, -1.1242725388681336, 0.7376509833636063, -0.0539495185719171, 0.6727393003673396, -1.5738531924766335, -0.1254205863291546, -0.176895194335193, -0.3563485943200487, -0.9461083037751596, -0.37848802321538, -1.2302879404471443, 0.9120803764331457, 0.1673671332037066, 0.2059034786749042, -2.243284369062562, 0.7522564267190048, -0.172296283922504, -0.0404318774058969, -1.0982548599157143, 1.0990139802656396, -1.911255242669412, 0.8706105188539537, -0.8212019923962273, 0.8360571107484968, -1.4240984559206558, 0.4331711401086526, -0.6651918381528864, 0.2513154191143798, -1.2784683703402955, 0.2789403172249179, 0.0546534419035151, 1.2309075858647291, -0.1490707206405131, 0.4055531814475072, -0.1462018715815363, 0.4973602741397912, -0.5851483963130932, 2.737436173171237, 0.053782425510239, 0.4223740161917232, -0.9357569713940181, -0.3477271029043012, -0.7283624591817293, 1.4545824275718573, -1.5046993084191211, 0.247378953329617, -0.4659202911349417, -0.6068421465964138, -0.3593121565804293, -0.2297993287178597, -1.2293820057205633, 0.0858396881279983, -0.370284668797387, 0.0098854020226153, -0.1738612560606703, 1.1477631526765202, -0.3905529892130946, -0.0244284699271128, -0.4400714498991484, 0.2700985138272752, -0.9109068895196413, -0.2479571846471842, -0.1871318295821084, 0.0499239309477722, -2.1157991445163518, 0.9313827493054614, -0.5119866027658301, -0.0100945644526641, 0.2540847348269314, -0.6660295390803495, -1.319046123128269, 0.251070311439325, -0.4008389239094733, 1.255632064417782, -1.4035295800132563, 1.1250325660560805, -1.0408488102788407, -0.0016147217571041, 0.2627333771464589, -0.3212745742281805, -1.508287627185149, 0.2062687321987636, -0.742529642697214, 3.024694966447512, -0.9082248788473165, 0.1383379976579426]|804216.3750000000000000|      8.00000000|[401, 0, 0, 25]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | iterate success | actual_k=0
       8|[-0.5809655146789103, 1.3374027727152171, -0.3206508574742897, 1.3143545518936806, -0.3228589594150297, -0.9605942387391619, -0.7149070201698292, 0.0560895162118276, -0.762431176004177, 0.7718036304359597, -0.7825204455320931, -0.3095088409573167, 0.1238957296546248, 0.1991235324705747, -1.1242725388681336, 0.7376509833636063, -0.0539495185719171, 0.6727393003673396, -1.5738531924766335, -0.1254205863291546, -0.176895194335193, -0.3563485943200487, -0.9461083037751596, -0.37848802321538, -1.2302879404471443, 0.9120803764331457, 0.1673671332037066, 0.2059034786749042, -2.243284369062562, 0.7522564267190048, -0.172296283922504, -0.0404318774058969, -1.0982548599157143, 1.0990139802656396, -1.911255242669412, 0.8706105188539537, -0.8212019923962273, 0.8360571107484968, -1.4240984559206558, 0.4331711401086526, -0.6651918381528864, 0.2513154191143798, -1.2784683703402955, 0.2789403172249179, 0.0546534419035151, 1.2309075858647291, -0.1490707206405131, 0.4055531814475072, -0.1462018715815363, 0.4973602741397912, -0.5851483963130932, 2.737436173171237, 0.053782425510239, 0.4223740161917232, -0.9357569713940181, -0.3477271029043012, -0.7283624591817293, 1.4545824275718573, -1.5046993084191211, 0.247378953329617, -0.4659202911349417, -0.6068421465964138, -0.3593121565804293, -0.2297993287178597, -1.2293820057205633, 0.0858396881279983, -0.370284668797387, 0.0098854020226153, -0.1738612560606703, 1.1477631526765202, -0.3905529892130946, -0.0244284699271128, -0.4400714498991484, 0.2700985138272752, -0.9109068895196413, -0.2479571846471842, -0.1871318295821084, 0.0499239309477722, -2.1157991445163518, 0.9313827493054614, -0.5119866027658301, -0.0100945644526641, 0.2540847348269314, -0.6660295390803495, -1.319046123128269, 0.251070311439325, -0.4008389239094733, 1.255632064417782, -1.4035295800132563, 1.1250325660560805, -1.0408488102788407, -0.0016147217571041, 0.2627333771464589, -0.3212745742281805, -1.508287627185149, 0.2062687321987636, -0.742529642697214, 3.024694966447512, -0.9082248788473165, 0.1383379976579426]|804216.3750000000000000|      4.00000000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-1.0011044997598266, 0.9839951735582935, -1.1764203902314694, 0.2895662358232629, -0.8916549227507657, -0.6106000244358152, -0.6490377281472531, 0.0021621898611383, -0.7930602405769525, 0.3947283859299899, -0.6656779310487944, -0.8407979912963233, 0.2043718628535641, -0.3261041699246677, -1.267321468952435, 0.3310813819830642, -0.2947942806096841, 1.1468642335845116, -1.4066672385223784, -0.6708739286827532, -0.2713532335324861, -0.5771149143815998, -0.5811794703092756, -0.6953918098157424, -0.7347965468464962, 0.513826680368818, 0.4673924806412177, -0.0274555275389167, -1.7344372857392711, 0.3498046764057918, 0.189489597558813, -0.1705555000142838, -1.0956466977180965, 0.8395274584032921, -1.856226747537171, 0.6912326532195031, -0.4903393505331424, 0.1877639110362185, -1.344471879707594, 0.5988157851150329, -1.4782115746091287, 0.2946895071754611, -1.1462523740649375, 0.2177587448760794, -0.5921031485908107, 1.1926965070800286, -0.0456305937540404, 0.2196767021277228, -0.392170051557456, -0.1213974135035938, -0.9388334947753658, 3.2132256392240386, 0.3890686374036587, 1.3039913536284238, -1.365558995535303, -0.5143471877446396, -0.7132886944059069, 0.8774819179383087, -1.1708206086026764, -0.2400387133842934, -0.8416094563676618, -1.068516511139733, -0.3571999183820139, -0.3647087997964511, -1.2385697462747234, 0.4323800473140551, 0.7989507415093926, -0.4329721493089113, -0.3721458343948798, 1.1713812733615894, -0.2860863279776004, -0.2274786616808737, -0.5481532463949681, -0.2593233000905682, -0.9805963342153855, -0.7590579555205981, 0.1469470098750472, 0.2719732266921746, -2.126350946779558, 0.3093248713000994, -0.992035879252197, -0.3484546139988219, 0.4418471720672589, -0.7946114082255006, -1.081698857540701, 0.4697376470325851, -0.3147898247885128, 0.8990434878314607, -1.3010514916093365, 1.4023611636180908, -0.7212118741832233, 0.3771875329227815, 0.2788973220515826, -0.5485448727362762, -1.6948624903777536, 0.2323091579248892, -1.8586796479283167, 3.6382218748148234, -0.8649518989258834, 0.5969972175874179]|634747.4375000000000000|      8.00000000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | iterate success | actual_k=0
      10|[-1.0011044997598266, 0.9839951735582935, -1.1764203902314694, 0.2895662358232629, -0.8916549227507657, -0.6106000244358152, -0.6490377281472531, 0.0021621898611383, -0.7930602405769525, 0.3947283859299899, -0.6656779310487944, -0.8407979912963233, 0.2043718628535641, -0.3261041699246677, -1.267321468952435, 0.3310813819830642, -0.2947942806096841, 1.1468642335845116, -1.4066672385223784, -0.6708739286827532, -0.2713532335324861, -0.5771149143815998, -0.5811794703092756, -0.6953918098157424, -0.7347965468464962, 0.513826680368818, 0.4673924806412177, -0.0274555275389167, -1.7344372857392711, 0.3498046764057918, 0.189489597558813, -0.1705555000142838, -1.0956466977180965, 0.8395274584032921, -1.856226747537171, 0.6912326532195031, -0.4903393505331424, 0.1877639110362185, -1.344471879707594, 0.5988157851150329, -1.4782115746091287, 0.2946895071754611, -1.1462523740649375, 0.2177587448760794, -0.5921031485908107, 1.1926965070800286, -0.0456305937540404, 0.2196767021277228, -0.392170051557456, -0.1213974135035938, -0.9388334947753658, 3.2132256392240386, 0.3890686374036587, 1.3039913536284238, -1.365558995535303, -0.5143471877446396, -0.7132886944059069, 0.8774819179383087, -1.1708206086026764, -0.2400387133842934, -0.8416094563676618, -1.068516511139733, -0.3571999183820139, -0.3647087997964511, -1.2385697462747234, 0.4323800473140551, 0.7989507415093926, -0.4329721493089113, -0.3721458343948798, 1.1713812733615894, -0.2860863279776004, -0.2274786616808737, -0.5481532463949681, -0.2593233000905682, -0.9805963342153855, -0.7590579555205981, 0.1469470098750472, 0.2719732266921746, -2.126350946779558, 0.3093248713000994, -0.992035879252197, -0.3484546139988219, 0.4418471720672589, -0.7946114082255006, -1.081698857540701, 0.4697376470325851, -0.3147898247885128, 0.8990434878314607, -1.3010514916093365, 1.4023611636180908, -0.7212118741832233, 0.3771875329227815, 0.2788973220515826, -0.5485448727362762, -1.6948624903777536, 0.2323091579248892, -1.8586796479283167, 3.6382218748148234, -0.8649518989258834, 0.5969972175874179]|634747.4375000000000000|      4.00000000|[689, 0, 0, 43]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
