k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[81, 0, 0, 5]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[241, 0, 0, 15]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[401, 0, 0, 25]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0205346525086545, 0.0212977518899252, 0.0103139597421861, 0.0191712064194867, 0.4291634670008418, 0.0151118872512177, 0.8006476343215659, 0.0139973713799325, 0.2237301439534067, 0.0184937704321597, 2.687690381328285, 0.0178365542308543, 0.8084929247347656, 0.0165627063384179, 2.266801700488665, 0.0193181479341969, 14.349967092376593, 0.0267405252108984, 12.16320249730209, 0.0340122266298652, 0.270604055073441, 0.030186496387586, 0.2384220896114185, 0.0199085442822021, 1.1613761679203312, 0.0247614326851101, 0.1787481515154351, 0.0154642478835544, 0.1213234360079034, 0.0145740374963664, 3.7446211652723047, 0.0227912387398338, 0.8356711917227682, 0.0232024779276535, 0.1589072395830821, 0.0193257375814391, 0.3870943393898922, 0.0198419840315254, 0.9249555546805437, 0.0152855278368752, 0.2613044943801601, 0.0189048173597223, 2.067840016113888, 0.0149387754843775, 1.9406465910775148, 0.0212174639770237, 1.4886693141143847, 0.0215583009434025, 0.4856568523865835, 0.0221603648471881, 0.5003853257956028, 0.022032410590612, 0.332718454629447, 0.0172571055009804, 0.8368829303327016, 0.0205664118465758, 0.4608498323517138, 0.0236661847361425, 0.4884774022735675, 0.0158344225290815, 0.9812092913126881, 0.0198830062244809, -0.0186328146574863, 0.0199157763627416, 0.2678819758108455, 0.0211706581621859]|2690090.7500000000000000|      0.06250000|[433, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[1.0168742146654182, 0.0178076898322006, 0.0116585764344265, 0.0231143607978329, 0.4283865298596131, 0.0080232270577236, 0.8005772940457258, 0.0073019932474016, 0.2056716468788355, 0.0047792520801099, 2.682933448558245, 0.0137372807724402, 0.8118172892567287, 0.0021235594160965, 2.2838873210302135, 0.0190703991007647, 14.352035280449384, 0.0505118702878424, 12.163075849982233, 0.0356501346147538, 0.2638467977026269, 0.0373393161717994, 0.2399382940493056, 0.0285669139070753, 1.155508781045879, 0.0248301186588089, 0.1849846747826652, 0.0244512513825046, 0.1174022279141608, 0.0133916197047511, 3.745167761830338, 0.0250348387345629, 0.8343226007138965, 0.0252976799907957, 0.1647681858656489, 0.025690863572643, 0.3744757145754799, 0.0215487191709187, 0.9291551167252319, 0.0183186365031711, 0.2584150926308433, 0.031265801931589, 2.066808719362145, 0.0149619361569439, 1.9362012121233414, 0.0386810320454225, 1.4907538750852678, 0.0320370630981569, 0.4878978145508104, 0.0216057167375755, 0.4924499469136696, 0.0277765277494934, 0.332021395007021, 0.0204174540147093, 0.8542187348543938, 0.0259892477007927, 0.4557281099227375, 0.0265085192186619, 0.4835637728137925, 0.0193937191347816, 0.9789223364350795, 0.0153821653532388, -0.0216895143320263, 0.0021636978927813, 0.2711663606806448, 0.0271210792762175]|2200071.2500000000000000|      0.12500000|[465, 0, 0, 29]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[1.0168742146654182, 0.0178076898322006, 0.0116585764344265, 0.0231143607978329, 0.4283865298596131, 0.0080232270577236, 0.8005772940457258, 0.0073019932474016, 0.2056716468788355, 0.0047792520801099, 2.682933448558245, 0.0137372807724402, 0.8118172892567287, 0.0021235594160965, 2.2838873210302135, 0.0190703991007647, 14.352035280449384, 0.0505118702878424, 12.163075849982233, 0.0356501346147538, 0.2638467977026269, 0.0373393161717994, 0.2399382940493056, 0.0285669139070753, 1.155508781045879, 0.0248301186588089, 0.1849846747826652, 0.0244512513825046, 0.1174022279141608, 0.0133916197047511, 3.745167761830338, 0.0250348387345629, 0.8343226007138965, 0.0252976799907957, 0.1647681858656489, 0.025690863572643, 0.3744757145754799, 0.0215487191709187, 0.9291551167252319, 0.0183186365031711, 0.2584150926308433, 0.031265801931589, 2.066808719362145, 0.0149619361569439, 1.9362012121233414, 0.0386810320454225, 1.4907538750852678, 0.0320370630981569, 0.4878978145508104, 0.0216057167375755, 0.4924499469136696, 0.0277765277494934, 0.332021395007021, 0.0204174540147093, 0.8542187348543938, 0.0259892477007927, 0.4557281099227375, 0.0265085192186619, 0.4835637728137925, 0.0193937191347816, 0.9789223364350795, 0.0153821653532388, -0.0216895143320263, 0.0021636978927813, 0.2711663606806448, 0.0271210792762175]|2200071.2500000000000000|      0.06250000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.0168742146654182, 0.0178076898322006, 0.0116585764344265, 0.0231143607978329, 0.4283865298596131, 0.0080232270577236, 0.8005772940457258, 0.0073019932474016, 0.2056716468788355, 0.0047792520801099, 2.682933448558245, 0.0137372807724402, 0.8118172892567287, 0.0021235594160965, 2.2838873210302135, 0.0190703991007647, 14.352035280449384, 0.0505118702878424, 12.163075849982233, 0.0356501346147538, 0.2638467977026269, 0.0373393161717994, 0.2399382940493056, 0.0285669139070753, 1.155508781045879, 0.0248301186588089, 0.1849846747826652, 0.0244512513825046, 0.1174022279141608, 0.0133916197047511, 3.745167761830338, 0.0250348387345629, 0.8343226007138965, 0.0252976799907957, 0.1647681858656489, 0.025690863572643, 0.3744757145754799, 0.0215487191709187, 0.9291551167252319, 0.0183186365031711, 0.2584150926308433, 0.031265801931589, 2.066808719362145, 0.0149619361569439, 1.9362012121233414, 0.0386810320454225, 1.4907538750852678, 0.0320370630981569, 0.4878978145508104, 0.0216057167375755, 0.4924499469136696, 0.0277765277494934, 0.332021395007021, 0.0204174540147093, 0.8542187348543938, 0.0259892477007927, 0.4557281099227375, 0.0265085192186619, 0.4835637728137925, 0.0193937191347816, 0.9789223364350795, 0.0153821653532388, -0.0216895143320263, 0.0021636978927813, 0.2711663606806448, 0.0271210792762175]|2200071.2500000000000000|      0.03125000|[625, 0, 0, 39]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.0168742146654182, 0.0178076898322006, 0.0116585764344265, 0.0231143607978329, 0.4283865298596131, 0.0080232270577236, 0.8005772940457258, 0.0073019932474016, 0.2056716468788355, 0.0047792520801099, 2.682933448558245, 0.0137372807724402, 0.8118172892567287, 0.0021235594160965, 2.2838873210302135, 0.0190703991007647, 14.352035280449384, 0.0505118702878424, 12.163075849982233, 0.0356501346147538, 0.2638467977026269, 0.0373393161717994, 0.2399382940493056, 0.0285669139070753, 1.155508781045879, 0.0248301186588089, 0.1849846747826652, 0.0244512513825046, 0.1174022279141608, 0.0133916197047511, 3.745167761830338, 0.0250348387345629, 0.8343226007138965, 0.0252976799907957, 0.1647681858656489, 0.025690863572643, 0.3744757145754799, 0.0215487191709187, 0.9291551167252319, 0.0183186365031711, 0.2584150926308433, 0.031265801931589, 2.066808719362145, 0.0149619361569439, 1.9362012121233414, 0.0386810320454225, 1.4907538750852678, 0.0320370630981569, 0.4878978145508104, 0.0216057167375755, 0.4924499469136696, 0.0277765277494934, 0.332021395007021, 0.0204174540147093, 0.8542187348543938, 0.0259892477007927, 0.4557281099227375, 0.0265085192186619, 0.4835637728137925, 0.0193937191347816, 0.9789223364350795, 0.0153821653532388, -0.0216895143320263, 0.0021636978927813, 0.2711663606806448, 0.0271210792762175]|2200071.2500000000000000|      0.01562500|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
