k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.093861252637543, -0.0677605180477628, 0.3039134251355446, 0.0891906487479052, 1.7505586088655152, 0.0566958132790411, 1.1339264476970559, -0.0574135762352814, 0.3585860291343063, 0.0383875007829823, 0.1323213767923958, 0.0489105357742629, 0.1425876447261457, -0.1226329776708969, 0.0200560770756907, -0.0044898530225317, 1.4934266459796088, 0.0626350220274231, 1.1851979265618335, 0.1116893194579263, 0.2822473717234965, -0.1501277333839842, 0.0563270861967042, -0.151217884201133, 0.3895465108905129, 0.0848573261227587, 0.0654176578715754, 0.0034046309053751, 0.1291605305443297, 0.1393643991264714, 0.6236703673251364, 0.1367147919035342, 0.069317748120501, 0.0836251403739825, 0.1369412982868494, 0.0450375588168297, 0.26328737460194, -0.2020571474515422, -0.1799061538588333, -0.2639918724970086, 0.218989527365807, -0.011972261608348, 0.2127264461528101, -0.2171090403595003, 0.4153027615553777, -0.1515324832960689, 0.3117135504601243, 0.0918269357138779, -0.1162993912603597, 0.0391462113615053, 0.2521092471708009, -0.1582962039881935, 0.1022763981423573, 0.1513206462916243, 0.4145219491378249, -0.0773454625962157, 0.0079471014350023, 0.079406385167488, -0.0120406753817743, 0.1484745069054437, 0.463687535558489, -0.1100456568651284, 0.1767271988498283, 0.1162051653086138, 0.600871395082963, -0.0254460628836965]|50581.9804687500000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[4.093861252637543, -0.0677605180477628, 0.3039134251355446, 0.0891906487479052, 1.7505586088655152, 0.0566958132790411, 1.1339264476970559, -0.0574135762352814, 0.3585860291343063, 0.0383875007829823, 0.1323213767923958, 0.0489105357742629, 0.1425876447261457, -0.1226329776708969, 0.0200560770756907, -0.0044898530225317, 1.4934266459796088, 0.0626350220274231, 1.1851979265618335, 0.1116893194579263, 0.2822473717234965, -0.1501277333839842, 0.0563270861967042, -0.151217884201133, 0.3895465108905129, 0.0848573261227587, 0.0654176578715754, 0.0034046309053751, 0.1291605305443297, 0.1393643991264714, 0.6236703673251364, 0.1367147919035342, 0.069317748120501, 0.0836251403739825, 0.1369412982868494, 0.0450375588168297, 0.26328737460194, -0.2020571474515422, -0.1799061538588333, -0.2639918724970086, 0.218989527365807, -0.011972261608348, 0.2127264461528101, -0.2171090403595003, 0.4153027615553777, -0.1515324832960689, 0.3117135504601243, 0.0918269357138779, -0.1162993912603597, 0.0391462113615053, 0.2521092471708009, -0.1582962039881935, 0.1022763981423573, 0.1513206462916243, 0.4145219491378249, -0.0773454625962157, 0.0079471014350023, 0.079406385167488, -0.0120406753817743, 0.1484745069054437, 0.463687535558489, -0.1100456568651284, 0.1767271988498283, 0.1162051653086138, 0.600871395082963, -0.0254460628836965]|50581.9804687500000000|      1.00000000|[113, 0, 0, 7]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[4.093861252637543, -0.0677605180477628, 0.3039134251355446, 0.0891906487479052, 1.7505586088655152, 0.0566958132790411, 1.1339264476970559, -0.0574135762352814, 0.3585860291343063, 0.0383875007829823, 0.1323213767923958, 0.0489105357742629, 0.1425876447261457, -0.1226329776708969, 0.0200560770756907, -0.0044898530225317, 1.4934266459796088, 0.0626350220274231, 1.1851979265618335, 0.1116893194579263, 0.2822473717234965, -0.1501277333839842, 0.0563270861967042, -0.151217884201133, 0.3895465108905129, 0.0848573261227587, 0.0654176578715754, 0.0034046309053751, 0.1291605305443297, 0.1393643991264714, 0.6236703673251364, 0.1367147919035342, 0.069317748120501, 0.0836251403739825, 0.1369412982868494, 0.0450375588168297, 0.26328737460194, -0.2020571474515422, -0.1799061538588333, -0.2639918724970086, 0.218989527365807, -0.011972261608348, 0.2127264461528101, -0.2171090403595003, 0.4153027615553777, -0.1515324832960689, 0.3117135504601243, 0.0918269357138779, -0.1162993912603597, 0.0391462113615053, 0.2521092471708009, -0.1582962039881935, 0.1022763981423573, 0.1513206462916243, 0.4145219491378249, -0.0773454625962157, 0.0079471014350023, 0.079406385167488, -0.0120406753817743, 0.1484745069054437, 0.463687535558489, -0.1100456568651284, 0.1767271988498283, 0.1162051653086138, 0.600871395082963, -0.0254460628836965]|50581.9804687500000000|      0.50000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[4.093861252637543, -0.0677605180477628, 0.3039134251355446, 0.0891906487479052, 1.7505586088655152, 0.0566958132790411, 1.1339264476970559, -0.0574135762352814, 0.3585860291343063, 0.0383875007829823, 0.1323213767923958, 0.0489105357742629, 0.1425876447261457, -0.1226329776708969, 0.0200560770756907, -0.0044898530225317, 1.4934266459796088, 0.0626350220274231, 1.1851979265618335, 0.1116893194579263, 0.2822473717234965, -0.1501277333839842, 0.0563270861967042, -0.151217884201133, 0.3895465108905129, 0.0848573261227587, 0.0654176578715754, 0.0034046309053751, 0.1291605305443297, 0.1393643991264714, 0.6236703673251364, 0.1367147919035342, 0.069317748120501, 0.0836251403739825, 0.1369412982868494, 0.0450375588168297, 0.26328737460194, -0.2020571474515422, -0.1799061538588333, -0.2639918724970086, 0.218989527365807, -0.011972261608348, 0.2127264461528101, -0.2171090403595003, 0.4153027615553777, -0.1515324832960689, 0.3117135504601243, 0.0918269357138779, -0.1162993912603597, 0.0391462113615053, 0.2521092471708009, -0.1582962039881935, 0.1022763981423573, 0.1513206462916243, 0.4145219491378249, -0.0773454625962157, 0.0079471014350023, 0.079406385167488, -0.0120406753817743, 0.1484745069054437, 0.463687535558489, -0.1100456568651284, 0.1767271988498283, 0.1162051653086138, 0.600871395082963, -0.0254460628836965]|50581.9804687500000000|      0.25000000|[273, 0, 0, 17]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[4.093861252637543, -0.0677605180477628, 0.3039134251355446, 0.0891906487479052, 1.7505586088655152, 0.0566958132790411, 1.1339264476970559, -0.0574135762352814, 0.3585860291343063, 0.0383875007829823, 0.1323213767923958, 0.0489105357742629, 0.1425876447261457, -0.1226329776708969, 0.0200560770756907, -0.0044898530225317, 1.4934266459796088, 0.0626350220274231, 1.1851979265618335, 0.1116893194579263, 0.2822473717234965, -0.1501277333839842, 0.0563270861967042, -0.151217884201133, 0.3895465108905129, 0.0848573261227587, 0.0654176578715754, 0.0034046309053751, 0.1291605305443297, 0.1393643991264714, 0.6236703673251364, 0.1367147919035342, 0.069317748120501, 0.0836251403739825, 0.1369412982868494, 0.0450375588168297, 0.26328737460194, -0.2020571474515422, -0.1799061538588333, -0.2639918724970086, 0.218989527365807, -0.011972261608348, 0.2127264461528101, -0.2171090403595003, 0.4153027615553777, -0.1515324832960689, 0.3117135504601243, 0.0918269357138779, -0.1162993912603597, 0.0391462113615053, 0.2521092471708009, -0.1582962039881935, 0.1022763981423573, 0.1513206462916243, 0.4145219491378249, -0.0773454625962157, 0.0079471014350023, 0.079406385167488, -0.0120406753817743, 0.1484745069054437, 0.463687535558489, -0.1100456568651284, 0.1767271988498283, 0.1162051653086138, 0.600871395082963, -0.0254460628836965]|50581.9804687500000000|      0.12500000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[4.093861252637543, -0.0677605180477628, 0.3039134251355446, 0.0891906487479052, 1.7505586088655152, 0.0566958132790411, 1.1339264476970559, -0.0574135762352814, 0.3585860291343063, 0.0383875007829823, 0.1323213767923958, 0.0489105357742629, 0.1425876447261457, -0.1226329776708969, 0.0200560770756907, -0.0044898530225317, 1.4934266459796088, 0.0626350220274231, 1.1851979265618335, 0.1116893194579263, 0.2822473717234965, -0.1501277333839842, 0.0563270861967042, -0.151217884201133, 0.3895465108905129, 0.0848573261227587, 0.0654176578715754, 0.0034046309053751, 0.1291605305443297, 0.1393643991264714, 0.6236703673251364, 0.1367147919035342, 0.069317748120501, 0.0836251403739825, 0.1369412982868494, 0.0450375588168297, 0.26328737460194, -0.2020571474515422, -0.1799061538588333, -0.2639918724970086, 0.218989527365807, -0.011972261608348, 0.2127264461528101, -0.2171090403595003, 0.4153027615553777, -0.1515324832960689, 0.3117135504601243, 0.0918269357138779, -0.1162993912603597, 0.0391462113615053, 0.2521092471708009, -0.1582962039881935, 0.1022763981423573, 0.1513206462916243, 0.4145219491378249, -0.0773454625962157, 0.0079471014350023, 0.079406385167488, -0.0120406753817743, 0.1484745069054437, 0.463687535558489, -0.1100456568651284, 0.1767271988498283, 0.1162051653086138, 0.600871395082963, -0.0254460628836965]|50581.9804687500000000|      0.06250000|[433, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[4.082083525049621, -0.0931866637728229, 0.3021151186179079, 0.098657582389939, 1.745848863161712, 0.0650519596995585, 1.1289164816647836, -0.0636508800002606, 0.3519269177954716, 0.0400202649717303, 0.1241418042407672, 0.0465442549178323, 0.1387562251498416, -0.1273865807848011, 0.0275503315577519, -0.0092275464897302, 1.4887206420254406, 0.0554775454117752, 1.1767692425205696, 0.1237580209518291, 0.2790775298664286, -0.1509640055780752, 0.0633604140060357, -0.1613673282959457, 0.3904466484897646, 0.0946414950874691, 0.0762323255030039, -0.0041934833616302, 0.1311348534534554, 0.1327298457358337, 0.6202176054475279, 0.1377412046353358, 0.0714619160868045, 0.078900016930523, 0.1374168711626512, 0.0505017706365103, 0.264452859370335, -0.2086306426813693, -0.1903344440065957, -0.2699741285817682, 0.2199091274418759, -0.0068770225980024, 0.2064563775877406, -0.2229197229997298, 0.4121896590408591, -0.1481894265064078, 0.3030981011823381, 0.0849585560970003, -0.1095918060803635, 0.0335917822136222, 0.2364381722969185, -0.1563254767926661, 0.0903162335275858, 0.1631251071994151, 0.4220823147883677, -0.0847883102619333, 0.0212157440759866, 0.0726876185479322, -0.0100291544366944, 0.1492702283128956, 0.4681162468990019, -0.1041251238897698, 0.1765415045386573, 0.1211725477982308, 0.5862050188792696, -0.0365132388087914]|35298.5390625000000000|      0.12500000|[465, 0, 0, 29]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[4.082083525049621, -0.0931866637728229, 0.3021151186179079, 0.098657582389939, 1.745848863161712, 0.0650519596995585, 1.1289164816647836, -0.0636508800002606, 0.3519269177954716, 0.0400202649717303, 0.1241418042407672, 0.0465442549178323, 0.1387562251498416, -0.1273865807848011, 0.0275503315577519, -0.0092275464897302, 1.4887206420254406, 0.0554775454117752, 1.1767692425205696, 0.1237580209518291, 0.2790775298664286, -0.1509640055780752, 0.0633604140060357, -0.1613673282959457, 0.3904466484897646, 0.0946414950874691, 0.0762323255030039, -0.0041934833616302, 0.1311348534534554, 0.1327298457358337, 0.6202176054475279, 0.1377412046353358, 0.0714619160868045, 0.078900016930523, 0.1374168711626512, 0.0505017706365103, 0.264452859370335, -0.2086306426813693, -0.1903344440065957, -0.2699741285817682, 0.2199091274418759, -0.0068770225980024, 0.2064563775877406, -0.2229197229997298, 0.4121896590408591, -0.1481894265064078, 0.3030981011823381, 0.0849585560970003, -0.1095918060803635, 0.0335917822136222, 0.2364381722969185, -0.1563254767926661, 0.0903162335275858, 0.1631251071994151, 0.4220823147883677, -0.0847883102619333, 0.0212157440759866, 0.0726876185479322, -0.0100291544366944, 0.1492702283128956, 0.4681162468990019, -0.1041251238897698, 0.1765415045386573, 0.1211725477982308, 0.5862050188792696, -0.0365132388087914]|35298.5390625000000000|      0.06250000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[4.094007487582977, -0.1104879782154413, 0.3100369444719508, 0.0965433602962612, 1.7493332692184755, 0.073671205584614, 1.1373730580129, -0.0654906670089023, 0.3542541363438709, 0.0335635279036222, 0.1204626650896458, 0.0419408228191705, 0.1352239324409827, -0.1289970988421925, 0.0293339324869827, -0.0112127634016714, 1.494050746222071, 0.0511023352974002, 1.172889589785093, 0.1275283559528703, 0.2806462382433868, -0.1646340665836704, 0.0583043285634483, -0.1477433404467151, 0.3904187938020279, 0.0911424626080325, 0.0713932645033789, -0.0154317873595108, 0.1367186022507397, 0.1350927173583127, 0.6145281990701997, 0.1384180984524001, 0.0738806859727191, 0.0765160120555993, 0.1336791109754163, 0.0500746885530844, 0.2719338810030966, -0.2051694326845486, -0.1961983699973158, -0.2653867702876032, 0.2144081472617355, -0.0153820800345155, 0.2083075723982627, -0.2170707332787669, 0.4124307561205038, -0.1373284400557799, 0.2984496140030254, 0.0805237893634492, -0.094100676444738, 0.0345315672972349, 0.2423989674346026, -0.1678848443395483, 0.0864047838843265, 0.1665911220593295, 0.4173266521995063, -0.0916836022734819, 0.0053871514203528, 0.0977020864691577, 0.005565915714565, 0.1486513153344086, 0.476818015377675, -0.1098530666021247, 0.1760519083428525, 0.1059819696392728, 0.5878039688659993, -0.0388073514648531]|28811.9941406250000000|      0.12500000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[4.122036674550039, -0.1345309533912326, 0.3009071712959417, 0.1100897021321967, 1.7551373031328747, 0.0792902057238324, 1.1444532975388548, -0.0650544989112778, 0.3430976618326376, 0.0469349448637922, 0.1153250254397345, 0.0529051625405241, 0.1407796317556287, -0.1208897921361411, -0.0062978329732359, -0.0217602941609087, 1.5086768944419857, 0.0822828391479417, 1.1890490453894462, 0.1417130638884388, 0.2954757485374478, -0.1678817938436548, 0.0610263892101281, -0.1515796066455217, 0.3933548425542411, 0.0794764450280884, 0.0427246248793716, -0.0384514535709399, 0.1372642277732039, 0.1215601823908892, 0.6155586618264921, 0.1357285665345333, 0.0887426169036155, 0.089503803936131, 0.1246488195019859, 0.0426156480318597, 0.2652439436255051, -0.2272818698768698, -0.1843980108020018, -0.2635611143036792, 0.1874720639420265, -0.0318380819926187, 0.2146107342066554, -0.1834045728217369, 0.3977679527742161, -0.1624704239678824, 0.2860759732000911, 0.0649078826002844, -0.0949754195947694, 0.0381012746337881, 0.2181747447355492, -0.1820242165809427, 0.0761757798865954, 0.1973828750440488, 0.408856687262925, -0.0742014909409413, -0.0065630114307966, 0.0787932511110794, 0.0016024676575386, 0.1278239085164788, 0.4712343636788878, -0.1099663333597787, 0.1767936733660176, 0.0975255509757264, 0.6054624900362479, -0.0510677410370119]|20893.8261718750000000|      0.25000000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
