k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[40, 6, 0, 3]                                                              |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.9208420664067203, 0.8968064832637117, 0.9493521235529382, 0.8541609078381126, 0.8371112634421034, 0.9020914163589652, 0.9523680738370344, 0.8778807823464189, 0.9468967507967088, 0.8793667334948175, 1.1230769284459714, 0.6640994951116104, 1.0116787889423084, 1.0046021977188766, 1.0109390568120011, 0.9967500285034497, 1.0232168703492197, 1.0332951039738982, 0.9545255468253275, 1.0065039056227008, 1.0786414772046933, 1.0192515373864137]|  1.3861997127532959|      1.00000000|[66, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.9208420664067203, 0.8968064832637117, 0.9493521235529382, 0.8541609078381126, 0.8371112634421034, 0.9020914163589652, 0.9523680738370344, 0.8778807823464189, 0.9468967507967088, 0.8793667334948175, 1.1230769284459714, 0.6640994951116104, 1.0116787889423084, 1.0046021977188766, 1.0109390568120011, 0.9967500285034497, 1.0232168703492197, 1.0332951039738982, 0.9545255468253275, 1.0065039056227008, 1.0786414772046933, 1.0192515373864137]|  1.3861997127532959|      0.50000000|[105, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.8601628856132237, 0.855874265523415, 0.8166301263518994, 0.6421660077353804, 0.6940590649156849, 0.8088018847839469, 0.8223447706963678, 0.8024484357922449, 0.9851154640076552, 0.6805304283949571, 1.0927892746500887, 0.3999157939386861, 1.021834161471772, 0.9610708139309482, 0.9877849726046705, 1.0597293725469148, 0.972532913461812, 0.9828999589569561, 0.8997787894074606, 1.0136102527751192, 1.0658343631593243, 1.0808539351657984]|  1.2620384693145752|      1.00000000|[132, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[0.8601628856132237, 0.855874265523415, 0.8166301263518994, 0.6421660077353804, 0.6940590649156849, 0.8088018847839469, 0.8223447706963678, 0.8024484357922449, 0.9851154640076552, 0.6805304283949571, 1.0927892746500887, 0.3999157939386861, 1.021834161471772, 0.9610708139309482, 0.9877849726046705, 1.0597293725469148, 0.972532913461812, 0.9828999589569561, 0.8997787894074606, 1.0136102527751192, 1.0658343631593243, 1.0808539351657984]|  1.2620384693145752|      0.50000000|[171, 26, 0, 13]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.7284536577706733, 0.714157990930776, 0.5906227671058057, 0.5131052863494794, 0.6524267397103356, 0.7230221626950954, 0.6673285747362379, 0.6701489272197149, 0.883173234306865, 0.5487672680769935, 1.136374914191997, 0.1625183134363789, 1.043545671489461, 0.9333230949782853, 0.9759153527226819, 1.0358859224923593, 0.9584779194134098, 0.9798400603865218, 0.8683556837934907, 0.9977758090964042, 1.1343871669541599, 1.090968803477351]|  1.1367020606994629|      1.00000000|[197, 30, 0, 15]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.7284536577706733, 0.714157990930776, 0.5906227671058057, 0.5131052863494794, 0.6524267397103356, 0.7230221626950954, 0.6673285747362379, 0.6701489272197149, 0.883173234306865, 0.5487672680769935, 1.136374914191997, 0.1625183134363789, 1.043545671489461, 0.9333230949782853, 0.9759153527226819, 1.0358859224923593, 0.9584779194134098, 0.9798400603865218, 0.8683556837934907, 0.9977758090964042, 1.1343871669541599, 1.090968803477351]|  1.1367020606994629|      0.50000000|[237, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.5885441854629688, 0.5731238252985857, 0.4881545299934504, 0.4177840235330098, 0.5791630615494426, 0.667843536885657, 0.6371487430350735, 0.6055493436629414, 0.734264298775475, 0.4481400164404594, 1.2051858016652364, -0.1889198413896138, 1.0195503936910228, 0.9591110565500137, 0.9799589355375449, 0.9829260957356727, 0.9412622673890412, 0.9529562409224284, 0.7743209734588803, 0.9443418809158135, 1.1456298886541618, 1.0929938147433522]|  1.0200151205062866|      1.00000000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.5885441854629688, 0.5731238252985857, 0.4881545299934504, 0.4177840235330098, 0.5791630615494426, 0.667843536885657, 0.6371487430350735, 0.6055493436629414, 0.734264298775475, 0.4481400164404594, 1.2051858016652364, -0.1889198413896138, 1.0195503936910228, 0.9591110565500137, 0.9799589355375449, 0.9829260957356727, 0.9412622673890412, 0.9529562409224284, 0.7743209734588803, 0.9443418809158135, 1.1456298886541618, 1.0929938147433522]|  1.0200151205062866|      0.50000000|[303, 46, 0, 23]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | exploitation failed, decreasing delta | actual_k=2
