k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4692485670645326, 0.2259484262196822, 0.0791503974860795, 0.7063366900484107, 0.0320372887218551, 0.1513036994180227, -0.0394701192458338, 0.0515996450335332, -0.0681623602374983, -0.0637825293120486, -0.0561180069191576, 0.108317163278745, 0.1490875147453793, 0.1458144245578807, 0.1364643985295747, -0.0825059668557947, -0.0289353341065349, -0.1017170478445776, 0.1079740356232141, -0.2550092998306702, 0.1189731563903678, -0.0299325760930785]| 13.3548212051391602|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[1.4860524401027306, 0.7147583547726636, 0.9317050671073825, 1.6855698791437312, -0.2943253125127102, 0.280135993971138, 0.5218274339950949, 0.1984120463500603, -0.0180387034804275, 0.1166346700162742, -0.0605124556306443, 0.3660112222203066, 0.603374104105546, -0.0390909007715455, 0.0066692490735203, 0.0962055509650377, -0.3317443657622161, -0.2596694988750903, 0.0896311032723223, -0.2977569598413962, -0.0895798795712464, 0.1390906864721717]| 12.1479272842407227|      4.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[1.4860524401027306, 0.7147583547726636, 0.9317050671073825, 1.6855698791437312, -0.2943253125127102, 0.280135993971138, 0.5218274339950949, 0.1984120463500603, -0.0180387034804275, 0.1166346700162742, -0.0605124556306443, 0.3660112222203066, 0.603374104105546, -0.0390909007715455, 0.0066692490735203, 0.0962055509650377, -0.3317443657622161, -0.2596694988750903, 0.0896311032723223, -0.2977569598413962, -0.0895798795712464, 0.1390906864721717]| 12.1479272842407227|      2.00000000|[105, 0, 0, 7]                                                             |  | trying linear partial model with 17 points | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=0
       4|[1.4860524401027306, 0.7147583547726636, 0.9317050671073825, 1.6855698791437312, -0.2943253125127102, 0.280135993971138, 0.5218274339950949, 0.1984120463500603, -0.0180387034804275, 0.1166346700162742, -0.0605124556306443, 0.3660112222203066, 0.603374104105546, -0.0390909007715455, 0.0066692490735203, 0.0962055509650377, -0.3317443657622161, -0.2596694988750903, 0.0896311032723223, -0.2977569598413962, -0.0895798795712464, 0.1390906864721717]| 12.1479272842407227|      1.00000000|[149, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=0
       5|[1.4860524401027306, 0.7147583547726636, 0.9317050671073825, 1.6855698791437312, -0.2943253125127102, 0.280135993971138, 0.5218274339950949, 0.1984120463500603, -0.0180387034804275, 0.1166346700162742, -0.0605124556306443, 0.3660112222203066, 0.603374104105546, -0.0390909007715455, 0.0066692490735203, 0.0962055509650377, -0.3317443657622161, -0.2596694988750903, 0.0896311032723223, -0.2977569598413962, -0.0895798795712464, 0.1390906864721717]| 12.1479272842407227|      0.50000000|[193, 0, 0, 13]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=0
       6|[1.4860524401027306, 0.7147583547726636, 0.9317050671073825, 1.6855698791437312, -0.2943253125127102, 0.280135993971138, 0.5218274339950949, 0.1984120463500603, -0.0180387034804275, 0.1166346700162742, -0.0605124556306443, 0.3660112222203066, 0.603374104105546, -0.0390909007715455, 0.0066692490735203, 0.0962055509650377, -0.3317443657622161, -0.2596694988750903, 0.0896311032723223, -0.2977569598413962, -0.0895798795712464, 0.1390906864721717]| 12.1479272842407227|      0.25000000|[237, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=0
       7|[1.4860524401027306, 0.7147583547726636, 0.9317050671073825, 1.6855698791437312, -0.2943253125127102, 0.280135993971138, 0.5218274339950949, 0.1984120463500603, -0.0180387034804275, 0.1166346700162742, -0.0605124556306443, 0.3660112222203066, 0.603374104105546, -0.0390909007715455, 0.0066692490735203, 0.0962055509650377, -0.3317443657622161, -0.2596694988750903, 0.0896311032723223, -0.2977569598413962, -0.0895798795712464, 0.1390906864721717]| 12.1479272842407227|      0.12500000|[281, 0, 0, 19]                                                            |  | trying linear partial model with 17 points | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=0
       8|[1.551952447038335, 0.7362011128454692, 0.9201307689193073, 1.7771091210402465, -0.2846615818561029, 0.2904607478044557, 0.5187347663226933, 0.2004099551216761, 0.0030019431482337, 0.1161576202011714, -0.0675636137690509, 0.3508246217921447, 0.6085901161160105, -0.0163503277197316, -0.0021903368345892, 0.1095539907241054, -0.3530238237446568, -0.2625288174530475, 0.0859286631025453, -0.2985733090633702, -0.0915424299311041, 0.1486790561311018]| 12.1455287933349609|      0.25000000|[311, 0, 0, 21]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[1.551952447038335, 0.7362011128454692, 0.9201307689193073, 1.7771091210402465, -0.2846615818561029, 0.2904607478044557, 0.5187347663226933, 0.2004099551216761, 0.0030019431482337, 0.1161576202011714, -0.0675636137690509, 0.3508246217921447, 0.6085901161160105, -0.0163503277197316, -0.0021903368345892, 0.1095539907241054, -0.3530238237446568, -0.2625288174530475, 0.0859286631025453, -0.2985733090633702, -0.0915424299311041, 0.1486790561311018]| 12.1455287933349609|      0.12500000|[355, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=0
      10|[1.551952447038335, 0.7362011128454692, 0.9201307689193073, 1.7771091210402465, -0.2846615818561029, 0.2904607478044557, 0.5187347663226933, 0.2004099551216761, 0.0030019431482337, 0.1161576202011714, -0.0675636137690509, 0.3508246217921447, 0.6085901161160105, -0.0163503277197316, -0.0021903368345892, 0.1095539907241054, -0.3530238237446568, -0.2625288174530475, 0.0859286631025453, -0.2985733090633702, -0.0915424299311041, 0.1486790561311018]| 12.1455287933349609|      0.06250000|[399, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=0
