k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      0.50000000|[114, 16, 1, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[-0.7752903541392168, 1.1762471047952137, -1.1653855323684346, 0.8589144779636133, -0.7232543836691382, 1.1577354523536096, -1.2084561058934387, 0.8420289001136848, -0.8492469790444136, 1.1605217955566522, -1.1597097748647833, 0.7696501458868021, -0.8075773393835525, 1.2029504612872084, -1.2972191222686162, 0.780528780416144, -0.8356485024076394, 1.154733590246075, -1.217100400079048, 0.8367518525860703, -0.7315972494360842, 1.2623909487312213, -1.201166894631926, 0.9313613269167225, -0.7165211890064358, 1.185992515718557, -1.242949081149011, 0.7285182304891203, -0.8296025262532778, 1.1315854213671885, -1.1512054506991203, 0.7268628257083702, -0.789218505738798, 1.199763328786309, -1.2057168510558507, 0.7320461731300323, -0.7630278533156561, 1.2077176392498141, -1.2074701332841244, 0.8085009272873104, -0.7168737692839203, 1.101075832139031, -1.168346807458897, 0.7273407155655429, -0.8353038044664899, 1.1699753422064645, -1.142586793625423, 0.7237478750984546, -0.7812024785974762, 1.1361990437886014, -1.2342856020848134, 0.6997091445509221, -0.8297426881170906, 1.1715599947409834, -1.1644768340491636, 0.8618480951295553, -0.8311056800585478, 1.1480082344276443, -1.2300902730124448, 0.7911097390792385, -0.7644967562352205, 1.1858616453050836, -1.2124987724963043, 0.8565310752398415, -0.8597138826881745, 1.1332750853213, -1.1607950242718632, 0.8041909618941456, -0.82537991114962, 1.0718225746641226, -1.1821479665691637, 0.831995447413512, -0.8114294957826467, 1.1916398954157592, -1.224547224547326, 0.8329946142059799, -0.8482930078050193, 1.1680876535982996, -1.1564137528342606, 0.7713464579218242, -0.8171043257287351, 1.1808415114053417, -1.1125090500154025, 0.761735586816905, -0.8249107494322737, 1.196544640102983, -1.2485029958194407, 0.7960976705819864, -0.7971860117512085, 1.2171559888743788, -1.1034100403297387, 0.7753244085952733, -0.8221616133662037, 1.2138354779801324, -1.1408743046751693, 0.76202168842633, -0.9072745146261547, 1.1456734918718228, -1.111594563667695, 0.8262667149068368]|12409.0419921875000000|      1.00000000|[142, 20, 1, 11]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[-0.7752903541392168, 1.1762471047952137, -1.1653855323684346, 0.8589144779636133, -0.7232543836691382, 1.1577354523536096, -1.2084561058934387, 0.8420289001136848, -0.8492469790444136, 1.1605217955566522, -1.1597097748647833, 0.7696501458868021, -0.8075773393835525, 1.2029504612872084, -1.2972191222686162, 0.780528780416144, -0.8356485024076394, 1.154733590246075, -1.217100400079048, 0.8367518525860703, -0.7315972494360842, 1.2623909487312213, -1.201166894631926, 0.9313613269167225, -0.7165211890064358, 1.185992515718557, -1.242949081149011, 0.7285182304891203, -0.8296025262532778, 1.1315854213671885, -1.1512054506991203, 0.7268628257083702, -0.789218505738798, 1.199763328786309, -1.2057168510558507, 0.7320461731300323, -0.7630278533156561, 1.2077176392498141, -1.2074701332841244, 0.8085009272873104, -0.7168737692839203, 1.101075832139031, -1.168346807458897, 0.7273407155655429, -0.8353038044664899, 1.1699753422064645, -1.142586793625423, 0.7237478750984546, -0.7812024785974762, 1.1361990437886014, -1.2342856020848134, 0.6997091445509221, -0.8297426881170906, 1.1715599947409834, -1.1644768340491636, 0.8618480951295553, -0.8311056800585478, 1.1480082344276443, -1.2300902730124448, 0.7911097390792385, -0.7644967562352205, 1.1858616453050836, -1.2124987724963043, 0.8565310752398415, -0.8597138826881745, 1.1332750853213, -1.1607950242718632, 0.8041909618941456, -0.82537991114962, 1.0718225746641226, -1.1821479665691637, 0.831995447413512, -0.8114294957826467, 1.1916398954157592, -1.224547224547326, 0.8329946142059799, -0.8482930078050193, 1.1680876535982996, -1.1564137528342606, 0.7713464579218242, -0.8171043257287351, 1.1808415114053417, -1.1125090500154025, 0.761735586816905, -0.8249107494322737, 1.196544640102983, -1.2485029958194407, 0.7960976705819864, -0.7971860117512085, 1.2171559888743788, -1.1034100403297387, 0.7753244085952733, -0.8221616133662037, 1.2138354779801324, -1.1408743046751693, 0.76202168842633, -0.9072745146261547, 1.1456734918718228, -1.111594563667695, 0.8262667149068368]|12409.0419921875000000|      0.50000000|[255, 36, 2, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.8527737196578524, 1.1371391462400464, -1.2417039421332454, 0.8584589762067087, -0.7954057118658917, 1.0356159176613104, -1.1837355490265027, 0.8976536596299267, -0.901736015213144, 1.0547856569058067, -1.1747224709313038, 0.7660782053592701, -0.7305774888896213, 1.21123415817001, -1.2940240525407973, 0.7375881713641995, -0.8861666802451147, 1.104471420030483, -1.224187806131533, 0.8257929941814315, -0.8334732237672781, 1.271798666698467, -1.2271627380996544, 0.9200088128344963, -0.7477044586253863, 1.136145965633186, -1.2074142203172191, 0.6798130960650524, -0.8284761359607097, 1.1490953893660114, -1.0847565445165528, 0.7870743582652823, -0.8314525727317045, 1.1460836214395973, -1.295069359890469, 0.7199936266396826, -0.7313847978934498, 1.1712886550707258, -1.249846685738672, 0.8235496379834836, -0.6841055506421573, 1.055817930041682, -1.2069246101596727, 0.676961232095164, -0.826265242543694, 1.1618540876775298, -1.129935118739304, 0.7440170162290046, -0.8198695797144077, 1.199489146794782, -1.2194197841822938, 0.6717398104479749, -0.7553387957967844, 1.1899457619972786, -1.2420475045045256, 0.8506735113336864, -0.8422516294742269, 1.1073946086466027, -1.0701457617097063, 0.6879693501833025, -0.7817200124112553, 1.1489188739836202, -1.3022029292849582, 0.8695140927565841, -0.8591734097711579, 1.1772994721463155, -1.1778628354976284, 0.8212878444715469, -0.8545184064910742, 1.0728973652787785, -1.1671111614198117, 0.735233999983544, -0.8154074508778428, 1.1205330594555096, -1.3071107321638462, 0.7796487451047363, -0.851205948390838, 1.0959522420738306, -1.1917190307739909, 0.8002844211006057, -0.807755414399205, 1.1553356591450277, -1.0770488034433767, 0.7414522273424798, -0.8825081412032183, 1.13837749753523, -1.2434693661239336, 0.7604875548736345, -0.7924236713539756, 1.2642414607163923, -1.1137804307395829, 0.7933590247205385, -0.8387775807095227, 1.1228666898727349, -1.0983638912043414, 0.8052258972662337, -0.8231177352612037, 1.143665640155786, -1.1074046149087822, 0.832153786511816]|9789.6669921875000000|      1.00000000|[297, 42, 2, 23]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       5|[-0.8527737196578524, 1.1371391462400464, -1.2417039421332454, 0.8584589762067087, -0.7954057118658917, 1.0356159176613104, -1.1837355490265027, 0.8976536596299267, -0.901736015213144, 1.0547856569058067, -1.1747224709313038, 0.7660782053592701, -0.7305774888896213, 1.21123415817001, -1.2940240525407973, 0.7375881713641995, -0.8861666802451147, 1.104471420030483, -1.224187806131533, 0.8257929941814315, -0.8334732237672781, 1.271798666698467, -1.2271627380996544, 0.9200088128344963, -0.7477044586253863, 1.136145965633186, -1.2074142203172191, 0.6798130960650524, -0.8284761359607097, 1.1490953893660114, -1.0847565445165528, 0.7870743582652823, -0.8314525727317045, 1.1460836214395973, -1.295069359890469, 0.7199936266396826, -0.7313847978934498, 1.1712886550707258, -1.249846685738672, 0.8235496379834836, -0.6841055506421573, 1.055817930041682, -1.2069246101596727, 0.676961232095164, -0.826265242543694, 1.1618540876775298, -1.129935118739304, 0.7440170162290046, -0.8198695797144077, 1.199489146794782, -1.2194197841822938, 0.6717398104479749, -0.7553387957967844, 1.1899457619972786, -1.2420475045045256, 0.8506735113336864, -0.8422516294742269, 1.1073946086466027, -1.0701457617097063, 0.6879693501833025, -0.7817200124112553, 1.1489188739836202, -1.3022029292849582, 0.8695140927565841, -0.8591734097711579, 1.1772994721463155, -1.1778628354976284, 0.8212878444715469, -0.8545184064910742, 1.0728973652787785, -1.1671111614198117, 0.735233999983544, -0.8154074508778428, 1.1205330594555096, -1.3071107321638462, 0.7796487451047363, -0.851205948390838, 1.0959522420738306, -1.1917190307739909, 0.8002844211006057, -0.807755414399205, 1.1553356591450277, -1.0770488034433767, 0.7414522273424798, -0.8825081412032183, 1.13837749753523, -1.2434693661239336, 0.7604875548736345, -0.7924236713539756, 1.2642414607163923, -1.1137804307395829, 0.7933590247205385, -0.8387775807095227, 1.1228666898727349, -1.0983638912043414, 0.8052258972662337, -0.8231177352612037, 1.143665640155786, -1.1074046149087822, 0.832153786511816]|9789.6669921875000000|      0.50000000|[411, 58, 4, 33]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.8860602129672371, 1.0640385633819753, -1.173033158840281, 0.9097455726181021, -0.8608780641822554, 1.0493702135393856, -1.1846869463389211, 0.8244985761314565, -0.9332863561632292, 1.0471702377902044, -1.2339919867779243, 0.6905781604457174, -0.6547010441507982, 1.151787501613319, -1.3210757590687825, 0.7561030346217288, -0.8627375891341109, 1.1349256006314425, -1.2559816384238054, 0.873579615803739, -0.9065466378229888, 1.2462605535624651, -1.299610167650633, 0.9034213511986521, -0.8320089396868515, 1.1135738031841032, -1.1321152482397463, 0.7090297098936107, -0.8750646541333603, 1.1297705241673004, -1.102292496689018, 0.8306362469335671, -0.8346353299716552, 1.2170976926173946, -1.214930110873708, 0.7079412821396384, -0.7511561192900356, 1.132054008478298, -1.2342138655179218, 0.7430030177592336, -0.7426852450405381, 1.0753064644100678, -1.0997763152478137, 0.6634553170571635, -0.8366793087487181, 1.1110248911513902, -1.1017567506512504, 0.8085784070631256, -0.878022042326817, 1.2110128442239667, -1.1980682832896443, 0.6993997790450497, -0.7468842678714981, 1.148602378597998, -1.285799211294956, 0.8846959287811533, -0.8154752256653394, 1.1609471040926718, -1.1668871593123515, 0.657531957356648, -0.8322913655135736, 1.1265608963612885, -1.3450121376965185, 0.8022022898984756, -0.8178320271728272, 1.203120254160095, -1.1833198611218818, 0.807487535433554, -0.8220213500504837, 1.0554223318839526, -1.2743640753728356, 0.7713362051195862, -0.7000487133525357, 1.0497484234826167, -1.2757672014465538, 0.8265152262473613, -0.8727097527632697, 1.0563976202848284, -1.1541671213229279, 0.8391762479259679, -0.7880704525686812, 1.113373735121722, -1.1177189953275541, 0.6664419869397731, -0.8682857260179815, 1.0599510085694341, -1.2786146161319603, 0.7087101720423212, -0.8084149757253217, 1.2395397074654668, -0.9882406644918658, 0.7822058004730935, -0.8004315597203497, 1.1060758658474272, -1.067327217896534, 0.7936752874273593, -0.8079234298797812, 1.0764100471409082, -1.1341028013673609, 0.9115241984380681]|8695.9462890625000000|      1.00000000|[468, 66, 5, 38]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | iterate success | actual_k=2
       7|[-0.8860602129672371, 1.0640385633819753, -1.173033158840281, 0.9097455726181021, -0.8608780641822554, 1.0493702135393856, -1.1846869463389211, 0.8244985761314565, -0.9332863561632292, 1.0471702377902044, -1.2339919867779243, 0.6905781604457174, -0.6547010441507982, 1.151787501613319, -1.3210757590687825, 0.7561030346217288, -0.8627375891341109, 1.1349256006314425, -1.2559816384238054, 0.873579615803739, -0.9065466378229888, 1.2462605535624651, -1.299610167650633, 0.9034213511986521, -0.8320089396868515, 1.1135738031841032, -1.1321152482397463, 0.7090297098936107, -0.8750646541333603, 1.1297705241673004, -1.102292496689018, 0.8306362469335671, -0.8346353299716552, 1.2170976926173946, -1.214930110873708, 0.7079412821396384, -0.7511561192900356, 1.132054008478298, -1.2342138655179218, 0.7430030177592336, -0.7426852450405381, 1.0753064644100678, -1.0997763152478137, 0.6634553170571635, -0.8366793087487181, 1.1110248911513902, -1.1017567506512504, 0.8085784070631256, -0.878022042326817, 1.2110128442239667, -1.1980682832896443, 0.6993997790450497, -0.7468842678714981, 1.148602378597998, -1.285799211294956, 0.8846959287811533, -0.8154752256653394, 1.1609471040926718, -1.1668871593123515, 0.657531957356648, -0.8322913655135736, 1.1265608963612885, -1.3450121376965185, 0.8022022898984756, -0.8178320271728272, 1.203120254160095, -1.1833198611218818, 0.807487535433554, -0.8220213500504837, 1.0554223318839526, -1.2743640753728356, 0.7713362051195862, -0.7000487133525357, 1.0497484234826167, -1.2757672014465538, 0.8265152262473613, -0.8727097527632697, 1.0563976202848284, -1.1541671213229279, 0.8391762479259679, -0.7880704525686812, 1.113373735121722, -1.1177189953275541, 0.6664419869397731, -0.8682857260179815, 1.0599510085694341, -1.2786146161319603, 0.7087101720423212, -0.8084149757253217, 1.2395397074654668, -0.9882406644918658, 0.7822058004730935, -0.8004315597203497, 1.1060758658474272, -1.067327217896534, 0.7936752874273593, -0.8079234298797812, 1.0764100471409082, -1.1341028013673609, 0.9115241984380681]|8695.9462890625000000|      0.50000000|[581, 82, 6, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.928853380131538, 1.0945609212662488, -1.1188973295187032, 0.9628223043414519, -0.8407118135835716, 1.044118315082881, -1.1420448045526497, 0.790924214764615, -0.9539638803535591, 1.0847017059583346, -1.1876276974526487, 0.6309774109129604, -0.589864785411357, 1.0329379843814825, -1.297839252580945, 0.7211984771518894, -0.8554944914180058, 1.0449303744897795, -1.2804084793550259, 0.8733378003689829, -1.0317995757423049, 1.20041395746196, -1.317651237588678, 0.9232984205251473, -0.8276669318779104, 1.075254065761562, -1.137822272586542, 0.7028548647809775, -0.7898610809165226, 1.0672955166007314, -1.0675615696453928, 0.7176066781110235, -0.868396575491218, 1.1518670969499598, -1.2181621447031798, 0.6955704578134293, -0.718336625170996, 1.106074925121546, -1.2824805302514468, 0.8175408749638583, -0.7756916257480229, 1.0878115181476018, -1.0828957404599382, 0.7292968790171732, -0.8016322420316817, 1.151662176587902, -1.0856064167639559, 0.7707875736938236, -0.8250553170123001, 1.1955254024048247, -1.3029373959603794, 0.6893619741600117, -0.7767495372600072, 1.1202480211869854, -1.248448850443674, 0.8839513190950418, -0.9478180910775315, 1.2248836945376398, -1.2020591285429714, 0.7126016715188512, -0.826469335381819, 1.1455285038849037, -1.3641789929724308, 0.7464787448006897, -0.7694856733034502, 1.0714862233368518, -1.1860489894374169, 0.761531941195882, -0.7918725589735448, 1.0781401494294085, -1.2646365547830574, 0.7907621214559217, -0.6755772044650551, 1.0604459115096316, -1.265264628666345, 0.7941421412386378, -0.8298451464570143, 1.0752267834508142, -1.105874412903657, 0.8023928809166545, -0.7784408289320027, 1.061677016548124, -1.1404953178839448, 0.598176261270341, -0.7970482825194363, 1.1381795525188845, -1.3549995252339535, 0.6959690967601381, -0.8347167753720757, 1.154817310896611, -1.0103258388981524, 0.8334065813555239, -0.8437484525257198, 1.0387230917571877, -1.0415573062228343, 0.723996497726395, -0.8552841312498924, 1.0984308597367969, -1.171466292058794, 0.9293502721066852]|7597.0454101562500000|      1.00000000|[637, 90, 6, 51]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | iterate success | actual_k=2
       9|[-0.928853380131538, 1.0945609212662488, -1.1188973295187032, 0.9628223043414519, -0.8407118135835716, 1.044118315082881, -1.1420448045526497, 0.790924214764615, -0.9539638803535591, 1.0847017059583346, -1.1876276974526487, 0.6309774109129604, -0.589864785411357, 1.0329379843814825, -1.297839252580945, 0.7211984771518894, -0.8554944914180058, 1.0449303744897795, -1.2804084793550259, 0.8733378003689829, -1.0317995757423049, 1.20041395746196, -1.317651237588678, 0.9232984205251473, -0.8276669318779104, 1.075254065761562, -1.137822272586542, 0.7028548647809775, -0.7898610809165226, 1.0672955166007314, -1.0675615696453928, 0.7176066781110235, -0.868396575491218, 1.1518670969499598, -1.2181621447031798, 0.6955704578134293, -0.718336625170996, 1.106074925121546, -1.2824805302514468, 0.8175408749638583, -0.7756916257480229, 1.0878115181476018, -1.0828957404599382, 0.7292968790171732, -0.8016322420316817, 1.151662176587902, -1.0856064167639559, 0.7707875736938236, -0.8250553170123001, 1.1955254024048247, -1.3029373959603794, 0.6893619741600117, -0.7767495372600072, 1.1202480211869854, -1.248448850443674, 0.8839513190950418, -0.9478180910775315, 1.2248836945376398, -1.2020591285429714, 0.7126016715188512, -0.826469335381819, 1.1455285038849037, -1.3641789929724308, 0.7464787448006897, -0.7694856733034502, 1.0714862233368518, -1.1860489894374169, 0.761531941195882, -0.7918725589735448, 1.0781401494294085, -1.2646365547830574, 0.7907621214559217, -0.6755772044650551, 1.0604459115096316, -1.265264628666345, 0.7941421412386378, -0.8298451464570143, 1.0752267834508142, -1.105874412903657, 0.8023928809166545, -0.7784408289320027, 1.061677016548124, -1.1404953178839448, 0.598176261270341, -0.7970482825194363, 1.1381795525188845, -1.3549995252339535, 0.6959690967601381, -0.8347167753720757, 1.154817310896611, -1.0103258388981524, 0.8334065813555239, -0.8437484525257198, 1.0387230917571877, -1.0415573062228343, 0.723996497726395, -0.8552841312498924, 1.0984308597367969, -1.171466292058794, 0.9293502721066852]|7597.0454101562500000|      0.50000000|[749, 106, 6, 59]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.8697547529664131, 1.1449820637304322, -1.1220087571411679, 0.9188936940561832, -0.842898691260325, 0.9753385113230939, -1.1059923511911718, 0.8260354763997252, -0.8707436698903906, 1.0595749105326284, -1.20816413145419, 0.5679417282853787, -0.6238851557296893, 0.9593927753853262, -1.3210697216069447, 0.7550621412286984, -0.8347565253333855, 0.9717217131918257, -1.300256980609725, 0.8665483182879713, -1.0201058682039457, 1.1144554761300622, -1.1968305842584024, 0.8978202333222757, -0.700752521113847, 1.0724759831263722, -1.0700071046054742, 0.746514949212828, -0.7927475524404269, 1.0360428541164544, -0.9085941628477121, 0.7468039638090717, -0.8924822704752727, 1.1430100138650476, -1.273681508740018, 0.7366849327456829, -0.6965778372985325, 1.0818411307235385, -1.3124531965398518, 0.8784800464894773, -0.8276653850300412, 1.1114181662408493, -1.056680151687424, 0.7138523689842035, -0.8559390936462767, 1.1114812066926927, -1.1322086674420213, 0.7406658793416592, -0.8888735247153149, 1.1326236814702257, -1.2625563800556314, 0.6968186252492758, -0.895959229725392, 1.0693996531180894, -1.292325013344792, 0.8166554284175079, -0.9225445519790363, 1.2574950792457218, -1.1818807803032705, 0.6670127260234289, -0.7950972942845161, 1.111628811048149, -1.3616568129543714, 0.7563117281310427, -0.7641245946536298, 1.1022799584718936, -1.1820963361275336, 0.7684567007670234, -0.7879107130966603, 1.0606951887249987, -1.2097826109509406, 0.8132219367822869, -0.771517777654762, 1.028468776621788, -1.2059878911248425, 0.8304607281633449, -0.8189995952664653, 1.0838628149742306, -1.155498330210404, 0.8161558306330426, -0.8221933708057111, 1.0501414232474933, -1.0631916515967779, 0.6978240957334026, -0.9006000914334794, 1.1570927046249266, -1.3599297383498732, 0.6920307209415432, -0.8700789117632269, 1.0796499289407522, -1.070942200921406, 0.7825247172682501, -0.8523853068343047, 1.0474049223818218, -1.060925646364464, 0.6891000501088264, -0.8658247474820724, 1.1236591981393675, -1.2305951088519405, 0.8793597992332516]|7334.2629030239313579|      1.00000000|[820, 116, 8, 66]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
