k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.058118269043629, -1.3385106102309208, -0.1809312818527334, -0.5740758105995891, 0.286935685375668, -0.4849071521107183, 0.3866779432785708]|66068.6171875000000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[9.091385820087035, -1.8603207331513167, 0.1490959902031475, 0.5801252047131675, -0.4917191147503377, 0.3196389434063447, 0.0729155074588545]|17070.5479567387847055|      4.00000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       3|[9.091385820087035, -1.8603207331513167, 0.1490959902031475, 0.5801252047131675, -0.4917191147503377, 0.3196389434063447, 0.0729155074588545]|17070.5479567387847055|      2.00000000|[23, 7, 1, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[9.091385820087035, -1.8603207331513167, 0.1490959902031475, 0.5801252047131675, -0.4917191147503377, 0.3196389434063447, 0.0729155074588545]|17070.5479567387847055|      1.00000000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[9.091385820087035, -1.8603207331513167, 0.1490959902031475, 0.5801252047131675, -0.4917191147503377, 0.3196389434063447, 0.0729155074588545]|17070.5479567387847055|      0.50000000|[41, 13, 1, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[9.091385820087035, -1.8603207331513167, 0.1490959902031475, 0.5801252047131675, -0.4917191147503377, 0.3196389434063447, 0.0729155074588545]|17070.5479567387847055|      0.25000000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[9.091385820087035, -1.8603207331513167, 0.1490959902031475, 0.5801252047131675, -0.4917191147503377, 0.3196389434063447, 0.0729155074588545]|17070.5479567387847055|      0.12500000|[59, 19, 1, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[9.091385820087035, -1.8603207331513167, 0.1490959902031475, 0.5801252047131675, -0.4917191147503377, 0.3196389434063447, 0.0729155074588545]|17070.5479567387847055|      0.06250000|[65, 21, 2, 23]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[9.109724946781618, -1.827527004457575, 0.1432255551190199, 0.5888917140823184, -0.4721973357789775, 0.3185363330473764, 0.0281844389266299]|10681.5175781250000000|      0.12500000|[72, 23, 2, 25]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[9.109724946781618, -1.827527004457575, 0.1432255551190199, 0.5888917140823184, -0.4721973357789775, 0.3185363330473764, 0.0281844389266299]|10681.5175781250000000|      0.06250000|[78, 25, 3, 28]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
