k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|7635.8399999999992360|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9442158145149336, -1.0638534299874696, -0.5012245139187577, -1.092543781805415, -1.0946948879831846, -1.0066176101514457, -1.0158952958242595, -0.9968601453494365, -0.8315284585267267, -1.071062235676464, -0.861038533560145, -0.9983859601871828, -1.0459498403090353, -1.0868934502035645, -1.0285808844819289, -0.8763913961460428, -0.9028730748413285, -0.8440130065695626, -0.9673886181052309, -0.9969974497108195, -0.9720332725953302, -0.9508859920349166, -1.0770147233401162, -0.7557430155931939, -0.8546562938644684, -0.9306025142394294, -0.9439552700098837, -0.9688157095975737, -1.0177524849330346, -0.8086465536243727, -0.8841992441008325, -0.9236471042035385, -0.7812315294940719, -1.0081431652992863, -0.9094244127876503, -1.1176162995847863, -0.9471820142360212, -1.0050619773321399, -0.6241781809008548, -0.8488178725287172, -0.9371108941143067, -0.8767978843386501, -0.8782623561168743, -1.027594928914515, -0.8427975832448117, -1.1760129489176752, -1.1163172767479055, -0.7764183988952795, -0.7412617553137308, -1.0096557592446775]|6419.3642578125000000|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.9442158145149336, -1.0638534299874696, -0.5012245139187577, -1.092543781805415, -1.0946948879831846, -1.0066176101514457, -1.0158952958242595, -0.9968601453494365, -0.8315284585267267, -1.071062235676464, -0.861038533560145, -0.9983859601871828, -1.0459498403090353, -1.0868934502035645, -1.0285808844819289, -0.8763913961460428, -0.9028730748413285, -0.8440130065695626, -0.9673886181052309, -0.9969974497108195, -0.9720332725953302, -0.9508859920349166, -1.0770147233401162, -0.7557430155931939, -0.8546562938644684, -0.9306025142394294, -0.9439552700098837, -0.9688157095975737, -1.0177524849330346, -0.8086465536243727, -0.8841992441008325, -0.9236471042035385, -0.7812315294940719, -1.0081431652992863, -0.9094244127876503, -1.1176162995847863, -0.9471820142360212, -1.0050619773321399, -0.6241781809008548, -0.8488178725287172, -0.9371108941143067, -0.8767978843386501, -0.8782623561168743, -1.027594928914515, -0.8427975832448117, -1.1760129489176752, -1.1163172767479055, -0.7764183988952795, -0.7412617553137308, -1.0096557592446775]|6419.3642578125000000|      1.00000000|[220, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[-0.9442158145149336, -1.0638534299874696, -0.5012245139187577, -1.092543781805415, -1.0946948879831846, -1.0066176101514457, -1.0158952958242595, -0.9968601453494365, -0.8315284585267267, -1.071062235676464, -0.861038533560145, -0.9983859601871828, -1.0459498403090353, -1.0868934502035645, -1.0285808844819289, -0.8763913961460428, -0.9028730748413285, -0.8440130065695626, -0.9673886181052309, -0.9969974497108195, -0.9720332725953302, -0.9508859920349166, -1.0770147233401162, -0.7557430155931939, -0.8546562938644684, -0.9306025142394294, -0.9439552700098837, -0.9688157095975737, -1.0177524849330346, -0.8086465536243727, -0.8841992441008325, -0.9236471042035385, -0.7812315294940719, -1.0081431652992863, -0.9094244127876503, -1.1176162995847863, -0.9471820142360212, -1.0050619773321399, -0.6241781809008548, -0.8488178725287172, -0.9371108941143067, -0.8767978843386501, -0.8782623561168743, -1.027594928914515, -0.8427975832448117, -1.1760129489176752, -1.1163172767479055, -0.7764183988952795, -0.7412617553137308, -1.0096557592446775]|6419.3642578125000000|      0.50000000|[329, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[-0.9978858695961588, -0.9884271922075556, -0.4397468247852136, -0.9566427640589388, -1.1218232575950158, -0.9694574211516472, -0.9558738950544698, -0.973854142646944, -0.7785377019610251, -1.0254679123979291, -0.8240273443391606, -0.9392308545640744, -0.9731242629573271, -1.0653788443134184, -1.0183793153813516, -0.8532894017636617, -0.8652844814191821, -0.8090018227966983, -0.9447803418288686, -0.9537629993178772, -0.8128698001582143, -0.9859267069798096, -1.0005280316046283, -0.773824230403101, -0.7840419190809857, -0.8501693705358107, -0.9655923229352166, -0.8785322739498009, -0.9571230832017643, -0.7205623373738803, -0.8074428599659723, -0.9184616964202437, -0.6933451072401293, -0.8849858093996517, -0.8282762431151803, -1.114783356518594, -0.8749181998814607, -0.9315506239572261, -0.5384852241221265, -0.7020361335173649, -0.9299531933222458, -0.8103559077383817, -0.7493235956560481, -0.9394149969520459, -0.7540804421917472, -1.164604331388757, -1.076704188542854, -0.7348841285234217, -0.6588741411989221, -0.9345623690707598]|5325.5478515625000000|      1.00000000|[439, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[-0.9978858695961588, -0.9884271922075556, -0.4397468247852136, -0.9566427640589388, -1.1218232575950158, -0.9694574211516472, -0.9558738950544698, -0.973854142646944, -0.7785377019610251, -1.0254679123979291, -0.8240273443391606, -0.9392308545640744, -0.9731242629573271, -1.0653788443134184, -1.0183793153813516, -0.8532894017636617, -0.8652844814191821, -0.8090018227966983, -0.9447803418288686, -0.9537629993178772, -0.8128698001582143, -0.9859267069798096, -1.0005280316046283, -0.773824230403101, -0.7840419190809857, -0.8501693705358107, -0.9655923229352166, -0.8785322739498009, -0.9571230832017643, -0.7205623373738803, -0.8074428599659723, -0.9184616964202437, -0.6933451072401293, -0.8849858093996517, -0.8282762431151803, -1.114783356518594, -0.8749181998814607, -0.9315506239572261, -0.5384852241221265, -0.7020361335173649, -0.9299531933222458, -0.8103559077383817, -0.7493235956560481, -0.9394149969520459, -0.7540804421917472, -1.164604331388757, -1.076704188542854, -0.7348841285234217, -0.6588741411989221, -0.9345623690707598]|5325.5478515625000000|      0.50000000|[548, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[-1.0189116117082246, -0.9706428132866194, -0.4148480541774734, -0.9683912703370536, -1.0467052063640896, -0.8939860786660778, -0.8227191566143164, -0.9133266855707575, -0.7418103686824452, -0.9833552631358229, -0.7522136139782614, -0.8750876842883699, -0.8904176326806448, -1.0026062613474764, -1.0192062009729148, -0.6847498951927928, -0.8663822570173806, -0.7453961401680869, -0.9385409524154247, -0.9148386456570247, -0.748120538176502, -0.9904561371523131, -0.9945754751217942, -0.7545488871452688, -0.6876892197680953, -0.8467056066106686, -0.8970623366447132, -0.867495045641761, -0.9310594220177372, -0.5979157711888787, -0.7438643056140142, -0.9824998263995888, -0.6666921259446316, -0.6912202481602221, -0.7283134847557767, -1.0177133649773171, -0.8014440915322706, -0.8823152788681446, -0.4447347541514822, -0.6682660519666996, -0.8153321467769954, -0.7459151383192931, -0.774167993794684, -0.9428382467671218, -0.7373536257494723, -1.0636092067173317, -0.9860054411295841, -0.6723201822648965, -0.6567921471626553, -0.9365208544545697]|4380.6528320312500000|      1.00000000|[657, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[-0.8739259033218081, -1.114460482445719, -0.205677425316132, -1.0414916378547034, -0.9096182662612198, -0.868605760273948, -0.7107442934635522, -0.768625047601333, -0.8540746358643736, -1.0185903967774956, -0.7459655449326326, -1.0583633201392875, -0.9434324518706038, -0.8268445067828977, -0.9693876540372063, -0.9450216820134767, -0.7255702624337053, -0.7350299785864018, -0.9719987728496129, -0.8896792346931629, -0.6741727534738897, -0.9569303050677563, -0.8492936662229479, -0.860192204993311, -0.5975494239475069, -0.9085635344307373, -0.7660011447213723, -0.6702704350910389, -1.031433124435782, -0.6434823638995774, -0.5345584432253354, -0.9960597080445981, -0.6755472311865092, -0.4463020058991224, -0.6663139744608987, -0.8890242249692031, -1.0105927727545172, -0.8494523781179179, -0.1622307372274427, -0.2975374794369071, -0.5677691343833328, -0.6619792089800264, -0.9567489161999745, -0.8768275322606064, -0.606046917175149, -0.9526404646217068, -0.840382130764847, -0.5584713604992184, -0.5685940626960153, -0.9465540524460639]|3828.2678222656250000|      2.00000000|[767, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[-0.8739259033218081, -1.114460482445719, -0.205677425316132, -1.0414916378547034, -0.9096182662612198, -0.868605760273948, -0.7107442934635522, -0.768625047601333, -0.8540746358643736, -1.0185903967774956, -0.7459655449326326, -1.0583633201392875, -0.9434324518706038, -0.8268445067828977, -0.9693876540372063, -0.9450216820134767, -0.7255702624337053, -0.7350299785864018, -0.9719987728496129, -0.8896792346931629, -0.6741727534738897, -0.9569303050677563, -0.8492936662229479, -0.860192204993311, -0.5975494239475069, -0.9085635344307373, -0.7660011447213723, -0.6702704350910389, -1.031433124435782, -0.6434823638995774, -0.5345584432253354, -0.9960597080445981, -0.6755472311865092, -0.4463020058991224, -0.6663139744608987, -0.8890242249692031, -1.0105927727545172, -0.8494523781179179, -0.1622307372274427, -0.2975374794369071, -0.5677691343833328, -0.6619792089800264, -0.9567489161999745, -0.8768275322606064, -0.606046917175149, -0.9526404646217068, -0.840382130764847, -0.5584713604992184, -0.5685940626960153, -0.9465540524460639]|3828.2678222656250000|      1.00000000|[876, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[-0.9199548941843593, -1.1057067623221366, -0.1809925314029532, -1.0567597919848881, -0.7692036262696252, -0.8793562088467755, -0.5611309067013374, -0.7305644585854095, -0.7643741028381192, -1.0695685127435146, -0.5672242382279364, -0.6550548757955369, -0.963685653791601, -0.6765324546770003, -0.6629925641150847, -0.8391412674200468, -0.6862722177711433, -0.7357518685902068, -0.7896322923342562, -0.7071490842671633, -0.4569852983961583, -1.1296684654647355, -0.765192906137176, -0.8476600067125967, -0.5489623609160524, -1.0496601563134411, -0.7740503624898972, -0.5835757315206972, -0.9388344363842562, -0.2861525684456221, -0.8060214111284305, -1.0824486930519353, -0.5902067987048504, -0.2632707626925395, -0.6016225512247244, -0.8283929133924287, -0.8246337666799681, -0.8785774535455009, -0.3750411984825583, -0.3357333604517245, -0.5213415841448473, -0.6757180535450734, -0.9811232573529214, -0.7812317825791607, -0.4127469271526881, -0.7599630792609684, -0.7955558767881616, -0.5583980731655146, -0.5665676622426467, -0.9160453860438681]|3040.2546386718750000|      2.00000000|[985, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[-0.9199548941843593, -1.1057067623221366, -0.1809925314029532, -1.0567597919848881, -0.7692036262696252, -0.8793562088467755, -0.5611309067013374, -0.7305644585854095, -0.7643741028381192, -1.0695685127435146, -0.5672242382279364, -0.6550548757955369, -0.963685653791601, -0.6765324546770003, -0.6629925641150847, -0.8391412674200468, -0.6862722177711433, -0.7357518685902068, -0.7896322923342562, -0.7071490842671633, -0.4569852983961583, -1.1296684654647355, -0.765192906137176, -0.8476600067125967, -0.5489623609160524, -1.0496601563134411, -0.7740503624898972, -0.5835757315206972, -0.9388344363842562, -0.2861525684456221, -0.8060214111284305, -1.0824486930519353, -0.5902067987048504, -0.2632707626925395, -0.6016225512247244, -0.8283929133924287, -0.8246337666799681, -0.8785774535455009, -0.3750411984825583, -0.3357333604517245, -0.5213415841448473, -0.6757180535450734, -0.9811232573529214, -0.7812317825791607, -0.4127469271526881, -0.7599630792609684, -0.7955558767881616, -0.5583980731655146, -0.5665676622426467, -0.9160453860438681]|3040.2546386718750000|      1.00000000|[1095, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
