k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3153139582005303, 0.070811278971982, 0.2676926718006808, -0.0558639316053428, 0.1132170642813083, 0.2880322540695274, 0.1198226328711579, -0.1302651416186247, 0.1209207000504, -0.0230766300417583, 0.1726805296599087, 0.1627308172650578, 0.0055131224878058, 0.1377383255307336, 0.2010211607854459, 0.133089840749009, 0.1324342687660378, 0.1201740704523116, 0.0345121327790299, 0.1623518506191423, 0.0944262094270051, -0.0329350476280941, 0.2469284605976843, 0.0642463523140003, 0.2135736314199267, 0.1096278796536011, 0.135660877870958, 0.0697265884212118, 0.131514684781712, 0.0814068557873715, 0.1379703341624633, -0.0354129944948349, 0.1372774941376312, 0.1682545494182158, -0.0185242942256021, 0.1515387697266148, 0.0747038172468084, 0.1046878333371786, 0.0679820444949969, 0.0500507966641981, 0.0646552824701091, 0.0256223427022026, -0.0477000097515355, -0.0265600394769159, 0.1502887735401976, 0.215608201763497, 0.3059431076198918, -0.0094046010071474, 0.1240853895014895, 0.072437342566998]|1750.4018554687500000|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[0.3264001262024916, 0.3983021797542091, 0.4650342764674038, 0.0818497468507619, 0.3116113461247286, 0.4882025558146603, 0.4615629294119606, 0.2486313051827848, 0.2637625628849856, 0.4599950619401975, 0.4851630712777654, 0.4156102593209239, -0.0190875650811283, 0.597203490331441, 0.2749384515045221, 0.6007765121697792, 0.5928709774464953, 0.2589488492020202, 0.0744732654312517, 0.5400715565530447, 0.2067140493332254, -0.0301086194962729, 0.3433836956100738, 0.5290235652327384, 0.4888595733261004, 0.3173903177390558, 0.1178983819704748, 0.3807611210354763, 0.2516817803422173, 0.5828673517621193, 0.2044272975514699, 0.0185068349849077, 0.1808297624081811, 0.5821477409196258, 0.3973356036776805, 0.5291063819948103, 0.2579722056391071, 0.2244836030540804, 0.2484750836593477, 0.2363970371366259, 0.451882060018399, 0.1309568695152316, -0.3786145265698638, 0.4200313249860418, 0.4348495683778438, 0.4617512112043967, 0.5468257748905664, 0.3852999629508989, 0.3812571009545202, 0.2858208998257463]|1581.8883056640625000|      4.00000000|[221, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[0.4435278740342126, 0.7035913407656297, 1.2975670906631738, 0.5570187747438496, 0.6015622961058678, 1.2696500160639839, 0.8107240452689167, 0.3043418756685359, 0.719385692203756, 1.3776278002195155, 0.8925318493107339, 0.9979061579725566, 0.2426416212292106, 0.5947453907981911, 0.4283060610166386, 1.1063698022408917, 1.1151373915220804, 1.191594095901161, -0.1917050041304167, 0.7422137581821697, 0.3722873417449762, -0.5291349817529822, 1.2890017551181807, 1.0053289272602772, 1.9630264232655654, 1.143316125672956, 0.6365981203591665, 0.3677576222227142, 0.4436216685284999, 1.3217916854507452, 0.1704461549500685, 0.4505928148436046, 0.8678103763306475, 0.9832164994306555, 0.5528034553204477, 1.7903188472829983, 0.7629643793104239, 0.385631888255933, -0.1935016342347843, 1.0758366869315408, 0.7944288886064567, 0.2825529909424707, 0.2908818099623455, 0.4296251456258651, 0.6744436923907821, 1.014721934015276, -0.0971590384137678, 1.0104637748020275, 1.100320783411309, 0.3310009423566563]|1329.5493164062500000|      8.00000000|[330, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[1.5348843515670185, 0.8709646186621226, 1.9973932608619913, 0.9445320224799592, 1.1804201851064011, 1.3064433825653903, 1.682899871433107, 0.9758074259604248, 2.3228958518275054, 1.4356107926177106, 1.9958546791528313, 2.151793573955627, 1.6740149753286186, 1.8238293527746579, -0.4145608836354681, 1.1486682745686072, 0.6294729671524555, 1.8406932068550375, -0.1649758806658452, 1.4789889942752517, 1.1501568924650665, -1.649295223999351, 1.8540444516882026, 0.7838346261198049, 0.4656193503266297, 1.6918170291441559, 3.5399021710777365, 1.2873467085139618, 0.80475048963655, 1.7094043179420852, 2.542783970483128, 1.943292385797572, 1.793881828275875, 0.9195461623178419, 0.3531765064467414, 2.3571308135475175, 0.4753486735341363, -0.2667019413135036, 0.6377636686074462, -0.250768554879806, 2.417382326979584, 1.476153948262818, 1.3556118022227635, 1.6274289979005254, 0.5935333916849663, 2.080023727997578, -1.0845775361945331, 2.0165423401393916, 2.8589498402253124, 3.6148952025335173]|1047.2476806640625000|     16.00000000|[439, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[1.5348843515670185, 0.8709646186621226, 1.9973932608619913, 0.9445320224799592, 1.1804201851064011, 1.3064433825653903, 1.682899871433107, 0.9758074259604248, 2.3228958518275054, 1.4356107926177106, 1.9958546791528313, 2.151793573955627, 1.6740149753286186, 1.8238293527746579, -0.4145608836354681, 1.1486682745686072, 0.6294729671524555, 1.8406932068550375, -0.1649758806658452, 1.4789889942752517, 1.1501568924650665, -1.649295223999351, 1.8540444516882026, 0.7838346261198049, 0.4656193503266297, 1.6918170291441559, 3.5399021710777365, 1.2873467085139618, 0.80475048963655, 1.7094043179420852, 2.542783970483128, 1.943292385797572, 1.793881828275875, 0.9195461623178419, 0.3531765064467414, 2.3571308135475175, 0.4753486735341363, -0.2667019413135036, 0.6377636686074462, -0.250768554879806, 2.417382326979584, 1.476153948262818, 1.3556118022227635, 1.6274289979005254, 0.5935333916849663, 2.080023727997578, -1.0845775361945331, 2.0165423401393916, 2.8589498402253124, 3.6148952025335173]|1047.2476806640625000|      8.00000000|[603, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[2.2356023696888268, 1.1549677786410462, 2.93139207193932, 3.0946847369267863, 2.781659455887419, 2.515304955594315, 3.231163011848392, 2.337944701212684, 2.0916598693201043, 1.204978850201801, 3.479839824576036, 2.7403146426817075, 3.4852791651936728, 3.4351945769754093, 0.4552761292812214, 2.0156232209621465, 2.7364171266513315, 1.2730187917255726, -1.0804086663660557, 1.5432502868650186, 1.5955719640373973, -1.601734872809412, 0.7218587297217409, 0.5413983526674244, 1.7690974234705383, 1.377724821519828, 1.0507278078537396, 2.1927720742718444, 2.0675856358260165, 2.8200437361224546, 5.247237916004759, 1.5331768004212254, 0.6646044524423214, 0.5501103786136547, 0.73604300690593, 2.0622944409672694, 1.1095518218775824, 1.848030547824039, 1.2046171786929039, 0.8974187164015475, 3.1153511480438736, -0.3150208591386761, 0.5079471147260577, 1.232419105784664, 0.9554763511394337, 2.447921992785991, -0.7491235568902683, 2.2961152854991855, 2.4713388326766244, 3.709075554514126]|833.7945556640625000|     16.00000000|[712, 104, 0, 13]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[2.2356023696888268, 1.1549677786410462, 2.93139207193932, 3.0946847369267863, 2.781659455887419, 2.515304955594315, 3.231163011848392, 2.337944701212684, 2.0916598693201043, 1.204978850201801, 3.479839824576036, 2.7403146426817075, 3.4852791651936728, 3.4351945769754093, 0.4552761292812214, 2.0156232209621465, 2.7364171266513315, 1.2730187917255726, -1.0804086663660557, 1.5432502868650186, 1.5955719640373973, -1.601734872809412, 0.7218587297217409, 0.5413983526674244, 1.7690974234705383, 1.377724821519828, 1.0507278078537396, 2.1927720742718444, 2.0675856358260165, 2.8200437361224546, 5.247237916004759, 1.5331768004212254, 0.6646044524423214, 0.5501103786136547, 0.73604300690593, 2.0622944409672694, 1.1095518218775824, 1.848030547824039, 1.2046171786929039, 0.8974187164015475, 3.1153511480438736, -0.3150208591386761, 0.5079471147260577, 1.232419105784664, 0.9554763511394337, 2.447921992785991, -0.7491235568902683, 2.2961152854991855, 2.4713388326766244, 3.709075554514126]|833.7945556640625000|      8.00000000|[876, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[2.2356023696888268, 1.1549677786410462, 2.93139207193932, 3.0946847369267863, 2.781659455887419, 2.515304955594315, 3.231163011848392, 2.337944701212684, 2.0916598693201043, 1.204978850201801, 3.479839824576036, 2.7403146426817075, 3.4852791651936728, 3.4351945769754093, 0.4552761292812214, 2.0156232209621465, 2.7364171266513315, 1.2730187917255726, -1.0804086663660557, 1.5432502868650186, 1.5955719640373973, -1.601734872809412, 0.7218587297217409, 0.5413983526674244, 1.7690974234705383, 1.377724821519828, 1.0507278078537396, 2.1927720742718444, 2.0675856358260165, 2.8200437361224546, 5.247237916004759, 1.5331768004212254, 0.6646044524423214, 0.5501103786136547, 0.73604300690593, 2.0622944409672694, 1.1095518218775824, 1.848030547824039, 1.2046171786929039, 0.8974187164015475, 3.1153511480438736, -0.3150208591386761, 0.5079471147260577, 1.232419105784664, 0.9554763511394337, 2.447921992785991, -0.7491235568902683, 2.2961152854991855, 2.4713388326766244, 3.709075554514126]|833.7945556640625000|      4.00000000|[1041, 152, 0, 19]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[2.6803873259864153, 2.1394117621275077, 3.7116769089574495, 3.694283436836082, 2.6275659173995867, 1.9738673180423443, 3.937779239926653, 2.6309898348200806, 2.6901143884667627, 1.3321667947273381, 3.4485062299679585, 3.0132647141491677, 4.308361307912888, 3.1447141248278765, 1.0290905687843666, 2.94489501738947, 2.326444296319428, 1.6792611384456568, -0.6283873752779119, 1.660961953959445, 2.57353328641478, -1.945596666311352, 0.8333342683457977, 0.6483455285624816, 1.318872731642284, 1.477816343103427, 1.0849531339637273, 2.5458295702825837, 2.4147202746672543, 3.743214178858506, 5.0270882765354985, 1.4266665059797892, 0.8893592183467313, 2.0209270855616195, 1.6361481425592923, 3.1202150381873617, 0.8232945259021578, 1.2389203930293484, 1.4614293466701216, 1.4178211746168747, 3.7686833505321427, 0.1210384788180416, 0.7561882475478507, 2.2779530546851237, 1.6916049232571058, 2.24765929100246, -0.4178073481204613, 2.4721372513493423, 2.800505549349892, 3.671027284462126]|678.1844482421875000|      8.00000000|[1151, 168, 0, 21]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[2.6803873259864153, 2.1394117621275077, 3.7116769089574495, 3.694283436836082, 2.6275659173995867, 1.9738673180423443, 3.937779239926653, 2.6309898348200806, 2.6901143884667627, 1.3321667947273381, 3.4485062299679585, 3.0132647141491677, 4.308361307912888, 3.1447141248278765, 1.0290905687843666, 2.94489501738947, 2.326444296319428, 1.6792611384456568, -0.6283873752779119, 1.660961953959445, 2.57353328641478, -1.945596666311352, 0.8333342683457977, 0.6483455285624816, 1.318872731642284, 1.477816343103427, 1.0849531339637273, 2.5458295702825837, 2.4147202746672543, 3.743214178858506, 5.0270882765354985, 1.4266665059797892, 0.8893592183467313, 2.0209270855616195, 1.6361481425592923, 3.1202150381873617, 0.8232945259021578, 1.2389203930293484, 1.4614293466701216, 1.4178211746168747, 3.7686833505321427, 0.1210384788180416, 0.7561882475478507, 2.2779530546851237, 1.6916049232571058, 2.24765929100246, -0.4178073481204613, 2.4721372513493423, 2.800505549349892, 3.671027284462126]|678.1844482421875000|      4.00000000|[1313, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
