k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[0.68731175377248, 0.0229660169868811, 0.6676722529773925, 0.0200168237239464, 0.6169509723403281, 0.0199201675302975, 1.3270968367009548, 0.0195544899031548, 0.0041612529563586, 0.0199780390011683, 1.2500711600502605, 0.0245179073239573, 0.2310135240787642, 0.0211135833504437, 1.2262873725648982, 0.0224660427669565, 4.592027076314122, 0.0396247056795693, 4.455664555225718, 0.0324717913568835, 0.0795977193532197, 0.0194373750403772, 0.2479873620353145, 0.0222586356961897, 0.7147814590781414, 0.0189009335499655, 0.2095354909661933, 0.0223686326266998, -0.0643351846200572, 0.022044847126388, 1.3977314181435079, 0.0222082422292922, 0.2441824536907775, 0.0197739905440712, 0.0620763950081462, 0.0247282286115637, 0.0232045419890101, 0.0201173388138984, 0.4237378732344433, 0.0232499774654477, 0.2646879865179714, 0.0210818969150486, 0.8392008861842956, 0.0206206420389606, 1.0219085913091444, 0.0219474066181828, 0.8008088934262679, 0.0178943956769235, 0.2463703943977993, 0.0163749848731083, 0.5014243804708863, 0.0206660841904033, 0.2739684963361051, 0.021309622625372, 0.381925744091723, 0.0219447095035264, 0.1636388691179278, 0.0175111491685332, 0.2920231996614638, 0.0137511700761496, 0.192442752364677, 0.0209048363868855, 0.0057637461125005, 0.0247583237627555, 0.1587832521272177, 0.0199164648400799]|354284.3505174058955163|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[0.68731175377248, 0.0229660169868811, 0.6676722529773925, 0.0200168237239464, 0.6169509723403281, 0.0199201675302975, 1.3270968367009548, 0.0195544899031548, 0.0041612529563586, 0.0199780390011683, 1.2500711600502605, 0.0245179073239573, 0.2310135240787642, 0.0211135833504437, 1.2262873725648982, 0.0224660427669565, 4.592027076314122, 0.0396247056795693, 4.455664555225718, 0.0324717913568835, 0.0795977193532197, 0.0194373750403772, 0.2479873620353145, 0.0222586356961897, 0.7147814590781414, 0.0189009335499655, 0.2095354909661933, 0.0223686326266998, -0.0643351846200572, 0.022044847126388, 1.3977314181435079, 0.0222082422292922, 0.2441824536907775, 0.0197739905440712, 0.0620763950081462, 0.0247282286115637, 0.0232045419890101, 0.0201173388138984, 0.4237378732344433, 0.0232499774654477, 0.2646879865179714, 0.0210818969150486, 0.8392008861842956, 0.0206206420389606, 1.0219085913091444, 0.0219474066181828, 0.8008088934262679, 0.0178943956769235, 0.2463703943977993, 0.0163749848731083, 0.5014243804708863, 0.0206660841904033, 0.2739684963361051, 0.021309622625372, 0.381925744091723, 0.0219447095035264, 0.1636388691179278, 0.0175111491685332, 0.2920231996614638, 0.0137511700761496, 0.192442752364677, 0.0209048363868855, 0.0057637461125005, 0.0247583237627555, 0.1587832521272177, 0.0199164648400799]|354284.3505174058955163|      0.03125000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       8|[0.68731175377248, 0.0229660169868811, 0.6676722529773925, 0.0200168237239464, 0.6169509723403281, 0.0199201675302975, 1.3270968367009548, 0.0195544899031548, 0.0041612529563586, 0.0199780390011683, 1.2500711600502605, 0.0245179073239573, 0.2310135240787642, 0.0211135833504437, 1.2262873725648982, 0.0224660427669565, 4.592027076314122, 0.0396247056795693, 4.455664555225718, 0.0324717913568835, 0.0795977193532197, 0.0194373750403772, 0.2479873620353145, 0.0222586356961897, 0.7147814590781414, 0.0189009335499655, 0.2095354909661933, 0.0223686326266998, -0.0643351846200572, 0.022044847126388, 1.3977314181435079, 0.0222082422292922, 0.2441824536907775, 0.0197739905440712, 0.0620763950081462, 0.0247282286115637, 0.0232045419890101, 0.0201173388138984, 0.4237378732344433, 0.0232499774654477, 0.2646879865179714, 0.0210818969150486, 0.8392008861842956, 0.0206206420389606, 1.0219085913091444, 0.0219474066181828, 0.8008088934262679, 0.0178943956769235, 0.2463703943977993, 0.0163749848731083, 0.5014243804708863, 0.0206660841904033, 0.2739684963361051, 0.021309622625372, 0.381925744091723, 0.0219447095035264, 0.1636388691179278, 0.0175111491685332, 0.2920231996614638, 0.0137511700761496, 0.192442752364677, 0.0209048363868855, 0.0057637461125005, 0.0247583237627555, 0.1587832521272177, 0.0199164648400799]|354284.3505174058955163|      0.01562500|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       9|[0.687576048928944, 0.0235130452727905, 0.6673101324343378, 0.0214792858513756, 0.6171983149524489, 0.0212063778055334, 1.3270395642496953, 0.0224728868176132, 0.0043315621785035, 0.0198267011602786, 1.2496715721669536, 0.026445146466312, 0.2295419239674894, 0.0204077231336395, 1.2263214122319475, 0.0235018750609313, 4.591675717326809, 0.0468759461178788, 4.454456335780272, 0.0441900511944933, 0.0783311458308017, 0.0190734046414197, 0.246798350917654, 0.021596261168129, 0.7148917786828137, 0.0188484091937241, 0.2102895814609858, 0.0231819559574962, -0.0644744022530157, 0.0216558362530685, 1.3974879304635048, 0.026559402686511, 0.2440108150209666, 0.0201305531729084, 0.0619099185129684, 0.024533647390126, 0.0235218444207748, 0.0206032567380718, 0.4238049017363718, 0.0228856330128114, 0.2645006399710265, 0.0212404959374915, 0.8393507371599445, 0.0218447027860725, 1.0215018394039703, 0.0231416563942379, 0.8005593427203713, 0.0193754799212978, 0.2463426465632187, 0.0160846472953586, 0.5015040686568562, 0.020676089758885, 0.2736983002874414, 0.0212782354608757, 0.3826591956429182, 0.0215072968229953, 0.1639227677444509, 0.0176802947164574, 0.2912421412459441, 0.0138411009712835, 0.1924538032207401, 0.0205226004651531, 0.0058796431051729, 0.0248309713685647, 0.1592372714107283, 0.0199925131801362]|316532.3265191170503385|      0.03125000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
      10|[0.6897364718576261, 0.0246267327979028, 0.6613783706843959, 0.0190636109516278, 0.6158829165471373, 0.0240180974792374, 1.3279770672538045, 0.0343446555683296, 0.0014222706286183, 0.01613895694145, 1.2456558147134027, 0.0239764175928882, 0.2308248388953801, 0.0209666366306613, 1.2243054826773396, 0.023503341744589, 4.5910429137597415, 0.0571152176710003, 4.453707596363671, 0.06017453509205, 0.076376500453816, 0.0202915080386978, 0.2427931813437469, 0.0225259990938092, 0.714206593247055, 0.0229848989313612, 0.2112511650525321, 0.0239861536688081, -0.0628967946382958, 0.0183527835314596, 1.3965442783926234, 0.0260685649793661, 0.24347632824271, 0.021810956824972, 0.0607241818230618, 0.0220656192819813, 0.0183245245340973, 0.0160500715537175, 0.4238972660158952, 0.0235328246912088, 0.2620774932326775, 0.0229152348110095, 0.8390165404434204, 0.0270234273383182, 1.0214096881711072, 0.0315419209315153, 0.8012065417736568, 0.0202047161803885, 0.2463620368787755, 0.0155101132260627, 0.506829932916113, 0.0223336288408037, 0.2757421749536113, 0.0152341299500939, 0.382316093612931, 0.0227289775558175, 0.1596773733481632, 0.012807396181963, 0.2934660104145443, 0.0155617539854483, 0.1901020170959417, 0.018778445897896, 0.0043231271446245, 0.0216911668333433, 0.1596603814052222, 0.020366458573198]|287151.8721814510063268|      0.06250000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[0.6897364718576261, 0.0246267327979028, 0.6613783706843959, 0.0190636109516278, 0.6158829165471373, 0.0240180974792374, 1.3279770672538045, 0.0343446555683296, 0.0014222706286183, 0.01613895694145, 1.2456558147134027, 0.0239764175928882, 0.2308248388953801, 0.0209666366306613, 1.2243054826773396, 0.023503341744589, 4.5910429137597415, 0.0571152176710003, 4.453707596363671, 0.06017453509205, 0.076376500453816, 0.0202915080386978, 0.2427931813437469, 0.0225259990938092, 0.714206593247055, 0.0229848989313612, 0.2112511650525321, 0.0239861536688081, -0.0628967946382958, 0.0183527835314596, 1.3965442783926234, 0.0260685649793661, 0.24347632824271, 0.021810956824972, 0.0607241818230618, 0.0220656192819813, 0.0183245245340973, 0.0160500715537175, 0.4238972660158952, 0.0235328246912088, 0.2620774932326775, 0.0229152348110095, 0.8390165404434204, 0.0270234273383182, 1.0214096881711072, 0.0315419209315153, 0.8012065417736568, 0.0202047161803885, 0.2463620368787755, 0.0155101132260627, 0.506829932916113, 0.0223336288408037, 0.2757421749536113, 0.0152341299500939, 0.382316093612931, 0.0227289775558175, 0.1596773733481632, 0.012807396181963, 0.2934660104145443, 0.0155617539854483, 0.1901020170959417, 0.018778445897896, 0.0043231271446245, 0.0216911668333433, 0.1596603814052222, 0.020366458573198]|287151.8721814510063268|      0.03125000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
