k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 0.0]                                                                 |629.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0237406251897518, 2.522084794058202, 0.8525631064788137]                     |140.3109588623046875|      2.00000000|[7, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[1.0237406251897518, 2.522084794058202, 0.8525631064788137]                     |140.3109588623046875|      1.00000000|[13, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0237406251897518, 2.522084794058202, 0.8525631064788137]                     |140.3109588623046875|      0.50000000|[19, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0237406251897518, 2.522084794058202, 0.8525631064788137]                     |140.3109588623046875|      0.25000000|[25, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.0237406251897518, 2.522084794058202, 0.8525631064788137]                     |140.3109588623046875|      0.12500000|[31, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0045928947715506, 2.435075697041437, 0.7648831118611186]                     |128.8427276611328125|      0.25000000|[37, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[1.0045928947715506, 2.435075697041437, 0.7648831118611186]                     |128.8427276611328125|      0.12500000|[43, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.9508306021634555, 2.434315902495265, 0.8777283093919359]                     |122.2096481323242188|      0.25000000|[49, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[0.9508306021634555, 2.434315902495265, 0.8777283093919359]                     |122.2096481323242188|      0.12500000|[55, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.9438863646414094, 2.3517992319815426, 0.7840919027299584]                    |113.4514999389648438|      0.25000000|[61, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[0.9438863646414094, 2.3517992319815426, 0.7840919027299584]                    |113.4514999389648438|      0.12500000|[67, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.908817605673484, 2.3092735149986705, 0.896282568738955]                      | 99.6913375854492188|      0.25000000|[73, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[0.908817605673484, 2.3092735149986705, 0.896282568738955]                      | 99.6913375854492188|      0.12500000|[79, 0, 0, 26]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[0.902840702048433, 2.1872717410449165, 0.9228314627873704]                     | 83.6454086303710938|      0.25000000|[85, 0, 0, 28]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[0.902840702048433, 2.1872717410449165, 0.9228314627873704]                     | 83.6454086303710938|      0.12500000|[91, 0, 0, 30]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
