k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0174299640276592, 1.0303131899623228, 1.0688973435001619, 1.0086155334238358, 0.9822399138276935, 0.7210800159026172, 0.611624408059517, 0.1253521526317615]|70805.1015625000000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[1.0174299640276592, 1.0303131899623228, 1.0688973435001619, 1.0086155334238358, 0.9822399138276935, 0.7210800159026172, 0.611624408059517, 0.1253521526317615]|70805.1015625000000000|      1.00000000|[49, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.0174299640276592, 1.0303131899623228, 1.0688973435001619, 1.0086155334238358, 0.9822399138276935, 0.7210800159026172, 0.611624408059517, 0.1253521526317615]|70805.1015625000000000|      0.50000000|[73, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.9090871895587608, 1.0912261927349607, 1.180970540277005, 0.9691925853459556, 0.9750029266157098, 0.6358772440847769, 0.4698186045371294, -0.3139838313493943]|815.2710571289062500|      1.00000000|[97, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[0.9090871895587608, 1.0912261927349607, 1.180970540277005, 0.9691925853459556, 0.9750029266157098, 0.6358772440847769, 0.4698186045371294, -0.3139838313493943]|815.2710571289062500|      0.50000000|[121, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.9090871895587608, 1.0912261927349607, 1.180970540277005, 0.9691925853459556, 0.9750029266157098, 0.6358772440847769, 0.4698186045371294, -0.3139838313493943]|815.2710571289062500|      0.25000000|[145, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.9090871895587608, 1.0912261927349607, 1.180970540277005, 0.9691925853459556, 0.9750029266157098, 0.6358772440847769, 0.4698186045371294, -0.3139838313493943]|815.2710571289062500|      0.12500000|[169, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.9090871895587608, 1.0912261927349607, 1.180970540277005, 0.9691925853459556, 0.9750029266157098, 0.6358772440847769, 0.4698186045371294, -0.3139838313493943]|815.2710571289062500|      0.06250000|[193, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.8949597283584515, 1.082963280740509, 1.1890293630740665, 0.9666050846432016, 0.9984983466467422, 0.6322008755590816, 0.4759296199998647, -0.2595425383569666]|273.7397057428324842|      0.12500000|[217, 72, 1, 19]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      10|[0.8949597283584515, 1.082963280740509, 1.1890293630740665, 0.9666050846432016, 0.9984983466467422, 0.6322008755590816, 0.4759296199998647, -0.2595425383569666]|273.7397057428324842|      0.06250000|[242, 80, 2, 22]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
