k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[141, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[282, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[422, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[561, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[701, 240, 0, 15]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[4.137264128018427, 0.0444398502302575, 0.1757762143568709, 0.0192095988649473, 1.654214889316351, 0.0256547911101061, 1.1871950367810562, 0.0222827832346701, 0.2973360408845694, 0.0231328468982292, 0.3285853586689379, 0.0191119653980207, 0.0801918660814211, 0.0199584063258107, 0.2568521558799488, 0.0234781657430086, 1.4012621339467666, 0.0253816331328762, 1.1707963552105338, 0.0211540222783346, 0.0911539976466519, 0.0191467726575099, 0.1317029426585171, 0.0237915420298546, 0.30276575011437, 0.0196474376844804, 0.1069002436031944, 0.0171735507244002, 0.118326242540488, 0.0219961920277696, 0.550378058254654, 0.0190632059917863, 0.0081471626425138, 0.0235863354193881, 0.0903163878301646, 0.0206389618307923, 0.1088561790784319, 0.0202988461371313, 0.0400100997638642, 0.0206793008173597, 0.1008252171707865, 0.0165453090473107, 0.2872562433649253, 0.021931370898859, 0.422412700098831, 0.0193924871879675, 0.1602531520630296, 0.0223203353587007, 0.0731443920281303, 0.0208215047638457, 0.3137762590328931, 0.0192422115048679, 0.136085817231027, 0.0169160270230365, 0.2859368099307509, 0.0253030017295895, 0.0608715791649945, 0.0233123843546352, 0.1492637573802294, 0.0186024545766337, 0.1927115222242435, 0.0194827578952374, 0.1528939969844743, 0.0235485828678722, 0.3922011401123061, 0.0220351203700594]|174560.2656250000000000|      0.06250000|[796, 272, 0, 17]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[4.137264128018427, 0.0444398502302575, 0.1757762143568709, 0.0192095988649473, 1.654214889316351, 0.0256547911101061, 1.1871950367810562, 0.0222827832346701, 0.2973360408845694, 0.0231328468982292, 0.3285853586689379, 0.0191119653980207, 0.0801918660814211, 0.0199584063258107, 0.2568521558799488, 0.0234781657430086, 1.4012621339467666, 0.0253816331328762, 1.1707963552105338, 0.0211540222783346, 0.0911539976466519, 0.0191467726575099, 0.1317029426585171, 0.0237915420298546, 0.30276575011437, 0.0196474376844804, 0.1069002436031944, 0.0171735507244002, 0.118326242540488, 0.0219961920277696, 0.550378058254654, 0.0190632059917863, 0.0081471626425138, 0.0235863354193881, 0.0903163878301646, 0.0206389618307923, 0.1088561790784319, 0.0202988461371313, 0.0400100997638642, 0.0206793008173597, 0.1008252171707865, 0.0165453090473107, 0.2872562433649253, 0.021931370898859, 0.422412700098831, 0.0193924871879675, 0.1602531520630296, 0.0223203353587007, 0.0731443920281303, 0.0208215047638457, 0.3137762590328931, 0.0192422115048679, 0.136085817231027, 0.0169160270230365, 0.2859368099307509, 0.0253030017295895, 0.0608715791649945, 0.0233123843546352, 0.1492637573802294, 0.0186024545766337, 0.1927115222242435, 0.0194827578952374, 0.1528939969844743, 0.0235485828678722, 0.3922011401123061, 0.0220351203700594]|174560.2656250000000000|      0.03125000|[936, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[4.134734333012005, 0.0589626811644643, 0.1793042677145978, 0.0166939904197704, 1.6541809627495359, 0.0386757443717295, 1.1873697118099404, 0.0212589365691124, 0.2945820670297988, 0.0225577383374866, 0.3302088216962346, 0.0181851266536136, 0.0804632810442507, 0.0174269455389974, 0.258017528521834, 0.0218069106764564, 1.4012834430887762, 0.0315316164351962, 1.1726368579975235, 0.0338769843673292, 0.092246676538721, 0.0161827119379892, 0.1280718798538294, 0.0255697530483495, 0.3016894303143087, 0.0236664782471755, 0.1094644855497113, 0.0239328990940772, 0.118529915313856, 0.0209770019552833, 0.550054590660933, 0.0220207248544476, 0.0079723138246586, 0.0237899501911173, 0.0900076808380465, 0.0185816293853901, 0.1115017371540427, 0.0208376267261044, 0.038344444725946, 0.0238822703651622, 0.1029854926158036, 0.0181113165839858, 0.2879495120962862, 0.0224613257572987, 0.425008523564348, 0.0235480550363854, 0.1556444052972516, 0.0185302241309792, 0.0757190155245807, 0.016102069773146, 0.3163979394768353, 0.020626239446578, 0.1307054795960998, 0.0197060324466437, 0.286715156388284, 0.0281270636277439, 0.0610540977323884, 0.0242515471152564, 0.1476989317208207, 0.0145768436913466, 0.1974601184231999, 0.0194437559025015, 0.1504766831035193, 0.0235101066294669, 0.3891573953965728, 0.0245728526299813]|148540.9687500000000000|      0.06250000|[1030, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[4.136975210062077, 0.0732854886906224, 0.1776413923187138, 0.0190084298577534, 1.6406951243895769, 0.0407464297490841, 1.1947315169830306, 0.0418512315571302, 0.2907171030572664, 0.0318823145703514, 0.3429384064250393, 0.0140022867941169, 0.0755158858182399, 0.0164918475396366, 0.2634543738500041, 0.0278264253306584, 1.3962498643376997, 0.0431081468983867, 1.1702476590041828, 0.0465993300344405, 0.0938096470071053, 0.0188625330272511, 0.1236091489609655, 0.0246953357935402, 0.2943508968461547, 0.0209551899195557, 0.1068580153234553, 0.0195744356380171, 0.117515281430227, 0.0201206297294176, 0.5370195124086483, 0.0294574545536476, 0.0004506869539144, 0.0300395974787305, 0.0942057231637291, 0.0044833468084976, 0.1160162866267008, 0.0225311820586683, 0.0312190830365244, 0.0111112612088271, 0.0906992033795223, 0.0116319141617866, 0.2812963005251418, 0.0260265348635869, 0.4220892069014003, 0.0290133932510812, 0.1485802592818085, 0.0133502624281648, 0.0762554996565762, 0.0103325711272568, 0.3138584789676006, 0.0151658024132809, 0.1276693347448552, 0.0289361886728325, 0.3098872778290686, 0.0316510505825181, 0.064769203649014, 0.0190514662934493, 0.1433929393146541, 0.0070874586371391, 0.2022348561944224, 0.015174548133999, 0.1596713265238263, 0.0228036718063792, 0.3809588666982884, 0.0311492845718965]|129674.7734375000000000|      0.12500000|[1124, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      10|[4.136975210062077, 0.0732854886906224, 0.1776413923187138, 0.0190084298577534, 1.6406951243895769, 0.0407464297490841, 1.1947315169830306, 0.0418512315571302, 0.2907171030572664, 0.0318823145703514, 0.3429384064250393, 0.0140022867941169, 0.0755158858182399, 0.0164918475396366, 0.2634543738500041, 0.0278264253306584, 1.3962498643376997, 0.0431081468983867, 1.1702476590041828, 0.0465993300344405, 0.0938096470071053, 0.0188625330272511, 0.1236091489609655, 0.0246953357935402, 0.2943508968461547, 0.0209551899195557, 0.1068580153234553, 0.0195744356380171, 0.117515281430227, 0.0201206297294176, 0.5370195124086483, 0.0294574545536476, 0.0004506869539144, 0.0300395974787305, 0.0942057231637291, 0.0044833468084976, 0.1160162866267008, 0.0225311820586683, 0.0312190830365244, 0.0111112612088271, 0.0906992033795223, 0.0116319141617866, 0.2812963005251418, 0.0260265348635869, 0.4220892069014003, 0.0290133932510812, 0.1485802592818085, 0.0133502624281648, 0.0762554996565762, 0.0103325711272568, 0.3138584789676006, 0.0151658024132809, 0.1276693347448552, 0.0289361886728325, 0.3098872778290686, 0.0316510505825181, 0.064769203649014, 0.0190514662934493, 0.1433929393146541, 0.0070874586371391, 0.2022348561944224, 0.015174548133999, 0.1596713265238263, 0.0228036718063792, 0.3809588666982884, 0.0311492845718965]|129674.7734375000000000|      0.06250000|[1263, 432, 0, 27]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
