k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[31, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.25000000|[61, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.2773957411723522, 0.5111917839030456, 0.5842643889763777, 0.7881602129236731, 0.6887782532184202, 2.976371362862072, 5.023893115403941, 7.044806137839387, 2.105845678923516, 4.591648767077238, 5.502601342841976]|  2.8802552223205566|      0.50000000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[1.2773957411723522, 0.5111917839030456, 0.5842643889763777, 0.7881602129236731, 0.6887782532184202, 2.976371362862072, 5.023893115403941, 7.044806137839387, 2.105845678923516, 4.591648767077238, 5.502601342841976]|  2.8802552223205566|      0.25000000|[121, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.3418621520517389, 0.5065617655207956, 0.6684691795276255, 0.7893768100463894, 0.5645369292576653, 2.998837116833553, 4.989922750699362, 7.08754042684371, 2.141083828810382, 4.582109336283243, 5.678604661488397]|  1.6624342203140259|      0.50000000|[151, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[1.3418621520517389, 0.5065617655207956, 0.6684691795276255, 0.7893768100463894, 0.5645369292576653, 2.998837116833553, 4.989922750699362, 7.08754042684371, 2.141083828810382, 4.582109336283243, 5.678604661488397]|  1.6624342203140259|      0.25000000|[181, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.3418621520517389, 0.5065617655207956, 0.6684691795276255, 0.7893768100463894, 0.5645369292576653, 2.998837116833553, 4.989922750699362, 7.08754042684371, 2.141083828810382, 4.582109336283243, 5.678604661488397]|  1.6624342203140259|      0.12500000|[211, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.361786240714007, 0.5014260744120814, 0.7255940510440361, 0.8203492953775622, 0.5016270311739549, 2.984109983135666, 5.007426187193211, 7.096762397484557, 2.209339991974184, 4.6201391618498455, 5.696154002118032]|  1.4401233196258545|      0.25000000|[241, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[1.361786240714007, 0.5014260744120814, 0.7255940510440361, 0.8203492953775622, 0.5016270311739549, 2.984109983135666, 5.007426187193211, 7.096762397484557, 2.209339991974184, 4.6201391618498455, 5.696154002118032]|  1.4401233196258545|      0.12500000|[271, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.361786240714007, 0.5014260744120814, 0.7255940510440361, 0.8203492953775622, 0.5016270311739549, 2.984109983135666, 5.007426187193211, 7.096762397484557, 2.209339991974184, 4.6201391618498455, 5.696154002118032]|  1.4401233196258545|      0.06250000|[301, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.335245531941174, 0.4605989444594412, 0.7132481790758165, 0.8315566371299691, 0.5226870110491624, 2.9952408076450494, 5.0026799849247885, 7.092966511140053, 2.215026299550792, 4.635617890029483, 5.71566509789003]|  1.2397166490554810|      0.12500000|[331, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      12|[1.3876474879753475, 0.3896365806732307, 0.6955575811790679, 0.8384189615742031, 0.5131927390977662, 2.937349334256723, 4.9580345684933596, 7.074921158750088, 2.245984093661722, 4.6625443587465405, 5.72194980973595]|  1.0307987928390503|      0.25000000|[361, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[1.3876474879753475, 0.3896365806732307, 0.6955575811790679, 0.8384189615742031, 0.5131927390977662, 2.937349334256723, 4.9580345684933596, 7.074921158750088, 2.245984093661722, 4.6625443587465405, 5.72194980973595]|  1.0307987928390503|      0.12500000|[391, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.3876474879753475, 0.3896365806732307, 0.6955575811790679, 0.8384189615742031, 0.5131927390977662, 2.937349334256723, 4.9580345684933596, 7.074921158750088, 2.245984093661722, 4.6625443587465405, 5.72194980973595]|  1.0307987928390503|      0.06250000|[421, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.3755997907953006, 0.388393936034068, 0.708850738637155, 0.8101347199977055, 0.4768521143291272, 2.939622329342825, 4.95046844303881, 7.065578993426301, 2.276362449326127, 4.681356781636369, 5.727930687578642]|  0.9664341211318970|      0.12500000|[451, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[1.3755997907953006, 0.388393936034068, 0.708850738637155, 0.8101347199977055, 0.4768521143291272, 2.939622329342825, 4.95046844303881, 7.065578993426301, 2.276362449326127, 4.681356781636369, 5.727930687578642]|  0.9664341211318970|      0.06250000|[481, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.343347089896134, 0.3599627954168948, 0.6976196158407876, 0.8164900971132123, 0.5097697565112675, 2.939370122323623, 4.955857908936901, 7.069843162063201, 2.296608221044747, 4.697653244903337, 5.737140701195971]|  0.8766658306121826|      0.12500000|[511, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[1.343347089896134, 0.3599627954168948, 0.6976196158407876, 0.8164900971132123, 0.5097697565112675, 2.939370122323623, 4.955857908936901, 7.069843162063201, 2.296608221044747, 4.697653244903337, 5.737140701195971]|  0.8766658306121826|      0.06250000|[541, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.349135019240948, 0.3596799882967158, 0.7042890462151012, 0.8062389939079803, 0.4579790456588857, 2.941477141333728, 4.94808097653561, 7.0746678060162385, 2.31984785258072, 4.700042858795735, 5.757310917371207]|  0.8133278489112854|      0.12500000|[571, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
