k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4368281420503535, 0.4955703624683757, 5.187569036477367, 5.5351999967628, 6.0578099014868885, 7.711581924568135]|168.0090117232224998|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       2|[-1.0845790937157138, 0.9746180043123227, 4.418122574369064, 5.77809137201323, 5.187722083782042, 7.930068745822865]| 62.0765427823144833|      4.00000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       3|[0.8485126153604399, 2.400989885343515, 2.322523294319281, 5.921882149384782, 2.849299630668845, 8.52014331897303]| 21.4423504350451495|      8.00000000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       4|[0.8485126153604399, 2.400989885343515, 2.322523294319281, 5.921882149384782, 2.849299630668845, 8.52014331897303]| 21.4423504350451495|      4.00000000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       5|[0.8485126153604399, 2.400989885343515, 2.322523294319281, 5.921882149384782, 2.849299630668845, 8.52014331897303]| 21.4423504350451495|      2.00000000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       6|[-0.4207591724363027, 2.2116069052858367, 1.283062449754381, 6.298052536554701, 1.7868428957671552, 8.472332290301472]|  4.0140635490444936|      4.00000000|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate success | actual_k=1
       7|[-0.4207591724363027, 2.2116069052858367, 1.283062449754381, 6.298052536554701, 1.7868428957671552, 8.472332290301472]|  4.0140635490444936|      2.00000000|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[-0.4207591724363027, 2.2116069052858367, 1.283062449754381, 6.298052536554701, 1.7868428957671552, 8.472332290301472]|  4.0140635490444936|      1.00000000|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[-0.4207591724363027, 2.2116069052858367, 1.283062449754381, 6.298052536554701, 1.7868428957671552, 8.472332290301472]|  4.0140635490444936|      0.50000000|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
      10|[0.0212211106341497, 2.33123429563904, 1.4455314796097947, 6.272937957933425, 1.9022338414097744, 8.473180108951663]|  2.0035420684419716|      1.00000000|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      11|[0.6759907363538322, 2.140307600270153, 1.3913687595143798, 6.2156388881592335, 1.1751803437955135, 8.473582839843418]|  0.7335098964456652|      2.00000000|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      12|[0.6759907363538322, 2.140307600270153, 1.3913687595143798, 6.2156388881592335, 1.1751803437955135, 8.473582839843418]|  0.7335098964456652|      1.00000000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.6759907363538322, 2.140307600270153, 1.3913687595143798, 6.2156388881592335, 1.1751803437955135, 8.473582839843418]|  0.7335098964456652|      0.50000000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[0.6759907363538322, 2.140307600270153, 1.3913687595143798, 6.2156388881592335, 1.1751803437955135, 8.473582839843418]|  0.7335098964456652|      0.25000000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.568756819980954, 2.116831671199265, 1.2631011146597193, 6.2191828357904155, 0.9940823494560906, 8.439113489712357]|  0.3682063231253593|      0.50000000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      16|[0.568756819980954, 2.116831671199265, 1.2631011146597193, 6.2191828357904155, 0.9940823494560906, 8.439113489712357]|  0.3682063231253593|      0.25000000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
