k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       2|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.25000000|[34, 0, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       3|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.12500000|[51, 0, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       4|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.06250000|[68, 0, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       5|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.03125000|[85, 0, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=0
       6|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.01562500|[102, 0, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       7|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00781250|[119, 0, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       8|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00390625|[136, 0, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       9|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00195312|[153, 0, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      10|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00097656|[170, 0, 10, 20]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      11|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00048828|[187, 0, 11, 22]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00024414|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00012207|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00006104|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00003052|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00001526|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-5.364314986e-07, 1.51853770583e-05, 0.9999997967463811, 0.050000013783731, 15.159499596023284, 7.999999661266116, 13072.90000127584]| 27.9008526398298962|      0.00003052|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      18|[-5.364314986e-07, 1.51853770583e-05, 0.9999997967463811, 0.050000013783731, 15.159499596023284, 7.999999661266116, 13072.90000127584]| 27.9008526398298962|      0.00001526|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[-5.364314986e-07, 1.51853770583e-05, 0.9999997967463811, 0.050000013783731, 15.159499596023284, 7.999999661266116, 13072.90000127584]| 27.9008526398298962|      0.00000763|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-5.364314986e-07, 1.51853770583e-05, 0.9999997967463811, 0.050000013783731, 15.159499596023284, 7.999999661266116, 13072.90000127584]| 27.9008526398298962|      0.00000381|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-5.364314986e-07, 1.51853770583e-05, 0.9999997967463811, 0.050000013783731, 15.159499596023284, 7.999999661266116, 13072.90000127584]| 27.9008526398298962|      0.00000191|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[-1.711070696e-07, 1.69469715907e-05, 1.0000003084725861, 0.0500001301095538, 15.159499801757397, 7.999999574732791, 13072.900001551689]| 27.8889665424155986|      0.00000381|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[-1.711070696e-07, 1.69469715907e-05, 1.0000003084725861, 0.0500001301095538, 15.159499801757397, 7.999999574732791, 13072.900001551689]| 27.8889665424155986|      0.00000191|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-1.711070696e-07, 1.69469715907e-05, 1.0000003084725861, 0.0500001301095538, 15.159499801757397, 7.999999574732791, 13072.900001551689]| 27.8889665424155986|      0.00000095|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[-6.97886552e-08, 1.60155651507e-05, 1.0000004156276234, 0.0500000331815607, 15.159499867463081, 7.9999996358860015, 13072.900001604386]| 27.8870646498670034|      0.00000191|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      26|[-6.97886552e-08, 1.60155651507e-05, 1.0000004156276234, 0.0500000331815607, 15.159499867463081, 7.9999996358860015, 13072.900001604386]| 27.8870646498670034|      0.00000095|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[-6.97886552e-08, 1.60155651507e-05, 1.0000004156276234, 0.0500000331815607, 15.159499867463081, 7.9999996358860015, 13072.900001604386]| 27.8870646498670034|      0.00000048|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[-5.68436477e-08, 1.64892126193e-05, 1.0000003875752494, 0.0500000566454484, 15.159499888888703, 7.999999665252568, 13072.90000159006]| 27.8857366397909026|      0.00000095|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-5.68436477e-08, 1.64892126193e-05, 1.0000003875752494, 0.0500000566454484, 15.159499888888703, 7.999999665252568, 13072.90000159006]| 27.8857366397909026|      0.00000048|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
