k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0013564281574383, -0.0837679877592685, -0.2872379842122983, -0.139392350056974, 0.4334870758021475, 0.0282075389680574, 0.7989821741658912, 0.0667121913909317, 0.110940555654815, 0.0609648161836702, 2.8005511037414674, -0.0598361302696429, 0.6037071403295687, 0.1248444033277917, 2.4892661923718276, 0.0152841229630204, 14.417386692396919, 0.0527653730034782, 12.12540346416866, 0.2766722150590221, 0.1962211423919917, 0.1437632189046202, 0.2560147707794546, -0.1228710972996948, 1.3303792000843195, 0.160035343746972, 0.1456732730314106, 0.0601400928894919, -0.1019807028842173, -0.0236114022471628, 3.7846217523907137, 0.1121236384861776, 0.7802822667347011, 0.0838673945560136, 0.201027777596457, -0.0086342243388306, 0.4084784776019986, 0.1218850636376805, 1.0125841405489668, -0.2217525759421708, 0.1447678191017432, 0.1615467962527815, 2.239449903832338, -0.0599831446353415, 1.7692518163126787, 0.0578600297369783, 1.6266888661413077, 0.0456018445078094, 0.4905590770600044, -0.0316108620761183, 0.2915362140513751, 0.0249188368902604, 0.4299023409502455, 0.0467338592656509, 0.9011094365993002, -0.0330489375924472, 0.6458457956432652, 0.1255763195189546, 0.549117921880605, 0.0395549633638243, 0.8976431351970651, 0.1217571853040301, -0.4101718525580229, -0.0565396212886603, 0.1392008662240393, 0.0713996316316927]|1321066.0000000000000000|      2.00000000|[45, 0, 0, 3]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | iterate success | actual_k=0
       2|[1.0013564281574383, -0.0837679877592685, -0.2872379842122983, -0.139392350056974, 0.4334870758021475, 0.0282075389680574, 0.7989821741658912, 0.0667121913909317, 0.110940555654815, 0.0609648161836702, 2.8005511037414674, -0.0598361302696429, 0.6037071403295687, 0.1248444033277917, 2.4892661923718276, 0.0152841229630204, 14.417386692396919, 0.0527653730034782, 12.12540346416866, 0.2766722150590221, 0.1962211423919917, 0.1437632189046202, 0.2560147707794546, -0.1228710972996948, 1.3303792000843195, 0.160035343746972, 0.1456732730314106, 0.0601400928894919, -0.1019807028842173, -0.0236114022471628, 3.7846217523907137, 0.1121236384861776, 0.7802822667347011, 0.0838673945560136, 0.201027777596457, -0.0086342243388306, 0.4084784776019986, 0.1218850636376805, 1.0125841405489668, -0.2217525759421708, 0.1447678191017432, 0.1615467962527815, 2.239449903832338, -0.0599831446353415, 1.7692518163126787, 0.0578600297369783, 1.6266888661413077, 0.0456018445078094, 0.4905590770600044, -0.0316108620761183, 0.2915362140513751, 0.0249188368902604, 0.4299023409502455, 0.0467338592656509, 0.9011094365993002, -0.0330489375924472, 0.6458457956432652, 0.1255763195189546, 0.549117921880605, 0.0395549633638243, 0.8976431351970651, 0.1217571853040301, -0.4101718525580229, -0.0565396212886603, 0.1392008662240393, 0.0713996316316927]|1321066.0000000000000000|      1.00000000|[131, 0, 0, 9]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0013564281574383, -0.0837679877592685, -0.2872379842122983, -0.139392350056974, 0.4334870758021475, 0.0282075389680574, 0.7989821741658912, 0.0667121913909317, 0.110940555654815, 0.0609648161836702, 2.8005511037414674, -0.0598361302696429, 0.6037071403295687, 0.1248444033277917, 2.4892661923718276, 0.0152841229630204, 14.417386692396919, 0.0527653730034782, 12.12540346416866, 0.2766722150590221, 0.1962211423919917, 0.1437632189046202, 0.2560147707794546, -0.1228710972996948, 1.3303792000843195, 0.160035343746972, 0.1456732730314106, 0.0601400928894919, -0.1019807028842173, -0.0236114022471628, 3.7846217523907137, 0.1121236384861776, 0.7802822667347011, 0.0838673945560136, 0.201027777596457, -0.0086342243388306, 0.4084784776019986, 0.1218850636376805, 1.0125841405489668, -0.2217525759421708, 0.1447678191017432, 0.1615467962527815, 2.239449903832338, -0.0599831446353415, 1.7692518163126787, 0.0578600297369783, 1.6266888661413077, 0.0456018445078094, 0.4905590770600044, -0.0316108620761183, 0.2915362140513751, 0.0249188368902604, 0.4299023409502455, 0.0467338592656509, 0.9011094365993002, -0.0330489375924472, 0.6458457956432652, 0.1255763195189546, 0.549117921880605, 0.0395549633638243, 0.8976431351970651, 0.1217571853040301, -0.4101718525580229, -0.0565396212886603, 0.1392008662240393, 0.0713996316316927]|1321066.0000000000000000|      0.50000000|[217, 0, 0, 15]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0013564281574383, -0.0837679877592685, -0.2872379842122983, -0.139392350056974, 0.4334870758021475, 0.0282075389680574, 0.7989821741658912, 0.0667121913909317, 0.110940555654815, 0.0609648161836702, 2.8005511037414674, -0.0598361302696429, 0.6037071403295687, 0.1248444033277917, 2.4892661923718276, 0.0152841229630204, 14.417386692396919, 0.0527653730034782, 12.12540346416866, 0.2766722150590221, 0.1962211423919917, 0.1437632189046202, 0.2560147707794546, -0.1228710972996948, 1.3303792000843195, 0.160035343746972, 0.1456732730314106, 0.0601400928894919, -0.1019807028842173, -0.0236114022471628, 3.7846217523907137, 0.1121236384861776, 0.7802822667347011, 0.0838673945560136, 0.201027777596457, -0.0086342243388306, 0.4084784776019986, 0.1218850636376805, 1.0125841405489668, -0.2217525759421708, 0.1447678191017432, 0.1615467962527815, 2.239449903832338, -0.0599831446353415, 1.7692518163126787, 0.0578600297369783, 1.6266888661413077, 0.0456018445078094, 0.4905590770600044, -0.0316108620761183, 0.2915362140513751, 0.0249188368902604, 0.4299023409502455, 0.0467338592656509, 0.9011094365993002, -0.0330489375924472, 0.6458457956432652, 0.1255763195189546, 0.549117921880605, 0.0395549633638243, 0.8976431351970651, 0.1217571853040301, -0.4101718525580229, -0.0565396212886603, 0.1392008662240393, 0.0713996316316927]|1321066.0000000000000000|      0.25000000|[303, 0, 0, 21]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.0013564281574383, -0.0837679877592685, -0.2872379842122983, -0.139392350056974, 0.4334870758021475, 0.0282075389680574, 0.7989821741658912, 0.0667121913909317, 0.110940555654815, 0.0609648161836702, 2.8005511037414674, -0.0598361302696429, 0.6037071403295687, 0.1248444033277917, 2.4892661923718276, 0.0152841229630204, 14.417386692396919, 0.0527653730034782, 12.12540346416866, 0.2766722150590221, 0.1962211423919917, 0.1437632189046202, 0.2560147707794546, -0.1228710972996948, 1.3303792000843195, 0.160035343746972, 0.1456732730314106, 0.0601400928894919, -0.1019807028842173, -0.0236114022471628, 3.7846217523907137, 0.1121236384861776, 0.7802822667347011, 0.0838673945560136, 0.201027777596457, -0.0086342243388306, 0.4084784776019986, 0.1218850636376805, 1.0125841405489668, -0.2217525759421708, 0.1447678191017432, 0.1615467962527815, 2.239449903832338, -0.0599831446353415, 1.7692518163126787, 0.0578600297369783, 1.6266888661413077, 0.0456018445078094, 0.4905590770600044, -0.0316108620761183, 0.2915362140513751, 0.0249188368902604, 0.4299023409502455, 0.0467338592656509, 0.9011094365993002, -0.0330489375924472, 0.6458457956432652, 0.1255763195189546, 0.549117921880605, 0.0395549633638243, 0.8976431351970651, 0.1217571853040301, -0.4101718525580229, -0.0565396212886603, 0.1392008662240393, 0.0713996316316927]|1321066.0000000000000000|      0.12500000|[389, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0013564281574383, -0.0837679877592685, -0.2872379842122983, -0.139392350056974, 0.4334870758021475, 0.0282075389680574, 0.7989821741658912, 0.0667121913909317, 0.110940555654815, 0.0609648161836702, 2.8005511037414674, -0.0598361302696429, 0.6037071403295687, 0.1248444033277917, 2.4892661923718276, 0.0152841229630204, 14.417386692396919, 0.0527653730034782, 12.12540346416866, 0.2766722150590221, 0.1962211423919917, 0.1437632189046202, 0.2560147707794546, -0.1228710972996948, 1.3303792000843195, 0.160035343746972, 0.1456732730314106, 0.0601400928894919, -0.1019807028842173, -0.0236114022471628, 3.7846217523907137, 0.1121236384861776, 0.7802822667347011, 0.0838673945560136, 0.201027777596457, -0.0086342243388306, 0.4084784776019986, 0.1218850636376805, 1.0125841405489668, -0.2217525759421708, 0.1447678191017432, 0.1615467962527815, 2.239449903832338, -0.0599831446353415, 1.7692518163126787, 0.0578600297369783, 1.6266888661413077, 0.0456018445078094, 0.4905590770600044, -0.0316108620761183, 0.2915362140513751, 0.0249188368902604, 0.4299023409502455, 0.0467338592656509, 0.9011094365993002, -0.0330489375924472, 0.6458457956432652, 0.1255763195189546, 0.549117921880605, 0.0395549633638243, 0.8976431351970651, 0.1217571853040301, -0.4101718525580229, -0.0565396212886603, 0.1392008662240393, 0.0713996316316927]|1321066.0000000000000000|      0.06250000|[475, 0, 0, 33]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.9955307666172661, -0.083515732095406, -0.2899337363959194, -0.1315434694882916, 0.431198519782253, 0.0200914775918606, 0.8017683659635227, 0.0616909726603064, 0.098515281298527, 0.0603302842564353, 2.7995058540066693, -0.069529034211839, 0.6046814064892422, 0.11554561723048, 2.4789078774373667, 0.0274354987712003, 14.422181453992867, 0.0733594300522218, 12.117762022738097, 0.2843999278606073, 0.1985474302805124, 0.1541510732026768, 0.2451008113588775, -0.119240390362477, 1.3390217601853416, 0.1563273949866316, 0.1599008592990022, 0.0635785676047326, -0.0967173337957351, -0.030561641169353, 3.795117236450659, 0.1180752992039509, 0.7735256039947864, 0.0874552125674424, 0.2062330812679031, 0.0028307688320183, 0.404798883652485, 0.1262666267574409, 1.007168564983767, -0.2138890797385848, 0.1389309168955825, 0.1702704482141882, 2.241267301569026, -0.0649618810156538, 1.7764812295165555, 0.0573807005693471, 1.610285815985599, 0.0544278064595345, 0.4938341701303742, -0.0233244194587151, 0.3024891931958387, 0.0190500865354635, 0.4335819835725706, 0.0380891897010249, 0.8883021469819377, -0.0390640564085794, 0.6552691111608406, 0.1223745970800721, 0.5457614094581413, 0.0462519417151618, 0.8994999160473743, 0.1258205023923816, -0.402130151708357, -0.0676224151934795, 0.1363580883446346, 0.0719663486452029]|1101041.3750000000000000|      0.12500000|[505, 0, 0, 35]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[1.009598472792512, -0.0745251665189608, -0.2728296300898606, -0.1575109061121866, 0.4457090836489147, 0.0036582295372506, 0.8099416832869599, 0.0707351884511231, 0.0968489411790808, 0.0690708104364896, 2.797181806491184, -0.0548648212911846, 0.6127150347752942, 0.1160587279275927, 2.463800024103751, 0.0492759000782108, 14.429207400580468, 0.1106912340772454, 12.119341869973239, 0.2496990879886511, 0.200014461866053, 0.1254068682469394, 0.2573259150858311, -0.1038264061041324, 1.3398857927685903, 0.1551972529197888, 0.1524725369166607, 0.0623229226271079, -0.0980437168064287, -0.0010411247868792, 3.7867752717926852, 0.1259576463345339, 0.7864406333581375, 0.0851979257989291, 0.2279406926034622, -0.0213418976002378, 0.4061902796987253, 0.0889275376521206, 1.0015893655179418, -0.2310179026899936, 0.1460283999401837, 0.1847789209562178, 2.2554964587250432, -0.0722751412752745, 1.8011478860346277, 0.042396415101024, 1.6137047897341807, 0.072999899172329, 0.4692707610036579, -0.0267577556181808, 0.2820746942487027, 0.0197763457024733, 0.4395632101916074, 0.0466362768882645, 0.8972869940929369, -0.0640896994126646, 0.646983746113244, 0.1098402594184509, 0.5411096112355005, 0.044567428724958, 0.9048304865110439, 0.1278731769237613, -0.4106902927682491, -0.084182744587532, 0.1362818286372246, 0.0470955515762447]|930851.9375000000000000|      0.25000000|[535, 0, 0, 37]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[0.9660970437012533, -0.066426902249802, -0.2273544259714826, -0.1831606407423532, 0.3851164370247981, -0.0330633495517716, 0.8032651367630758, 0.0614481278834263, 0.099132822110933, 0.058748698379831, 2.8314155112760453, -0.1303675374915692, 0.5889257200072373, 0.1275907583331668, 2.461562027098934, 0.0445733280648571, 14.411742855192445, 0.1633920098418865, 12.193520215271073, 0.2764015803720495, 0.1505286071082002, 0.1124326110403844, 0.2486335062047351, -0.1347008905118706, 1.3779152265584138, 0.1597681409786416, 0.133526462906686, 0.0256659995512444, -0.0564449310476586, -0.0213649567036679, 3.8285050882366938, 0.1270115782237696, 0.8168291251771266, 0.1076914632910747, 0.2128657632341625, -0.0381381482961935, 0.3915746239604869, 0.095685151216678, 1.001419156397909, -0.2392227229569468, 0.1697964678717617, 0.1509536559906162, 2.278544543004555, -0.1212710036322382, 1.828185411041885, 0.0463151891864193, 1.5633131879934608, 0.0946608710851356, 0.4899967099493701, -0.0197361444461055, 0.2356405654028923, 0.0236146734118258, 0.4926350177684879, 0.0468357938782098, 0.9115819631742954, -0.0317171785280379, 0.6335758774377402, 0.1223856189527237, 0.5131689238159655, 0.04617967069527, 0.9030468185903928, 0.1354005191666853, -0.3522951775464545, -0.0890171578194352, 0.1663758382963546, 0.001750863834522]|737116.2500000000000000|      0.50000000|[579, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | iterate success | actual_k=0
      10|[0.9191308364555413, -0.038879619216745, -0.2261543740446759, -0.1640090339845554, 0.3495771628800488, -0.1072328715465955, 0.8621187207174118, 0.0640444051218796, 0.0408338381538283, 0.1231476113923518, 2.764482534979214, -0.1329170560238829, 0.5981759537285308, 0.1827754105797817, 2.5065194883864805, -0.098253584591938, 14.441081933666613, 0.3617770632896175, 12.31684507618401, 0.3139800301448804, 0.1032081334443436, 0.1025698265878687, 0.2786016401845303, -0.1304634828782565, 1.348752517059413, 0.1190349340493438, 0.1442110529584442, 0.0134877426914804, -0.0383234667064796, -0.1016030278173245, 3.8801782881842537, 0.1620631088411904, 0.8989647291503416, 0.1419637552086711, 0.2394762654915051, -0.0106421806462562, 0.4902055977131512, 0.0333203038245954, 0.9155115415427243, -0.2278483252371851, 0.1527720406305598, 0.2591393233690405, 2.2521322921011295, -0.1911717729233919, 1.8650787741959671, 0.1647760985405359, 1.7034587517697277, 0.078755294529488, 0.4757302563174378, -0.094047987528439, 0.1534241633133768, -0.0505903723722378, 0.3954252102801767, 0.0825401838122036, 0.8795875542342496, -0.0068310845363968, 0.5801012369572374, 0.0831978461822749, 0.5345357705586196, 0.048916596975536, 0.8617863329525877, 0.1124234729179767, -0.3617483736761262, -0.1209513882369708, 0.2218074574835179, 0.0194045127930913]|356994.6875000000000000|      1.00000000|[609, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
