k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[1.019293182737127, 0.018013709219967, 0.0119553078914263, 0.0229819389475778, 0.4302439551194659, 0.0216868534989068, 0.8016921015915452, 0.0199304714541765, 0.2220335792975996, 0.0239861904161846, 2.6927181404723233, 0.0229455402855724, 0.8064098979758261, 0.0189122983962022, 2.2680729025734006, 0.0228012222771195, 14.354220279753815, 0.0433032495449879, 12.15878818108777, 0.0370544495467423, 0.2749116789092337, 0.0204150959266672, 0.243019239302598, 0.0229150376235026, 1.1643986761870375, 0.0191137428956454, 0.1761804863819135, 0.0208943305630065, 0.1165321579559672, 0.019543617260793, 3.746992530724662, 0.0222743631116016, 0.8327983288558427, 0.0230047322369513, 0.16053477665995, 0.0209215032158912, 0.3864253652739064, 0.0207233674607776, 0.9210666984675355, 0.0207050404173411, 0.2595172860537726, 0.0181978260143805, 2.072566704581277, 0.0193040638398677, 1.9434251825370312, 0.0182899598213842, 1.4836350716911608, 0.0205992064738573, 0.4824270216361048, 0.0207511766892348, 0.4930122680710497, 0.0188346473827334, 0.3262214677146466, 0.019578410373606, 0.8408747909112309, 0.0196217973238676, 0.4598652297543512, 0.020487109420199, 0.4917096769536446, 0.0200769849893749, 0.9850167465966999, 0.0212091601828992, -0.0179418896858973, 0.0205063707934354, 0.2657392781860417, 0.0214123075026354]|2209000.8310636784881353|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[1.019293182737127, 0.018013709219967, 0.0119553078914263, 0.0229819389475778, 0.4302439551194659, 0.0216868534989068, 0.8016921015915452, 0.0199304714541765, 0.2220335792975996, 0.0239861904161846, 2.6927181404723233, 0.0229455402855724, 0.8064098979758261, 0.0189122983962022, 2.2680729025734006, 0.0228012222771195, 14.354220279753815, 0.0433032495449879, 12.15878818108777, 0.0370544495467423, 0.2749116789092337, 0.0204150959266672, 0.243019239302598, 0.0229150376235026, 1.1643986761870375, 0.0191137428956454, 0.1761804863819135, 0.0208943305630065, 0.1165321579559672, 0.019543617260793, 3.746992530724662, 0.0222743631116016, 0.8327983288558427, 0.0230047322369513, 0.16053477665995, 0.0209215032158912, 0.3864253652739064, 0.0207233674607776, 0.9210666984675355, 0.0207050404173411, 0.2595172860537726, 0.0181978260143805, 2.072566704581277, 0.0193040638398677, 1.9434251825370312, 0.0182899598213842, 1.4836350716911608, 0.0205992064738573, 0.4824270216361048, 0.0207511766892348, 0.4930122680710497, 0.0188346473827334, 0.3262214677146466, 0.019578410373606, 0.8408747909112309, 0.0196217973238676, 0.4598652297543512, 0.020487109420199, 0.4917096769536446, 0.0200769849893749, 0.9850167465966999, 0.0212091601828992, -0.0179418896858973, 0.0205063707934354, 0.2657392781860417, 0.0214123075026354]|2209000.8310636784881353|      0.03125000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       8|[1.0183311198120617, 0.0201932813416468, 0.0137129632889841, 0.0196106235338972, 0.4291454918727791, 0.0238839004246155, 0.7993385919894578, 0.0205389165369352, 0.223134471026908, 0.0219478980653406, 2.6907254238639666, 0.0250766909312049, 0.8062052560616957, 0.0195247051768506, 2.2673132671594423, 0.0226660920793331, 14.354771577603188, 0.0644394848937826, 12.160577852431656, 0.0561178105634862, 0.2754732506783987, 0.0193970780591749, 0.2429685388136712, 0.0244146414536891, 1.164917605077012, 0.0216527667547756, 0.1778196463314365, 0.019495211489772, 0.1152958891107858, 0.0194672240882031, 3.7481545302458437, 0.0284920407819334, 0.8344432709964321, 0.0232462600564963, 0.1596235786420398, 0.0192376208362415, 0.3853147254357453, 0.0176556586783677, 0.9194807807036883, 0.0228829712074914, 0.2586681152081132, 0.0179953802791145, 2.071285083473668, 0.0220606746318937, 1.943844975237374, 0.0187430966662096, 1.4827942526914746, 0.0208764297763026, 0.4816490068486495, 0.0212175195703967, 0.4905579841618672, 0.0185323646698122, 0.3262141334322364, 0.020421557678993, 0.8412289712788356, 0.0188150615268818, 0.4626071041026479, 0.0215102283160849, 0.4904507791004946, 0.0203407041264857, 0.984850876911692, 0.0218539246048595, -0.0190662715735337, 0.0217875107563108, 0.2644241519023359, 0.0209578547882969]|1810145.3420622861012816|      0.06250000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[1.0266156840734106, 0.0193762771640334, 0.0205528222555899, 0.0161541451393638, 0.4302375996027707, 0.0156040958058473, 0.8085054888760999, 0.020552677108591, 0.2166507072263712, 0.031548436872912, 2.6830505739933552, 0.0318374750211829, 0.7997922165168052, 0.0140473361973824, 2.2636811126135745, 0.0297084862977762, 14.348286555357024, 0.0823968685635616, 12.16499027048995, 0.0774521268742838, 0.2689597618290503, 0.014024790515034, 0.2404822244881896, 0.0328256287268507, 1.1664752185867369, 0.0307747218840717, 0.175989995702457, 0.024554662174482, 0.1292818142479716, 0.0226656778996078, 3.7445883426476407, 0.0353982582548945, 0.8397850315462162, 0.0264156870327161, 0.1698567119955776, 0.0130008919143311, 0.3825557855870611, 0.0229349095293982, 0.921975521073387, 0.0190266039545014, 0.255584555450493, 0.0277897487341298, 2.0625076169844245, 0.0271023611280341, 1.9468210343557018, 0.0149710723681595, 1.4818334339231654, 0.0344641091966442, 0.4873068955548879, 0.0253632167798121, 0.4925251226161219, 0.0104892312278257, 0.3239018937642469, 0.0421204738887395, 0.8394215628344506, 0.0222171572115256, 0.4690104035141058, 0.0204085695051016, 0.4878858865524172, 0.0131610962145041, 0.9776813644828825, 0.0350994280566981, -0.020270377078796, 0.0101958651693897, 0.2545455016175461, 0.0132882130579842]|1611017.7512571730185300|      0.12500000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
      10|[1.0266156840734106, 0.0193762771640334, 0.0205528222555899, 0.0161541451393638, 0.4302375996027707, 0.0156040958058473, 0.8085054888760999, 0.020552677108591, 0.2166507072263712, 0.031548436872912, 2.6830505739933552, 0.0318374750211829, 0.7997922165168052, 0.0140473361973824, 2.2636811126135745, 0.0297084862977762, 14.348286555357024, 0.0823968685635616, 12.16499027048995, 0.0774521268742838, 0.2689597618290503, 0.014024790515034, 0.2404822244881896, 0.0328256287268507, 1.1664752185867369, 0.0307747218840717, 0.175989995702457, 0.024554662174482, 0.1292818142479716, 0.0226656778996078, 3.7445883426476407, 0.0353982582548945, 0.8397850315462162, 0.0264156870327161, 0.1698567119955776, 0.0130008919143311, 0.3825557855870611, 0.0229349095293982, 0.921975521073387, 0.0190266039545014, 0.255584555450493, 0.0277897487341298, 2.0625076169844245, 0.0271023611280341, 1.9468210343557018, 0.0149710723681595, 1.4818334339231654, 0.0344641091966442, 0.4873068955548879, 0.0253632167798121, 0.4925251226161219, 0.0104892312278257, 0.3239018937642469, 0.0421204738887395, 0.8394215628344506, 0.0222171572115256, 0.4690104035141058, 0.0204085695051016, 0.4878858865524172, 0.0131610962145041, 0.9776813644828825, 0.0350994280566981, -0.020270377078796, 0.0101958651693897, 0.2545455016175461, 0.0132882130579842]|1611017.7512571730185300|      0.06250000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=16
      11|[1.0266156840734106, 0.0193762771640334, 0.0205528222555899, 0.0161541451393638, 0.4302375996027707, 0.0156040958058473, 0.8085054888760999, 0.020552677108591, 0.2166507072263712, 0.031548436872912, 2.6830505739933552, 0.0318374750211829, 0.7997922165168052, 0.0140473361973824, 2.2636811126135745, 0.0297084862977762, 14.348286555357024, 0.0823968685635616, 12.16499027048995, 0.0774521268742838, 0.2689597618290503, 0.014024790515034, 0.2404822244881896, 0.0328256287268507, 1.1664752185867369, 0.0307747218840717, 0.175989995702457, 0.024554662174482, 0.1292818142479716, 0.0226656778996078, 3.7445883426476407, 0.0353982582548945, 0.8397850315462162, 0.0264156870327161, 0.1698567119955776, 0.0130008919143311, 0.3825557855870611, 0.0229349095293982, 0.921975521073387, 0.0190266039545014, 0.255584555450493, 0.0277897487341298, 2.0625076169844245, 0.0271023611280341, 1.9468210343557018, 0.0149710723681595, 1.4818334339231654, 0.0344641091966442, 0.4873068955548879, 0.0253632167798121, 0.4925251226161219, 0.0104892312278257, 0.3239018937642469, 0.0421204738887395, 0.8394215628344506, 0.0222171572115256, 0.4690104035141058, 0.0204085695051016, 0.4878858865524172, 0.0131610962145041, 0.9776813644828825, 0.0350994280566981, -0.020270377078796, 0.0101958651693897, 0.2545455016175461, 0.0132882130579842]|1611017.7512571730185300|      0.03125000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
