k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       2|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      1.00000000|[62, 20, 1, 6]                                                             |  | trying quadratic partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      0.50000000|[99, 32, 2, 10]                                                            |  | trying quadratic partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      0.25000000|[135, 44, 3, 14]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      0.12500000|[172, 56, 4, 18]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      0.06250000|[209, 68, 5, 22]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[9.4331775280699, -0.5316546560311698, 0.3683971694358267, 0.297196968522551, -0.5444047810017881, -0.0198424939819155, 0.0477354705980603]|22874.5898437500000000|      0.12500000|[234, 76, 5, 24]                                                           |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       8|[9.4331775280699, -0.5316546560311698, 0.3683971694358267, 0.297196968522551, -0.5444047810017881, -0.0198424939819155, 0.0477354705980603]|22874.5898437500000000|      0.06250000|[270, 88, 5, 27]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[9.4331775280699, -0.5316546560311698, 0.3683971694358267, 0.297196968522551, -0.5444047810017881, -0.0198424939819155, 0.0477354705980603]|22874.5898437500000000|      0.03125000|[306, 100, 5, 30]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[9.431789567366428, -0.5304934330890199, 0.3677538082279075, 0.3010295681004311, -0.5445585130167184, -0.0205758139860086, 0.0167899781729073]|13912.8611370907110540|      0.06250000|[330, 108, 6, 33]                                                          |  | trying quadratic partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
