k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[100.08328758313475, 0.2068084832946, 0.3780642639963977, 0.0575828305085783, 100.01093347891582, -0.0586403913287258, 0.1181874362843409, 0.7912156016278606, 99.96665556899012, 0.050596384213234, 0.2798237626024354, 0.8743033300213376, 100.01983016696678, -0.00254352395112, 0.4533042272657243, 0.8265104874575282, 100.06065570332404, 0.1150906847485665, 0.4044710332427859, 0.791595057197513, 99.9054686859052, 0.0420420233221912, 0.4861260741130208, 0.850456743845326, 99.99537688580627, 0.1105339019356066, 0.4943473697382235, 0.7107800708375194, 100.02637181780246, 0.132608203037087, 0.5155992444047279, 0.6985155235752175, 99.97765304707272, 0.2008982058438911, 0.5131640865587749, 0.6227089986615216, 99.96028131630507, 0.1913890378097983, 0.4490881528639712, 0.5892345805819705, 99.9544372231447, 0.3076533206115498, 0.5645145340308798, 0.4855713979173833, 100.02832156335008, 0.3683094476719339, 0.5632665350484292, 0.5159680347460379, 100.03441992538207, 0.4034296458530312, 0.6306580129197693, 0.4605992880265153, 100.02266035296284, 0.394606556282677, 0.6585193206646819, 0.4228977950857902, 99.9739748249018, 0.3612094735236461, 0.6944652840376586, 0.3470078006690003, 100.02869699311142, 0.4795984300828599, 0.7132543865308579, 0.325716733024014, 100.0126555780601, 0.3619972065881261, 0.727116239141218, 0.3525382245360216, 99.92788260904521, 0.5259038654788583, 0.7503071402213087, 0.2192026728710859, 99.98696440416906, 0.4859013499342432, 0.8320270984829731, 0.0007974619800276, 100.00506785769646, 0.4895808327254557, 0.859502198357578, -0.0047732695784172, 299.9888917053034, 299.95425212575736, 299.97378438825916, 300.04448810631726, 299.9760076847898, 299.9870588710644, 300.06036193595753, 299.9697623622941, 299.94608214449215, 299.9934550139916, 299.9114316691733, 299.98142292670246, 300.01845652139406, 300.0216777049816, 299.91773124792235, 300.0367535821588, 300.0166781157342, 300.00201724225855, 300.013621915204]|1032.9620361328125000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[100.08328758313475, 0.2068084832946, 0.3780642639963977, 0.0575828305085783, 100.01093347891582, -0.0586403913287258, 0.1181874362843409, 0.7912156016278606, 99.96665556899012, 0.050596384213234, 0.2798237626024354, 0.8743033300213376, 100.01983016696678, -0.00254352395112, 0.4533042272657243, 0.8265104874575282, 100.06065570332404, 0.1150906847485665, 0.4044710332427859, 0.791595057197513, 99.9054686859052, 0.0420420233221912, 0.4861260741130208, 0.850456743845326, 99.99537688580627, 0.1105339019356066, 0.4943473697382235, 0.7107800708375194, 100.02637181780246, 0.132608203037087, 0.5155992444047279, 0.6985155235752175, 99.97765304707272, 0.2008982058438911, 0.5131640865587749, 0.6227089986615216, 99.96028131630507, 0.1913890378097983, 0.4490881528639712, 0.5892345805819705, 99.9544372231447, 0.3076533206115498, 0.5645145340308798, 0.4855713979173833, 100.02832156335008, 0.3683094476719339, 0.5632665350484292, 0.5159680347460379, 100.03441992538207, 0.4034296458530312, 0.6306580129197693, 0.4605992880265153, 100.02266035296284, 0.394606556282677, 0.6585193206646819, 0.4228977950857902, 99.9739748249018, 0.3612094735236461, 0.6944652840376586, 0.3470078006690003, 100.02869699311142, 0.4795984300828599, 0.7132543865308579, 0.325716733024014, 100.0126555780601, 0.3619972065881261, 0.727116239141218, 0.3525382245360216, 99.92788260904521, 0.5259038654788583, 0.7503071402213087, 0.2192026728710859, 99.98696440416906, 0.4859013499342432, 0.8320270984829731, 0.0007974619800276, 100.00506785769646, 0.4895808327254557, 0.859502198357578, -0.0047732695784172, 299.9888917053034, 299.95425212575736, 299.97378438825916, 300.04448810631726, 299.9760076847898, 299.9870588710644, 300.06036193595753, 299.9697623622941, 299.94608214449215, 299.9934550139916, 299.9114316691733, 299.98142292670246, 300.01845652139406, 300.0216777049816, 299.91773124792235, 300.0367535821588, 300.0166781157342, 300.00201724225855, 300.013621915204]|1032.9620361328125000|      0.50000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[100.08328758313475, 0.2068084832946, 0.3780642639963977, 0.0575828305085783, 100.01093347891582, -0.0586403913287258, 0.1181874362843409, 0.7912156016278606, 99.96665556899012, 0.050596384213234, 0.2798237626024354, 0.8743033300213376, 100.01983016696678, -0.00254352395112, 0.4533042272657243, 0.8265104874575282, 100.06065570332404, 0.1150906847485665, 0.4044710332427859, 0.791595057197513, 99.9054686859052, 0.0420420233221912, 0.4861260741130208, 0.850456743845326, 99.99537688580627, 0.1105339019356066, 0.4943473697382235, 0.7107800708375194, 100.02637181780246, 0.132608203037087, 0.5155992444047279, 0.6985155235752175, 99.97765304707272, 0.2008982058438911, 0.5131640865587749, 0.6227089986615216, 99.96028131630507, 0.1913890378097983, 0.4490881528639712, 0.5892345805819705, 99.9544372231447, 0.3076533206115498, 0.5645145340308798, 0.4855713979173833, 100.02832156335008, 0.3683094476719339, 0.5632665350484292, 0.5159680347460379, 100.03441992538207, 0.4034296458530312, 0.6306580129197693, 0.4605992880265153, 100.02266035296284, 0.394606556282677, 0.6585193206646819, 0.4228977950857902, 99.9739748249018, 0.3612094735236461, 0.6944652840376586, 0.3470078006690003, 100.02869699311142, 0.4795984300828599, 0.7132543865308579, 0.325716733024014, 100.0126555780601, 0.3619972065881261, 0.727116239141218, 0.3525382245360216, 99.92788260904521, 0.5259038654788583, 0.7503071402213087, 0.2192026728710859, 99.98696440416906, 0.4859013499342432, 0.8320270984829731, 0.0007974619800276, 100.00506785769646, 0.4895808327254557, 0.859502198357578, -0.0047732695784172, 299.9888917053034, 299.95425212575736, 299.97378438825916, 300.04448810631726, 299.9760076847898, 299.9870588710644, 300.06036193595753, 299.9697623622941, 299.94608214449215, 299.9934550139916, 299.9114316691733, 299.98142292670246, 300.01845652139406, 300.0216777049816, 299.91773124792235, 300.0367535821588, 300.0166781157342, 300.00201724225855, 300.013621915204]|1032.9620361328125000|      0.25000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[100.09851448680831, 0.2164788230326294, 0.3772039177630752, 0.0380119514903515, 100.02336701702676, 0.0249317661053745, 0.167100728319144, 0.8016788744979191, 99.98934749127935, 0.0394130472802611, 0.2638880446361572, 0.8331295512426942, 100.00297317861035, -0.001559774141851, 0.4547623542459515, 0.8426520689260262, 100.04255905443827, 0.1391665090929087, 0.3740446178743305, 0.8028673606779857, 99.89085158580002, 0.0485274349468999, 0.4725880794342557, 0.8806369791674518, 100.01143873607292, 0.1183495708325648, 0.5022838958862297, 0.6833439122808398, 100.06113170963569, 0.1222889924852766, 0.5049894385296404, 0.7304898856664532, 99.95442508957422, 0.1918835374277402, 0.52726498864802, 0.644881292653637, 99.9746753039068, 0.2240954303131292, 0.5016489267814969, 0.6088291291199763, 99.96149803113305, 0.2921406225155063, 0.5721300919540075, 0.5033206814945214, 100.0178700098974, 0.3963992187011279, 0.5817997797889597, 0.5034575847769519, 100.01949405820943, 0.4088433633201887, 0.6345529098107893, 0.4382213254091002, 100.0065114838806, 0.3720952586400193, 0.63246005652638, 0.4126690367911198, 99.97074763001775, 0.3888329157644255, 0.6869187884205461, 0.3653239844201986, 100.04043372208402, 0.4583548129914861, 0.6840067155879148, 0.310156177780815, 100.04230835248076, 0.4572820256935756, 0.7903010623591539, 0.3665292862798563, 99.91454508120316, 0.509213114345095, 0.7280453815530363, 0.2015715769394813, 99.97496963948039, 0.4939570795807369, 0.8574166656108274, 0.0431454291877199, 99.99339258524341, 0.5006920272031625, 0.8424979035704611, 0.0235835746270076, 300.003250863319, 299.9367498809296, 299.952967181243, 300.0586207167572, 299.9964971807112, 299.97460531276874, 300.0580994221569, 299.98652672004005, 299.9193440674967, 299.9741456449157, 299.86533661920043, 299.9778729306079, 300.00007084789115, 300.02472275493284, 299.8773483287717, 300.0178947209349, 300.03866750802064, 299.98792172834635, 300.05226597891]|505.6067199707031250|      0.50000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[100.09851448680831, 0.2164788230326294, 0.3772039177630752, 0.0380119514903515, 100.02336701702676, 0.0249317661053745, 0.167100728319144, 0.8016788744979191, 99.98934749127935, 0.0394130472802611, 0.2638880446361572, 0.8331295512426942, 100.00297317861035, -0.001559774141851, 0.4547623542459515, 0.8426520689260262, 100.04255905443827, 0.1391665090929087, 0.3740446178743305, 0.8028673606779857, 99.89085158580002, 0.0485274349468999, 0.4725880794342557, 0.8806369791674518, 100.01143873607292, 0.1183495708325648, 0.5022838958862297, 0.6833439122808398, 100.06113170963569, 0.1222889924852766, 0.5049894385296404, 0.7304898856664532, 99.95442508957422, 0.1918835374277402, 0.52726498864802, 0.644881292653637, 99.9746753039068, 0.2240954303131292, 0.5016489267814969, 0.6088291291199763, 99.96149803113305, 0.2921406225155063, 0.5721300919540075, 0.5033206814945214, 100.0178700098974, 0.3963992187011279, 0.5817997797889597, 0.5034575847769519, 100.01949405820943, 0.4088433633201887, 0.6345529098107893, 0.4382213254091002, 100.0065114838806, 0.3720952586400193, 0.63246005652638, 0.4126690367911198, 99.97074763001775, 0.3888329157644255, 0.6869187884205461, 0.3653239844201986, 100.04043372208402, 0.4583548129914861, 0.6840067155879148, 0.310156177780815, 100.04230835248076, 0.4572820256935756, 0.7903010623591539, 0.3665292862798563, 99.91454508120316, 0.509213114345095, 0.7280453815530363, 0.2015715769394813, 99.97496963948039, 0.4939570795807369, 0.8574166656108274, 0.0431454291877199, 99.99339258524341, 0.5006920272031625, 0.8424979035704611, 0.0235835746270076, 300.003250863319, 299.9367498809296, 299.952967181243, 300.0586207167572, 299.9964971807112, 299.97460531276874, 300.0580994221569, 299.98652672004005, 299.9193440674967, 299.9741456449157, 299.86533661920043, 299.9778729306079, 300.00007084789115, 300.02472275493284, 299.8773483287717, 300.0178947209349, 300.03866750802064, 299.98792172834635, 300.05226597891]|505.6067199707031250|      0.25000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[100.09851448680831, 0.2164788230326294, 0.3772039177630752, 0.0380119514903515, 100.02336701702676, 0.0249317661053745, 0.167100728319144, 0.8016788744979191, 99.98934749127935, 0.0394130472802611, 0.2638880446361572, 0.8331295512426942, 100.00297317861035, -0.001559774141851, 0.4547623542459515, 0.8426520689260262, 100.04255905443827, 0.1391665090929087, 0.3740446178743305, 0.8028673606779857, 99.89085158580002, 0.0485274349468999, 0.4725880794342557, 0.8806369791674518, 100.01143873607292, 0.1183495708325648, 0.5022838958862297, 0.6833439122808398, 100.06113170963569, 0.1222889924852766, 0.5049894385296404, 0.7304898856664532, 99.95442508957422, 0.1918835374277402, 0.52726498864802, 0.644881292653637, 99.9746753039068, 0.2240954303131292, 0.5016489267814969, 0.6088291291199763, 99.96149803113305, 0.2921406225155063, 0.5721300919540075, 0.5033206814945214, 100.0178700098974, 0.3963992187011279, 0.5817997797889597, 0.5034575847769519, 100.01949405820943, 0.4088433633201887, 0.6345529098107893, 0.4382213254091002, 100.0065114838806, 0.3720952586400193, 0.63246005652638, 0.4126690367911198, 99.97074763001775, 0.3888329157644255, 0.6869187884205461, 0.3653239844201986, 100.04043372208402, 0.4583548129914861, 0.6840067155879148, 0.310156177780815, 100.04230835248076, 0.4572820256935756, 0.7903010623591539, 0.3665292862798563, 99.91454508120316, 0.509213114345095, 0.7280453815530363, 0.2015715769394813, 99.97496963948039, 0.4939570795807369, 0.8574166656108274, 0.0431454291877199, 99.99339258524341, 0.5006920272031625, 0.8424979035704611, 0.0235835746270076, 300.003250863319, 299.9367498809296, 299.952967181243, 300.0586207167572, 299.9964971807112, 299.97460531276874, 300.0580994221569, 299.98652672004005, 299.9193440674967, 299.9741456449157, 299.86533661920043, 299.9778729306079, 300.00007084789115, 300.02472275493284, 299.8773483287717, 300.0178947209349, 300.03866750802064, 299.98792172834635, 300.05226597891]|505.6067199707031250|      0.12500000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[100.0878399973615, 0.2371251793555785, 0.3811746054405054, 0.0459635539816381, 100.00753550290614, 0.0654677625300597, 0.1749415222052994, 0.8237683271805686, 99.98826576697367, 0.027217357414541, 0.2453667973507657, 0.8174405495737029, 99.98892374119447, -0.0215254665691887, 0.4370872353042863, 0.8540266437583832, 100.0438075792572, 0.1239195415226011, 0.3532872003775149, 0.8053061907870385, 99.88136003234169, 0.0574782312093706, 0.4932208094938351, 0.8775866564775444, 100.01933745653943, 0.0953308132299984, 0.4715261225767317, 0.6911590679771947, 100.06621811944547, 0.1282919394785009, 0.5084045536176099, 0.7220168296884908, 99.95942193366396, 0.1969690301459809, 0.5170191008650101, 0.6297638574137421, 99.97194142459023, 0.2259032521137673, 0.5040642958102414, 0.5907158364100749, 99.95271880447208, 0.2739607989380562, 0.5856785994855886, 0.4672516191594709, 100.0257559337994, 0.383104228731464, 0.5755094681703957, 0.4917474442903991, 100.01207907268501, 0.3938703100516461, 0.635465815810316, 0.4348760615518686, 99.99616456678422, 0.3771382512754667, 0.634048867383311, 0.4106161047942452, 99.95663026742362, 0.4003438120572904, 0.6615412815298638, 0.365427518679636, 100.01167578272859, 0.46854480008251, 0.6912951387766394, 0.2989204409402639, 100.0434617606854, 0.4431320250769081, 0.7857054897069318, 0.3600134800118492, 99.91257791186268, 0.5113173163694454, 0.743899336015673, 0.1940533052792006, 99.97580419933823, 0.493059796440268, 0.8645893538431875, 0.0306706326120216, 99.98529461018754, 0.5110640887308512, 0.8518876885218261, 0.0232139009358813, 299.9986625942505, 299.9495046772621, 299.9536762641493, 300.05580056637035, 300.00110358973734, 299.9758396243696, 300.0530409520299, 299.98525918921416, 299.90879641068, 299.95619149788405, 299.866267754641, 299.9782755856364, 299.99770628205215, 300.0193480045111, 299.8823206647023, 300.0183027675549, 300.0534723574247, 300.00069049871456, 300.0587416295798]|439.1723327636718750|      0.25000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[100.0878399973615, 0.2371251793555785, 0.3811746054405054, 0.0459635539816381, 100.00753550290614, 0.0654677625300597, 0.1749415222052994, 0.8237683271805686, 99.98826576697367, 0.027217357414541, 0.2453667973507657, 0.8174405495737029, 99.98892374119447, -0.0215254665691887, 0.4370872353042863, 0.8540266437583832, 100.0438075792572, 0.1239195415226011, 0.3532872003775149, 0.8053061907870385, 99.88136003234169, 0.0574782312093706, 0.4932208094938351, 0.8775866564775444, 100.01933745653943, 0.0953308132299984, 0.4715261225767317, 0.6911590679771947, 100.06621811944547, 0.1282919394785009, 0.5084045536176099, 0.7220168296884908, 99.95942193366396, 0.1969690301459809, 0.5170191008650101, 0.6297638574137421, 99.97194142459023, 0.2259032521137673, 0.5040642958102414, 0.5907158364100749, 99.95271880447208, 0.2739607989380562, 0.5856785994855886, 0.4672516191594709, 100.0257559337994, 0.383104228731464, 0.5755094681703957, 0.4917474442903991, 100.01207907268501, 0.3938703100516461, 0.635465815810316, 0.4348760615518686, 99.99616456678422, 0.3771382512754667, 0.634048867383311, 0.4106161047942452, 99.95663026742362, 0.4003438120572904, 0.6615412815298638, 0.365427518679636, 100.01167578272859, 0.46854480008251, 0.6912951387766394, 0.2989204409402639, 100.0434617606854, 0.4431320250769081, 0.7857054897069318, 0.3600134800118492, 99.91257791186268, 0.5113173163694454, 0.743899336015673, 0.1940533052792006, 99.97580419933823, 0.493059796440268, 0.8645893538431875, 0.0306706326120216, 99.98529461018754, 0.5110640887308512, 0.8518876885218261, 0.0232139009358813, 299.9986625942505, 299.9495046772621, 299.9536762641493, 300.05580056637035, 300.00110358973734, 299.9758396243696, 300.0530409520299, 299.98525918921416, 299.90879641068, 299.95619149788405, 299.866267754641, 299.9782755856364, 299.99770628205215, 300.0193480045111, 299.8823206647023, 300.0183027675549, 300.0534723574247, 300.00069049871456, 300.0587416295798]|439.1723327636718750|      0.12500000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[100.08714437825179, 0.2635132346186599, 0.408149444967432, 0.0671816631329436, 100.02717464966395, 0.062580437292016, 0.1779372792206836, 0.824727634899651, 100.0016526426216, 0.0308067863186829, 0.2521144530139304, 0.8084144544224704, 99.983537403769, -0.020935848884841, 0.4297133397071187, 0.8607495519820141, 100.04357187993477, 0.1326808075794197, 0.3349392749740963, 0.8009522141196159, 99.8881237551589, 0.03112531285915, 0.4903942947458458, 0.8616414597650469, 100.0441206360743, 0.1099487349131554, 0.4859965832195332, 0.7062438423584922, 100.05562232418323, 0.1279819072424717, 0.511186637673625, 0.7181060512468525, 99.9634263201883, 0.1898958858195573, 0.5083155502352958, 0.6362171254905413, 99.96950477549537, 0.2299242892234618, 0.4930065035687916, 0.5824327026227027, 99.93747074346246, 0.2948774850059344, 0.5971088570440671, 0.4757870480788173, 100.00605999724054, 0.3491546402284597, 0.5450642722991834, 0.470014791037388, 100.0197352941554, 0.3642783134527023, 0.6442706631089529, 0.4202710178046778, 99.99899033573193, 0.3654433219281462, 0.6399267731281235, 0.4256376638106019, 99.94996373805495, 0.3894184044841844, 0.6578081296486001, 0.3812432168591791, 100.00419445201109, 0.4724622066481083, 0.6977393009254707, 0.2987727965582895, 100.02723392361234, 0.4453629201817882, 0.7674300399055869, 0.3379996209965792, 99.92200014945438, 0.5020761426848215, 0.7540200424256324, 0.1886872490498478, 99.9826785824394, 0.5016465000762012, 0.8597302939403588, 0.0338077490143577, 99.9659568581328, 0.4969508697644154, 0.8400203060196589, 0.0156930797056726, 299.98723623094435, 299.94585415798014, 299.95085762482756, 300.0471925333326, 299.99993461540856, 299.9771164189004, 300.03977814018936, 299.98279239486476, 299.9233948247555, 299.9614470938242, 299.8543184224751, 299.97572328349446, 300.01452646092105, 300.0116084592571, 299.87742648436364, 300.01836379608295, 300.063364095444, 299.99074418090834, 300.05971432679905]|371.3117675781250000|      0.25000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
