k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       6|[4.141039855742424, 0.0473316635904642, 0.1774806866711446, 0.0198598205430428, 1.6583323723499455, 0.0225093621252482, 1.1915959800381253, 0.0226795917792736, 0.2977584517986959, 0.018688549490191, 0.33066337627156, 0.020186797148418, 0.0799788016443635, 0.0188410664784288, 0.2539676180702559, 0.0204045579162854, 1.3981100773992645, 0.0212570738753159, 1.1720266256353502, 0.0211883073034994, 0.0899612737138, 0.0210631069919186, 0.1324306869722272, 0.0218336158849289, 0.3036416729168472, 0.0188250422898319, 0.102648052429398, 0.0208310360678164, 0.1177178224045139, 0.0180770125806184, 0.546036921604616, 0.0202576358191363, 0.0086059459269127, 0.0237556523198126, 0.0908924526874943, 0.0190401693671627, 0.1097566086946464, 0.0196828992824726, 0.0392179615558188, 0.0196967402536751, 0.0967474195901749, 0.0194767025830232, 0.2862984205285092, 0.0176824135535919, 0.4276654928912107, 0.0197505674696375, 0.1623059955970996, 0.0230534256817309, 0.0700302751667954, 0.0192901683838631, 0.3148643602372426, 0.0226435454454889, 0.1397283813851834, 0.0209777523500821, 0.2896339856235871, 0.0160040083983359, 0.0615056122268285, 0.0193553511034504, 0.1534909345581278, 0.0199158101837735, 0.1955017120637254, 0.0227635527981805, 0.1508833019568313, 0.0237147258396678, 0.3912198718770605, 0.0188710916298046]|175825.0880051403655671|      0.06250000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       7|[4.141039855742424, 0.0473316635904642, 0.1774806866711446, 0.0198598205430428, 1.6583323723499455, 0.0225093621252482, 1.1915959800381253, 0.0226795917792736, 0.2977584517986959, 0.018688549490191, 0.33066337627156, 0.020186797148418, 0.0799788016443635, 0.0188410664784288, 0.2539676180702559, 0.0204045579162854, 1.3981100773992645, 0.0212570738753159, 1.1720266256353502, 0.0211883073034994, 0.0899612737138, 0.0210631069919186, 0.1324306869722272, 0.0218336158849289, 0.3036416729168472, 0.0188250422898319, 0.102648052429398, 0.0208310360678164, 0.1177178224045139, 0.0180770125806184, 0.546036921604616, 0.0202576358191363, 0.0086059459269127, 0.0237556523198126, 0.0908924526874943, 0.0190401693671627, 0.1097566086946464, 0.0196828992824726, 0.0392179615558188, 0.0196967402536751, 0.0967474195901749, 0.0194767025830232, 0.2862984205285092, 0.0176824135535919, 0.4276654928912107, 0.0197505674696375, 0.1623059955970996, 0.0230534256817309, 0.0700302751667954, 0.0192901683838631, 0.3148643602372426, 0.0226435454454889, 0.1397283813851834, 0.0209777523500821, 0.2896339856235871, 0.0160040083983359, 0.0615056122268285, 0.0193553511034504, 0.1534909345581278, 0.0199158101837735, 0.1955017120637254, 0.0227635527981805, 0.1508833019568313, 0.0237147258396678, 0.3912198718770605, 0.0188710916298046]|175825.0880051403655671|      0.03125000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       8|[4.1415775909282475, 0.0647277567263787, 0.1782566542977283, 0.0216251262982796, 1.6570561063130484, 0.0352214132983788, 1.1924983994326126, 0.0297499789100934, 0.2963257705688947, 0.0159854769116159, 0.3267384942171548, 0.0204677260505672, 0.0800044727978745, 0.0207106211915609, 0.2522355192007046, 0.0183617346864252, 1.3982836075224763, 0.0312439982585192, 1.171450216524585, 0.0314571187156204, 0.0900968026268798, 0.0207139404403162, 0.1339661600374444, 0.0206930111868209, 0.304758253382918, 0.0226611280490594, 0.1043368150027836, 0.0204072301266241, 0.1185977992297386, 0.0181038622149912, 0.543263668706673, 0.0258491220882546, 0.0114194251494712, 0.0238502769980466, 0.0848207543302415, 0.0197415175476062, 0.1077749362162498, 0.0198547471666286, 0.0388258947605606, 0.0195831017342975, 0.0976437994764989, 0.0163420770620366, 0.2888430914711398, 0.0197819905657065, 0.423681120955409, 0.0202086165132475, 0.163031108863868, 0.0222818484476956, 0.0711994032516346, 0.0160609836150253, 0.3160185244460867, 0.024861931539395, 0.1392829847350846, 0.0214959457149677, 0.2909815250004676, 0.0149663310060992, 0.0597969348008874, 0.0181716908666771, 0.1533918403556005, 0.0205883881403077, 0.1969675931803522, 0.0212003974105217, 0.1500612026261363, 0.0242686840253366, 0.3953354512442887, 0.0228066419172104]|143607.3305451490450650|      0.06250000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=8
       9|[4.1415775909282475, 0.0647277567263787, 0.1782566542977283, 0.0216251262982796, 1.6570561063130484, 0.0352214132983788, 1.1924983994326126, 0.0297499789100934, 0.2963257705688947, 0.0159854769116159, 0.3267384942171548, 0.0204677260505672, 0.0800044727978745, 0.0207106211915609, 0.2522355192007046, 0.0183617346864252, 1.3982836075224763, 0.0312439982585192, 1.171450216524585, 0.0314571187156204, 0.0900968026268798, 0.0207139404403162, 0.1339661600374444, 0.0206930111868209, 0.304758253382918, 0.0226611280490594, 0.1043368150027836, 0.0204072301266241, 0.1185977992297386, 0.0181038622149912, 0.543263668706673, 0.0258491220882546, 0.0114194251494712, 0.0238502769980466, 0.0848207543302415, 0.0197415175476062, 0.1077749362162498, 0.0198547471666286, 0.0388258947605606, 0.0195831017342975, 0.0976437994764989, 0.0163420770620366, 0.2888430914711398, 0.0197819905657065, 0.423681120955409, 0.0202086165132475, 0.163031108863868, 0.0222818484476956, 0.0711994032516346, 0.0160609836150253, 0.3160185244460867, 0.024861931539395, 0.1392829847350846, 0.0214959457149677, 0.2909815250004676, 0.0149663310060992, 0.0597969348008874, 0.0181716908666771, 0.1533918403556005, 0.0205883881403077, 0.1969675931803522, 0.0212003974105217, 0.1500612026261363, 0.0242686840253366, 0.3953354512442887, 0.0228066419172104]|143607.3305451490450650|      0.03125000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate failure | actual_k=8
      10|[4.13849412151331, 0.086921699344077, 0.17600759562827, 0.0203148362507511, 1.6548504324714424, 0.0473775647964087, 1.1894535081904987, 0.036681275733268, 0.293188793656124, 0.0190238830040304, 0.3273348843971574, 0.0175939446409083, 0.0781395311981276, 0.0167697759971093, 0.2513318759474684, 0.0191311599625715, 1.3949317938127863, 0.0391005855559595, 1.1689250479383053, 0.0326704763620698, 0.08873082325554, 0.0197058209640491, 0.1312332650593953, 0.0231561615898703, 0.302952315854474, 0.0255263132472574, 0.106392665879674, 0.0205962602116152, 0.1176308433191488, 0.0190319404025131, 0.5418123160339174, 0.0266762332716856, 0.0116284339661391, 0.0216687417110568, 0.083649258361253, 0.0219499991634762, 0.108278283190233, 0.020772903283446, 0.0379262282936082, 0.0184267831047508, 0.0951296715096165, 0.0165635565589796, 0.2875174197119847, 0.0211913327456009, 0.4231020935098126, 0.0208256162392718, 0.1614754185563751, 0.0242843700491015, 0.0698304838462969, 0.0132185441813698, 0.316911545076088, 0.0255549241718708, 0.1365959726541822, 0.0221217143031216, 0.2910286544883726, 0.0177948431414617, 0.0617660520554301, 0.0157095029782824, 0.153428457695877, 0.0215725844612016, 0.1951973138484067, 0.0174051900909303, 0.1497905378056592, 0.0225916484595504, 0.3955811100037357, 0.0243273059082241]|125617.5502900047722505|      0.06250000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      11|[4.13849412151331, 0.086921699344077, 0.17600759562827, 0.0203148362507511, 1.6548504324714424, 0.0473775647964087, 1.1894535081904987, 0.036681275733268, 0.293188793656124, 0.0190238830040304, 0.3273348843971574, 0.0175939446409083, 0.0781395311981276, 0.0167697759971093, 0.2513318759474684, 0.0191311599625715, 1.3949317938127863, 0.0391005855559595, 1.1689250479383053, 0.0326704763620698, 0.08873082325554, 0.0197058209640491, 0.1312332650593953, 0.0231561615898703, 0.302952315854474, 0.0255263132472574, 0.106392665879674, 0.0205962602116152, 0.1176308433191488, 0.0190319404025131, 0.5418123160339174, 0.0266762332716856, 0.0116284339661391, 0.0216687417110568, 0.083649258361253, 0.0219499991634762, 0.108278283190233, 0.020772903283446, 0.0379262282936082, 0.0184267831047508, 0.0951296715096165, 0.0165635565589796, 0.2875174197119847, 0.0211913327456009, 0.4231020935098126, 0.0208256162392718, 0.1614754185563751, 0.0242843700491015, 0.0698304838462969, 0.0132185441813698, 0.316911545076088, 0.0255549241718708, 0.1365959726541822, 0.0221217143031216, 0.2910286544883726, 0.0177948431414617, 0.0617660520554301, 0.0157095029782824, 0.153428457695877, 0.0215725844612016, 0.1951973138484067, 0.0174051900909303, 0.1497905378056592, 0.0225916484595504, 0.3955811100037357, 0.0243273059082241]|125617.5502900047722505|      0.03125000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
