k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[84, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.9425993384640635, 0.0017098710428286, -0.064632091070625, -0.0364082830312077, 0.3265614883567106, -0.0280074862991699, 0.758450224864869, -0.0058740481693514, 0.1727868110796728, 0.0141665281894048, 2.7825719031603917, 0.0952692672485277, 0.6911966368707337, 0.0142808208875202, 2.1364262705067585, 0.0330832808156867, 14.357352386470735, 0.0356546016741619, 12.128848665430493, 0.1357739447592734, 0.3355327821159656, -0.0463861483388657, 0.1710287888016166, 0.075572206144837, 1.1310700207824003, 0.0972810079924231, 0.1783377001262297, 0.0891562261795587, 0.1826060847926598, -0.0274632010378937, 3.664421504388825, 0.0428403162264835, 0.7405429639392535, 0.0199986229491707, 0.0999911735941462, -0.0193883697734641, 0.3466440160573469, -0.0100303762428486, 0.8376808767779226, 0.0084181616303456, 0.2228104417740666, 0.0790047734234494, 2.159088909043346, 0.0827084927890711, 1.9924002925881727, 0.1270073161019883, 1.4837626768912502, 0.0339833670253832, 0.5809670077762816, -0.0274945307237244, 0.4850377375255865, 0.0962011987556934, 0.2776622803358947, 0.0242658819628987, 0.8043122457435921, 0.0350717658532267, 0.4867481507290311, 0.0215570236730394, 0.4144169829789515, 0.1133847455198268, 0.8963395750969751, 0.0496201548937999, -0.1242779688518401, 0.0282474841307452, 0.2618767930894597, -0.0338101727350155]|1926332.0000000000000000|      1.00000000|[112, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[1.032010568313574, -0.1046462133299085, -0.2205663313333563, -0.2122404380684133, 0.5631056198244402, -0.0881772764696077, 0.7752798625169889, -0.0241173293604211, 0.0992718265155133, 0.1340314860215749, 2.911528637884126, 0.0727060056364711, 0.6351618868100432, -0.037488386607932, 2.2184771459557844, 0.0698501288634366, 14.084847488959193, -0.1193732032539695, 12.135330142632307, 0.3202816545971813, 0.436734514591531, -0.1846829420506018, 0.1913366392657701, 0.002330701994457, 0.9895376784403876, -0.027587936606161, 0.1633282253870725, 0.2624117188464587, -0.0465577734170308, -0.067557017602247, 3.903858735684124, 0.112436661099681, 0.7013876240038548, -0.0286034230120236, 0.3151204431093013, 0.0932707480457455, 0.2442823301853064, 0.1153391035742626, 0.8565900791372898, 0.0504676973562086, 0.2398167200446818, -0.0852049407190472, 2.5515462489631577, 0.0135984976123461, 2.1351666450011373, 0.0766455683901008, 1.5962475782250236, -0.0059689340886708, 0.5896282906330738, 0.1156875025806361, 0.5588359218531456, 0.1004562305906858, 0.4657897078452676, -0.0528057217417336, 0.7455382544036515, -0.0084142625715264, 0.4727792461630286, -0.1573264951509902, 0.3975184252320805, 0.2210355705606415, 0.8628747126242614, 0.1156969529046602, -0.1262779067402204, 0.0752285674406234, 0.3946930074324781, 0.0569495522929811]|362434.7500000000000000|      2.00000000|[141, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[1.032010568313574, -0.1046462133299085, -0.2205663313333563, -0.2122404380684133, 0.5631056198244402, -0.0881772764696077, 0.7752798625169889, -0.0241173293604211, 0.0992718265155133, 0.1340314860215749, 2.911528637884126, 0.0727060056364711, 0.6351618868100432, -0.037488386607932, 2.2184771459557844, 0.0698501288634366, 14.084847488959193, -0.1193732032539695, 12.135330142632307, 0.3202816545971813, 0.436734514591531, -0.1846829420506018, 0.1913366392657701, 0.002330701994457, 0.9895376784403876, -0.027587936606161, 0.1633282253870725, 0.2624117188464587, -0.0465577734170308, -0.067557017602247, 3.903858735684124, 0.112436661099681, 0.7013876240038548, -0.0286034230120236, 0.3151204431093013, 0.0932707480457455, 0.2442823301853064, 0.1153391035742626, 0.8565900791372898, 0.0504676973562086, 0.2398167200446818, -0.0852049407190472, 2.5515462489631577, 0.0135984976123461, 2.1351666450011373, 0.0766455683901008, 1.5962475782250236, -0.0059689340886708, 0.5896282906330738, 0.1156875025806361, 0.5588359218531456, 0.1004562305906858, 0.4657897078452676, -0.0528057217417336, 0.7455382544036515, -0.0084142625715264, 0.4727792461630286, -0.1573264951509902, 0.3975184252320805, 0.2210355705606415, 0.8628747126242614, 0.1156969529046602, -0.1262779067402204, 0.0752285674406234, 0.3946930074324781, 0.0569495522929811]|362434.7500000000000000|      1.00000000|[221, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.032010568313574, -0.1046462133299085, -0.2205663313333563, -0.2122404380684133, 0.5631056198244402, -0.0881772764696077, 0.7752798625169889, -0.0241173293604211, 0.0992718265155133, 0.1340314860215749, 2.911528637884126, 0.0727060056364711, 0.6351618868100432, -0.037488386607932, 2.2184771459557844, 0.0698501288634366, 14.084847488959193, -0.1193732032539695, 12.135330142632307, 0.3202816545971813, 0.436734514591531, -0.1846829420506018, 0.1913366392657701, 0.002330701994457, 0.9895376784403876, -0.027587936606161, 0.1633282253870725, 0.2624117188464587, -0.0465577734170308, -0.067557017602247, 3.903858735684124, 0.112436661099681, 0.7013876240038548, -0.0286034230120236, 0.3151204431093013, 0.0932707480457455, 0.2442823301853064, 0.1153391035742626, 0.8565900791372898, 0.0504676973562086, 0.2398167200446818, -0.0852049407190472, 2.5515462489631577, 0.0135984976123461, 2.1351666450011373, 0.0766455683901008, 1.5962475782250236, -0.0059689340886708, 0.5896282906330738, 0.1156875025806361, 0.5588359218531456, 0.1004562305906858, 0.4657897078452676, -0.0528057217417336, 0.7455382544036515, -0.0084142625715264, 0.4727792461630286, -0.1573264951509902, 0.3975184252320805, 0.2210355705606415, 0.8628747126242614, 0.1156969529046602, -0.1262779067402204, 0.0752285674406234, 0.3946930074324781, 0.0569495522929811]|362434.7500000000000000|      0.50000000|[303, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.032010568313574, -0.1046462133299085, -0.2205663313333563, -0.2122404380684133, 0.5631056198244402, -0.0881772764696077, 0.7752798625169889, -0.0241173293604211, 0.0992718265155133, 0.1340314860215749, 2.911528637884126, 0.0727060056364711, 0.6351618868100432, -0.037488386607932, 2.2184771459557844, 0.0698501288634366, 14.084847488959193, -0.1193732032539695, 12.135330142632307, 0.3202816545971813, 0.436734514591531, -0.1846829420506018, 0.1913366392657701, 0.002330701994457, 0.9895376784403876, -0.027587936606161, 0.1633282253870725, 0.2624117188464587, -0.0465577734170308, -0.067557017602247, 3.903858735684124, 0.112436661099681, 0.7013876240038548, -0.0286034230120236, 0.3151204431093013, 0.0932707480457455, 0.2442823301853064, 0.1153391035742626, 0.8565900791372898, 0.0504676973562086, 0.2398167200446818, -0.0852049407190472, 2.5515462489631577, 0.0135984976123461, 2.1351666450011373, 0.0766455683901008, 1.5962475782250236, -0.0059689340886708, 0.5896282906330738, 0.1156875025806361, 0.5588359218531456, 0.1004562305906858, 0.4657897078452676, -0.0528057217417336, 0.7455382544036515, -0.0084142625715264, 0.4727792461630286, -0.1573264951509902, 0.3975184252320805, 0.2210355705606415, 0.8628747126242614, 0.1156969529046602, -0.1262779067402204, 0.0752285674406234, 0.3946930074324781, 0.0569495522929811]|362434.7500000000000000|      0.25000000|[383, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.032010568313574, -0.1046462133299085, -0.2205663313333563, -0.2122404380684133, 0.5631056198244402, -0.0881772764696077, 0.7752798625169889, -0.0241173293604211, 0.0992718265155133, 0.1340314860215749, 2.911528637884126, 0.0727060056364711, 0.6351618868100432, -0.037488386607932, 2.2184771459557844, 0.0698501288634366, 14.084847488959193, -0.1193732032539695, 12.135330142632307, 0.3202816545971813, 0.436734514591531, -0.1846829420506018, 0.1913366392657701, 0.002330701994457, 0.9895376784403876, -0.027587936606161, 0.1633282253870725, 0.2624117188464587, -0.0465577734170308, -0.067557017602247, 3.903858735684124, 0.112436661099681, 0.7013876240038548, -0.0286034230120236, 0.3151204431093013, 0.0932707480457455, 0.2442823301853064, 0.1153391035742626, 0.8565900791372898, 0.0504676973562086, 0.2398167200446818, -0.0852049407190472, 2.5515462489631577, 0.0135984976123461, 2.1351666450011373, 0.0766455683901008, 1.5962475782250236, -0.0059689340886708, 0.5896282906330738, 0.1156875025806361, 0.5588359218531456, 0.1004562305906858, 0.4657897078452676, -0.0528057217417336, 0.7455382544036515, -0.0084142625715264, 0.4727792461630286, -0.1573264951509902, 0.3975184252320805, 0.2210355705606415, 0.8628747126242614, 0.1156969529046602, -0.1262779067402204, 0.0752285674406234, 0.3946930074324781, 0.0569495522929811]|362434.7500000000000000|      0.12500000|[464, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.032010568313574, -0.1046462133299085, -0.2205663313333563, -0.2122404380684133, 0.5631056198244402, -0.0881772764696077, 0.7752798625169889, -0.0241173293604211, 0.0992718265155133, 0.1340314860215749, 2.911528637884126, 0.0727060056364711, 0.6351618868100432, -0.037488386607932, 2.2184771459557844, 0.0698501288634366, 14.084847488959193, -0.1193732032539695, 12.135330142632307, 0.3202816545971813, 0.436734514591531, -0.1846829420506018, 0.1913366392657701, 0.002330701994457, 0.9895376784403876, -0.027587936606161, 0.1633282253870725, 0.2624117188464587, -0.0465577734170308, -0.067557017602247, 3.903858735684124, 0.112436661099681, 0.7013876240038548, -0.0286034230120236, 0.3151204431093013, 0.0932707480457455, 0.2442823301853064, 0.1153391035742626, 0.8565900791372898, 0.0504676973562086, 0.2398167200446818, -0.0852049407190472, 2.5515462489631577, 0.0135984976123461, 2.1351666450011373, 0.0766455683901008, 1.5962475782250236, -0.0059689340886708, 0.5896282906330738, 0.1156875025806361, 0.5588359218531456, 0.1004562305906858, 0.4657897078452676, -0.0528057217417336, 0.7455382544036515, -0.0084142625715264, 0.4727792461630286, -0.1573264951509902, 0.3975184252320805, 0.2210355705606415, 0.8628747126242614, 0.1156969529046602, -0.1262779067402204, 0.0752285674406234, 0.3946930074324781, 0.0569495522929811]|362434.7500000000000000|      0.06250000|[545, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.032010568313574, -0.1046462133299085, -0.2205663313333563, -0.2122404380684133, 0.5631056198244402, -0.0881772764696077, 0.7752798625169889, -0.0241173293604211, 0.0992718265155133, 0.1340314860215749, 2.911528637884126, 0.0727060056364711, 0.6351618868100432, -0.037488386607932, 2.2184771459557844, 0.0698501288634366, 14.084847488959193, -0.1193732032539695, 12.135330142632307, 0.3202816545971813, 0.436734514591531, -0.1846829420506018, 0.1913366392657701, 0.002330701994457, 0.9895376784403876, -0.027587936606161, 0.1633282253870725, 0.2624117188464587, -0.0465577734170308, -0.067557017602247, 3.903858735684124, 0.112436661099681, 0.7013876240038548, -0.0286034230120236, 0.3151204431093013, 0.0932707480457455, 0.2442823301853064, 0.1153391035742626, 0.8565900791372898, 0.0504676973562086, 0.2398167200446818, -0.0852049407190472, 2.5515462489631577, 0.0135984976123461, 2.1351666450011373, 0.0766455683901008, 1.5962475782250236, -0.0059689340886708, 0.5896282906330738, 0.1156875025806361, 0.5588359218531456, 0.1004562305906858, 0.4657897078452676, -0.0528057217417336, 0.7455382544036515, -0.0084142625715264, 0.4727792461630286, -0.1573264951509902, 0.3975184252320805, 0.2210355705606415, 0.8628747126242614, 0.1156969529046602, -0.1262779067402204, 0.0752285674406234, 0.3946930074324781, 0.0569495522929811]|362434.7500000000000000|      0.03125000|[626, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.032010568313574, -0.1046462133299085, -0.2205663313333563, -0.2122404380684133, 0.5631056198244402, -0.0881772764696077, 0.7752798625169889, -0.0241173293604211, 0.0992718265155133, 0.1340314860215749, 2.911528637884126, 0.0727060056364711, 0.6351618868100432, -0.037488386607932, 2.2184771459557844, 0.0698501288634366, 14.084847488959193, -0.1193732032539695, 12.135330142632307, 0.3202816545971813, 0.436734514591531, -0.1846829420506018, 0.1913366392657701, 0.002330701994457, 0.9895376784403876, -0.027587936606161, 0.1633282253870725, 0.2624117188464587, -0.0465577734170308, -0.067557017602247, 3.903858735684124, 0.112436661099681, 0.7013876240038548, -0.0286034230120236, 0.3151204431093013, 0.0932707480457455, 0.2442823301853064, 0.1153391035742626, 0.8565900791372898, 0.0504676973562086, 0.2398167200446818, -0.0852049407190472, 2.5515462489631577, 0.0135984976123461, 2.1351666450011373, 0.0766455683901008, 1.5962475782250236, -0.0059689340886708, 0.5896282906330738, 0.1156875025806361, 0.5588359218531456, 0.1004562305906858, 0.4657897078452676, -0.0528057217417336, 0.7455382544036515, -0.0084142625715264, 0.4727792461630286, -0.1573264951509902, 0.3975184252320805, 0.2210355705606415, 0.8628747126242614, 0.1156969529046602, -0.1262779067402204, 0.0752285674406234, 0.3946930074324781, 0.0569495522929811]|362434.7500000000000000|      0.01562500|[706, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
