k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 400000.0, 25000.0]                                                        |4515242701191391.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0136630639287372, 399999.8365029029, 25000.020202667838]                     |1158136589189120.0000000000000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.0136630639287372, 399999.8365029029, 25000.020202667838]                     |1158136589189120.0000000000000000|      1.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0471379221890924, 399999.97455193585, 25000.236470129283]                    |2355857457152.0000000000000000|      2.00000000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.0471379221890924, 399999.97455193585, 25000.236470129283]                    |2355857457152.0000000000000000|      1.00000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.0471379221890924, 399999.97455193585, 25000.236470129283]                    |2355857457152.0000000000000000|      0.50000000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.0471379221890924, 399999.97455193585, 25000.236470129283]                    |2355857457152.0000000000000000|      0.25000000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.0471379221890924, 399999.97455193585, 25000.236470129283]                    |2355857457152.0000000000000000|      0.12500000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.0471379221890924, 399999.97455193585, 25000.236470129283]                    |2355857457152.0000000000000000|      0.06250000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.0139103674558727, 399999.9716865949, 25000.22338784536]                     |269564854272.0000000000000000|      0.12500000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[-0.0139103674558727, 399999.9716865949, 25000.22338784536]                     |269564854272.0000000000000000|      0.06250000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-0.0139103674558727, 399999.9716865949, 25000.22338784536]                     |269564854272.0000000000000000|      0.03125000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.0139103674558727, 399999.9716865949, 25000.22338784536]                     |269564854272.0000000000000000|      0.01562500|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.0004657504826671, 399999.96372602833, 25000.223498657153]                   |5709157888.0000000000000000|      0.03125000|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[-0.0004657504826671, 399999.96372602833, 25000.223498657153]                   |5709157888.0000000000000000|      0.01562500|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-0.0004657504826671, 399999.96372602833, 25000.223498657153]                   |5709157888.0000000000000000|      0.00781250|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
