k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[9, 0, 0, 3]                                                               |  | trying linear partial model with 5 points | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[17, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0655220405926396, 2.0081388368568773, 1.103420730329061, 0.8418154378103773, 0.9755765721556726, 1.1477359621981307]|  0.6642319560050964|      0.50000000|[25, 0, 0, 9]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       4|[1.0655220405926396, 2.0081388368568773, 1.103420730329061, 0.8418154378103773, 0.9755765721556726, 1.1477359621981307]|  0.6642319560050964|      0.25000000|[33, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.1008371613286858, 1.937722744566696, 1.0989567787517116, 0.9787286868170082, 1.1265704228506284, 1.0263683032891284]|  0.5756393074989319|      0.50000000|[39, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[1.1008371613286858, 1.937722744566696, 1.0989567787517116, 0.9787286868170082, 1.1265704228506284, 1.0263683032891284]|  0.5756393074989319|      0.25000000|[47, 0, 0, 17]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.1528085200520746, 1.9820510994512437, 1.2871478484292889, 0.8468725997107647, 1.1797738515260834, 1.0732880602097492]|  0.4367547035217285|      0.50000000|[53, 0, 0, 19]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[1.1528085200520746, 1.9820510994512437, 1.2871478484292889, 0.8468725997107647, 1.1797738515260834, 1.0732880602097492]|  0.4367547035217285|      0.25000000|[61, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.1528085200520746, 1.9820510994512437, 1.2871478484292889, 0.8468725997107647, 1.1797738515260834, 1.0732880602097492]|  0.4367547035217285|      0.12500000|[69, 0, 0, 25]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.1946831504362834, 1.8923045327271413, 1.2611848030452302, 0.8759279484110473, 1.2452044372219357, 1.077485027354025]|  0.3463017940521240|      0.25000000|[75, 0, 0, 27]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[1.2137837291054303, 1.899886204472842, 1.2022622069711233, 0.9126522884556172, 1.394105925614695, 1.2647962214205932]|  0.3107088506221771|      0.50000000|[81, 0, 0, 29]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[1.2137837291054303, 1.899886204472842, 1.2022622069711233, 0.9126522884556172, 1.394105925614695, 1.2647962214205932]|  0.3107088506221771|      0.25000000|[89, 0, 0, 32]                                                             |  | trying linear partial model with 5 points | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.2137837291054303, 1.899886204472842, 1.2022622069711233, 0.9126522884556172, 1.394105925614695, 1.2647962214205932]|  0.3107088506221771|      0.12500000|[97, 0, 0, 35]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.2137837291054303, 1.899886204472842, 1.2022622069711233, 0.9126522884556172, 1.394105925614695, 1.2647962214205932]|  0.3107088506221771|      0.06250000|[105, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[1.2091026489410128, 1.8722351467777565, 1.2021392272141112, 0.8728582849191617, 1.4136333439366064, 1.2308130110213629]|  0.3064101934432983|      0.12500000|[111, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      16|[1.2829739565421119, 1.9252010007339486, 1.1978903113602173, 0.8122921724320097, 1.457082818713386, 1.2731034839659554]|  0.3007707595825195|      0.25000000|[119, 0, 0, 43]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
      17|[1.2829739565421119, 1.9252010007339486, 1.1978903113602173, 0.8122921724320097, 1.457082818713386, 1.2731034839659554]|  0.3007707595825195|      0.12500000|[127, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[1.2829739565421119, 1.9252010007339486, 1.1978903113602173, 0.8122921724320097, 1.457082818713386, 1.2731034839659554]|  0.3007707595825195|      0.06250000|[135, 0, 0, 49]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
