k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|1687370.1489277461078018|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9326437556939877, 1.1673265022848012, -1.2792971333360235, 0.8040099794285349, -0.8764361995495527, 1.287206364266963, -1.240905414716707, 0.640534102152822, -0.8244121367880948, 1.139950638217581, -1.2883720490505803, 0.6630987334527211, -0.7666944594426947, 1.101874874731937, -1.0606526511076562, 0.8099836985145379, -0.7352424997965714, 1.257761987176721, -1.1971353557254767, 0.7072934462654792, -0.6971123075068968, 1.1480306191695895, -1.1888073237145218, 0.6366165868935507, -0.9559975157044535, 1.196367987069796, -1.284452242074352, 0.6227144677648853, -0.8678761551094263, 1.1235550017776463, -1.1462023688762681, 0.7124251811686237, -0.7490103597915515, 1.002467281993357, -1.0803550045198702, 0.7309768214121338, -0.8420791905253744, 1.093818188757152, -1.1448328879446075, 0.6829703774321774, -0.7915633086724851, 0.9871257210775659, -1.221195719759853, 0.7007621813856035, -0.9173425106328417, 1.0955771143762623, -1.0829090774259382, 0.7156549867125404, -0.8513591370747222, 1.076690793058844, -1.1491783068759762, 0.6020794050040336, -0.7588577615925629, 1.0703739710025242, -1.2817850117045317, 0.7855441162987611, -0.8201172063562541, 1.0777817493084632, -1.2019956411763495, 0.6115279804751804, -0.7915523062727564, 1.0957835635669495, -1.1404733334228407, 0.6514386182165024, -0.9169117075108396, 1.0378401581154617, -1.197529154647242, 0.712269539445856, -0.8154471533076774, 1.1662221669049448, -1.1232076256814816, 0.6661993007523005, -0.7319810318033647, 1.0399912908199846, -1.0942989030796726, 0.8126604656019207, -0.8427997236881117, 1.1452663864813246, -1.1474004399121285, 0.6328308727322045, -0.7560495156808583, 1.2143592984934672, -1.1294168934548923, 0.779560703057676, -0.7742547810211335, 1.019619572840118, -1.3487867616235796, 0.7621809429419797, -0.8388733498560847, 1.0148613209818484, -1.1519147725366152, 0.7656989604878034, -0.7735787851510725, 1.0456636225752904, -1.1670765929058693, 0.6566383259583993, -0.7803627043107684, 1.021934251981333, -1.2737516571055971, 0.6210465095392922]|1433016.0000000000000000|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[-0.7632923518232467, 1.13376285964112, -1.254691462824369, 0.4431984432660352, -1.1893152220896055, 0.8148747546183229, -1.4927997696204371, 0.7203126843464343, -0.7403021726216336, 0.9576393340052709, -1.3749112481019856, 0.5741558427840648, -0.5548544107655922, 0.8759778882917457, -1.1080065410643005, 0.5538830137308746, -0.6195137023051851, 1.2432712396641763, -1.1864547682920086, 0.2699513826217061, -0.3774111547033745, 1.0811035893595813, -0.8587979721725016, 0.4280976476641051, -0.8120996387937891, 0.951008282069336, -1.3224427771204, 0.6112944637228555, -0.679905337410316, 0.7036405220031312, -1.0433625129224158, 0.6044001160525913, -0.7818709662400438, 0.6831100740898892, -1.2987834466672918, 0.5141859392813252, -0.6632850662670702, 1.257140490290017, -1.0712680516333837, 0.6186996895800493, -0.9878823148884968, 0.9906868056586802, -0.9656916138136815, 0.738575844623322, -1.1086519516019568, 1.0591912158554835, -1.0346836256201868, 0.5135596053746456, -0.9288510593390209, 0.8967653808387885, -1.0814201144235192, 0.4704033119679946, -0.596604231399819, 0.8884110719589173, -1.1450290541445782, 0.559529289432066, -0.9585308690674048, 1.002068379114097, -1.169078663066988, 0.2235264919497532, -0.840736074149102, 0.8815176229168574, -0.8919234029581675, 0.3503075151618396, -0.8555265832035952, 0.7892427502023357, -1.2178982687590512, 0.5567417227193141, -0.598236990419661, 0.9876180085357504, -1.2170218330474722, 0.6719101601309849, -0.4662690139809389, 1.0092124362234614, -1.0314165032390077, 0.7556793535139699, -0.9849438844572682, 1.3250817683750142, -1.2810807937581736, 0.1013263811557459, -0.7297482592670618, 0.9947207382125738, -1.1893419444297726, 0.5982821784175554, -0.8632474443887574, 0.7309297207787984, -1.5181752634756678, 0.6938078571064354, -0.6617160336053086, 1.1998908475389396, -1.0105912105683343, 0.3113566980215342, -0.69332614318831, 0.8393576173434452, -1.4146563261807394, 0.4105962381411281, -0.7540899417412874, 1.0346663253186619, -1.029526638871813, 0.3270461455463891]|1078784.0000000000000000|      4.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[-0.7632923518232467, 1.13376285964112, -1.254691462824369, 0.4431984432660352, -1.1893152220896055, 0.8148747546183229, -1.4927997696204371, 0.7203126843464343, -0.7403021726216336, 0.9576393340052709, -1.3749112481019856, 0.5741558427840648, -0.5548544107655922, 0.8759778882917457, -1.1080065410643005, 0.5538830137308746, -0.6195137023051851, 1.2432712396641763, -1.1864547682920086, 0.2699513826217061, -0.3774111547033745, 1.0811035893595813, -0.8587979721725016, 0.4280976476641051, -0.8120996387937891, 0.951008282069336, -1.3224427771204, 0.6112944637228555, -0.679905337410316, 0.7036405220031312, -1.0433625129224158, 0.6044001160525913, -0.7818709662400438, 0.6831100740898892, -1.2987834466672918, 0.5141859392813252, -0.6632850662670702, 1.257140490290017, -1.0712680516333837, 0.6186996895800493, -0.9878823148884968, 0.9906868056586802, -0.9656916138136815, 0.738575844623322, -1.1086519516019568, 1.0591912158554835, -1.0346836256201868, 0.5135596053746456, -0.9288510593390209, 0.8967653808387885, -1.0814201144235192, 0.4704033119679946, -0.596604231399819, 0.8884110719589173, -1.1450290541445782, 0.559529289432066, -0.9585308690674048, 1.002068379114097, -1.169078663066988, 0.2235264919497532, -0.840736074149102, 0.8815176229168574, -0.8919234029581675, 0.3503075151618396, -0.8555265832035952, 0.7892427502023357, -1.2178982687590512, 0.5567417227193141, -0.598236990419661, 0.9876180085357504, -1.2170218330474722, 0.6719101601309849, -0.4662690139809389, 1.0092124362234614, -1.0314165032390077, 0.7556793535139699, -0.9849438844572682, 1.3250817683750142, -1.2810807937581736, 0.1013263811557459, -0.7297482592670618, 0.9947207382125738, -1.1893419444297726, 0.5982821784175554, -0.8632474443887574, 0.7309297207787984, -1.5181752634756678, 0.6938078571064354, -0.6617160336053086, 1.1998908475389396, -1.0105912105683343, 0.3113566980215342, -0.69332614318831, 0.8393576173434452, -1.4146563261807394, 0.4105962381411281, -0.7540899417412874, 1.0346663253186619, -1.029526638871813, 0.3270461455463891]|1078784.0000000000000000|      2.00000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.8538433051543419, 1.1626099207965865, -1.0225660985543534, 0.2401049717749341, -0.9887078186959605, 0.814528288619329, -1.4645633410866012, 0.6763477859331678, -0.7442892059030866, 0.7468524787736047, -1.2039668491179234, 0.590903594921394, -0.7461611518195786, 0.3484441471152917, -1.0712750556116828, 0.3509897015285215, -0.7364140762660544, 0.8019139078903288, -1.1539038513695103, 0.1127364787084182, -0.2222870378511719, 0.9078961217578265, -0.9946376328412665, 0.2890071421085139, -0.8311147650445799, 0.6442749094654804, -1.3617710299531975, 0.8725136265961364, -0.2946947420741623, 0.6692248855796187, -1.184636039580079, 0.1217047405848145, -0.6314159555957264, 0.3912389040335265, -1.264808394408249, 0.4187801302494881, -0.4625768521901116, 1.0908406885987356, -1.1281460211559764, 0.39286196545404, -0.9401822793503185, 0.8173662762094942, -0.8743849954687035, 0.4961676117562379, -1.1680173811951926, 1.1310579856189047, -0.9351672227760431, 0.7177602752768437, -0.6657986625397447, 0.4703311149771687, -0.9386880222424656, 0.3878028322158436, -0.9306188795539552, 0.7573500746870498, -0.962764140887729, 0.3010765475850271, -1.0107726870287685, 0.8820804581993076, -1.328140196186536, 0.0301834961635536, -1.0367175535059767, 0.8954332623784174, -0.8297743180703309, 0.4768387642040017, -1.0304754716612219, 0.4867583912603607, -0.9876517898450986, 0.308591148599229, -0.6987812631028565, 0.5717324939975581, -0.9106753214117381, 0.4756347342081931, -0.792709764007504, 0.6730076390153192, -0.939000911343956, 0.5162297368207827, -0.9824463006181476, 1.0679997090558686, -1.077353711152651, 0.1697231758338434, -0.6881572545618834, 0.8708870103431889, -1.142524541972626, 0.3588787701682984, -0.707908821811072, 0.5414709662282218, -1.4187246368410964, 0.3355213323960946, -0.5696440090890884, 1.2124468638650372, -0.9518266355672448, 0.3388946144006054, -0.5186459497601312, 0.5291672884073275, -1.2077714081576911, 0.2440169908785047, -0.8399422918719635, 1.0766905941428686, -1.1698998744402653, 0.4673804017115892]|768542.8125000000000000|      4.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[-0.8538433051543419, 1.1626099207965865, -1.0225660985543534, 0.2401049717749341, -0.9887078186959605, 0.814528288619329, -1.4645633410866012, 0.6763477859331678, -0.7442892059030866, 0.7468524787736047, -1.2039668491179234, 0.590903594921394, -0.7461611518195786, 0.3484441471152917, -1.0712750556116828, 0.3509897015285215, -0.7364140762660544, 0.8019139078903288, -1.1539038513695103, 0.1127364787084182, -0.2222870378511719, 0.9078961217578265, -0.9946376328412665, 0.2890071421085139, -0.8311147650445799, 0.6442749094654804, -1.3617710299531975, 0.8725136265961364, -0.2946947420741623, 0.6692248855796187, -1.184636039580079, 0.1217047405848145, -0.6314159555957264, 0.3912389040335265, -1.264808394408249, 0.4187801302494881, -0.4625768521901116, 1.0908406885987356, -1.1281460211559764, 0.39286196545404, -0.9401822793503185, 0.8173662762094942, -0.8743849954687035, 0.4961676117562379, -1.1680173811951926, 1.1310579856189047, -0.9351672227760431, 0.7177602752768437, -0.6657986625397447, 0.4703311149771687, -0.9386880222424656, 0.3878028322158436, -0.9306188795539552, 0.7573500746870498, -0.962764140887729, 0.3010765475850271, -1.0107726870287685, 0.8820804581993076, -1.328140196186536, 0.0301834961635536, -1.0367175535059767, 0.8954332623784174, -0.8297743180703309, 0.4768387642040017, -1.0304754716612219, 0.4867583912603607, -0.9876517898450986, 0.308591148599229, -0.6987812631028565, 0.5717324939975581, -0.9106753214117381, 0.4756347342081931, -0.792709764007504, 0.6730076390153192, -0.939000911343956, 0.5162297368207827, -0.9824463006181476, 1.0679997090558686, -1.077353711152651, 0.1697231758338434, -0.6881572545618834, 0.8708870103431889, -1.142524541972626, 0.3588787701682984, -0.707908821811072, 0.5414709662282218, -1.4187246368410964, 0.3355213323960946, -0.5696440090890884, 1.2124468638650372, -0.9518266355672448, 0.3388946144006054, -0.5186459497601312, 0.5291672884073275, -1.2077714081576911, 0.2440169908785047, -0.8399422918719635, 1.0766905941428686, -1.1698998744402653, 0.4673804017115892]|768542.8125000000000000|      2.00000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-1.2981141783905654, 1.15633447172438, -0.8719557328557742, 0.4004822736171849, -0.772034192126717, 0.7276335913431731, -1.553248974868056, 0.7306416933810349, -0.92344329355965, 0.811418613815907, -0.972540708872289, 0.1572788723285611, -0.8943588299880841, 0.1312390060933636, -1.078148734750381, 0.1059442339456832, -0.5987857269948952, 0.5747354487573275, -1.2631202803758697, -0.1300947365053157, -0.2129456055886105, 0.6846070186144334, -1.3045787083713314, 0.2278694219459061, -0.810030520426783, 0.526060962155291, -1.206764085043666, 0.6060547882313412, -0.2217650754643814, 0.5868370302752105, -0.7935428918913778, -0.0504987141501319, -0.7167903428799316, 0.1416515125094639, -1.2400299664351069, 0.3428320458858057, -0.5366845517912222, 1.0143508628127391, -1.5071495182340082, 0.391152085616714, -0.8878591134397823, 0.3941879023992196, -0.8729407465492514, 0.5097981614224171, -1.324525380487359, 1.125629773836529, -0.7226625614067245, 0.3837470936585359, -0.5825263454626203, 0.3083146292597613, -0.9600213869609266, 0.5565294749873313, -0.7740979535070988, 0.484010515863284, -0.8834167478038396, 0.0264607061333137, -0.9133298444978178, 0.6341278864913046, -1.1333788765387856, -0.1255510969786829, -1.107313411032512, 0.8855070101902714, -0.8332209771515439, 0.3117387384915185, -0.9340945754543537, 0.3631183146021859, -1.0416157988140116, -0.0342207899577088, -1.1037132629781847, 0.65014012557544, -1.15140601035146, 0.5957822072711169, -0.7319762129483415, 0.2412205313755114, -0.8418839375144674, 0.7131230000332662, -1.3532614207729146, 1.1000449399715864, -1.2707873327888197, 0.1889081672942973, -0.6483799286456748, 0.8718214397434653, -0.8167580049277224, 0.0861779755627838, -0.7906076539296306, 0.2403832518574271, -1.1475809837682855, 0.1151582742713824, -0.2254602264269436, 1.1882093224766819, -0.837012942664877, 0.1621558956626497, -0.623397234446717, 0.4126791034999325, -1.5415061006797046, 0.0176703555370124, -1.0603320832323238, 0.8161536414859576, -1.2774195333802207, 0.5026116578896133]|611505.0625000000000000|      4.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[-1.2981141783905654, 1.15633447172438, -0.8719557328557742, 0.4004822736171849, -0.772034192126717, 0.7276335913431731, -1.553248974868056, 0.7306416933810349, -0.92344329355965, 0.811418613815907, -0.972540708872289, 0.1572788723285611, -0.8943588299880841, 0.1312390060933636, -1.078148734750381, 0.1059442339456832, -0.5987857269948952, 0.5747354487573275, -1.2631202803758697, -0.1300947365053157, -0.2129456055886105, 0.6846070186144334, -1.3045787083713314, 0.2278694219459061, -0.810030520426783, 0.526060962155291, -1.206764085043666, 0.6060547882313412, -0.2217650754643814, 0.5868370302752105, -0.7935428918913778, -0.0504987141501319, -0.7167903428799316, 0.1416515125094639, -1.2400299664351069, 0.3428320458858057, -0.5366845517912222, 1.0143508628127391, -1.5071495182340082, 0.391152085616714, -0.8878591134397823, 0.3941879023992196, -0.8729407465492514, 0.5097981614224171, -1.324525380487359, 1.125629773836529, -0.7226625614067245, 0.3837470936585359, -0.5825263454626203, 0.3083146292597613, -0.9600213869609266, 0.5565294749873313, -0.7740979535070988, 0.484010515863284, -0.8834167478038396, 0.0264607061333137, -0.9133298444978178, 0.6341278864913046, -1.1333788765387856, -0.1255510969786829, -1.107313411032512, 0.8855070101902714, -0.8332209771515439, 0.3117387384915185, -0.9340945754543537, 0.3631183146021859, -1.0416157988140116, -0.0342207899577088, -1.1037132629781847, 0.65014012557544, -1.15140601035146, 0.5957822072711169, -0.7319762129483415, 0.2412205313755114, -0.8418839375144674, 0.7131230000332662, -1.3532614207729146, 1.1000449399715864, -1.2707873327888197, 0.1889081672942973, -0.6483799286456748, 0.8718214397434653, -0.8167580049277224, 0.0861779755627838, -0.7906076539296306, 0.2403832518574271, -1.1475809837682855, 0.1151582742713824, -0.2254602264269436, 1.1882093224766819, -0.837012942664877, 0.1621558956626497, -0.623397234446717, 0.4126791034999325, -1.5415061006797046, 0.0176703555370124, -1.0603320832323238, 0.8161536414859576, -1.2774195333802207, 0.5026116578896133]|611505.0625000000000000|      2.00000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-1.1058181321811957, 1.198716541483997, -0.5494140363981661, 0.0171807345343336, -0.7789808827598521, 0.3227586201274222, -1.5379128104464688, 0.6590833288481946, -0.8788049266863664, 0.9411113983753137, -0.993667357163611, -0.0497372473749287, -0.9262146260442132, 0.2529508561372293, -1.0449926497649766, -0.125082837534536, -0.3394122199963087, 0.3028599072452724, -1.2201206384275436, -0.054838542912961, -0.4884846614592503, 0.2434342092045859, -1.3043013016508582, -0.0577640065183692, -0.9782304645837362, 0.190786334523321, -1.2002835678967985, 0.3987406769030885, -0.2706132951704742, 0.6706092846578424, -1.0616954221635515, -0.1311594975910486, -0.6489458127853609, -0.0113767202597429, -1.099869894876306, 0.2864988124638969, -0.5864360628433272, 0.6311402632258687, -1.3508324205572035, 0.1562358149970047, -0.7510904551975381, 0.2621081437012122, -1.029584501695794, 0.3320601658809715, -1.2004720268900881, 0.9155937587924082, -0.9774898633725173, 0.3848045745195203, -0.4885086849847345, -0.0707309989593658, -0.6458810406491563, 0.6666395190662626, -0.7758599203745288, 0.8150770348026024, -0.8108352120047834, 0.0731688978257194, -1.1540972519771509, 0.3520492003344128, -1.0475051455722522, -0.1739098431042749, -1.1020175015954787, 0.5597131227777995, -0.9088469953390803, 0.0699270044960325, -0.7299835217155246, 0.3554550278972713, -0.8917887056092433, 0.0408842166279993, -1.0681239050594187, 0.6765469470450635, -0.9646000871162661, 0.6487607868605184, -0.5130063146868549, 0.1893959259033048, -1.023356117588446, 0.3836126728905137, -1.1443311253608992, 0.9283807993284636, -1.2793242686040638, -0.2181186239269925, -0.835378486629904, 0.7195346508903827, -0.6841850860952439, -0.1059445712383388, -0.9089524025798159, 0.0260245575587893, -1.0954128536192411, -0.0244052115625612, -0.0957858087485111, 0.8139568232862617, -1.0282678458535648, -0.1529740788606292, -0.7847317967184596, 0.0693935166082708, -1.2109187758548132, -0.1491607550087843, -1.0846271499459272, 0.5698006411237195, -1.073776948798823, 0.3298336994692017]|402960.9062500000000000|      4.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[-1.1058181321811957, 1.198716541483997, -0.5494140363981661, 0.0171807345343336, -0.7789808827598521, 0.3227586201274222, -1.5379128104464688, 0.6590833288481946, -0.8788049266863664, 0.9411113983753137, -0.993667357163611, -0.0497372473749287, -0.9262146260442132, 0.2529508561372293, -1.0449926497649766, -0.125082837534536, -0.3394122199963087, 0.3028599072452724, -1.2201206384275436, -0.054838542912961, -0.4884846614592503, 0.2434342092045859, -1.3043013016508582, -0.0577640065183692, -0.9782304645837362, 0.190786334523321, -1.2002835678967985, 0.3987406769030885, -0.2706132951704742, 0.6706092846578424, -1.0616954221635515, -0.1311594975910486, -0.6489458127853609, -0.0113767202597429, -1.099869894876306, 0.2864988124638969, -0.5864360628433272, 0.6311402632258687, -1.3508324205572035, 0.1562358149970047, -0.7510904551975381, 0.2621081437012122, -1.029584501695794, 0.3320601658809715, -1.2004720268900881, 0.9155937587924082, -0.9774898633725173, 0.3848045745195203, -0.4885086849847345, -0.0707309989593658, -0.6458810406491563, 0.6666395190662626, -0.7758599203745288, 0.8150770348026024, -0.8108352120047834, 0.0731688978257194, -1.1540972519771509, 0.3520492003344128, -1.0475051455722522, -0.1739098431042749, -1.1020175015954787, 0.5597131227777995, -0.9088469953390803, 0.0699270044960325, -0.7299835217155246, 0.3554550278972713, -0.8917887056092433, 0.0408842166279993, -1.0681239050594187, 0.6765469470450635, -0.9646000871162661, 0.6487607868605184, -0.5130063146868549, 0.1893959259033048, -1.023356117588446, 0.3836126728905137, -1.1443311253608992, 0.9283807993284636, -1.2793242686040638, -0.2181186239269925, -0.835378486629904, 0.7195346508903827, -0.6841850860952439, -0.1059445712383388, -0.9089524025798159, 0.0260245575587893, -1.0954128536192411, -0.0244052115625612, -0.0957858087485111, 0.8139568232862617, -1.0282678458535648, -0.1529740788606292, -0.7847317967184596, 0.0693935166082708, -1.2109187758548132, -0.1491607550087843, -1.0846271499459272, 0.5698006411237195, -1.073776948798823, 0.3298336994692017]|402960.9062500000000000|      2.00000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.8231058646284718, 1.0312333778777893, -0.3169319786292885, -0.1179438633119747, -0.8361059590930516, 0.1218690778398076, -1.8112149992061082, 0.4564744088097394, -0.9512762523848594, 0.4998664810168463, -0.9493197523545719, -0.1452742397239423, -0.9868332567777363, -0.052027546753653, -0.9161142009390205, 0.0671638680987459, -0.4847549193171088, 0.3292679000256898, -0.9657272874344054, 0.1823726495804804, -0.5918743018241417, 0.2792496457261831, -1.4331227518199579, 0.2104484649803794, -0.7707805364198577, -0.0136762757432841, -0.9702660648899889, 0.2618242310156584, -0.6282560902496197, 0.3858443751247538, -1.0302273230438121, -0.0250944544403391, -0.7481677555037611, -0.0593719312935916, -0.9963378075779633, 0.0283639610415933, -0.557161864543083, 0.2563208559874287, -1.352914034819943, -0.1692028888638736, -0.7701076105382092, 0.0395309259221029, -1.2075167958897741, 0.1864298187454053, -1.4985125877309824, 0.8380220544248602, -0.9840709467063056, 0.3522682016600251, -0.2284445798262995, -0.2424737223270838, -0.6800537188657542, 0.3103392302220506, -0.5952999410623263, 0.5462435420526947, -1.172755082047297, 0.01334028030767, -1.1341285074713467, 0.3743957018370459, -1.2253701641234218, -0.2172735144632067, -0.9398722295387619, 0.461220223660191, -0.7245156755358304, 0.3728932835798551, -0.9220500251305184, -0.0088071776451077, -0.8233691722825385, -0.005779550594042, -1.0216672063167396, 0.5765946348134806, -0.946852045808522, 0.3793762408038876, -0.5919794536867641, 0.0132475031620399, -1.1551450918113972, 0.058941511090329, -0.7149020928165151, 0.6298551071535399, -1.4888152400505676, -0.2537344638036278, -0.941688027368743, 0.7716646354704733, -0.5818718527339731, 0.0075818085467999, -1.0857498245360024, -0.2419810744721532, -1.027293480647614, -0.0564218373706901, -0.4268485012959771, 0.8022127758867454, -0.7662650920514076, -0.5980857977236301, -0.827855681987695, -0.1089667304699255, -1.419670322873637, -0.2903249955541357, -0.9965882830379502, 0.5439900414837823, -1.4064196423047808, 0.3807821769182165]|286329.9687500000000000|      4.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
