k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[71, 10, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=2
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[142, 20, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[213, 30, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[284, 40, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[355, 50, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       6|[1.0188285972070197, 0.0243086903305368, 0.0109350038909108, 0.0222158085545326, 0.4325735973093006, 0.0179814221552815, 0.8003043321157446, 0.0202824444276682, 0.2179417845491031, 0.0163885073231889, 2.6929487888452024, 0.0203828273404639, 0.8087011051887362, 0.0201441348949649, 2.2682011045676393, 0.0160871300496537, 14.355373354577864, 0.0371771177125197, 12.160847015804256, 0.0372097424345328, 0.2758481064528457, 0.0211498672348058, 0.2418730594732482, 0.0244914680711021, 1.1668935714922146, 0.0168541815980108, 0.1822481496068294, 0.0200029609759042, 0.1110597386901073, 0.0210796953331155, 3.74464166291167, 0.0211946908439405, 0.8321242555745197, 0.019407481207151, 0.1627535977486972, 0.0145345600455007, 0.3869818739692472, 0.0213991072926276, 0.9205397039403176, 0.0231580860551207, 0.2623607632507363, 0.0183692187964197, 2.074414675267946, 0.022875762499474, 1.9477754580718374, 0.0182718221577206, 1.4837704425012297, 0.0202424148437398, 0.4789022939635714, 0.0195755364048505, 0.492688844936726, 0.0202880681985831, 0.3271411444508246, 0.0246121084023713, 0.8414507778241842, 0.0236693945348257, 0.461515426138472, 0.0231620323784827, 0.4919017953743522, 0.0200972833087781, 0.9853498580568619, 0.0187445557127842, -0.0229735414183248, 0.0198443309294784, 0.2648039221590903, 0.0209913067045774]|2321961.4392302227206528|      0.06250000|[426, 60, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       7|[1.0188285972070197, 0.0243086903305368, 0.0109350038909108, 0.0222158085545326, 0.4325735973093006, 0.0179814221552815, 0.8003043321157446, 0.0202824444276682, 0.2179417845491031, 0.0163885073231889, 2.6929487888452024, 0.0203828273404639, 0.8087011051887362, 0.0201441348949649, 2.2682011045676393, 0.0160871300496537, 14.355373354577864, 0.0371771177125197, 12.160847015804256, 0.0372097424345328, 0.2758481064528457, 0.0211498672348058, 0.2418730594732482, 0.0244914680711021, 1.1668935714922146, 0.0168541815980108, 0.1822481496068294, 0.0200029609759042, 0.1110597386901073, 0.0210796953331155, 3.74464166291167, 0.0211946908439405, 0.8321242555745197, 0.019407481207151, 0.1627535977486972, 0.0145345600455007, 0.3869818739692472, 0.0213991072926276, 0.9205397039403176, 0.0231580860551207, 0.2623607632507363, 0.0183692187964197, 2.074414675267946, 0.022875762499474, 1.9477754580718374, 0.0182718221577206, 1.4837704425012297, 0.0202424148437398, 0.4789022939635714, 0.0195755364048505, 0.492688844936726, 0.0202880681985831, 0.3271411444508246, 0.0246121084023713, 0.8414507778241842, 0.0236693945348257, 0.461515426138472, 0.0231620323784827, 0.4919017953743522, 0.0200972833087781, 0.9853498580568619, 0.0187445557127842, -0.0229735414183248, 0.0198443309294784, 0.2648039221590903, 0.0209913067045774]|2321961.4392302227206528|      0.03125000|[497, 70, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       8|[1.0173027398136176, 0.0243809126548046, 0.0104255396220258, 0.022821238231687, 0.4248608143479027, 0.0177746574537716, 0.8044167614756492, 0.0216486231011185, 0.2132807076592974, 0.0169607936741656, 2.7034190278636703, 0.0201379820656511, 0.8136794234692482, 0.0185725718940997, 2.265313432688385, 0.0141788551951121, 14.358238384392399, 0.0477425859964091, 12.158947464404486, 0.0426090970399206, 0.2712677595336421, 0.0315576294239528, 0.2404435426545601, 0.0199916344606714, 1.166382326738931, 0.0155563787218913, 0.1823775494219367, 0.0245249577846061, 0.1084356719353229, 0.0216961402544943, 3.746337856919347, 0.0270551384167013, 0.8322060780490156, 0.0181179746047841, 0.1676588261931649, 0.0163640927956096, 0.3849299765914272, 0.0160371052812555, 0.9224131665177059, 0.0314286831407477, 0.2582382204566773, 0.0200098374775001, 2.0730072344244768, 0.0201966995552599, 1.948784027646168, 0.0212157864866952, 1.4859496787102155, 0.0215898810004081, 0.4782991995094177, 0.0176929252892417, 0.4980245121716712, 0.0202476468790077, 0.323573262655868, 0.0222671518291038, 0.8417864649270953, 0.0239308338305741, 0.4610658635734641, 0.0234176641006332, 0.4905060927560454, 0.0174203440536497, 0.989688084208063, 0.0235369757300011, -0.0264696086399219, 0.023860900907667, 0.2714213147528864, 0.0207036418300335]|2079845.5340005103498697|      0.06250000|[568, 80, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       9|[1.0173027398136176, 0.0243809126548046, 0.0104255396220258, 0.022821238231687, 0.4248608143479027, 0.0177746574537716, 0.8044167614756492, 0.0216486231011185, 0.2132807076592974, 0.0169607936741656, 2.7034190278636703, 0.0201379820656511, 0.8136794234692482, 0.0185725718940997, 2.265313432688385, 0.0141788551951121, 14.358238384392399, 0.0477425859964091, 12.158947464404486, 0.0426090970399206, 0.2712677595336421, 0.0315576294239528, 0.2404435426545601, 0.0199916344606714, 1.166382326738931, 0.0155563787218913, 0.1823775494219367, 0.0245249577846061, 0.1084356719353229, 0.0216961402544943, 3.746337856919347, 0.0270551384167013, 0.8322060780490156, 0.0181179746047841, 0.1676588261931649, 0.0163640927956096, 0.3849299765914272, 0.0160371052812555, 0.9224131665177059, 0.0314286831407477, 0.2582382204566773, 0.0200098374775001, 2.0730072344244768, 0.0201966995552599, 1.948784027646168, 0.0212157864866952, 1.4859496787102155, 0.0215898810004081, 0.4782991995094177, 0.0176929252892417, 0.4980245121716712, 0.0202476468790077, 0.323573262655868, 0.0222671518291038, 0.8417864649270953, 0.0239308338305741, 0.4610658635734641, 0.0234176641006332, 0.4905060927560454, 0.0174203440536497, 0.989688084208063, 0.0235369757300011, -0.0264696086399219, 0.023860900907667, 0.2714213147528864, 0.0207036418300335]|2079845.5340005103498697|      0.03125000|[639, 90, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
      10|[1.0155170968117673, 0.0231393966390968, 0.0116600372452862, 0.0181574951391633, 0.4239685338029261, 0.0168207674985985, 0.8034937293248173, 0.0133083267750996, 0.2179679749442146, 0.0190516244114846, 2.70687652522367, 0.0258378771189915, 0.8118530259352567, 0.0192752616176815, 2.259379235389909, 0.0230668385280422, 14.354231669081136, 0.0611279173917301, 12.160157260226866, 0.0527584999093099, 0.2779464361656625, 0.0326288917836939, 0.2405566649743656, 0.0244939896657593, 1.1655912191369513, 0.0163180457062189, 0.179518214016275, 0.0221077187212647, 0.1047487302306693, 0.0253993335828328, 3.749083340583768, 0.0288305707668567, 0.8306800358339786, 0.015526203824372, 0.1644531657552908, 0.0175097922570656, 0.3827534230748189, 0.0160290531884119, 0.9175447358765674, 0.0284725930754194, 0.2563911373733001, 0.0262885940959006, 2.075786609633903, 0.0204258514501859, 1.9497355244412828, 0.0224769215849161, 1.4896507026061407, 0.0247234582063804, 0.4750708918345186, 0.0196286215213123, 0.5001510334339326, 0.0175289943223873, 0.3244754507210131, 0.0259466948531846, 0.8434931760394557, 0.0270926967790623, 0.4589650932911129, 0.0228528048600366, 0.4878952263701901, 0.0153471238980587, 0.9901881586722092, 0.0263929392223911, -0.0259002103177187, 0.0268790299530232, 0.2757992413634748, 0.0154097597912683]|1848659.4167444386985153|      0.06250000|[710, 100, 10, 60]                                                         |  | used linear model with 81 points | iterate success | actual_k=2
      11|[1.0155170968117673, 0.0231393966390968, 0.0116600372452862, 0.0181574951391633, 0.4239685338029261, 0.0168207674985985, 0.8034937293248173, 0.0133083267750996, 0.2179679749442146, 0.0190516244114846, 2.70687652522367, 0.0258378771189915, 0.8118530259352567, 0.0192752616176815, 2.259379235389909, 0.0230668385280422, 14.354231669081136, 0.0611279173917301, 12.160157260226866, 0.0527584999093099, 0.2779464361656625, 0.0326288917836939, 0.2405566649743656, 0.0244939896657593, 1.1655912191369513, 0.0163180457062189, 0.179518214016275, 0.0221077187212647, 0.1047487302306693, 0.0253993335828328, 3.749083340583768, 0.0288305707668567, 0.8306800358339786, 0.015526203824372, 0.1644531657552908, 0.0175097922570656, 0.3827534230748189, 0.0160290531884119, 0.9175447358765674, 0.0284725930754194, 0.2563911373733001, 0.0262885940959006, 2.075786609633903, 0.0204258514501859, 1.9497355244412828, 0.0224769215849161, 1.4896507026061407, 0.0247234582063804, 0.4750708918345186, 0.0196286215213123, 0.5001510334339326, 0.0175289943223873, 0.3244754507210131, 0.0259466948531846, 0.8434931760394557, 0.0270926967790623, 0.4589650932911129, 0.0228528048600366, 0.4878952263701901, 0.0153471238980587, 0.9901881586722092, 0.0263929392223911, -0.0259002103177187, 0.0268790299530232, 0.2757992413634748, 0.0154097597912683]|1848659.4167444386985153|      0.03125000|[781, 110, 11, 66]                                                         |  | used linear model with 81 points | iterate failure | actual_k=2
