k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.154399456316637, 0.1384121948752328, 0.0677374172076362, 0.0602645975679902, 0.1314520111435321, 0.0558391032426611, 0.0297311148815861, 0.0556503262809918, -0.0928094477587354, 0.0082071938806069]|  1.5395709276199341|      0.50000000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[0.154399456316637, 0.1384121948752328, 0.0677374172076362, 0.0602645975679902, 0.1314520111435321, 0.0558391032426611, 0.0297311148815861, 0.0556503262809918, -0.0928094477587354, 0.0082071938806069]|  1.5395709276199341|      0.25000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.154399456316637, 0.1384121948752328, 0.0677374172076362, 0.0602645975679902, 0.1314520111435321, 0.0558391032426611, 0.0297311148815861, 0.0556503262809918, -0.0928094477587354, 0.0082071938806069]|  1.5395709276199341|      0.12500000|[136, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.1609843464700833, 0.107324306724298, 0.060849726747134, 0.057179834505592, 0.1270508262670567, 0.0276134344825741, 0.0194744886066259, 0.0053323035048825, 0.0035779625328533, 0.0508045285662396]|  0.6564229130744934|      0.25000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.1609843464700833, 0.107324306724298, 0.060849726747134, 0.057179834505592, 0.1270508262670567, 0.0276134344825741, 0.0194744886066259, 0.0053323035048825, 0.0035779625328533, 0.0508045285662396]|  0.6564229130744934|      0.12500000|[189, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.2160087993685602, 0.0736471666818647, 0.0808454266230947, 0.0480311962487999, 0.0341862085329036, 0.0117606773316075, 0.0578266715055779, 0.0128907759981548, 0.0095147045070205, 0.0275403555680318]|  0.3134165108203888|      0.25000000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.2160087993685602, 0.0736471666818647, 0.0808454266230947, 0.0480311962487999, 0.0341862085329036, 0.0117606773316075, 0.0578266715055779, 0.0128907759981548, 0.0095147045070205, 0.0275403555680318]|  0.3134165108203888|      0.12500000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.2160087993685602, 0.0736471666818647, 0.0808454266230947, 0.0480311962487999, 0.0341862085329036, 0.0117606773316075, 0.0578266715055779, 0.0128907759981548, 0.0095147045070205, 0.0275403555680318]|  0.3134165108203888|      0.06250000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.2292927652367986, 0.0806772631648272, 0.0554537495025224, 0.0588199892612816, 0.0220340382028071, 0.0167279033590683, 0.0127077831198839, 0.0183037855232984, 0.0042881695852584, 0.0019562068450006]|  0.1231604069471359|      0.12500000|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[0.2292927652367986, 0.0806772631648272, 0.0554537495025224, 0.0588199892612816, 0.0220340382028071, 0.0167279033590683, 0.0127077831198839, 0.0183037855232984, 0.0042881695852584, 0.0019562068450006]|  0.1231604069471359|      0.06250000|[322, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.2292927652367986, 0.0806772631648272, 0.0554537495025224, 0.0588199892612816, 0.0220340382028071, 0.0167279033590683, 0.0127077831198839, 0.0183037855232984, 0.0042881695852584, 0.0019562068450006]|  0.1231604069471359|      0.03125000|[348, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.2292927652367986, 0.0806772631648272, 0.0554537495025224, 0.0588199892612816, 0.0220340382028071, 0.0167279033590683, 0.0127077831198839, 0.0183037855232984, 0.0042881695852584, 0.0019562068450006]|  0.1231604069471359|      0.01562500|[374, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
