k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.280443922796005, 10.169845033133855, 9.05527576992725]                      |34568072.0000000000000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[9.143601647709643, 9.094502532536527, 7.809792671693659]                       |10006959.0000000000000000|      4.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[9.130782220520711, 9.935284302466801, 3.899176137483297]                       |1204416.7500000000000000|      8.00000000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[9.130782220520711, 9.935284302466801, 3.899176137483297]                       |1204416.7500000000000000|      4.00000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.444221770133124, 6.217070194609992, 4.569817917905997]                      |368245.4375000000000000|      8.00000000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[10.444221770133124, 6.217070194609992, 4.569817917905997]                      |368245.4375000000000000|      4.00000000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[10.444221770133124, 6.217070194609992, 4.569817917905997]                      |368245.4375000000000000|      2.00000000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.444221770133124, 6.217070194609992, 4.569817917905997]                      |368245.4375000000000000|      1.00000000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[9.874101008859842, 6.232302433494927, 3.74839823439231]                        |241144.0625000000000000|      2.00000000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[9.874101008859842, 6.232302433494927, 3.74839823439231]                        |241144.0625000000000000|      1.00000000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[8.8839036487385, 6.253766213468068, 3.8864145166128825]                        |200871.8125000000000000|      2.00000000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[8.111270746941782, 4.423918733437383, 3.6525414765109145]                      |72169.7890625000000000|      4.00000000|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[8.111270746941782, 4.423918733437383, 3.6525414765109145]                      |72169.7890625000000000|      2.00000000|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[8.111270746941782, 4.423918733437383, 3.6525414765109145]                      |72169.7890625000000000|      1.00000000|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[8.035147220444307, 3.848300349510456, 2.8383739969350343]                      |36713.2031250000000000|      2.00000000|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
