k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.13267534466315, 0.8170511992616101, -1.2700362471465416, 1.045968091823708, -1.0882994205900134, 0.9037143796999011, -1.0459759090548486, 0.8594571479345844, -1.1996455944404707, 0.7698234446580754, -1.252793210963227, 0.9045578502487607, -1.067424685515504, 0.9665581687369714, -1.2213236472961897, 0.9827452591266022, -1.1643687138809824, 1.0982089808619009, -1.116065745095158, 0.80614320915595, -1.1657652532230078, 0.951260644141328, -1.1823380225557627, 0.9960434656520796, -1.4037681294203623, 0.8986425736509978, -1.0194697127095123, 0.9804787172500355, -1.1063779022222424, 0.89477010323372, -1.2400346373520639, 0.887547387136997, -1.2221747716346316, 1.0273302035795258, -1.1019117047305023, 0.9511690620932887, -1.0976941445725026, 1.0370093924363852, -1.1045997115790187, 0.9591577108311635, -1.0235515858409776, 0.8946777210022209, -1.2388034961371943, 0.8731334716651674, -1.2009117083416285, 0.8532959433535905, -1.0646723397790148, 0.796044664063245, -1.252769253999098, 0.9396825658509685, -1.015331942455511, 0.8642265841566308, -1.2042455811221229, 0.9499026204695225, -1.2426438178215766, 0.8875756725824854, -1.1284855553030464, 0.9513304878281456, -1.1020057781271597, 0.9877688922235616, -1.1674141338864024, 1.102894470320616, -1.2526682568297123, 0.9375877514772456, -1.1532419457787035, 1.0622908164848688, -1.162749112355278, 0.8620437721803573, -1.1324312717133347, 0.9739332563667867, -1.2476372853707702, 1.0354580357610899, -1.051925736078642, 0.85945807479525, -1.3345645038496416, 1.0415053505511518, -1.2744085660307238, 0.8909642306355814, -1.0761056780290166, 0.9610947643768073, -1.1545649200614139, 0.9412971351118489, -1.3366900232374268, 0.8463349437262759, -1.1198361311024638, 0.9193935963788501, -1.1272364784867988, 0.934304481895146, -1.1158312649488795, 1.0567494926558427, -1.1030471563916335, 0.8538111574822898, -1.1402324652543954, 0.8968637329902418, -1.0203839810658097, 1.0116427137483446, -1.2032106262037716, 0.9527048459452268, -1.0426290879031161, 1.149864149992725]|21753.8314262977728504|      2.00000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=4
       2|[-1.1420658221369895, 0.737088957771473, -1.2057103512122795, 1.021926040471732, -0.6801108574948929, 0.5721257070398726, -0.8690373616430154, 0.8332456426378876, -1.176455437596989, 0.6332790149464343, -1.2240192699244143, 0.6910994960844907, -1.2574386504188066, 0.8700934441918465, -1.1997328041553625, 0.8020741949878818, -1.121864268436547, 1.1292499858775549, -0.8203109166812078, 0.6492415122787585, -0.7648122630802601, 1.130197805740613, -1.0730876076925921, 0.5846091267983499, -1.4187194376197434, 0.8661510049003565, -0.6919798767173005, 0.7696602775975809, -0.801027239788864, 0.9085561744665989, -1.0301508146657352, 0.6720922228694379, -0.9505468258296504, 1.0964250578155632, -1.1422129387107964, 0.8197824339718613, -1.2029371693222413, 1.223396841310739, -1.125889246835906, 1.039039128763847, -0.9728137341306474, 0.3765833841420996, -0.9801730222122398, 1.026818948998915, -1.175170559318972, 0.6976689782917286, -0.7593508812029395, 0.6786234928481109, -1.3496743782822362, 0.703787978588767, -0.8510354129796381, 0.8309917389670333, -0.9934449913162073, 0.8211368967804048, -1.1300868619431603, 0.8739233149184233, -1.0499606290853476, 0.5389329624784938, -1.3978911265103178, 0.9628510341265837, -1.1922806948467652, 0.8598405866781851, -1.099733033040011, 0.7411258295581828, -0.9694426083483956, 0.9289530809673542, -0.8316549667554933, 0.8076980720241442, -0.9766524819734091, 0.4817629435054754, -1.2644751725829753, 0.7362641150996321, -1.1767136989291214, 0.680290628113564, -1.289778068634345, 1.1103922738113912, -0.9323885166394649, 1.0760093296487518, -0.7071222391595635, 1.0881549543305125, -1.1607502046365528, 0.6555167254568114, -1.2610152655999705, 0.6924539683698903, -1.0673426298863224, 0.9136129940599254, -0.8870502987326596, 1.2926945050599437, -0.9361496827405235, 1.035668852822827, -0.73205050308301, 0.6278231934160132, -1.1205021449349708, 0.9540951665996513, -1.1675959308173853, 0.9036966356529361, -1.15778802048445, 1.089036220180367, -0.8058200741760391, 1.1335515510646903]|17702.4066584989886906|      4.00000000|[170, 56, 2, 16]                                                           |  | used linear model with 113 points | iterate success | actual_k=4
       3|[-1.1420658221369895, 0.737088957771473, -1.2057103512122795, 1.021926040471732, -0.6801108574948929, 0.5721257070398726, -0.8690373616430154, 0.8332456426378876, -1.176455437596989, 0.6332790149464343, -1.2240192699244143, 0.6910994960844907, -1.2574386504188066, 0.8700934441918465, -1.1997328041553625, 0.8020741949878818, -1.121864268436547, 1.1292499858775549, -0.8203109166812078, 0.6492415122787585, -0.7648122630802601, 1.130197805740613, -1.0730876076925921, 0.5846091267983499, -1.4187194376197434, 0.8661510049003565, -0.6919798767173005, 0.7696602775975809, -0.801027239788864, 0.9085561744665989, -1.0301508146657352, 0.6720922228694379, -0.9505468258296504, 1.0964250578155632, -1.1422129387107964, 0.8197824339718613, -1.2029371693222413, 1.223396841310739, -1.125889246835906, 1.039039128763847, -0.9728137341306474, 0.3765833841420996, -0.9801730222122398, 1.026818948998915, -1.175170559318972, 0.6976689782917286, -0.7593508812029395, 0.6786234928481109, -1.3496743782822362, 0.703787978588767, -0.8510354129796381, 0.8309917389670333, -0.9934449913162073, 0.8211368967804048, -1.1300868619431603, 0.8739233149184233, -1.0499606290853476, 0.5389329624784938, -1.3978911265103178, 0.9628510341265837, -1.1922806948467652, 0.8598405866781851, -1.099733033040011, 0.7411258295581828, -0.9694426083483956, 0.9289530809673542, -0.8316549667554933, 0.8076980720241442, -0.9766524819734091, 0.4817629435054754, -1.2644751725829753, 0.7362641150996321, -1.1767136989291214, 0.680290628113564, -1.289778068634345, 1.1103922738113912, -0.9323885166394649, 1.0760093296487518, -0.7071222391595635, 1.0881549543305125, -1.1607502046365528, 0.6555167254568114, -1.2610152655999705, 0.6924539683698903, -1.0673426298863224, 0.9136129940599254, -0.8870502987326596, 1.2926945050599437, -0.9361496827405235, 1.035668852822827, -0.73205050308301, 0.6278231934160132, -1.1205021449349708, 0.9540951665996513, -1.1675959308173853, 0.9036966356529361, -1.15778802048445, 1.089036220180367, -0.8058200741760391, 1.1335515510646903]|17702.4066584989886906|      2.00000000|[255, 84, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       4|[-1.3083336841598046, 0.69155017454489, -0.9922565998495121, 0.8854314068152189, -0.6814463750133292, 0.6084153757307073, -0.8916489805036011, 0.8906566752564601, -1.0532223808682175, 0.6340358868093728, -0.9435991274870268, 0.7622125661351966, -0.9993913645685967, 1.0063428931043132, -1.1810940706966782, 0.5951783892739178, -1.2327847213651397, 0.7640607586025727, -0.9600909923146861, 0.6799674673682257, -0.6858037675282468, 0.9882844182687562, -0.9517218783666314, 0.6611238452445121, -1.1793294087834354, 0.8179944772469171, -0.48168562139601, 1.0092446428544393, -0.8909895282710953, 0.6680171912086883, -0.765145489777626, 0.6187861323919447, -0.6927989161951749, 0.6430392622439974, -1.211372926479679, 0.7411098465009252, -1.3649564416425528, 0.8457410542030432, -1.1269573239652357, 1.1942183236333639, -0.8141773835061611, 0.3432859287633897, -0.9985299770007415, 0.5061556042927785, -1.098255887926783, 0.8139450259462375, -0.5016891986377906, 0.5874629117287006, -1.0343516611760883, 0.5911041186340258, -0.7604630725085776, 0.8039068636559846, -1.0247831941437593, 0.9507678035040124, -1.3356721371398659, 0.8519249616056682, -0.6970057915407855, 0.4403464413371422, -1.3666640851546927, 0.7536990630546638, -0.9696817041431145, 0.6788362785265865, -0.7917398638767391, 0.9151905821045342, -1.1488197347385247, 0.5947269346369135, -0.6109783122917005, 0.9038508615033487, -0.9855358630178058, 0.2170242959639721, -1.0156081105591306, 0.5822211692685699, -1.1415639423234505, 0.658985545237975, -1.3035195219387694, 0.8789611640894092, -0.7535843668616214, 0.9180292377793953, -0.8369455759064132, 0.823169484322833, -1.45461107695562, 0.5979863752403306, -0.9605703656612671, 0.3528607675396838, -1.10693518397663, 1.1433117866608047, -0.7035603054412283, 0.736356804680298, -0.3763471663770681, 1.065786057868989, -0.7179456517627902, 0.6332479432739969, -1.1984012421287076, 0.814205029981461, -1.1263259809663166, 0.616894176255256, -1.1515575135483858, 0.8904551910921895, -0.7791337096747507, 1.031619034950948]|13985.2661833195925283|      4.00000000|[340, 112, 4, 32]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       5|[-1.3083336841598046, 0.69155017454489, -0.9922565998495121, 0.8854314068152189, -0.6814463750133292, 0.6084153757307073, -0.8916489805036011, 0.8906566752564601, -1.0532223808682175, 0.6340358868093728, -0.9435991274870268, 0.7622125661351966, -0.9993913645685967, 1.0063428931043132, -1.1810940706966782, 0.5951783892739178, -1.2327847213651397, 0.7640607586025727, -0.9600909923146861, 0.6799674673682257, -0.6858037675282468, 0.9882844182687562, -0.9517218783666314, 0.6611238452445121, -1.1793294087834354, 0.8179944772469171, -0.48168562139601, 1.0092446428544393, -0.8909895282710953, 0.6680171912086883, -0.765145489777626, 0.6187861323919447, -0.6927989161951749, 0.6430392622439974, -1.211372926479679, 0.7411098465009252, -1.3649564416425528, 0.8457410542030432, -1.1269573239652357, 1.1942183236333639, -0.8141773835061611, 0.3432859287633897, -0.9985299770007415, 0.5061556042927785, -1.098255887926783, 0.8139450259462375, -0.5016891986377906, 0.5874629117287006, -1.0343516611760883, 0.5911041186340258, -0.7604630725085776, 0.8039068636559846, -1.0247831941437593, 0.9507678035040124, -1.3356721371398659, 0.8519249616056682, -0.6970057915407855, 0.4403464413371422, -1.3666640851546927, 0.7536990630546638, -0.9696817041431145, 0.6788362785265865, -0.7917398638767391, 0.9151905821045342, -1.1488197347385247, 0.5947269346369135, -0.6109783122917005, 0.9038508615033487, -0.9855358630178058, 0.2170242959639721, -1.0156081105591306, 0.5822211692685699, -1.1415639423234505, 0.658985545237975, -1.3035195219387694, 0.8789611640894092, -0.7535843668616214, 0.9180292377793953, -0.8369455759064132, 0.823169484322833, -1.45461107695562, 0.5979863752403306, -0.9605703656612671, 0.3528607675396838, -1.10693518397663, 1.1433117866608047, -0.7035603054412283, 0.736356804680298, -0.3763471663770681, 1.065786057868989, -0.7179456517627902, 0.6332479432739969, -1.1984012421287076, 0.814205029981461, -1.1263259809663166, 0.616894176255256, -1.1515575135483858, 0.8904551910921895, -0.7791337096747507, 1.031619034950948]|13985.2661833195925283|      2.00000000|[425, 140, 5, 40]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       6|[-1.1836084868037413, 0.7357292265744425, -1.1811426436010481, 0.872969015378629, -0.6792737417597182, 0.5968424588971012, -0.9803816722242972, 0.6274862235826206, -1.0342688785878384, 0.5911342817478442, -0.8341479713918604, 0.4792882953121307, -0.921557284137022, 1.0304118293470785, -1.287065726794754, 0.2941495869013285, -1.1157031051784905, 0.723392327721746, -0.7388821380850071, 0.3975648867222269, -0.5951985310232786, 1.018512451547921, -0.6415875203159275, 0.6671327702361759, -1.2342031495038153, 0.4626729845546295, -0.6077246779270546, 0.6869476775789906, -1.132201575791426, 0.8788394716321817, -0.9084745755477353, 0.8626809505269861, -0.5067126882928614, 0.6564604558238955, -0.7711880965704012, 0.621368684622374, -1.0430885475619711, 0.835618168287197, -1.2055329305019453, 1.0471812237385985, -0.6990864937732344, 0.163555605392731, -0.7887729975842153, 0.4882703754496552, -0.9430037528474922, 0.6324399945653361, -0.3766690800161262, 0.618265288340451, -0.7702897410225378, 0.4997381754738011, -0.8471169853376438, 0.9499030488598001, -0.6596765294505677, 0.9430265907279545, -1.080160771312538, 0.718409675122831, -0.6417017089083172, 0.4779581858616996, -1.0713829773969437, 0.6342241979755376, -1.436756747015977, 0.7406958957949389, -0.5549898326777574, 0.8470435591437181, -0.6325905264553375, 0.5585792846730554, -0.9242621172431176, 0.6830238439654552, -0.7657956598839969, 0.1640703176194538, -0.7983577708855681, 0.6459839008674233, -1.068459006250817, 0.7626315965816035, -1.0940613291595844, 1.0131181972549015, -0.8248027065038974, 0.789679956931884, -0.691595345155265, 0.5888897224401298, -1.0620817873693662, 0.6722846202388747, -0.8579608164002799, 0.3668354832583551, -0.9319762522998718, 1.1254901921826008, -0.5298425419563015, 0.6143577337022016, -0.7528354715320967, 0.9582676130376521, -0.8275891111178572, 0.6477946173349746, -0.6796536189171404, 0.8386025966290185, -1.1449558402558553, 0.7350978537134316, -0.8883410115559167, 1.3005553401187218, -0.6020831563456983, 0.7515178000644497]|11449.9727165776894253|      4.00000000|[510, 168, 6, 48]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       7|[-1.1836084868037413, 0.7357292265744425, -1.1811426436010481, 0.872969015378629, -0.6792737417597182, 0.5968424588971012, -0.9803816722242972, 0.6274862235826206, -1.0342688785878384, 0.5911342817478442, -0.8341479713918604, 0.4792882953121307, -0.921557284137022, 1.0304118293470785, -1.287065726794754, 0.2941495869013285, -1.1157031051784905, 0.723392327721746, -0.7388821380850071, 0.3975648867222269, -0.5951985310232786, 1.018512451547921, -0.6415875203159275, 0.6671327702361759, -1.2342031495038153, 0.4626729845546295, -0.6077246779270546, 0.6869476775789906, -1.132201575791426, 0.8788394716321817, -0.9084745755477353, 0.8626809505269861, -0.5067126882928614, 0.6564604558238955, -0.7711880965704012, 0.621368684622374, -1.0430885475619711, 0.835618168287197, -1.2055329305019453, 1.0471812237385985, -0.6990864937732344, 0.163555605392731, -0.7887729975842153, 0.4882703754496552, -0.9430037528474922, 0.6324399945653361, -0.3766690800161262, 0.618265288340451, -0.7702897410225378, 0.4997381754738011, -0.8471169853376438, 0.9499030488598001, -0.6596765294505677, 0.9430265907279545, -1.080160771312538, 0.718409675122831, -0.6417017089083172, 0.4779581858616996, -1.0713829773969437, 0.6342241979755376, -1.436756747015977, 0.7406958957949389, -0.5549898326777574, 0.8470435591437181, -0.6325905264553375, 0.5585792846730554, -0.9242621172431176, 0.6830238439654552, -0.7657956598839969, 0.1640703176194538, -0.7983577708855681, 0.6459839008674233, -1.068459006250817, 0.7626315965816035, -1.0940613291595844, 1.0131181972549015, -0.8248027065038974, 0.789679956931884, -0.691595345155265, 0.5888897224401298, -1.0620817873693662, 0.6722846202388747, -0.8579608164002799, 0.3668354832583551, -0.9319762522998718, 1.1254901921826008, -0.5298425419563015, 0.6143577337022016, -0.7528354715320967, 0.9582676130376521, -0.8275891111178572, 0.6477946173349746, -0.6796536189171404, 0.8386025966290185, -1.1449558402558553, 0.7350978537134316, -0.8883410115559167, 1.3005553401187218, -0.6020831563456983, 0.7515178000644497]|11449.9727165776894253|      2.00000000|[595, 196, 7, 56]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       8|[-1.3254193345118734, 0.5785603054926463, -1.2455119851339786, 0.9254191788423909, -0.6418446615736187, 0.8823085646551048, -1.187201618361209, 0.6186080493677167, -0.6318532794043459, 0.3591669895140472, -0.8614908058707265, 0.4447838094533449, -0.863556286305237, 0.906998976542905, -1.1447108827474128, 0.3069435209149763, -0.9584887614454871, 0.6061909831631543, -0.4215757222833155, 0.3364947038553883, -0.635934675507449, 0.8216995574248321, -0.6954169122946188, 0.4593835427686935, -0.977005226997778, 0.4728462239298665, -0.3545775879326759, 0.1967980564273896, -0.6819870664005043, 0.904686305790482, -0.5535444902104143, 0.6248858937219485, -0.4437488219389001, 0.4666801278510989, -0.6208071060109555, 0.7590806398856588, -1.2284230436310797, 0.9863823958404393, -1.1325917482560912, 0.9848939783135554, -0.5569829469234759, 0.1177952499460552, -0.7097188715227909, 0.3997817560969658, -0.9463948044973494, 0.7113826437938299, -0.4396627600758203, 0.4992045993137735, -0.6413148091845646, 0.4898067939114555, -0.9326651042256449, 0.5446110858518216, -0.6177426621584077, 0.993299975751743, -1.328514489693142, 0.649097276892642, -0.4104012945058805, 0.5247976438807787, -0.9798823432332371, 0.7025459074004198, -1.2154053559339184, 0.8919712009830573, -0.5161629179520544, 0.6265744636971877, -1.0013085643101598, 0.407763826613042, -0.7547057207000827, 0.3625207473272042, -0.916391700932667, 0.0305634588462223, -0.9301632349384372, 0.6274316970224354, -0.8120677660524648, 0.327420564321473, -0.8866637477717862, 0.8526596542986773, -0.4077699002317272, 0.9609513496995234, -0.8771860583267906, 0.4882784614603343, -0.77567378761435, 0.5724292449065914, -0.828424239985726, 0.449837092771748, -0.808205897298864, 0.852872813646374, -0.6910817647538999, 0.5799205821523388, -0.7469165572656501, 0.8233639818634427, -0.7708069825621089, 0.2957517065383661, -0.8027904004542774, 0.609890048628935, -0.8391865694181935, 0.7220884591456673, -0.7534571576267998, 0.6924054255423495, -0.6144071442248411, 1.0519020446371314]|8918.4454238726048061|      4.00000000|[680, 224, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       9|[-1.3254193345118734, 0.5785603054926463, -1.2455119851339786, 0.9254191788423909, -0.6418446615736187, 0.8823085646551048, -1.187201618361209, 0.6186080493677167, -0.6318532794043459, 0.3591669895140472, -0.8614908058707265, 0.4447838094533449, -0.863556286305237, 0.906998976542905, -1.1447108827474128, 0.3069435209149763, -0.9584887614454871, 0.6061909831631543, -0.4215757222833155, 0.3364947038553883, -0.635934675507449, 0.8216995574248321, -0.6954169122946188, 0.4593835427686935, -0.977005226997778, 0.4728462239298665, -0.3545775879326759, 0.1967980564273896, -0.6819870664005043, 0.904686305790482, -0.5535444902104143, 0.6248858937219485, -0.4437488219389001, 0.4666801278510989, -0.6208071060109555, 0.7590806398856588, -1.2284230436310797, 0.9863823958404393, -1.1325917482560912, 0.9848939783135554, -0.5569829469234759, 0.1177952499460552, -0.7097188715227909, 0.3997817560969658, -0.9463948044973494, 0.7113826437938299, -0.4396627600758203, 0.4992045993137735, -0.6413148091845646, 0.4898067939114555, -0.9326651042256449, 0.5446110858518216, -0.6177426621584077, 0.993299975751743, -1.328514489693142, 0.649097276892642, -0.4104012945058805, 0.5247976438807787, -0.9798823432332371, 0.7025459074004198, -1.2154053559339184, 0.8919712009830573, -0.5161629179520544, 0.6265744636971877, -1.0013085643101598, 0.407763826613042, -0.7547057207000827, 0.3625207473272042, -0.916391700932667, 0.0305634588462223, -0.9301632349384372, 0.6274316970224354, -0.8120677660524648, 0.327420564321473, -0.8866637477717862, 0.8526596542986773, -0.4077699002317272, 0.9609513496995234, -0.8771860583267906, 0.4882784614603343, -0.77567378761435, 0.5724292449065914, -0.828424239985726, 0.449837092771748, -0.808205897298864, 0.852872813646374, -0.6910817647538999, 0.5799205821523388, -0.7469165572656501, 0.8233639818634427, -0.7708069825621089, 0.2957517065383661, -0.8027904004542774, 0.609890048628935, -0.8391865694181935, 0.7220884591456673, -0.7534571576267998, 0.6924054255423495, -0.6144071442248411, 1.0519020446371314]|8918.4454238726048061|      2.00000000|[765, 252, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
      10|[-1.3254193345118734, 0.5785603054926463, -1.2455119851339786, 0.9254191788423909, -0.6418446615736187, 0.8823085646551048, -1.187201618361209, 0.6186080493677167, -0.6318532794043459, 0.3591669895140472, -0.8614908058707265, 0.4447838094533449, -0.863556286305237, 0.906998976542905, -1.1447108827474128, 0.3069435209149763, -0.9584887614454871, 0.6061909831631543, -0.4215757222833155, 0.3364947038553883, -0.635934675507449, 0.8216995574248321, -0.6954169122946188, 0.4593835427686935, -0.977005226997778, 0.4728462239298665, -0.3545775879326759, 0.1967980564273896, -0.6819870664005043, 0.904686305790482, -0.5535444902104143, 0.6248858937219485, -0.4437488219389001, 0.4666801278510989, -0.6208071060109555, 0.7590806398856588, -1.2284230436310797, 0.9863823958404393, -1.1325917482560912, 0.9848939783135554, -0.5569829469234759, 0.1177952499460552, -0.7097188715227909, 0.3997817560969658, -0.9463948044973494, 0.7113826437938299, -0.4396627600758203, 0.4992045993137735, -0.6413148091845646, 0.4898067939114555, -0.9326651042256449, 0.5446110858518216, -0.6177426621584077, 0.993299975751743, -1.328514489693142, 0.649097276892642, -0.4104012945058805, 0.5247976438807787, -0.9798823432332371, 0.7025459074004198, -1.2154053559339184, 0.8919712009830573, -0.5161629179520544, 0.6265744636971877, -1.0013085643101598, 0.407763826613042, -0.7547057207000827, 0.3625207473272042, -0.916391700932667, 0.0305634588462223, -0.9301632349384372, 0.6274316970224354, -0.8120677660524648, 0.327420564321473, -0.8866637477717862, 0.8526596542986773, -0.4077699002317272, 0.9609513496995234, -0.8771860583267906, 0.4882784614603343, -0.77567378761435, 0.5724292449065914, -0.828424239985726, 0.449837092771748, -0.808205897298864, 0.852872813646374, -0.6910817647538999, 0.5799205821523388, -0.7469165572656501, 0.8233639818634427, -0.7708069825621089, 0.2957517065383661, -0.8027904004542774, 0.609890048628935, -0.8391865694181935, 0.7220884591456673, -0.7534571576267998, 0.6924054255423495, -0.6144071442248411, 1.0519020446371314]|8918.4454238726048061|      1.00000000|[850, 280, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=4
      11|[-1.2327443953280526, 0.4193756270036879, -1.193245062623456, 0.9940099496386796, -0.6129204149285328, 0.8492837293989434, -0.9681317972830005, 0.7486872852428942, -0.6852664204081917, 0.27356195242336, -0.798272357475446, 0.5040137833239137, -0.8515249937274053, 0.8580305555965879, -0.9608330049480942, 0.5109968472295063, -0.9599450167270291, 0.6100738896138946, -0.3580248833357994, 0.2097102834406561, -0.5862420686425126, 0.7212964680840548, -0.6179643332574133, 0.2651379057262331, -0.9459071902588672, 0.27305116133654, -0.3917213403654227, 0.0280221816896975, -0.7571706630423204, 0.8285292480710733, -0.6966508362581745, 0.607121939688956, -0.4338652065178066, 0.4999068855895524, -0.5734473182722134, 0.7272878140309482, -1.0897406614457745, 0.8793155844464732, -1.1436682883778766, 0.8632419432022612, -0.5443184090349437, 0.0472353779515974, -0.611495430650562, 0.3757102574869119, -0.852630385747486, 0.6369847523833447, -0.5183275126819493, 0.5105585060504056, -0.650218944010411, 0.3726572209491651, -1.0418080463062647, 0.2527305685805533, -0.6019750557683592, 0.7619990403256008, -1.292362465609782, 0.5958309270058992, -0.5195006445254994, 0.4656190489228714, -0.7576851289668165, 0.6385704547796719, -0.9973800163445988, 0.8206865097331433, -0.4815766626541382, 0.4211302171932106, -0.8704607168139868, 0.2856152361140051, -0.7625622275963342, 0.2765956363540009, -0.8867604499886285, -0.0036532598279799, -0.8824824606075113, 0.5773188563008552, -0.7990334111598705, 0.2202530784414716, -0.8766946125325401, 0.7448773704674234, -0.3748683793743027, 0.77589041996336, -0.8557070658274687, 0.5445522681656418, -0.7017368186322066, 0.5507946623206035, -0.8068108551734899, 0.3322094883708395, -0.8020119335605258, 0.8307392801920558, -0.6265744790553602, 0.4564632815593388, -0.7265040750210041, 0.7566730833281222, -0.7513713267451264, 0.159636679439037, -0.8244422184362166, 0.6951532241192874, -0.8527615593766102, 0.7653600437790967, -0.6952937052371032, 0.6317338859458438, -0.6763475264472687, 1.112321310410256]|7336.4885091485666635|      2.00000000|[935, 308, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=4
