k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0998982905341283, -0.01318040796812, 0.1169696571756201, 0.0145998588702053, 0.0196806364950489, 0.1625314009369103, 0.1269559339160359, 0.0007324582893583, 0.0605239689037572, 0.1204377431979688, 0.1881305933207525, 0.0698726845744626, 0.1193082997803011, 0.1078053138481156, 0.1931134308404922, 0.133711565696734, 0.1416728721530075, 0.2501849053905048, 0.2296780099416305, 0.2873153113787935, 0.3878578599772975, 0.2425520641296862, 0.1857503929142802, 0.3682164466284207, 0.3524066057445229, 0.3362599232546337, 0.4131156342626742, 0.2636116725571357, 0.4169559561563499, 0.2961414713079147, 0.4631836320975339, 0.3025765908787438, 0.3903722386080712, 0.3671905253042853, 0.2578843686614815, 0.2851159702425347, 0.3515877089831416, 0.3867842905453703, 0.4851031070299199, 0.378472074493849, 0.4427271794500591, 0.3752323325665707, 0.4393624483704415, 0.3699545925490233, 0.4536641807506369, 0.406662375334564, 0.4150755854662475, 0.6137998124897437, 0.568969097949954, 0.6019776519709996, 0.4800431443286514, 0.5090634915199842, 0.6080557096586312, 0.4833335700938676, 0.6342531804839076, 0.4449797714377569, 0.6704811808064656, 0.5864278952977937, 0.5896067189241777, 0.6695223547506969, 0.5807230956280469, 0.6871940259211875, 0.6419603520868031, 0.6479669125698971, 0.7167918658177936, 0.7454308392391075, 0.7013951967527651, 0.7068260135539014, 0.7354109142020325, 0.7039864366055302, 0.7467699338017281, 0.8339416082083096, 0.8034188298998399, 0.7399686210980511, 0.8078458027947129, 0.9091141109085563, 0.807116071431596, 0.7743622775472913, 0.8559068859500473, 0.908641097217369, 0.9610581826670072, 0.9450130247740003, 0.9588544829234505, 0.8961775370750529, 0.8825077178147636, 1.0301664815023919, 0.9194730572248596, 0.9857635851120079, 0.8807430903804626, 1.060830072419391, 1.0252370171270195, 1.0013276789625771, 1.228930989843009, 1.113117124495476, 1.1566122702182038, 1.1263829188682843, 1.285641471219186, 1.264852941313482, 1.1296286531827107, 1.24799274792805]|-132.5395702754823617|      2.00000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       2|[-0.1333342578803774, 0.1274613470309592, 0.1166760446122571, 0.004208616321208, -0.0526541301423665, 0.1583528340847355, 0.0706393585110046, 0.0872165201955861, -0.0995347000479713, 0.0873753535432627, 0.3425242420733958, 0.1422623184520647, 0.3567119407933646, 0.0444611032799342, 0.3263049523891046, 0.4014608045327526, 0.3532335370931311, 0.3793164321908768, 0.2517456075998048, 0.1534987024183748, 0.6576635615150558, 0.1065998738572891, 0.180853533683157, 0.469911856118474, 0.3945096217927756, 0.2802898235865845, 0.4448184278627194, 0.3474735605199047, 0.4749707041185013, 0.3088085772875138, 0.418275134512463, 0.4476270776668788, 0.3343540517711809, 0.4699164468374541, 0.1878371338763251, 0.4411980850879672, 0.4204874925220867, 0.514702844696467, 0.6279709869419011, 0.4445423561471241, 0.339258612140907, 0.3871569708023521, 0.583488784549143, 0.5622826685843358, 0.5279871928112467, 0.3988419853221065, 0.4262732464355149, 0.6314679244941993, 0.4393318693988532, 0.9204148998313355, 0.3696473752145784, 0.55487570815525, 0.5497462508239161, 0.3777380349155378, 0.6891636138310414, 0.551703624430671, 0.8080044159754365, 0.5366096393140888, 0.5958088620519667, 0.8319647748110777, 0.388055996453023, 0.7192949325150977, 0.4479285528325644, 0.8136160350807893, 0.7020048170819762, 0.8981174152533177, 0.7235428128983273, 0.7338492018463204, 0.7555638233589881, 0.7194943092548205, 0.8587335048378949, 1.018076080730651, 0.8034828561940871, 0.7400032810621875, 1.0498045957236493, 1.1274467934057257, 1.0147671355529064, 0.7705523568163833, 0.9176428798558601, 1.0435290138110722, 0.9825375807099658, 1.0415448525148556, 1.040299097885378, 0.8453714639592623, 1.0905538778099206, 1.3856367943445786, 1.1423348501423192, 1.4071077633589892, 1.0142105670283212, 1.4970127114625233, 1.4315371915775466, 1.3657179076872583, 1.5854558251908428, 1.4896023954156505, 1.6210983645945292, 1.4950921768819825, 2.0040490832595497, 1.9099368931380476, 1.3850308263725297, 1.7215554574114988]|-392.8476763343149400|      4.00000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       3|[-0.3703178172005861, -0.1873168246553701, -0.1632839991195352, -0.1518833683095155, -0.6164435631989335, -0.1892369965130001, -0.1556916608855574, -0.2906075656852697, -0.0590794283337106, -0.0165346997739199, 0.5813257045465015, 0.1963507424329451, 0.665062662437047, 0.0563638840194854, 0.700310329704659, 0.3472788615571205, 0.2990833570420223, 0.7344812765197761, 0.1677180307279523, 0.150625395235351, 0.8106445841974788, -0.14236564742392, 0.4493281438383324, 0.9918719569784797, 0.854559603719073, 0.2190454002103079, 0.9511923752726323, 0.393867771334196, 0.6073279435144314, 0.4298146358047543, 0.9971799635301154, 0.7287171650175743, 0.2713572821821991, 1.1594506979233516, 0.2813821899786564, 0.1333274802751557, 0.6085301961050515, 0.2888595203206176, 1.502022021195839, 0.8190969719872181, 0.5092108786070735, 0.7424204931001313, 0.9915757004747598, 0.2991188210772772, 0.2770953219900618, 0.1665685240414725, 0.6101814044260242, 0.878711777027375, 0.4356992267992369, 1.6109730901720187, 0.1028731943909257, 0.829978057362043, 0.8178649066117871, 0.3133842427962117, 0.7716560011013781, 0.9623138884331583, 1.2385252180870172, 0.8964695676580274, 0.9108585326875601, 1.2312177734646215, 0.861259066855792, 1.0232667720121091, 0.5279788855435589, 1.1757533599746055, 1.2969477258461979, 0.9752030232813427, 1.0836643769830916, 1.0700647274691082, 0.6633009889968323, 0.8090577553276412, 1.5504571020677846, 1.656339640910136, 0.9248905638225589, 1.2886360188934995, 1.3625753577368123, 1.9474497483620214, 1.6839839449201506, 0.9066720551021872, 1.1540796003633322, 1.8140240775495036, 1.4158333478354201, 1.1435014185377586, 1.3454653135892716, 1.4751571643810562, 1.367386885787627, 2.2061435807178804, 1.4460695299371493, 1.9108909913721992, 1.6919303952144322, 1.9727386251130914, 1.9608907365943993, 1.865625877534857, 2.4891067762543027, 1.9547800056945692, 2.2030041477552365, 2.0914901532196746, 1.5709017975831276, 2.166754663116764, 1.6020801981813773, 2.42816180337712]|-841.4696568494418898|      8.00000000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       4|[-0.9217540057671176, -0.4270046630229313, -1.9607759077834672, -1.0176222738005032, -0.8302905648876177, 0.604794687565839, -0.882130295308337, -1.0522431742324916, 1.5453568800988473, -0.9679081388930522, 2.052257456667318, 0.4728976488382053, 0.6756476213594276, 0.5553300632892845, -0.2399199624427205, -1.735340939329015, -0.2049769961511664, 0.7693492566602498, -0.9329882684910225, 1.4834797330878096, 0.9579293133227984, 0.9521005616397252, 2.15480754354971, 2.049436778407559, 1.5319688616738274, 0.5187332158299294, 1.8780012299074857, 1.0960772146094193, 0.1827619687590062, 0.4845272977181974, 1.3350370772009659, 1.73046755131046, 0.7713205397127961, 1.6057122156704358, 0.2317505702851293, 0.0318150693333923, 1.2657008771071612, 0.5528467357123781, 1.5190791915661974, 1.1344468723700176, 0.6534972910233372, 1.8313344349458782, 1.3394498450419023, 0.103810833556108, -0.219817027562054, 1.3553847629353104, 0.4589802756915002, 0.598502016528919, 0.8679551535310035, 2.129211179577276, -0.0577544870798998, 0.4047701870054909, 1.2978771513375338, 1.0253700296495303, 0.0250171824814708, 1.8705638150992856, 1.2902993865917622, 2.2543037603840927, 1.2565484701726375, 1.5730880173345643, 1.2844854242011394, 0.7904084930510593, 1.97590321759168, 1.1051194135964797, 1.7890070905546533, 1.5284919539176882, 1.4799562321314907, 1.2731025659797943, 1.0187865890700705, 0.8600439345322095, 1.7177973465621392, 0.5339667173675076, 1.9423771424539473, 1.792996537836088, 1.6188868925802777, 0.2230391797281166, 0.3740125082519286, 0.8155034893167064, 1.9713346417086366, 1.8606787526535025, 3.0003278866428458, 2.3238584868409204, 1.788251443283246, 1.7398535446869157, 1.3550672521717875, 0.3898197304876763, 1.9530332341208365, 2.0554795656556624, 1.0085808174798534, 1.4239925641663826, 1.7425118886431878, 1.8353910292693558, 3.0344250606284957, 1.9719844608921924, 1.3062972884341861, 1.2953233215191224, 1.3853950289004782, 1.3522228592466927, 3.3161971228640947, 3.3116526495405925]|-1167.3496809098141966|     16.00000000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       5|[-0.9217540057671176, -0.4270046630229313, -1.9607759077834672, -1.0176222738005032, -0.8302905648876177, 0.604794687565839, -0.882130295308337, -1.0522431742324916, 1.5453568800988473, -0.9679081388930522, 2.052257456667318, 0.4728976488382053, 0.6756476213594276, 0.5553300632892845, -0.2399199624427205, -1.735340939329015, -0.2049769961511664, 0.7693492566602498, -0.9329882684910225, 1.4834797330878096, 0.9579293133227984, 0.9521005616397252, 2.15480754354971, 2.049436778407559, 1.5319688616738274, 0.5187332158299294, 1.8780012299074857, 1.0960772146094193, 0.1827619687590062, 0.4845272977181974, 1.3350370772009659, 1.73046755131046, 0.7713205397127961, 1.6057122156704358, 0.2317505702851293, 0.0318150693333923, 1.2657008771071612, 0.5528467357123781, 1.5190791915661974, 1.1344468723700176, 0.6534972910233372, 1.8313344349458782, 1.3394498450419023, 0.103810833556108, -0.219817027562054, 1.3553847629353104, 0.4589802756915002, 0.598502016528919, 0.8679551535310035, 2.129211179577276, -0.0577544870798998, 0.4047701870054909, 1.2978771513375338, 1.0253700296495303, 0.0250171824814708, 1.8705638150992856, 1.2902993865917622, 2.2543037603840927, 1.2565484701726375, 1.5730880173345643, 1.2844854242011394, 0.7904084930510593, 1.97590321759168, 1.1051194135964797, 1.7890070905546533, 1.5284919539176882, 1.4799562321314907, 1.2731025659797943, 1.0187865890700705, 0.8600439345322095, 1.7177973465621392, 0.5339667173675076, 1.9423771424539473, 1.792996537836088, 1.6188868925802777, 0.2230391797281166, 0.3740125082519286, 0.8155034893167064, 1.9713346417086366, 1.8606787526535025, 3.0003278866428458, 2.3238584868409204, 1.788251443283246, 1.7398535446869157, 1.3550672521717875, 0.3898197304876763, 1.9530332341208365, 2.0554795656556624, 1.0085808174798534, 1.4239925641663826, 1.7425118886431878, 1.8353910292693558, 3.0344250606284957, 1.9719844608921924, 1.3062972884341861, 1.2953233215191224, 1.3853950289004782, 1.3522228592466927, 3.3161971228640947, 3.3116526495405925]|-1167.3496809098141966|      8.00000000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[-0.9217540057671176, -0.4270046630229313, -1.9607759077834672, -1.0176222738005032, -0.8302905648876177, 0.604794687565839, -0.882130295308337, -1.0522431742324916, 1.5453568800988473, -0.9679081388930522, 2.052257456667318, 0.4728976488382053, 0.6756476213594276, 0.5553300632892845, -0.2399199624427205, -1.735340939329015, -0.2049769961511664, 0.7693492566602498, -0.9329882684910225, 1.4834797330878096, 0.9579293133227984, 0.9521005616397252, 2.15480754354971, 2.049436778407559, 1.5319688616738274, 0.5187332158299294, 1.8780012299074857, 1.0960772146094193, 0.1827619687590062, 0.4845272977181974, 1.3350370772009659, 1.73046755131046, 0.7713205397127961, 1.6057122156704358, 0.2317505702851293, 0.0318150693333923, 1.2657008771071612, 0.5528467357123781, 1.5190791915661974, 1.1344468723700176, 0.6534972910233372, 1.8313344349458782, 1.3394498450419023, 0.103810833556108, -0.219817027562054, 1.3553847629353104, 0.4589802756915002, 0.598502016528919, 0.8679551535310035, 2.129211179577276, -0.0577544870798998, 0.4047701870054909, 1.2978771513375338, 1.0253700296495303, 0.0250171824814708, 1.8705638150992856, 1.2902993865917622, 2.2543037603840927, 1.2565484701726375, 1.5730880173345643, 1.2844854242011394, 0.7904084930510593, 1.97590321759168, 1.1051194135964797, 1.7890070905546533, 1.5284919539176882, 1.4799562321314907, 1.2731025659797943, 1.0187865890700705, 0.8600439345322095, 1.7177973465621392, 0.5339667173675076, 1.9423771424539473, 1.792996537836088, 1.6188868925802777, 0.2230391797281166, 0.3740125082519286, 0.8155034893167064, 1.9713346417086366, 1.8606787526535025, 3.0003278866428458, 2.3238584868409204, 1.788251443283246, 1.7398535446869157, 1.3550672521717875, 0.3898197304876763, 1.9530332341208365, 2.0554795656556624, 1.0085808174798534, 1.4239925641663826, 1.7425118886431878, 1.8353910292693558, 3.0344250606284957, 1.9719844608921924, 1.3062972884341861, 1.2953233215191224, 1.3853950289004782, 1.3522228592466927, 3.3161971228640947, 3.3116526495405925]|-1167.3496809098141966|      4.00000000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       7|[-1.2464916068025154, -0.7576844567796484, -1.4876840081731613, -1.4725699335072184, -1.584704361588749, 1.475015073010756, -0.7126706994572491, -0.9397184598156012, 1.9330174770091286, -1.8029210194565257, 2.04859537052377, 0.8973584904668763, 1.1234211028604464, 0.6742157290694001, -1.3651036690911105, -1.7434990135854225, -0.6750491987109566, 0.8701312639100209, -0.8997617946148742, 1.4539437014195056, 1.3493084616926074, 0.839685178719284, 1.9467585209835248, 1.4662373013079075, 2.431491581217049, 1.0033786355546328, 1.808844337979995, 1.380706294309844, 0.4949315642139613, 0.944542785008923, 1.0715791360307623, 1.3536721412611883, 1.6448751784414006, 1.8014587045665367, 0.5645882626966885, 0.0077241665440337, 0.8343585725117569, 0.9956233292134843, 1.7018381328740053, 1.6876692628086334, 1.1920662830624043, 2.021480174364726, 1.1046718049674085, 0.2014060095219406, -0.5795708124170562, 0.8345919910192486, 1.0999275809633478, 0.9997620789644877, 1.8097532841536639, 2.1811054383807136, -0.0469045479825583, 1.1956945229479157, 1.2800598484653127, 1.2697841169154978, 0.616204512197703, 1.8885369488506616, 1.106640643875389, 2.3986421684868087, 1.3746911356365143, 1.316466136342507, 1.3707680934237714, 0.6211973433830813, 2.1377738141931135, 0.8997913384529387, 1.6965629252080983, 1.4854931034193057, 1.4115275129150002, 1.431335597254093, 1.3205833616253941, 1.0723268616776114, 1.741561918080591, 1.2016770144069353, 1.664936475530395, 1.8330836902060934, 1.715648265118893, -0.1157288254679328, 1.166892663016052, 1.0058700182381082, 2.0973711909048474, 2.5348535847742286, 2.779477970598664, 2.007824530851519, 1.4117658233568866, 2.048855877519905, 1.7331393822739214, 0.1114065155474498, 2.062917075032606, 1.7808510379221762, 1.5389567706269922, 1.3167607758660045, 1.4726011537096937, 1.5946359786669602, 2.8631988267312694, 2.0173758304013774, 1.0187513035876998, 1.7064189889703891, 1.4349369152954718, 1.6716577225895553, 3.875890532954852, 3.635586311376708]|-1387.0076823572694593|      8.00000000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       8|[-1.2464916068025154, -0.7576844567796484, -1.4876840081731613, -1.4725699335072184, -1.584704361588749, 1.475015073010756, -0.7126706994572491, -0.9397184598156012, 1.9330174770091286, -1.8029210194565257, 2.04859537052377, 0.8973584904668763, 1.1234211028604464, 0.6742157290694001, -1.3651036690911105, -1.7434990135854225, -0.6750491987109566, 0.8701312639100209, -0.8997617946148742, 1.4539437014195056, 1.3493084616926074, 0.839685178719284, 1.9467585209835248, 1.4662373013079075, 2.431491581217049, 1.0033786355546328, 1.808844337979995, 1.380706294309844, 0.4949315642139613, 0.944542785008923, 1.0715791360307623, 1.3536721412611883, 1.6448751784414006, 1.8014587045665367, 0.5645882626966885, 0.0077241665440337, 0.8343585725117569, 0.9956233292134843, 1.7018381328740053, 1.6876692628086334, 1.1920662830624043, 2.021480174364726, 1.1046718049674085, 0.2014060095219406, -0.5795708124170562, 0.8345919910192486, 1.0999275809633478, 0.9997620789644877, 1.8097532841536639, 2.1811054383807136, -0.0469045479825583, 1.1956945229479157, 1.2800598484653127, 1.2697841169154978, 0.616204512197703, 1.8885369488506616, 1.106640643875389, 2.3986421684868087, 1.3746911356365143, 1.316466136342507, 1.3707680934237714, 0.6211973433830813, 2.1377738141931135, 0.8997913384529387, 1.6965629252080983, 1.4854931034193057, 1.4115275129150002, 1.431335597254093, 1.3205833616253941, 1.0723268616776114, 1.741561918080591, 1.2016770144069353, 1.664936475530395, 1.8330836902060934, 1.715648265118893, -0.1157288254679328, 1.166892663016052, 1.0058700182381082, 2.0973711909048474, 2.5348535847742286, 2.779477970598664, 2.007824530851519, 1.4117658233568866, 2.048855877519905, 1.7331393822739214, 0.1114065155474498, 2.062917075032606, 1.7808510379221762, 1.5389567706269922, 1.3167607758660045, 1.4726011537096937, 1.5946359786669602, 2.8631988267312694, 2.0173758304013774, 1.0187513035876998, 1.7064189889703891, 1.4349369152954718, 1.6716577225895553, 3.875890532954852, 3.635586311376708]|-1387.0076823572694593|      4.00000000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
       9|[-1.7779447778733979, -1.1050411187574771, -1.284709994329361, -1.5882831771048762, -1.6645484487909352, 1.4916903109783097, -1.4627274921798898, -0.9423310019043146, 2.3071213196548745, -1.5368513035927924, 1.5802821333052195, 1.4165132879689049, 1.161920324388469, 1.1418024340188704, -1.0154856718391296, -1.6369108509583266, -1.5057411477208733, 1.0397824528811388, -1.5569330299152666, 1.5028935701269364, 0.6675762729926287, 0.7614708111087889, 1.9331483665922766, 1.0875490366804514, 1.6073761853193014, 1.5810208883393089, 2.144777169124182, 1.4271763952634273, 1.096553802426449, 0.697261539157318, 1.2176415800835156, 1.3848740483901636, 1.2819388079753304, 1.7237260564326968, 0.5814619566405972, -0.8961116693180151, 1.4828093559497906, 1.2369564217245204, 1.7898638767874713, 2.2227818508065527, 1.1889178163042715, 1.936546789954474, 1.5001000027819082, 0.8802326795469518, -1.1718788034951682, 0.8610880243468567, 1.1515067178702383, 1.4090587266738464, 1.828091726959507, 1.7731237535728783, -0.5677538338769487, 1.4907939687019232, 1.5334672945045358, 1.306670231721862, 1.0803226161449122, 2.248052298185571, 1.4924315849121699, 1.8035931617079402, 1.4524447671965772, 1.4461475282925795, 1.1961023575750604, 1.1184566757625252, 1.84794025614735, 1.4235860867908714, 2.1542354034260165, 1.6275934249464132, 1.5120432870380291, 0.5923583406813614, 1.3066702121268905, 1.4020340242624298, 1.9948035911545772, 1.1757799592752056, 1.6847874345415248, 1.8043939471684318, 2.447944112132961, -0.0612114270298696, 0.9220552397403374, 0.956416825639729, 1.5971403771703288, 2.1489870967275726, 1.921805331970499, 1.9743082393984142, 1.6065058157479475, 1.2452285284461109, 2.3146629641329413, 0.0285938215183906, 2.1820872212118045, 1.6845428732123995, 1.724683491156121, 1.3684183262717886, 1.6503777500722816, 1.9574225702523118, 2.3577352700410903, 2.5913138458418805, 0.9132258715490145, 1.3266656590759376, 1.5729292816324594, 2.0834166298944505, 4.0013215914337135, 4.380245239195281]|-1446.5740591661365215|      8.00000000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
      10|[-1.7779447778733979, -1.1050411187574771, -1.284709994329361, -1.5882831771048762, -1.6645484487909352, 1.4916903109783097, -1.4627274921798898, -0.9423310019043146, 2.3071213196548745, -1.5368513035927924, 1.5802821333052195, 1.4165132879689049, 1.161920324388469, 1.1418024340188704, -1.0154856718391296, -1.6369108509583266, -1.5057411477208733, 1.0397824528811388, -1.5569330299152666, 1.5028935701269364, 0.6675762729926287, 0.7614708111087889, 1.9331483665922766, 1.0875490366804514, 1.6073761853193014, 1.5810208883393089, 2.144777169124182, 1.4271763952634273, 1.096553802426449, 0.697261539157318, 1.2176415800835156, 1.3848740483901636, 1.2819388079753304, 1.7237260564326968, 0.5814619566405972, -0.8961116693180151, 1.4828093559497906, 1.2369564217245204, 1.7898638767874713, 2.2227818508065527, 1.1889178163042715, 1.936546789954474, 1.5001000027819082, 0.8802326795469518, -1.1718788034951682, 0.8610880243468567, 1.1515067178702383, 1.4090587266738464, 1.828091726959507, 1.7731237535728783, -0.5677538338769487, 1.4907939687019232, 1.5334672945045358, 1.306670231721862, 1.0803226161449122, 2.248052298185571, 1.4924315849121699, 1.8035931617079402, 1.4524447671965772, 1.4461475282925795, 1.1961023575750604, 1.1184566757625252, 1.84794025614735, 1.4235860867908714, 2.1542354034260165, 1.6275934249464132, 1.5120432870380291, 0.5923583406813614, 1.3066702121268905, 1.4020340242624298, 1.9948035911545772, 1.1757799592752056, 1.6847874345415248, 1.8043939471684318, 2.447944112132961, -0.0612114270298696, 0.9220552397403374, 0.956416825639729, 1.5971403771703288, 2.1489870967275726, 1.921805331970499, 1.9743082393984142, 1.6065058157479475, 1.2452285284461109, 2.3146629641329413, 0.0285938215183906, 2.1820872212118045, 1.6845428732123995, 1.724683491156121, 1.3684183262717886, 1.6503777500722816, 1.9574225702523118, 2.3577352700410903, 2.5913138458418805, 0.9132258715490145, 1.3266656590759376, 1.5729292816324594, 2.0834166298944505, 4.0013215914337135, 4.380245239195281]|-1446.5740591661365215|      4.00000000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      11|[-2.046122889034971, -1.0006711637540686, -1.264272761294218, -1.759777038935044, -1.4171390535650308, 2.003020318595942, -1.136619335716816, -1.8820660133410603, 2.014103767690046, -1.5871666751799882, 1.5872950770708334, 1.004803864745042, 0.9448098701774659, 1.100683685130078, -1.3680423454955328, -1.6180552772980588, -1.1809522400011896, 1.0543503281438769, -1.8898478006653785, 0.9365071564188351, 1.639531259839319, 1.4434172167963315, 1.8529943263292075, 1.0440380937625726, 1.8291103411031577, 1.412902242564189, 2.276484928926836, 0.8515119548585172, 0.7936337078732233, 1.1313409868079634, 0.3149567728652992, 0.923050494586104, 0.9466062196238005, 1.9176770115846031, 1.085376250439768, -1.177931291880797, 0.9306332580856281, 1.3294447430853995, 0.9556095855895574, 1.8882425339465811, 1.629046168269922, 1.4171449786389816, 1.3885089698947206, 1.6301276556016213, -0.8170768697999016, 0.766617087966245, 0.708239505360043, 1.430381266778816, 1.8616327192348785, 1.760888253650448, -1.1137503713805006, 2.0238214970241017, 1.2329659655793503, 0.4326764022198185, 1.2709171973841815, 1.5645054089442696, 1.4329325513742974, 1.7791356622010264, 2.126577902589222, 1.429838243586363, 0.8009846825352496, 0.7486884584993475, 1.8773286179824231, 1.3861512939170195, 2.1124728034681097, 1.9520662449749169, 1.0885732067727771, 1.06264674674174, 1.2964389360197157, 1.6839442461099334, 2.5598065285911784, 1.319161810503401, 1.9514075595296925, 1.756295418809475, 2.1155202130591837, -0.6955464839734291, 1.5830480016084953, 1.2649862243225067, 1.5639117293468967, 2.183091704957728, 1.8403732330116322, 2.2093915173647996, 1.5081853309810977, 0.8945707086420935, 2.748556965547166, 0.433108023100693, 2.306682850220181, 1.9790939997789794, 1.3531062235639038, 1.0424689293835692, 1.8168936993895115, 2.1174727601051946, 1.9168819997601019, 1.8554443302141155, 1.74255428281463, 1.1784580180503361, 1.9951653095243493, 2.469691593419583, 4.122411949290071, 4.332756064529307]|-1624.1611241351647550|      8.00000000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
