k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[81, 0, 0, 5]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.8950097278172162, -0.0013229535425984, 0.0319250223147143, 0.06713131388979, 0.3075983152567466, -0.0510695800909754, 0.6346960443170087, 0.0107771261447432, 0.1389126689959252, 0.0006403065309273, 2.6731410310030124, -0.0119447673145909, 0.8147340554969023, 0.0290869278434522, 2.3866971869260603, 0.0469409648756001, 14.384496912481262, 0.0540560343155645, 12.170047339111134, 0.0577939481123177, 0.2216567009056974, 0.0459151982276121, 0.2146367944980496, 0.006538795745464, 1.2817730018702054, -0.0772641032826833, 0.1899651851865799, -0.0133434786298892, 0.0516255535024997, -0.0332958411603529, 3.6742343612421418, 0.0729648912123086, 0.9404663498947087, -0.0023214316682039, 0.1350109137073056, -0.0095165178370347, 0.371791931841303, -0.050391296588487, 0.9084348739376706, -0.0428526467476481, 0.2073472201629375, 0.0227540689568055, 2.1295820907413496, 0.0585187834464008, 1.983818904830846, -0.0761588625384792, 1.4444264208894215, -0.065994653206806, 0.5227722954839038, 0.0286997941406408, 0.4807768949583835, 0.0216804742893581, 0.3395929865432893, 0.0140126999663577, 0.7410174417998208, 0.1600458037811842, 0.4809411829571741, 0.0199877484603825, 0.4913514668099141, 0.1213185574610861, 1.0208770467996982, -0.017765292942005, -0.0072508398273883, 0.1150508173412263, 0.34769495837551, 0.0603507049711015]|1630592.1250000000000000|      1.00000000|[113, 0, 0, 7]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[0.8066476774652328, 0.0658937256437273, -0.0826392515840936, -0.0465793868787234, 0.2835041405213493, -0.2099893083243938, 0.5544212729016723, -0.1195330633286789, 0.1404349625340208, 0.0869283165477332, 2.659814586214854, -0.0522826990540116, 0.8579343700110305, 0.1790909033305377, 2.5105410145598066, -0.0095623941964417, 14.11120447910455, 0.0941946570668463, 12.294874220829955, 0.149596108926155, 0.2995499318917376, 0.0657646433510167, 0.1906795048330514, 0.0611080080420143, 1.3475789671655467, -0.2207093032211999, 0.2601644243393627, -0.1907976475188112, 0.1382056467172998, 0.0343615518825181, 3.573767390090278, 0.0749236618488394, 0.9329848935597033, -0.3219832055636537, 0.1287132133709235, -0.1352510630345354, 0.4162420995911854, 0.2358185216836111, 0.9699799897797381, -0.1560348118615796, 0.1268179488872478, -0.0205794771137182, 2.234500006494908, 0.0941430236261719, 2.037248133841673, -0.0917085306367878, 1.284360719217125, 0.0802534324704472, 0.5523071751574425, 0.0868467988865579, 0.4134107832369637, -0.1376541560109152, 0.3109599430704362, 0.0282972185151116, 0.6234949132234229, -0.160409113019682, 0.4314080022912493, -0.0921217334098326, 0.4922066204477146, -0.0099096999568777, 0.7879911602727104, 0.0679288500228698, -0.1450803707853509, 0.1910005471139392, 0.647245819246003, 0.190891524518226]|778015.0625000000000000|      2.00000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | iterate success | actual_k=0
       4|[0.8066476774652328, 0.0658937256437273, -0.0826392515840936, -0.0465793868787234, 0.2835041405213493, -0.2099893083243938, 0.5544212729016723, -0.1195330633286789, 0.1404349625340208, 0.0869283165477332, 2.659814586214854, -0.0522826990540116, 0.8579343700110305, 0.1790909033305377, 2.5105410145598066, -0.0095623941964417, 14.11120447910455, 0.0941946570668463, 12.294874220829955, 0.149596108926155, 0.2995499318917376, 0.0657646433510167, 0.1906795048330514, 0.0611080080420143, 1.3475789671655467, -0.2207093032211999, 0.2601644243393627, -0.1907976475188112, 0.1382056467172998, 0.0343615518825181, 3.573767390090278, 0.0749236618488394, 0.9329848935597033, -0.3219832055636537, 0.1287132133709235, -0.1352510630345354, 0.4162420995911854, 0.2358185216836111, 0.9699799897797381, -0.1560348118615796, 0.1268179488872478, -0.0205794771137182, 2.234500006494908, 0.0941430236261719, 2.037248133841673, -0.0917085306367878, 1.284360719217125, 0.0802534324704472, 0.5523071751574425, 0.0868467988865579, 0.4134107832369637, -0.1376541560109152, 0.3109599430704362, 0.0282972185151116, 0.6234949132234229, -0.160409113019682, 0.4314080022912493, -0.0921217334098326, 0.4922066204477146, -0.0099096999568777, 0.7879911602727104, 0.0679288500228698, -0.1450803707853509, 0.1910005471139392, 0.647245819246003, 0.190891524518226]|778015.0625000000000000|      1.00000000|[241, 0, 0, 15]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.8066476774652328, 0.0658937256437273, -0.0826392515840936, -0.0465793868787234, 0.2835041405213493, -0.2099893083243938, 0.5544212729016723, -0.1195330633286789, 0.1404349625340208, 0.0869283165477332, 2.659814586214854, -0.0522826990540116, 0.8579343700110305, 0.1790909033305377, 2.5105410145598066, -0.0095623941964417, 14.11120447910455, 0.0941946570668463, 12.294874220829955, 0.149596108926155, 0.2995499318917376, 0.0657646433510167, 0.1906795048330514, 0.0611080080420143, 1.3475789671655467, -0.2207093032211999, 0.2601644243393627, -0.1907976475188112, 0.1382056467172998, 0.0343615518825181, 3.573767390090278, 0.0749236618488394, 0.9329848935597033, -0.3219832055636537, 0.1287132133709235, -0.1352510630345354, 0.4162420995911854, 0.2358185216836111, 0.9699799897797381, -0.1560348118615796, 0.1268179488872478, -0.0205794771137182, 2.234500006494908, 0.0941430236261719, 2.037248133841673, -0.0917085306367878, 1.284360719217125, 0.0802534324704472, 0.5523071751574425, 0.0868467988865579, 0.4134107832369637, -0.1376541560109152, 0.3109599430704362, 0.0282972185151116, 0.6234949132234229, -0.160409113019682, 0.4314080022912493, -0.0921217334098326, 0.4922066204477146, -0.0099096999568777, 0.7879911602727104, 0.0679288500228698, -0.1450803707853509, 0.1910005471139392, 0.647245819246003, 0.190891524518226]|778015.0625000000000000|      0.50000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.8066476774652328, 0.0658937256437273, -0.0826392515840936, -0.0465793868787234, 0.2835041405213493, -0.2099893083243938, 0.5544212729016723, -0.1195330633286789, 0.1404349625340208, 0.0869283165477332, 2.659814586214854, -0.0522826990540116, 0.8579343700110305, 0.1790909033305377, 2.5105410145598066, -0.0095623941964417, 14.11120447910455, 0.0941946570668463, 12.294874220829955, 0.149596108926155, 0.2995499318917376, 0.0657646433510167, 0.1906795048330514, 0.0611080080420143, 1.3475789671655467, -0.2207093032211999, 0.2601644243393627, -0.1907976475188112, 0.1382056467172998, 0.0343615518825181, 3.573767390090278, 0.0749236618488394, 0.9329848935597033, -0.3219832055636537, 0.1287132133709235, -0.1352510630345354, 0.4162420995911854, 0.2358185216836111, 0.9699799897797381, -0.1560348118615796, 0.1268179488872478, -0.0205794771137182, 2.234500006494908, 0.0941430236261719, 2.037248133841673, -0.0917085306367878, 1.284360719217125, 0.0802534324704472, 0.5523071751574425, 0.0868467988865579, 0.4134107832369637, -0.1376541560109152, 0.3109599430704362, 0.0282972185151116, 0.6234949132234229, -0.160409113019682, 0.4314080022912493, -0.0921217334098326, 0.4922066204477146, -0.0099096999568777, 0.7879911602727104, 0.0679288500228698, -0.1450803707853509, 0.1910005471139392, 0.647245819246003, 0.190891524518226]|778015.0625000000000000|      0.25000000|[401, 0, 0, 25]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.7938648814956463, 0.0430459246412823, -0.1102382912831008, -0.0370884769513434, 0.2785560971934874, -0.2288396144113108, 0.6083862242989538, -0.0853300979808979, 0.1164619001924414, 0.0468538153332201, 2.624072153891745, -0.0747322668213867, 0.8903041271166672, 0.1458572037873191, 2.4988641651683348, -0.0529649850480455, 14.133034544957951, 0.1571101183727795, 12.290168819952747, 0.1762147126319215, 0.2627645266134589, 0.0857021429446763, 0.1797069480744678, -0.0093056987131086, 1.3478638447967897, -0.2561106759492092, 0.3047722606741528, -0.1984107429451551, 0.1816509710433671, 0.0009912443315292, 3.529521241357817, 0.1439251876218573, 0.9425428771721065, -0.3375221551876313, 0.1851555069936565, -0.0992652750276736, 0.3606566564600029, 0.2476574540060024, 0.9390930960521083, -0.1510860800707483, 0.1281629500784266, -0.0366708661841583, 2.2163948579242088, 0.0693965701042792, 2.021654730750325, -0.0970292817037979, 1.275860687502383, 0.0377032644613063, 0.5245490559561945, 0.0744668796576261, 0.4143925735996772, -0.1850018066547189, 0.272936213698178, 0.0386028584518076, 0.6166341021467604, -0.1418034897828928, 0.4353888600499391, -0.0786724851747764, 0.4960024237391066, -0.0330682437367602, 0.8194451624621529, 0.0404040266124977, -0.1870882388048671, 0.1686146573882862, 0.6279955744010529, 0.163858958829103]|510205.3437500000000000|      0.50000000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | iterate success | actual_k=0
       8|[0.7938648814956463, 0.0430459246412823, -0.1102382912831008, -0.0370884769513434, 0.2785560971934874, -0.2288396144113108, 0.6083862242989538, -0.0853300979808979, 0.1164619001924414, 0.0468538153332201, 2.624072153891745, -0.0747322668213867, 0.8903041271166672, 0.1458572037873191, 2.4988641651683348, -0.0529649850480455, 14.133034544957951, 0.1571101183727795, 12.290168819952747, 0.1762147126319215, 0.2627645266134589, 0.0857021429446763, 0.1797069480744678, -0.0093056987131086, 1.3478638447967897, -0.2561106759492092, 0.3047722606741528, -0.1984107429451551, 0.1816509710433671, 0.0009912443315292, 3.529521241357817, 0.1439251876218573, 0.9425428771721065, -0.3375221551876313, 0.1851555069936565, -0.0992652750276736, 0.3606566564600029, 0.2476574540060024, 0.9390930960521083, -0.1510860800707483, 0.1281629500784266, -0.0366708661841583, 2.2163948579242088, 0.0693965701042792, 2.021654730750325, -0.0970292817037979, 1.275860687502383, 0.0377032644613063, 0.5245490559561945, 0.0744668796576261, 0.4143925735996772, -0.1850018066547189, 0.272936213698178, 0.0386028584518076, 0.6166341021467604, -0.1418034897828928, 0.4353888600499391, -0.0786724851747764, 0.4960024237391066, -0.0330682437367602, 0.8194451624621529, 0.0404040266124977, -0.1870882388048671, 0.1686146573882862, 0.6279955744010529, 0.163858958829103]|510205.3437500000000000|      0.25000000|[529, 0, 0, 33]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.7938648814956463, 0.0430459246412823, -0.1102382912831008, -0.0370884769513434, 0.2785560971934874, -0.2288396144113108, 0.6083862242989538, -0.0853300979808979, 0.1164619001924414, 0.0468538153332201, 2.624072153891745, -0.0747322668213867, 0.8903041271166672, 0.1458572037873191, 2.4988641651683348, -0.0529649850480455, 14.133034544957951, 0.1571101183727795, 12.290168819952747, 0.1762147126319215, 0.2627645266134589, 0.0857021429446763, 0.1797069480744678, -0.0093056987131086, 1.3478638447967897, -0.2561106759492092, 0.3047722606741528, -0.1984107429451551, 0.1816509710433671, 0.0009912443315292, 3.529521241357817, 0.1439251876218573, 0.9425428771721065, -0.3375221551876313, 0.1851555069936565, -0.0992652750276736, 0.3606566564600029, 0.2476574540060024, 0.9390930960521083, -0.1510860800707483, 0.1281629500784266, -0.0366708661841583, 2.2163948579242088, 0.0693965701042792, 2.021654730750325, -0.0970292817037979, 1.275860687502383, 0.0377032644613063, 0.5245490559561945, 0.0744668796576261, 0.4143925735996772, -0.1850018066547189, 0.272936213698178, 0.0386028584518076, 0.6166341021467604, -0.1418034897828928, 0.4353888600499391, -0.0786724851747764, 0.4960024237391066, -0.0330682437367602, 0.8194451624621529, 0.0404040266124977, -0.1870882388048671, 0.1686146573882862, 0.6279955744010529, 0.163858958829103]|510205.3437500000000000|      0.12500000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.7828064990370793, 0.0401732268813002, -0.1014386501996257, -0.0549263646177117, 0.2811173379833742, -0.2166586371085718, 0.5997017133451742, -0.0969560783115897, 0.0895010321709804, 0.0647718033094832, 2.6016132476065814, -0.0708202473188138, 0.8681352452685708, 0.1546459662898884, 2.5046692333589227, -0.0521035344390451, 14.118262736278506, 0.1829201286636063, 12.296396397360244, 0.1892545637092471, 0.239632675655975, 0.0775465407745143, 0.180855507059189, -0.0327133558052905, 1.3726199487037358, -0.2528683836269616, 0.2962952799440189, -0.2132216643241787, 0.1983249540095601, -0.0429198712639574, 3.525068971284339, 0.1573645236044884, 0.9410175454725335, -0.3552756513114292, 0.1852226049781087, -0.1091480870688199, 0.3574446445341374, 0.2534390878925444, 0.924857703490911, -0.1604028390591653, 0.1280754450071857, -0.0597180186015835, 2.230862662069069, 0.0904300726295502, 2.0321701153728395, -0.1164908828215694, 1.2745846180845954, 0.0483798359209655, 0.5512651439827411, 0.07874414675607, 0.4181853575843908, -0.1669217182394353, 0.2538381503433805, 0.0327570379435825, 0.6254867933726065, -0.1658794802520544, 0.4659156417219815, -0.070262062102729, 0.5050976190506108, -0.0316324578889486, 0.8221212392065358, 0.0710124313447246, -0.1835575919359296, 0.1683370962118649, 0.634833905856151, 0.1483659345348598]|439285.7187500000000000|      0.25000000|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
