k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[46, 3, 0, 3]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.25000000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.12500000|[136, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.06250000|[182, 12, 1, 13]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.03125000|[227, 15, 1, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.01562500|[272, 18, 1, 19]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00781250|[317, 21, 1, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00390625|[362, 24, 1, 25]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[107.47069794418641, 0.0938227991150681, 0.909079387937894, 102.40028653060293, 0.1816984185705017, 0.818754854998437, 97.43878422510433, 0.2843830962577421, 0.716549560612694, 96.3004722823546, 0.304650621077005, 0.6953580396906285, 93.9907723659007, 0.3567528646003357, 0.6428752640735185, 89.71992642642074, 0.4665099073417903, 0.5314433021484143, 83.709618949812, 0.6581280813653777, 0.3415755049137184, 78.31020248201486, 0.876112685470586, 0.1236606402373834, 886.3683339235042, 910.0100604907533, 922.520423243044, 926.4603780047242, 935.5600413932389, 952.8301685828327, 975.7295917560612]|  0.6734414100646973|      0.00781250|[392, 26, 1, 27]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[107.47069794418641, 0.0938227991150681, 0.909079387937894, 102.40028653060293, 0.1816984185705017, 0.818754854998437, 97.43878422510433, 0.2843830962577421, 0.716549560612694, 96.3004722823546, 0.304650621077005, 0.6953580396906285, 93.9907723659007, 0.3567528646003357, 0.6428752640735185, 89.71992642642074, 0.4665099073417903, 0.5314433021484143, 83.709618949812, 0.6581280813653777, 0.3415755049137184, 78.31020248201486, 0.876112685470586, 0.1236606402373834, 886.3683339235042, 910.0100604907533, 922.520423243044, 926.4603780047242, 935.5600413932389, 952.8301685828327, 975.7295917560612]|  0.6734414100646973|      0.00390625|[438, 29, 2, 31]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[107.47069794418641, 0.0938227991150681, 0.909079387937894, 102.40028653060293, 0.1816984185705017, 0.818754854998437, 97.43878422510433, 0.2843830962577421, 0.716549560612694, 96.3004722823546, 0.304650621077005, 0.6953580396906285, 93.9907723659007, 0.3567528646003357, 0.6428752640735185, 89.71992642642074, 0.4665099073417903, 0.5314433021484143, 83.709618949812, 0.6581280813653777, 0.3415755049137184, 78.31020248201486, 0.876112685470586, 0.1236606402373834, 886.3683339235042, 910.0100604907533, 922.520423243044, 926.4603780047242, 935.5600413932389, 952.8301685828327, 975.7295917560612]|  0.6734414100646973|      0.00195312|[483, 32, 2, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[107.47048269963821, 0.0945936672402271, 0.9084169552800476, 102.40042921963213, 0.1824985228391586, 0.8191167455432179, 97.43899831996232, 0.2837444394101749, 0.7167039086203703, 96.30012601293485, 0.3045855794869259, 0.69546675971491, 93.99055805038206, 0.3567657207131846, 0.6423367974154535, 89.71993398660854, 0.4666850202075158, 0.5320035205939608, 83.70997885797156, 0.6579992294659393, 0.3410455883075226, 78.31005859254087, 0.8761987803788076, 0.1237350644472286, 886.3683685063518, 910.0102391637267, 922.5204966733753, 926.4606590559458, 935.5600685017458, 952.8299600763758, 975.7297572873227]|  0.3809232115745544|      0.00390625|[513, 34, 2, 36]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[107.47048269963821, 0.0945936672402271, 0.9084169552800476, 102.40042921963213, 0.1824985228391586, 0.8191167455432179, 97.43899831996232, 0.2837444394101749, 0.7167039086203703, 96.30012601293485, 0.3045855794869259, 0.69546675971491, 93.99055805038206, 0.3567657207131846, 0.6423367974154535, 89.71993398660854, 0.4666850202075158, 0.5320035205939608, 83.70997885797156, 0.6579992294659393, 0.3410455883075226, 78.31005859254087, 0.8761987803788076, 0.1237350644472286, 886.3683685063518, 910.0102391637267, 922.5204966733753, 926.4606590559458, 935.5600685017458, 952.8299600763758, 975.7297572873227]|  0.3809232115745544|      0.00195312|[558, 37, 2, 39]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[107.47048269963821, 0.0945936672402271, 0.9084169552800476, 102.40042921963213, 0.1824985228391586, 0.8191167455432179, 97.43899831996232, 0.2837444394101749, 0.7167039086203703, 96.30012601293485, 0.3045855794869259, 0.69546675971491, 93.99055805038206, 0.3567657207131846, 0.6423367974154535, 89.71993398660854, 0.4666850202075158, 0.5320035205939608, 83.70997885797156, 0.6579992294659393, 0.3410455883075226, 78.31005859254087, 0.8761987803788076, 0.1237350644472286, 886.3683685063518, 910.0102391637267, 922.5204966733753, 926.4606590559458, 935.5600685017458, 952.8299600763758, 975.7297572873227]|  0.3809232115745544|      0.00097656|[603, 40, 2, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[107.47048269963821, 0.0945936672402271, 0.9084169552800476, 102.40042921963213, 0.1824985228391586, 0.8191167455432179, 97.43899831996232, 0.2837444394101749, 0.7167039086203703, 96.30012601293485, 0.3045855794869259, 0.69546675971491, 93.99055805038206, 0.3567657207131846, 0.6423367974154535, 89.71993398660854, 0.4666850202075158, 0.5320035205939608, 83.70997885797156, 0.6579992294659393, 0.3410455883075226, 78.31005859254087, 0.8761987803788076, 0.1237350644472286, 886.3683685063518, 910.0102391637267, 922.5204966733753, 926.4606590559458, 935.5600685017458, 952.8299600763758, 975.7297572873227]|  0.3809232115745544|      0.00048828|[648, 43, 2, 45]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[107.47062228918566, 0.094545350003338, 0.9084563229874483, 102.40037645885961, 0.1825690834730047, 0.819219938417141, 97.43893902436274, 0.2838664489566234, 0.716762790889821, 96.30010329787972, 0.3046181306014249, 0.6954143920304834, 93.99055292255056, 0.3566401719943594, 0.6423199490965421, 89.7198992280962, 0.4669324826670978, 0.532104417014778, 83.71009726781234, 0.6580332804253219, 0.3409216683139051, 78.3100342390118, 0.876049672764647, 0.1237503568871013, 886.3683709967711, 910.0102358300503, 922.5204753548398, 926.4607867078786, 935.560047814382, 952.8300124871996, 975.7296666585746]|  0.3377827405929565|      0.00097656|[678, 45, 2, 47]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[107.4706270550847, 0.0947090304021201, 0.9084921538794596, 102.40030436953424, 0.1831165694759567, 0.8191224214282078, 97.43871688082126, 0.2838859827514222, 0.7166648106314967, 96.30026787720146, 0.3045480616516282, 0.6953318650051655, 93.99034448268878, 0.3563841577688859, 0.6423325164864918, 89.71987291540705, 0.4669813326736241, 0.5322617877049909, 83.70987858568215, 0.6579647702770033, 0.3412855782358654, 78.31009480591253, 0.876059384115038, 0.1239495845171081, 886.3683950274191, 910.010094061221, 922.5205254753322, 926.4606662326356, 935.5602701499159, 952.8302386809341, 975.7295702160455]|  0.3002230823040009|      0.00195312|[708, 47, 2, 49]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
