k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0137859771738863, 0.1550391069021098, -0.120908290438259, -0.0655799379907, 0.7547101189502, 0.3958086867554835, 0.2808759625247411, -0.1553684731824777, -0.3571704498703817]|409268.5937500000000000|      2.00000000|[57, 8, 0, 4]                                                              |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | iterate success | actual_k=2
       2|[0.0137859771738863, 0.1550391069021098, -0.120908290438259, -0.0655799379907, 0.7547101189502, 0.3958086867554835, 0.2808759625247411, -0.1553684731824777, -0.3571704498703817]|409268.5937500000000000|      1.00000000|[113, 16, 0, 8]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.1649695854723469, 0.0514930577325114, -0.3864549765369744, 0.3525115218593979, 1.142029840838004, -0.3201393330024374, 0.1770623710662024, -0.3179335728663885, -0.211213560275081]|126114.7343750000000000|      2.00000000|[155, 22, 0, 11]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | iterate success | actual_k=2
       4|[0.1649695854723469, 0.0514930577325114, -0.3864549765369744, 0.3525115218593979, 1.142029840838004, -0.3201393330024374, 0.1770623710662024, -0.3179335728663885, -0.211213560275081]|126114.7343750000000000|      1.00000000|[211, 30, 0, 15]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.1649695854723469, 0.0514930577325114, -0.3864549765369744, 0.3525115218593979, 1.142029840838004, -0.3201393330024374, 0.1770623710662024, -0.3179335728663885, -0.211213560275081]|126114.7343750000000000|      0.50000000|[267, 38, 0, 19]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.3107822536994539, 0.056221280230182, -0.4594772104782761, -0.028128303489666, 1.2950335721265713, -0.1560055898381149, 0.0687668511136213, -0.4369816918744842, -0.1638111901820276]|38093.4882812500000000|      1.00000000|[309, 44, 0, 22]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | iterate success | actual_k=2
       7|[0.3107822536994539, 0.056221280230182, -0.4594772104782761, -0.028128303489666, 1.2950335721265713, -0.1560055898381149, 0.0687668511136213, -0.4369816918744842, -0.1638111901820276]|38093.4882812500000000|      0.50000000|[365, 52, 0, 26]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.3107822536994539, 0.056221280230182, -0.4594772104782761, -0.028128303489666, 1.2950335721265713, -0.1560055898381149, 0.0687668511136213, -0.4369816918744842, -0.1638111901820276]|38093.4882812500000000|      0.25000000|[421, 60, 0, 30]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.354419549436167, 0.0311845076039434, -0.3525446170980484, 0.0980990820573885, 1.2942314911272994, 0.00185497121702, 0.0267927563624225, -0.3910106381676301, -0.1021244690136077]|9696.3701171875000000|      0.50000000|[449, 64, 0, 32]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      10|[0.354419549436167, 0.0311845076039434, -0.3525446170980484, 0.0980990820573885, 1.2942314911272994, 0.00185497121702, 0.0267927563624225, -0.3910106381676301, -0.1021244690136077]|9696.3701171875000000|      0.25000000|[505, 72, 0, 36]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.354419549436167, 0.0311845076039434, -0.3525446170980484, 0.0980990820573885, 1.2942314911272994, 0.00185497121702, 0.0267927563624225, -0.3910106381676301, -0.1021244690136077]|9696.3701171875000000|      0.12500000|[561, 80, 0, 40]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.3448222467495574, 0.0242738490295017, -0.3269429292727323, 0.0433092945935266, 1.1881068409398066, -0.0056566777699026, 0.0192915921360378, -0.4119314730699269, -0.10599128988975]|1916.4931640625000000|      0.25000000|[603, 86, 0, 43]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | iterate success | actual_k=2
      13|[0.3448222467495574, 0.0242738490295017, -0.3269429292727323, 0.0433092945935266, 1.1881068409398066, -0.0056566777699026, 0.0192915921360378, -0.4119314730699269, -0.10599128988975]|1916.4931640625000000|      0.12500000|[659, 94, 0, 47]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.3448222467495574, 0.0242738490295017, -0.3269429292727323, 0.0433092945935266, 1.1881068409398066, -0.0056566777699026, 0.0192915921360378, -0.4119314730699269, -0.10599128988975]|1916.4931640625000000|      0.06250000|[715, 102, 0, 51]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[0.3268717395486356, 0.0400497939219081, -0.3518708946158734, 0.0108405969705976, 1.1906270083204664, 0.0113014117907508, 0.0262646925184922, -0.3885732273885866, -0.0782177546974838]|1316.3425292968750000|      0.12500000|[743, 106, 0, 53]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      16|[0.3268717395486356, 0.0400497939219081, -0.3518708946158734, 0.0108405969705976, 1.1906270083204664, 0.0113014117907508, 0.0262646925184922, -0.3885732273885866, -0.0782177546974838]|1316.3425292968750000|      0.06250000|[799, 114, 1, 58]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[0.3344514634397379, 0.0419902433468784, -0.3596910115856353, -0.0180419112631833, 1.1383833406084383, 0.0112613123068674, 0.0387329206915139, -0.3821291405851879, -0.0733914167492118]|389.8168292837341369|      0.12500000|[856, 122, 2, 63]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      18|[0.3344514634397379, 0.0419902433468784, -0.3596910115856353, -0.0180419112631833, 1.1383833406084383, 0.0112613123068674, 0.0387329206915139, -0.3821291405851879, -0.0733914167492118]|389.8168292837341369|      0.06250000|[914, 130, 4, 69]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[0.3696470960153673, 0.0599718304116202, -0.3569891006241297, -0.0167929133586219, 1.1140323731557888, 0.0085647411479592, 0.0219970456060129, -0.3560369456072267, -0.1012156218606686]|230.9731597900390625|      0.12500000|[957, 136, 4, 72]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | iterate success | actual_k=2
      20|[0.3696470960153673, 0.0599718304116202, -0.3569891006241297, -0.0167929133586219, 1.1140323731557888, 0.0085647411479592, 0.0219970456060129, -0.3560369456072267, -0.1012156218606686]|230.9731597900390625|      0.06250000|[1013, 144, 4, 76]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
