k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[81, 0, 1, 6]                                                              |  | used linear model with 81 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[162, 0, 2, 12]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[243, 0, 3, 18]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[324, 0, 4, 24]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[405, 0, 5, 30]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       6|[1.0246337415299136, 0.0229885081341244, 0.0137003242346373, 0.0198283437262803, 0.4274789606387873, 0.020064455934958, 0.8000057857427278, 0.0214700672736453, 0.2216368440294314, 0.020471024675787, 2.694483252675185, 0.0193041494852116, 0.8092416299199867, 0.0235699897730648, 2.2690647386722005, 0.0187762023360211, 14.353841754100596, 0.0426525298146342, 12.163938715853728, 0.0343970693605424, 0.2764132950928398, 0.0174595621469483, 0.2422124567442921, 0.0162135176449577, 1.1654899988347456, 0.0193554843495639, 0.1759814520447358, 0.0217587171241456, 0.115257075122924, 0.0229959590611316, 3.7481704753304195, 0.02251604454293, 0.8356104099512898, 0.0212711591771772, 0.158474418889307, 0.0190906837641745, 0.3904227315188987, 0.0189194263342921, 0.9227230728900676, 0.0235611253149554, 0.2606764926940516, 0.0217063234049419, 2.0751133962885455, 0.0193005882145322, 1.9433465964929637, 0.0200084342630463, 1.4845567563006064, 0.0170102552626145, 0.481192232777115, 0.0208499523754121, 0.4953306474064265, 0.0201618165214505, 0.3277522979780446, 0.0193057390542657, 0.845291736782306, 0.0196718980979915, 0.4581461640999308, 0.016342589321477, 0.4885606620178317, 0.0222837779592267, 0.9868987453846535, 0.0183916108814854, -0.0207228020708696, 0.0189325731191769, 0.265736174577036, 0.0218936762557542]|2271439.2820050003938377|      0.06250000|[486, 0, 6, 36]                                                            |  | used linear model with 81 points | iterate success | actual_k=0
       7|[1.0246337415299136, 0.0229885081341244, 0.0137003242346373, 0.0198283437262803, 0.4274789606387873, 0.020064455934958, 0.8000057857427278, 0.0214700672736453, 0.2216368440294314, 0.020471024675787, 2.694483252675185, 0.0193041494852116, 0.8092416299199867, 0.0235699897730648, 2.2690647386722005, 0.0187762023360211, 14.353841754100596, 0.0426525298146342, 12.163938715853728, 0.0343970693605424, 0.2764132950928398, 0.0174595621469483, 0.2422124567442921, 0.0162135176449577, 1.1654899988347456, 0.0193554843495639, 0.1759814520447358, 0.0217587171241456, 0.115257075122924, 0.0229959590611316, 3.7481704753304195, 0.02251604454293, 0.8356104099512898, 0.0212711591771772, 0.158474418889307, 0.0190906837641745, 0.3904227315188987, 0.0189194263342921, 0.9227230728900676, 0.0235611253149554, 0.2606764926940516, 0.0217063234049419, 2.0751133962885455, 0.0193005882145322, 1.9433465964929637, 0.0200084342630463, 1.4845567563006064, 0.0170102552626145, 0.481192232777115, 0.0208499523754121, 0.4953306474064265, 0.0201618165214505, 0.3277522979780446, 0.0193057390542657, 0.845291736782306, 0.0196718980979915, 0.4581461640999308, 0.016342589321477, 0.4885606620178317, 0.0222837779592267, 0.9868987453846535, 0.0183916108814854, -0.0207228020708696, 0.0189325731191769, 0.265736174577036, 0.0218936762557542]|2271439.2820050003938377|      0.03125000|[567, 0, 7, 42]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
       8|[1.0239694126239482, 0.0248138157285364, 0.0118563171271157, 0.0206148436873365, 0.4282785282405472, 0.0185506698206019, 0.8027877568833888, 0.022782640097932, 0.221902632528905, 0.0205099655095118, 2.691601257826122, 0.0235273087186773, 0.8105117675372376, 0.0280146155113526, 2.2633520623186603, 0.0208038154111736, 14.352538474702905, 0.0574792566206301, 12.164625944772984, 0.0530675091789801, 0.2762770362606812, 0.0186060144722704, 0.2413485374613198, 0.0144191262499779, 1.1665857897246812, 0.0178448925574883, 0.1740632732082834, 0.0249635793307491, 0.1141569582477057, 0.0267674101846666, 3.743529402662693, 0.0295895490108148, 0.8332562352987691, 0.0194521003612905, 0.1614405188889339, 0.017168701769134, 0.3854778802559872, 0.0171533891656372, 0.9252966907743114, 0.0252513513691561, 0.2612661283745859, 0.0206041369012238, 2.074870398974324, 0.0171051919156736, 1.9455825851741682, 0.0237056037374537, 1.48647188673961, 0.0204570015027182, 0.4793049916987978, 0.0221129019010367, 0.4971430691401909, 0.0221502604325541, 0.3280215440656695, 0.0246426220222789, 0.8476585090168723, 0.0217725701769667, 0.4545632885388329, 0.0169071092505598, 0.4893499162808382, 0.0197802479921737, 0.985824842098547, 0.0160469865693723, -0.021388128485963, 0.0178729353450714, 0.2688835105605059, 0.0200127730217729]|1881767.6840643256437033|      0.06250000|[648, 0, 8, 48]                                                            |  | used linear model with 81 points | iterate success | actual_k=0
       9|[1.0239694126239482, 0.0248138157285364, 0.0118563171271157, 0.0206148436873365, 0.4282785282405472, 0.0185506698206019, 0.8027877568833888, 0.022782640097932, 0.221902632528905, 0.0205099655095118, 2.691601257826122, 0.0235273087186773, 0.8105117675372376, 0.0280146155113526, 2.2633520623186603, 0.0208038154111736, 14.352538474702905, 0.0574792566206301, 12.164625944772984, 0.0530675091789801, 0.2762770362606812, 0.0186060144722704, 0.2413485374613198, 0.0144191262499779, 1.1665857897246812, 0.0178448925574883, 0.1740632732082834, 0.0249635793307491, 0.1141569582477057, 0.0267674101846666, 3.743529402662693, 0.0295895490108148, 0.8332562352987691, 0.0194521003612905, 0.1614405188889339, 0.017168701769134, 0.3854778802559872, 0.0171533891656372, 0.9252966907743114, 0.0252513513691561, 0.2612661283745859, 0.0206041369012238, 2.074870398974324, 0.0171051919156736, 1.9455825851741682, 0.0237056037374537, 1.48647188673961, 0.0204570015027182, 0.4793049916987978, 0.0221129019010367, 0.4971430691401909, 0.0221502604325541, 0.3280215440656695, 0.0246426220222789, 0.8476585090168723, 0.0217725701769667, 0.4545632885388329, 0.0169071092505598, 0.4893499162808382, 0.0197802479921737, 0.985824842098547, 0.0160469865693723, -0.021388128485963, 0.0178729353450714, 0.2688835105605059, 0.0200127730217729]|1881767.6840643256437033|      0.03125000|[729, 0, 9, 54]                                                            |  | used linear model with 81 points | iterate failure | actual_k=0
      10|[1.0223221010971064, 0.0234610484520275, 0.011413975883639, 0.018222344308199, 0.425521811955177, 0.0224576728057911, 0.8008438054341813, 0.0197231134454173, 0.2184625918461754, 0.0228820521916194, 2.693012647888993, 0.0262329160260324, 0.8076351161617905, 0.0284378916972995, 2.2646742681396144, 0.0250065068560142, 14.351427502589111, 0.0745806904052989, 12.167228918457717, 0.0706506721081786, 0.2766145631906167, 0.014711264443754, 0.2443730236291203, 0.0139246184539685, 1.1650894711434596, 0.0191031001402433, 0.1716415847105352, 0.0280656920328065, 0.111906808832401, 0.0277002041671952, 3.742354084403059, 0.0328795505956369, 0.8306437961555125, 0.0202394375212234, 0.1600700679923499, 0.016440381579639, 0.3862504649591758, 0.0192383224824345, 0.9229565965465718, 0.0278464994234205, 0.2613012894380132, 0.0220125279989067, 2.0722176305921445, 0.0251611808280331, 1.9424340102902848, 0.0278170192638848, 1.4845381814496417, 0.0227614163915554, 0.4804405799348422, 0.0247083458207669, 0.4998098763899971, 0.0217183618257728, 0.3296536186589341, 0.0268981258753196, 0.8485998155968693, 0.0227679429271951, 0.4532796061043378, 0.0202826948593562, 0.4892324746256889, 0.020921944520998, 0.9874073670992468, 0.0180456218652386, -0.0192813688638175, 0.0164494928343969, 0.2707109348020591, 0.0166531965945469]|1668915.7899276900570840|      0.06250000|[810, 0, 10, 60]                                                           |  | used linear model with 81 points | iterate success | actual_k=0
      11|[1.0223221010971064, 0.0234610484520275, 0.011413975883639, 0.018222344308199, 0.425521811955177, 0.0224576728057911, 0.8008438054341813, 0.0197231134454173, 0.2184625918461754, 0.0228820521916194, 2.693012647888993, 0.0262329160260324, 0.8076351161617905, 0.0284378916972995, 2.2646742681396144, 0.0250065068560142, 14.351427502589111, 0.0745806904052989, 12.167228918457717, 0.0706506721081786, 0.2766145631906167, 0.014711264443754, 0.2443730236291203, 0.0139246184539685, 1.1650894711434596, 0.0191031001402433, 0.1716415847105352, 0.0280656920328065, 0.111906808832401, 0.0277002041671952, 3.742354084403059, 0.0328795505956369, 0.8306437961555125, 0.0202394375212234, 0.1600700679923499, 0.016440381579639, 0.3862504649591758, 0.0192383224824345, 0.9229565965465718, 0.0278464994234205, 0.2613012894380132, 0.0220125279989067, 2.0722176305921445, 0.0251611808280331, 1.9424340102902848, 0.0278170192638848, 1.4845381814496417, 0.0227614163915554, 0.4804405799348422, 0.0247083458207669, 0.4998098763899971, 0.0217183618257728, 0.3296536186589341, 0.0268981258753196, 0.8485998155968693, 0.0227679429271951, 0.4532796061043378, 0.0202826948593562, 0.4892324746256889, 0.020921944520998, 0.9874073670992468, 0.0180456218652386, -0.0192813688638175, 0.0164494928343969, 0.2707109348020591, 0.0166531965945469]|1668915.7899276900570840|      0.03125000|[891, 0, 11, 66]                                                           |  | used linear model with 81 points | iterate failure | actual_k=0
