k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0064316582551167, 0.9436399764745844, 1.024696116259263, 1.0860333217971847, 0.881001880136236, 1.1251788929559832, 0.7503747493724535, 0.8483067643747771, 1.0207887582486765, 0.9240863530473786, 1.0188604358609248, 1.1092693039589379, 1.8732966463005072, 1.040925909951799, 0.8678893415280013, 1.052167115231207, 0.9278588518984212, 0.8051318558304938, 1.0232284815501347, 1.036890288160829, 0.9734823406321484, 0.9308988667005924, 0.9564158244332491, 0.9403458605042976, 0.8791085286855191]|  5.2341696445075394|      2.00000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate success | actual_k=1
       2|[1.0064316582551167, 0.9436399764745844, 1.024696116259263, 1.0860333217971847, 0.881001880136236, 1.1251788929559832, 0.7503747493724535, 0.8483067643747771, 1.0207887582486765, 0.9240863530473786, 1.0188604358609248, 1.1092693039589379, 1.8732966463005072, 1.040925909951799, 0.8678893415280013, 1.052167115231207, 0.9278588518984212, 0.8051318558304938, 1.0232284815501347, 1.036890288160829, 0.9734823406321484, 0.9308988667005924, 0.9564158244332491, 0.9403458605042976, 0.8791085286855191]|  5.2341696445075394|      1.00000000|[62, 4, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       3|[1.0064316582551167, 0.9436399764745844, 1.024696116259263, 1.0860333217971847, 0.881001880136236, 1.1251788929559832, 0.7503747493724535, 0.8483067643747771, 1.0207887582486765, 0.9240863530473786, 1.0188604358609248, 1.1092693039589379, 1.8732966463005072, 1.040925909951799, 0.8678893415280013, 1.052167115231207, 0.9278588518984212, 0.8051318558304938, 1.0232284815501347, 1.036890288160829, 0.9734823406321484, 0.9308988667005924, 0.9564158244332491, 0.9403458605042976, 0.8791085286855191]|  5.2341696445075394|      0.50000000|[93, 6, 3, 9]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       4|[1.0064316582551167, 0.9436399764745844, 1.024696116259263, 1.0860333217971847, 0.881001880136236, 1.1251788929559832, 0.7503747493724535, 0.8483067643747771, 1.0207887582486765, 0.9240863530473786, 1.0188604358609248, 1.1092693039589379, 1.8732966463005072, 1.040925909951799, 0.8678893415280013, 1.052167115231207, 0.9278588518984212, 0.8051318558304938, 1.0232284815501347, 1.036890288160829, 0.9734823406321484, 0.9308988667005924, 0.9564158244332491, 0.9403458605042976, 0.8791085286855191]|  5.2341696445075394|      0.25000000|[124, 8, 4, 12]                                                            |  | used linear model with 33 points | iterate failure | actual_k=1
       5|[1.010945153264424, 0.9316262031400439, 1.0881238422723274, 1.0602776863274062, 0.8308613724666324, 1.0896978177799015, 0.7667033412300889, 0.8583637295823628, 0.9995437194582609, 0.9042758044886903, 1.0558391233660476, 0.9937560651970938, 1.7906626537092376, 1.028819101589402, 0.9786596187872707, 1.0228867805136665, 0.9314172219546781, 0.8493916963747797, 0.9922199775522363, 1.0940627095384121, 0.9156403619833685, 0.9080444900072693, 0.9576233964546582, 0.9246887604011382, 0.7923052331337285]|  4.4872650174493209|      0.50000000|[155, 10, 5, 15]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
       6|[1.010945153264424, 0.9316262031400439, 1.0881238422723274, 1.0602776863274062, 0.8308613724666324, 1.0896978177799015, 0.7667033412300889, 0.8583637295823628, 0.9995437194582609, 0.9042758044886903, 1.0558391233660476, 0.9937560651970938, 1.7906626537092376, 1.028819101589402, 0.9786596187872707, 1.0228867805136665, 0.9314172219546781, 0.8493916963747797, 0.9922199775522363, 1.0940627095384121, 0.9156403619833685, 0.9080444900072693, 0.9576233964546582, 0.9246887604011382, 0.7923052331337285]|  4.4872650174493209|      0.25000000|[186, 12, 6, 18]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       7|[1.0273325678092238, 0.8986936590091883, 1.1498718124329366, 1.0377728225576763, 0.7709059337600533, 1.031316688011869, 0.8168457035935391, 0.927049521159178, 0.9852328457765613, 0.8958066534509607, 1.1533555141380547, 0.9397983911542308, 1.7979445481077643, 0.9856416750808683, 1.0293082003686216, 0.9642252043966104, 1.0103686778137733, 0.8245573778285643, 0.9696679636890293, 1.0751278690603407, 0.8566792885106487, 0.9304160464792889, 0.9285440040025633, 0.9642213430685486, 0.7035983802631115]|  3.9861884064945041|      0.50000000|[217, 14, 7, 21]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
       8|[1.0273325678092238, 0.8986936590091883, 1.1498718124329366, 1.0377728225576763, 0.7709059337600533, 1.031316688011869, 0.8168457035935391, 0.927049521159178, 0.9852328457765613, 0.8958066534509607, 1.1533555141380547, 0.9397983911542308, 1.7979445481077643, 0.9856416750808683, 1.0293082003686216, 0.9642252043966104, 1.0103686778137733, 0.8245573778285643, 0.9696679636890293, 1.0751278690603407, 0.8566792885106487, 0.9304160464792889, 0.9285440040025633, 0.9642213430685486, 0.7035983802631115]|  3.9861884064945041|      0.25000000|[248, 16, 8, 24]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       9|[1.0273325678092238, 0.8986936590091883, 1.1498718124329366, 1.0377728225576763, 0.7709059337600533, 1.031316688011869, 0.8168457035935391, 0.927049521159178, 0.9852328457765613, 0.8958066534509607, 1.1533555141380547, 0.9397983911542308, 1.7979445481077643, 0.9856416750808683, 1.0293082003686216, 0.9642252043966104, 1.0103686778137733, 0.8245573778285643, 0.9696679636890293, 1.0751278690603407, 0.8566792885106487, 0.9304160464792889, 0.9285440040025633, 0.9642213430685486, 0.7035983802631115]|  3.9861884064945041|      0.12500000|[279, 18, 9, 27]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
      10|[1.01660742378705, 0.843151120460986, 1.1473758236708678, 1.0202237058703114, 0.7454466543067375, 0.9998971774295181, 0.7958792220523125, 0.9179450892509419, 0.9879008961292703, 0.8470179497188812, 1.1521861563365903, 0.9096932658227228, 1.8665643643292413, 0.9777501093887438, 1.041880918794987, 0.9559261933341693, 1.0011449089193691, 0.8274765026824983, 0.9801360514517519, 1.0446435621456558, 0.8627870258457582, 0.9330105180308421, 0.9367837262417652, 0.945714293520865, 0.6950547225418774]|  3.5231930776943052|      0.25000000|[310, 20, 10, 30]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      11|[0.9585885077512718, 0.774055497009806, 1.0888577638740595, 0.9789990659977699, 0.8298314258822644, 0.9856644294915329, 0.7927785389886289, 0.8638110091443751, 1.0209696784776081, 0.8878282350281902, 1.1336606473823627, 0.8209027569144441, 1.8246062176060145, 0.9949364839004649, 1.1378391794834506, 0.9320081304213529, 0.938181210524934, 0.8062524173590687, 0.9261644764165871, 1.0179243498886659, 0.8289478855454824, 0.911248067250638, 0.9224801423630216, 0.867085448502311, 0.7051979333096448]|  3.0338355288831509|      0.50000000|[341, 22, 11, 33]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      12|[0.9585885077512718, 0.774055497009806, 1.0888577638740595, 0.9789990659977699, 0.8298314258822644, 0.9856644294915329, 0.7927785389886289, 0.8638110091443751, 1.0209696784776081, 0.8878282350281902, 1.1336606473823627, 0.8209027569144441, 1.8246062176060145, 0.9949364839004649, 1.1378391794834506, 0.9320081304213529, 0.938181210524934, 0.8062524173590687, 0.9261644764165871, 1.0179243498886659, 0.8289478855454824, 0.911248067250638, 0.9224801423630216, 0.867085448502311, 0.7051979333096448]|  3.0338355288831509|      0.25000000|[372, 24, 12, 36]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      13|[0.9585885077512718, 0.774055497009806, 1.0888577638740595, 0.9789990659977699, 0.8298314258822644, 0.9856644294915329, 0.7927785389886289, 0.8638110091443751, 1.0209696784776081, 0.8878282350281902, 1.1336606473823627, 0.8209027569144441, 1.8246062176060145, 0.9949364839004649, 1.1378391794834506, 0.9320081304213529, 0.938181210524934, 0.8062524173590687, 0.9261644764165871, 1.0179243498886659, 0.8289478855454824, 0.911248067250638, 0.9224801423630216, 0.867085448502311, 0.7051979333096448]|  3.0338355288831509|      0.12500000|[403, 26, 13, 39]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      14|[0.9795148304129245, 0.7600884072458324, 1.0498135036968548, 0.949162784073755, 0.8493341678980827, 0.9704761097875838, 0.8155439289242131, 0.8587879040552701, 1.0047334048687888, 0.8733928507715075, 1.1182754077857864, 0.7997811881568451, 1.9030862500250494, 0.9835158844614327, 1.1629228222241177, 0.9214801374475902, 0.9461456124357828, 0.806101413274902, 0.9212264011907307, 1.017270572666839, 0.8441982968895523, 0.8915556678574085, 0.9327944210445744, 0.8293015432384091, 0.6736419769754053]|  2.7263925451183080|      0.25000000|[434, 28, 14, 42]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      15|[0.9795148304129245, 0.7600884072458324, 1.0498135036968548, 0.949162784073755, 0.8493341678980827, 0.9704761097875838, 0.8155439289242131, 0.8587879040552701, 1.0047334048687888, 0.8733928507715075, 1.1182754077857864, 0.7997811881568451, 1.9030862500250494, 0.9835158844614327, 1.1629228222241177, 0.9214801374475902, 0.9461456124357828, 0.806101413274902, 0.9212264011907307, 1.017270572666839, 0.8441982968895523, 0.8915556678574085, 0.9327944210445744, 0.8293015432384091, 0.6736419769754053]|  2.7263925451183080|      0.12500000|[465, 30, 15, 45]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      16|[0.9795148304129245, 0.7600884072458324, 1.0498135036968548, 0.949162784073755, 0.8493341678980827, 0.9704761097875838, 0.8155439289242131, 0.8587879040552701, 1.0047334048687888, 0.8733928507715075, 1.1182754077857864, 0.7997811881568451, 1.9030862500250494, 0.9835158844614327, 1.1629228222241177, 0.9214801374475902, 0.9461456124357828, 0.806101413274902, 0.9212264011907307, 1.017270572666839, 0.8441982968895523, 0.8915556678574085, 0.9327944210445744, 0.8293015432384091, 0.6736419769754053]|  2.7263925451183080|      0.06250000|[496, 32, 16, 48]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
