k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[3.987165741782266, 0.1600625921392965, 4.2002179786126455, 0.2142002387591298, -0.0552556011159969, 0.2118018047003984, 1.068985121053776, -0.093681784320694, 1.088908095785403, 0.4056216293631264, 0.0135875207865757, 0.4413114224906663, 0.3328499212777553, -0.0098796166586639, 0.2881206245818018, 0.269222875455978, 0.0225921323999826, 0.0605096205257617, 0.1486493091518503, 0.1207218282768231, 0.2762055041545378, 1.396076331935164, -0.1891455801107336, 1.299955295802171, 0.2126194757740937, 0.0136694969909695, 0.1655180223996595, 1.2597000695151994, 0.0467034592675605, 1.0953881827024776, -0.129697219156782, -0.006978162539381, 0.0579828002634965, 0.2835880088751896, -0.0039567820129514, 0.172448515398805, 0.3351121585233903, -0.0596322901220593, 0.2516800693183475, 0.192289324496135, 0.1439064817976825, 0.1766993536557798, 0.228397654114089, 0.1395540539005362, 0.1628685659927291, 0.5852552688500777, -0.0395811555038879, 0.5809607432371398, -0.0394313834902091, -0.0274130564631596, -0.0534056295191221, -0.1119448305020866, 0.1343486841048016, 0.1112698111890437, 0.1795634554064425, -0.014992516444665, 0.1335577464716022, 0.0129300881563742, 0.1346473682274652, 0.1192584896883068, 0.1545872531139812, 0.0052296043228047, 0.226241669489092, 0.2669652572552153, 0.1075950234191369, 0.2490024864142107, 0.2474009857071819, -0.0049215289557697, 0.4167054537378873, -0.0357690596123574, 0.0964180240613359, 0.186047702586684, -0.0018770846483514, -0.169884286856462, -0.0593158295354013, 0.1977058515895551, -0.0062544885708876, 0.1860157729362402, 0.2194791810325201, 0.0186348069247712, -0.0065458909948492, 0.3211700228341121, -0.0814700747348222, 0.136914982285562, 0.0924538452530562, 0.2207247053782934, 0.1606822789104198, 0.0939634176682516, -0.0709183277357935, 0.0821265922829948, 0.4542860666909847, 0.0683783337178743, 0.0140486691803298, 0.275244875738292, 0.0777026160975663, 0.074332997727949, 0.1102795236236916, 0.1223859283656733, 0.3204147727605301]|17342.1757812500000000|      2.00000000|[36, 12, 0, 3]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | iterate success | actual_k=4
       2|[3.987165741782266, 0.1600625921392965, 4.2002179786126455, 0.2142002387591298, -0.0552556011159969, 0.2118018047003984, 1.068985121053776, -0.093681784320694, 1.088908095785403, 0.4056216293631264, 0.0135875207865757, 0.4413114224906663, 0.3328499212777553, -0.0098796166586639, 0.2881206245818018, 0.269222875455978, 0.0225921323999826, 0.0605096205257617, 0.1486493091518503, 0.1207218282768231, 0.2762055041545378, 1.396076331935164, -0.1891455801107336, 1.299955295802171, 0.2126194757740937, 0.0136694969909695, 0.1655180223996595, 1.2597000695151994, 0.0467034592675605, 1.0953881827024776, -0.129697219156782, -0.006978162539381, 0.0579828002634965, 0.2835880088751896, -0.0039567820129514, 0.172448515398805, 0.3351121585233903, -0.0596322901220593, 0.2516800693183475, 0.192289324496135, 0.1439064817976825, 0.1766993536557798, 0.228397654114089, 0.1395540539005362, 0.1628685659927291, 0.5852552688500777, -0.0395811555038879, 0.5809607432371398, -0.0394313834902091, -0.0274130564631596, -0.0534056295191221, -0.1119448305020866, 0.1343486841048016, 0.1112698111890437, 0.1795634554064425, -0.014992516444665, 0.1335577464716022, 0.0129300881563742, 0.1346473682274652, 0.1192584896883068, 0.1545872531139812, 0.0052296043228047, 0.226241669489092, 0.2669652572552153, 0.1075950234191369, 0.2490024864142107, 0.2474009857071819, -0.0049215289557697, 0.4167054537378873, -0.0357690596123574, 0.0964180240613359, 0.186047702586684, -0.0018770846483514, -0.169884286856462, -0.0593158295354013, 0.1977058515895551, -0.0062544885708876, 0.1860157729362402, 0.2194791810325201, 0.0186348069247712, -0.0065458909948492, 0.3211700228341121, -0.0814700747348222, 0.136914982285562, 0.0924538452530562, 0.2207247053782934, 0.1606822789104198, 0.0939634176682516, -0.0709183277357935, 0.0821265922829948, 0.4542860666909847, 0.0683783337178743, 0.0140486691803298, 0.275244875738292, 0.0777026160975663, 0.074332997727949, 0.1102795236236916, 0.1223859283656733, 0.3204147727605301]|17342.1757812500000000|      1.00000000|[148, 52, 0, 13]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[3.987165741782266, 0.1600625921392965, 4.2002179786126455, 0.2142002387591298, -0.0552556011159969, 0.2118018047003984, 1.068985121053776, -0.093681784320694, 1.088908095785403, 0.4056216293631264, 0.0135875207865757, 0.4413114224906663, 0.3328499212777553, -0.0098796166586639, 0.2881206245818018, 0.269222875455978, 0.0225921323999826, 0.0605096205257617, 0.1486493091518503, 0.1207218282768231, 0.2762055041545378, 1.396076331935164, -0.1891455801107336, 1.299955295802171, 0.2126194757740937, 0.0136694969909695, 0.1655180223996595, 1.2597000695151994, 0.0467034592675605, 1.0953881827024776, -0.129697219156782, -0.006978162539381, 0.0579828002634965, 0.2835880088751896, -0.0039567820129514, 0.172448515398805, 0.3351121585233903, -0.0596322901220593, 0.2516800693183475, 0.192289324496135, 0.1439064817976825, 0.1766993536557798, 0.228397654114089, 0.1395540539005362, 0.1628685659927291, 0.5852552688500777, -0.0395811555038879, 0.5809607432371398, -0.0394313834902091, -0.0274130564631596, -0.0534056295191221, -0.1119448305020866, 0.1343486841048016, 0.1112698111890437, 0.1795634554064425, -0.014992516444665, 0.1335577464716022, 0.0129300881563742, 0.1346473682274652, 0.1192584896883068, 0.1545872531139812, 0.0052296043228047, 0.226241669489092, 0.2669652572552153, 0.1075950234191369, 0.2490024864142107, 0.2474009857071819, -0.0049215289557697, 0.4167054537378873, -0.0357690596123574, 0.0964180240613359, 0.186047702586684, -0.0018770846483514, -0.169884286856462, -0.0593158295354013, 0.1977058515895551, -0.0062544885708876, 0.1860157729362402, 0.2194791810325201, 0.0186348069247712, -0.0065458909948492, 0.3211700228341121, -0.0814700747348222, 0.136914982285562, 0.0924538452530562, 0.2207247053782934, 0.1606822789104198, 0.0939634176682516, -0.0709183277357935, 0.0821265922829948, 0.4542860666909847, 0.0683783337178743, 0.0140486691803298, 0.275244875738292, 0.0777026160975663, 0.074332997727949, 0.1102795236236916, 0.1223859283656733, 0.3204147727605301]|17342.1757812500000000|      0.50000000|[263, 92, 2, 25]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[3.9984941964192484, 0.3076000015814655, 4.1904788502633945, 0.1665326218215476, 0.0422395865585628, 0.2293025008891121, 1.1686568500546695, -0.128499139570779, 1.0760338684442103, 0.3713664722862828, -0.0689547243239916, 0.458728237862647, 0.3214371417609387, 0.0269694322944756, 0.2480019521797733, 0.2323180709948247, 0.0791122988662728, 0.1607777640793848, 0.1970038811810902, 0.1310535711230894, 0.341248228521297, 1.2821616059095873, -0.2427595648498153, 1.3042406405727247, 0.2785808999157976, 0.0010692405463444, 0.1547796020176767, 1.1858271776023126, 0.0100485552364, 1.118645046389728, -0.1628074216688714, 0.0610044848009688, 0.1183073472753763, 0.3421280794200311, 0.0109203983035551, 0.1990531485278423, 0.3209870748161315, -0.0962376302990564, 0.2992405428229923, 0.0840284802995718, 0.2226904935193267, 0.1188400899328874, 0.179433881140086, 0.186522309467396, 0.2276145222865146, 0.5866394106157022, -0.0299294871870222, 0.5901907933207025, -0.0570070040947549, -0.043579604528215, -0.0775254687810999, -0.2210506826713362, 0.1441758691171083, 0.1769334719617303, 0.2646976548833411, -0.0293619659217783, 0.1295275709418237, -0.036588467693416, 0.1178182647046869, 0.1190278414046741, 0.1841122500526873, 0.0686731433416389, 0.166611247438005, 0.2218634154555826, 0.1083137732206971, 0.2536395027032636, 0.2803531220259836, 0.0408056944127638, 0.3808715680882084, -0.0610163717419499, 0.0929338145302602, 0.2401061808900523, -0.013008904887124, -0.1877259763410049, 0.01006632574668, 0.1316700988048995, -0.0253930450180475, 0.218995476668176, 0.2607923110291842, -0.0407419407972464, -0.0192649181778575, 0.263198479849479, -0.1086767182213294, 0.1935262099720367, -0.0306540887188797, 0.2123992302298459, 0.1944213913962913, 0.0978450461849835, -0.1001453255885662, 0.1096328927774859, 0.411219325901764, 0.098885077246388, -0.0126276419328044, 0.2782801939140898, 0.0561070478251413, 0.1128693437501357, 0.0945755014747846, 0.1598632094128864, 0.2849435411110083]|8819.1376953125000000|      1.00000000|[285, 100, 2, 27]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[4.102661131558114, 0.4983803722705016, 4.242987691838979, 0.0709868136437929, -0.041487197746595, 0.2414972702892815, 1.1403678581561052, -0.1853855260165367, 1.0068630753507346, 0.4483882590277215, -0.0894937782048838, 0.7020458431871653, 0.3936704008328786, 0.2880097183154999, 0.2095861655697526, 0.2743692116926264, 0.2685543972939665, 0.2454486173489541, 0.086067015916519, 0.1274877537923572, 0.3661536197817958, 1.2886514109616676, -0.2517602467464666, 1.3482236967696932, 0.3481926721678369, -0.0626781180449127, 0.006746685584907, 1.2354367464044207, -0.1565492475764011, 1.1226767623143035, -0.1081184851396154, -0.0580181873891178, 0.094714266940865, 0.2504626058215915, 0.3187467913807524, 0.1294042697710781, 0.1891573956162341, -0.0440101756279143, 0.4443397000946735, 0.0109127469902151, 0.2594978232567026, 0.1128584896032837, 0.0506035699083544, 0.0887806397959315, 0.1475943916237406, 0.5956366720114137, -0.0818019666883628, 0.679132687914681, -0.0771387243630271, -0.0171610125231801, -0.0063827188737582, 0.0036899449538037, -0.0123493405608143, 0.1787878378997922, 0.1768489201598969, 0.0752755094423165, 0.0672026316199387, 0.0592130219415393, 0.1655087919373678, 0.1083809133021304, 0.2681907759285312, 0.0908611803937352, 0.1075165251154154, 0.4081335160849358, 0.0006075990873455, 0.1882214292994011, 0.158454749620437, 0.1187454830379344, 0.4110304502406446, -0.1944414131945546, -0.0216224915194464, 0.1548806557456222, 0.1329951065215212, -0.2762765132490869, 0.1025603272539495, -0.0023935458271876, -0.0349189555137873, 0.2120238888765366, 0.1758179747493364, 0.1146542066661703, -0.0387558534232834, 0.4014489639684659, -0.1286127503867031, 0.3073563942571103, -0.1018764453654, 0.3088508525525354, 0.2475186022710066, 0.0903404372894773, -0.1802092380073242, 0.13081493002717, 0.3739070325367234, 0.0867659064094186, -0.0878042456234011, 0.1665922605922816, 0.1686816337868414, 0.0698934387286687, 0.0998294549522439, 0.3322142846982205, 0.3265509673481194]|5531.3920898437500000|      2.00000000|[308, 108, 2, 29]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[3.943256931372699, 0.8305675377543862, 4.651241978700126, -0.2662369821135714, 0.2468959809874117, -0.0256652592626069, 0.9019578822269008, -0.5111792585426136, 1.1651682461001784, 0.1901322624468402, -0.1500026438624114, 0.6300134549350049, 0.4116930580300325, 0.1534296249487143, 0.4205795498006187, 0.1868745482079114, 0.0402006531949943, 0.01575317333651, 0.3375315441750413, 0.5690051387197325, 0.4746333434090168, 1.3496163666508492, -0.2215832511318847, 1.6730730008879633, 0.2183791911576932, 0.1285267351946612, 0.2057552654032919, 1.36294710017391, -0.0205411685092807, 0.9114591229867759, 0.1221197728062998, -0.1932530692359456, 0.1253060007795764, 0.1901774050308354, 0.3248200704535444, 0.149388535464422, 0.310976061677441, 0.2732268368728654, 0.6649635717054738, 0.0554864036648568, 0.0216297737005426, 0.2225733267061426, 0.4018198526468665, 0.0570580587525699, 0.0019919213465164, 0.9373024301788975, -0.2215266255649787, 0.7023253836978868, 0.0033464915003186, -0.1950957359444899, 0.1219006910406426, 0.0896701657439952, -0.2749112621155489, 0.1708123263366733, 0.0109568364900763, 0.0045356701487124, 0.1035393761509787, -0.2514056485707557, 0.1779516714889897, -0.2224088245213929, 0.2724831524297356, 0.150647761745195, 0.4270335159002063, 0.3369991042643993, 0.0627549828008102, 0.4475620581142363, -0.1539306900280652, -0.0774902658008453, 0.3535525806487092, -0.0861878947386713, -0.6170737556796304, 0.0388403969209417, 0.3433465639437209, 0.0399133992703243, 0.3105682256003022, -0.0519716131831989, 0.0696642192076793, 0.4464540128690518, 0.0529826859865493, 0.2856662141994847, 0.1751523198873646, 0.383652567578975, -0.2295807825400002, 0.4257312798006924, -0.4013342729552853, 0.329022941557915, 0.3249894162545503, 0.0873464886162399, -0.2942002187793519, 0.4252825180380374, 0.4009367765360869, -0.0313067029226544, -0.0388411293269278, 0.4936137137230214, 0.1181546640502161, -0.0891353086518034, 0.0059662062012692, 0.4652717570684554, 0.4932212955441081]|3372.5253906250000000|      4.00000000|[331, 116, 2, 31]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[4.23136395318015, 1.735090160554962, 4.434017254943253, -1.0540294543060813, 0.399841347251999, -0.0812942909359877, 0.6340918771772491, -0.53692796304016, 0.9041375115034203, -0.4233352999728655, -0.6214989377865002, 0.3125156235949272, -0.6284279547364292, 0.0406503395510915, 0.2248803417277426, -0.236801530756522, -0.2102946866258844, 0.274238384595541, 0.9628356056424185, 1.386406276900256, 0.5296330684401469, 0.9087579425373866, -0.2670722888701412, 1.4450832800456177, 0.3717836740109435, 0.23244016154169, -0.2923659215307982, 0.8519555254656233, -0.5706050315643922, 1.735532221614775, -0.168542203381997, 0.1930535527889315, 0.1960154730345591, 0.1487604747282499, 0.2083244404290266, -0.1211580004582131, 0.2003478068837191, 0.2826113030487039, -0.2282257430061572, 0.4859067017730795, 0.2077460035713303, 0.1412659099085157, 0.4488993801061874, -0.1407021427135263, -0.3861059040005842, 1.2473989075467453, -0.3922920632157181, -0.1947837459640163, -0.1177130805540492, -0.1748754597452952, 0.382234707722861, 0.918151353450951, -0.3381906636867064, 0.2724008647105621, 0.0077080264275091, -0.0315098051823285, 0.3036845616063951, -0.3493276867563588, 0.5227386630312645, 0.0369212814690199, 0.4771098829947368, 0.0784960834037551, 0.2144908630038504, -0.236622161223185, -0.0546046670720408, 0.2167748639988297, -0.0457890867879472, 0.0539521759356052, 0.0749708749353056, -0.3249276390786403, -0.6578958008763325, 0.8958536713174782, 0.6664446057261603, 0.1722763374034247, 0.3612447825297769, -0.1868786459795164, 0.0152667533123661, 0.4921407614141614, -0.3112744120365883, 0.5268593908549803, 0.7985541540805626, 0.2832604830355253, 0.1015505582485941, 0.393707238682079, -0.9391059022022614, 0.8592548536376978, 0.3250814838501659, 0.074732062304819, 0.1353592874869285, 1.3545328795669136, -0.0620367693442908, -0.4472300709497535, 0.6105856354943561, 0.8273814717544673, 0.7505404453586624, 0.363160265133068, 0.3120289359246792, 0.7467848078341969, 0.9705264788440078]|1426.3548583984375000|      8.00000000|[354, 124, 2, 33]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[4.23136395318015, 1.735090160554962, 4.434017254943253, -1.0540294543060813, 0.399841347251999, -0.0812942909359877, 0.6340918771772491, -0.53692796304016, 0.9041375115034203, -0.4233352999728655, -0.6214989377865002, 0.3125156235949272, -0.6284279547364292, 0.0406503395510915, 0.2248803417277426, -0.236801530756522, -0.2102946866258844, 0.274238384595541, 0.9628356056424185, 1.386406276900256, 0.5296330684401469, 0.9087579425373866, -0.2670722888701412, 1.4450832800456177, 0.3717836740109435, 0.23244016154169, -0.2923659215307982, 0.8519555254656233, -0.5706050315643922, 1.735532221614775, -0.168542203381997, 0.1930535527889315, 0.1960154730345591, 0.1487604747282499, 0.2083244404290266, -0.1211580004582131, 0.2003478068837191, 0.2826113030487039, -0.2282257430061572, 0.4859067017730795, 0.2077460035713303, 0.1412659099085157, 0.4488993801061874, -0.1407021427135263, -0.3861059040005842, 1.2473989075467453, -0.3922920632157181, -0.1947837459640163, -0.1177130805540492, -0.1748754597452952, 0.382234707722861, 0.918151353450951, -0.3381906636867064, 0.2724008647105621, 0.0077080264275091, -0.0315098051823285, 0.3036845616063951, -0.3493276867563588, 0.5227386630312645, 0.0369212814690199, 0.4771098829947368, 0.0784960834037551, 0.2144908630038504, -0.236622161223185, -0.0546046670720408, 0.2167748639988297, -0.0457890867879472, 0.0539521759356052, 0.0749708749353056, -0.3249276390786403, -0.6578958008763325, 0.8958536713174782, 0.6664446057261603, 0.1722763374034247, 0.3612447825297769, -0.1868786459795164, 0.0152667533123661, 0.4921407614141614, -0.3112744120365883, 0.5268593908549803, 0.7985541540805626, 0.2832604830355253, 0.1015505582485941, 0.393707238682079, -0.9391059022022614, 0.8592548536376978, 0.3250814838501659, 0.074732062304819, 0.1353592874869285, 1.3545328795669136, -0.0620367693442908, -0.4472300709497535, 0.6105856354943561, 0.8273814717544673, 0.7505404453586624, 0.363160265133068, 0.3120289359246792, 0.7467848078341969, 0.9705264788440078]|1426.3548583984375000|      4.00000000|[476, 168, 2, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[4.047713807052412, 2.276084019010685, 5.030637681526274, -0.3821719971117518, 0.9990314022784355, 0.3241100359306291, 0.0494590626277218, -1.1163196283689505, 0.9844137748652738, -0.4058975680597967, -0.8250904905476977, 0.0920804226024795, 0.4407239125219983, 0.7847703773692654, 0.7268436050415565, -0.8485040421941727, -0.72225633178828, 0.5845892539539792, 0.1643582215347718, 1.242398111183667, 0.7314460364269719, 0.5589365827507298, -0.4841877054318588, 0.8291584779808159, 0.3102322752072458, 0.6415660106513986, -0.2096038768601248, 0.5481646760488765, -1.0008381912170285, 1.7698638562793965, -0.4560770304228629, 0.183923907979564, 0.5252285906113189, -0.1808362134408683, 0.4005843459237813, -0.0076779702551243, -0.0471120031765171, 0.2905029152841589, -0.0960021358129973, 0.3992436580495951, 0.7984607492578905, -0.5469708160067017, 0.2221213202983653, -0.7336873157618451, -0.8299914400124974, 1.4562387464435231, -0.339085518725488, 0.2657542925717795, -0.5737876288714827, -0.9958548877063615, 0.7843057083021778, 0.7402000324031337, -0.1830979768031987, 0.4865683124848185, 0.280578801766208, -0.3795589757213733, 0.1450665478365882, -0.4813662627413844, 0.2023584738803982, -0.2108479638155514, 0.8674079714097033, 0.385265485911821, -0.1281180230412765, 0.7696533626504166, -0.3059950509145932, 0.3373833436054633, 0.6908711154574545, -0.1802471000465451, -0.0386568612098063, -0.40919569931137, -0.840672073201453, 1.7489683274568413, 0.8559796040848513, 0.6488935246342212, 0.1164327788753668, -0.2795748529901292, 0.0117430836926885, 0.6143219993357748, 0.2440846998596639, 0.7730056255507037, 0.5564729364429231, 0.1939220611150443, 0.0923217282911302, 0.4863425638719266, -0.9692618859521249, 0.8940653050318054, 0.5323427009767622, 0.3934445879581916, -0.5010834968599063, 0.9603601724043891, -0.4707184423235438, 0.1099655867617418, -0.0560993728438991, 0.6716874216107125, 0.4965583302867411, 0.4518278151435746, 0.3169397558771493, 1.0109044548961423, 1.2850538682604085]|771.5283203125000000|      8.00000000|[511, 180, 2, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | iterate success | actual_k=4
      10|[4.047713807052412, 2.276084019010685, 5.030637681526274, -0.3821719971117518, 0.9990314022784355, 0.3241100359306291, 0.0494590626277218, -1.1163196283689505, 0.9844137748652738, -0.4058975680597967, -0.8250904905476977, 0.0920804226024795, 0.4407239125219983, 0.7847703773692654, 0.7268436050415565, -0.8485040421941727, -0.72225633178828, 0.5845892539539792, 0.1643582215347718, 1.242398111183667, 0.7314460364269719, 0.5589365827507298, -0.4841877054318588, 0.8291584779808159, 0.3102322752072458, 0.6415660106513986, -0.2096038768601248, 0.5481646760488765, -1.0008381912170285, 1.7698638562793965, -0.4560770304228629, 0.183923907979564, 0.5252285906113189, -0.1808362134408683, 0.4005843459237813, -0.0076779702551243, -0.0471120031765171, 0.2905029152841589, -0.0960021358129973, 0.3992436580495951, 0.7984607492578905, -0.5469708160067017, 0.2221213202983653, -0.7336873157618451, -0.8299914400124974, 1.4562387464435231, -0.339085518725488, 0.2657542925717795, -0.5737876288714827, -0.9958548877063615, 0.7843057083021778, 0.7402000324031337, -0.1830979768031987, 0.4865683124848185, 0.280578801766208, -0.3795589757213733, 0.1450665478365882, -0.4813662627413844, 0.2023584738803982, -0.2108479638155514, 0.8674079714097033, 0.385265485911821, -0.1281180230412765, 0.7696533626504166, -0.3059950509145932, 0.3373833436054633, 0.6908711154574545, -0.1802471000465451, -0.0386568612098063, -0.40919569931137, -0.840672073201453, 1.7489683274568413, 0.8559796040848513, 0.6488935246342212, 0.1164327788753668, -0.2795748529901292, 0.0117430836926885, 0.6143219993357748, 0.2440846998596639, 0.7730056255507037, 0.5564729364429231, 0.1939220611150443, 0.0923217282911302, 0.4863425638719266, -0.9692618859521249, 0.8940653050318054, 0.5323427009767622, 0.3934445879581916, -0.5010834968599063, 0.9603601724043891, -0.4707184423235438, 0.1099655867617418, -0.0560993728438991, 0.6716874216107125, 0.4965583302867411, 0.4518278151435746, 0.3169397558771493, 1.0109044548961423, 1.2850538682604085]|771.5283203125000000|      4.00000000|[625, 220, 3, 58]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
