k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2685681470392851, 0.6646493052510898, 0.207871188555172, 0.2360285912476036, -0.2557419526057171, 0.2631977066686796, -0.1350625728923445, 0.0378624391488808, 0.0683993094794694, -0.2913772709026873, -0.0035090800049008, 0.3784819537523203]|  6.7450218200683594|      2.00000000|[15, 7, 0, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 13 points | iterate success | actual_k=1
       2|[-0.2685681470392851, 0.6646493052510898, 0.207871188555172, 0.2360285912476036, -0.2557419526057171, 0.2631977066686796, -0.1350625728923445, 0.0378624391488808, 0.0683993094794694, -0.2913772709026873, -0.0035090800049008, 0.3784819537523203]|  6.7450218200683594|      1.00000000|[31, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.2685681470392851, 0.6646493052510898, 0.207871188555172, 0.2360285912476036, -0.2557419526057171, 0.2631977066686796, -0.1350625728923445, 0.0378624391488808, 0.0683993094794694, -0.2913772709026873, -0.0035090800049008, 0.3784819537523203]|  6.7450218200683594|      0.50000000|[48, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2950449188184447, 0.696560203446588, 0.0820822566772752, 0.2670031547769078, -0.4178846386672538, 0.1640617477823137, -0.0023365293641762, -0.1628118732022955, 0.0547224903694656, -0.3138010459863907, 0.2843636676817559, 0.146246674397025]|  2.7331430912017822|      1.00000000|[61, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | iterate success | actual_k=1
       5|[-0.2950449188184447, 0.696560203446588, 0.0820822566772752, 0.2670031547769078, -0.4178846386672538, 0.1640617477823137, -0.0023365293641762, -0.1628118732022955, 0.0547224903694656, -0.3138010459863907, 0.2843636676817559, 0.146246674397025]|  2.7331430912017822|      0.50000000|[78, 39, 0, 39]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.2950449188184447, 0.696560203446588, 0.0820822566772752, 0.2670031547769078, -0.4178846386672538, 0.1640617477823137, -0.0023365293641762, -0.1628118732022955, 0.0547224903694656, -0.3138010459863907, 0.2843636676817559, 0.146246674397025]|  2.7331430912017822|      0.25000000|[95, 48, 0, 48]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.2741960950684685, 0.8209643058507947, 0.1619925477949667, 0.2081308550706576, -0.2947925610123291, 0.1756223124806583, -0.0600936557081568, -0.2253629949366511, 0.1382881566484995, -0.3797054492927566, 0.3067606661100442, 0.0975099085183349]|  1.3560807704925537|      0.50000000|[100, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[-0.2741960950684685, 0.8209643058507947, 0.1619925477949667, 0.2081308550706576, -0.2947925610123291, 0.1756223124806583, -0.0600936557081568, -0.2253629949366511, 0.1382881566484995, -0.3797054492927566, 0.3067606661100442, 0.0975099085183349]|  1.3560807704925537|      0.25000000|[117, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.3579377125464797, 0.7726382487891811, 0.2788336511033334, 0.3326641217376812, -0.323309719194514, 0.2178721156309154, 0.0095282249584888, -0.3207929902369007, 0.1834286858327706, -0.4461567401705436, 0.3194669481954968, 0.1262205388768406]|  0.9600983262062073|      0.50000000|[126, 63, 0, 63]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | iterate success | actual_k=1
