k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0308248058774134, -0.0525172780868452, 0.0038074958026479, 0.0268889501508779, 0.0531427699375406, 0.0276804363634939, 0.0424783969978997, 0.0382866814423363, 0.0717878031896948, 0.0894029509075597, 0.0915013368290484, 0.0818053860139581, 0.1275607605554039, 0.1445853278688675, 0.1597786422146197, 0.1830000932784731, 0.2300213364028945, 0.2201901696848065, 0.2054178909749432, 0.2206560235633706, 0.1771311727364253, 0.1850318651072059, 0.3043004639061971, 0.350494285160894, 0.3023807187971395, 0.3417540403975082, 0.2997850191926537, 0.2727427740017197, 0.3004692842739989, 0.3285322761004695, 0.3024484473211308, 0.3607789416943067, 0.3146486025632096, 0.3018183355299674, 0.3743884247350779, 0.4155699266049853, 0.4265245975648924, 0.3763744482140292, 0.4155376264814899, 0.4395113751876661, 0.4645377207102534, 0.4050534911401401, 0.4593323403437317, 0.4315502356609542, 0.4767423306837009, 0.4932960714378126, 0.5185447171774812, 0.4821791002773896, 0.4926145624063029, 0.5369195098688313, 0.5679174593460666, 0.5862464416022993, 0.5411448299978993, 0.5687466179655721, 0.5510239737780166, 0.5503582663238218, 0.5609077186315384, 0.6766567626302823, 0.6013017328433556, 0.6295326377391905, 0.6422282004243476, 0.6734704731319816, 0.6649700480603836, 0.6539110463845534, 0.6825218582915752, 0.7642700277661739, 0.6725527502365419, 0.6901396467992873, 0.7091718521834663, 0.8096088398053067, 0.7622465336021366, 0.7837577575833699, 0.7521715142100863, 0.731402420072809, 0.85341214417552, 0.8203433310065452, 0.9140482362862898, 0.8818573759602564, 0.8580562476754274, 0.9665328342698205, 0.907919314274331, 0.9243123498645952, 1.029718442699666, 0.9530588423406788, 0.9668787548347876, 0.9704974691687163, 0.959599104507528, 1.0027204460991905, 1.074245386545971, 1.168864936373551, 1.1060953903344641, 1.0962053219280625, 1.1917878430460809, 1.172986274325372, 1.17908972286248, 1.2067711711399627, 1.1888273279750425, 1.243675786519082, 1.251908319304848, 1.268687461635077]|-146.8683468828367893|      2.00000000|[3877, 1290, 1, 82]                                                        |  | used quadratic model with 5167 points | iterate success | actual_k=16
       2|[-0.233198877611267, -0.1321807591254878, -0.16062512187623, -0.2737631308349557, 0.0583285627811988, -0.1979416981893682, -0.046306791222914, -0.0952177858768135, -0.0633343415552121, -0.0864146169943806, -0.0919888747770624, 0.0318427430956022, 0.1743367167567659, 0.2023475264711775, 0.0113626472365318, 0.2378230365011618, 0.3378243397374367, 0.1433402745148765, 0.2039715963173681, 0.3217335324038814, 0.1580464796852153, 0.2453921849056251, 0.464883335323925, 0.4024556508402237, 0.2026096944600049, 0.3571341457942578, 0.3126127157928958, 0.3009872791251151, 0.2382551403259759, 0.3277649571087123, 0.3070241570659141, 0.4028529937940796, 0.3796342299384977, 0.3684989648865006, 0.3261633998127816, 0.5487215821287303, 0.4491891230621365, 0.3384427248429602, 0.5518923095856967, 0.4820005026955984, 0.5205441427999958, 0.570447301178481, 0.4931818367316102, 0.4963597840033691, 0.5649663191304655, 0.6069731788179428, 0.5750943587128445, 0.4705354269269308, 0.6539679581293795, 0.578467780155027, 0.6922206974728397, 0.654962737126304, 0.5863893291206392, 0.6421807403677813, 0.5518604366003518, 0.7086935102136762, 0.6052058638315336, 0.7946162523928315, 0.7042139221889487, 0.8719400918708111, 0.8235182113786615, 0.8742402969779324, 0.5573481942925651, 0.6141468405275311, 1.0408786715171492, 0.8917110593590273, 0.8036652747048368, 0.9264621039124462, 0.9398197093930019, 1.0294732354322635, 0.9769148656228293, 0.9102724316319803, 0.9529382915851979, 0.8428225753152526, 1.0299794596623677, 1.0311880530525825, 1.0424641542346367, 1.1816534029172536, 1.1123586919566302, 1.2863817319614528, 1.170422712356901, 1.1812204260542434, 1.3604136602549413, 1.2720049150920936, 1.3016669825411014, 1.0642997875689484, 1.1685148658875406, 1.3709084878705073, 1.339953079606379, 1.5745609266711957, 1.4056974830456284, 1.351787031963662, 1.6150113678138625, 1.5685704142922268, 1.4166467318389642, 1.6694757278818417, 1.624814354598912, 1.644661287517175, 1.6945304789033229, 1.7487029960804106]|-426.6391074651569397|      4.00000000|[7753, 2581, 2, 164]                                                       |  | used quadratic model with 5167 points | iterate success | actual_k=16
       3|[-0.6317931402382915, -0.4744897670430941, -0.3410684645069211, -0.4867872155929663, -0.2455014802489169, -0.4005542617896466, -0.2677967514687792, -0.4364669193002286, -0.5313668099616918, -0.6685701250803022, -0.2871494846533141, -0.0129120882610728, 0.0482148296718088, 0.2195781677725639, -0.2138724322005709, 0.3253223920013797, 0.5120375821986568, -0.3218972017710968, 0.3729374833647343, 0.4812442691717696, 0.2386637293696765, 0.3147015221716102, 0.4921041996750873, 0.8897465257040886, 0.2898059725833366, 0.419411757998738, 0.4193504373100215, 0.6677656286090535, 0.9068657823191293, 0.4947367476625731, 0.3136452420093754, 1.3485572593214137, 0.2399661478637317, 0.7718245078954061, 0.6112190078973002, 0.5660201781606962, 1.0386499062740104, 0.7232003999742733, 1.1050378586480245, 1.1660707170679325, 0.7914872671417654, 0.4982888503883278, 1.1765012914582926, 0.8379106646150462, 1.305756073857051, 1.0938291847317019, 0.8713199346388525, 0.5536957349252425, 1.0809007276494116, 0.7633447560389115, 0.815484087946359, 1.04511633747436, 0.6525983158811436, 1.2394233584810221, 0.7569770437667561, 0.5647941980940134, 0.9150126884358755, 1.3983806396734768, 0.762936401524766, 1.4144615198728219, 1.1748537565244774, 1.4620167364444188, 0.9002052338236831, 0.8788902015929381, 1.4160166822401996, 0.82027592846081, 0.9967600529131155, 1.108866840610399, 1.6010671378523886, 1.500925533013139, 1.0361601751548342, 1.2240401188436278, 0.8130719312567889, 1.4034185825263439, 1.35094819601435, 1.5383158233403456, 1.1630950215560414, 1.4671544451718783, 1.4993916836934582, 2.026478126940564, 1.5929041628217244, 1.8038526143659994, 1.8430145179892021, 1.9133782382536466, 1.6984279190795823, 1.7550023509973967, 1.8703306190016364, 1.7610451670195557, 1.7703931944743567, 1.859632076692063, 1.6273562428260706, 1.684080483879156, 2.2946524732275306, 2.1213525685349017, 1.7672386469501822, 2.307338808853939, 2.3686540220452, 1.7380586811268843, 1.9311850400660802, 1.6982548976486052]|-1054.1463648920298510|      8.00000000|[11629, 3872, 3, 246]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=16
       4|[-1.0646356101372694, -2.1066607269952846, -0.7201891515920203, 0.2455021629980705, -0.6603659469081478, -1.198726048014366, -2.117537590154267, -0.9872242205554854, -2.414867939263468, -1.4669484918533913, 0.0467986324408973, 0.2999057134082969, 0.663940003511741, 0.112522293793098, -0.9978061061196846, 0.4704764428551462, 1.560250734214716, -1.2771597847015062, 1.401309346613303, 1.9442191751369917, 0.4016254838160621, 1.0066716498622752, 1.2611401372621114, 0.4257945638130804, 0.3151680621916689, 0.1072376318247121, 0.885684558879115, 1.7105102414991604, 1.9199868000609357, 1.0317981441415733, 1.5923661847722042, 1.374911479066521, 0.5880545490902751, 0.8068032112169481, 1.3720088495645115, 0.3364897662400654, 1.7112224035004835, 1.9615883220689807, 1.8814723837114582, 1.7213923763283514, 2.43782886664122, 0.7820102960363473, 2.5395911548834187, 1.5664142961054326, 1.7408911142812782, 1.9098642406247315, 0.8545390801026855, 1.8552631451761046, 1.3691809065234544, 1.770338460081406, 1.0953860789771857, 2.3229427038086565, 1.3382320374650911, 1.6935449013951813, 2.334488880818518, 1.4522292884075936, 1.4344515637080406, 2.219797824478421, 1.8718543818030273, 1.576455996839523, 1.8085329482940298, 1.882680287303133, 1.335817745438934, 0.1813624318696917, 1.1032165631888962, 1.0367580243937804, 1.0056271767136524, 1.2083540002850364, 1.7523206056931449, 0.9084479316855799, 1.9601996117730458, 2.301774562577684, 2.455896541971833, 2.400783285661062, 1.7351217503419458, 0.3041026872279682, 3.03666188121836, 1.6862413059403585, 1.923343442564063, 2.0584297243485437, 1.4733200589849182, 1.866008231468583, 2.4441851653947206, 2.389605973445501, 2.4826509478749004, 2.1529496890693998, 2.299174993725745, 1.0793274343175954, 0.9205356446031423, 2.0405056289100587, 1.518103412103689, 1.6310717334513551, 1.5010918743497796, 1.574409925133772, 2.2760564273131245, 2.6583484661894308, 1.1307695385503187, 2.6033368571051634, 1.9956358302043546, 1.6633389646134569]|-1331.2750408820140819|     16.00000000|[15503, 5165, 4, 328]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=16
       5|[-1.0646356101372694, -2.1066607269952846, -0.7201891515920203, 0.2455021629980705, -0.6603659469081478, -1.198726048014366, -2.117537590154267, -0.9872242205554854, -2.414867939263468, -1.4669484918533913, 0.0467986324408973, 0.2999057134082969, 0.663940003511741, 0.112522293793098, -0.9978061061196846, 0.4704764428551462, 1.560250734214716, -1.2771597847015062, 1.401309346613303, 1.9442191751369917, 0.4016254838160621, 1.0066716498622752, 1.2611401372621114, 0.4257945638130804, 0.3151680621916689, 0.1072376318247121, 0.885684558879115, 1.7105102414991604, 1.9199868000609357, 1.0317981441415733, 1.5923661847722042, 1.374911479066521, 0.5880545490902751, 0.8068032112169481, 1.3720088495645115, 0.3364897662400654, 1.7112224035004835, 1.9615883220689807, 1.8814723837114582, 1.7213923763283514, 2.43782886664122, 0.7820102960363473, 2.5395911548834187, 1.5664142961054326, 1.7408911142812782, 1.9098642406247315, 0.8545390801026855, 1.8552631451761046, 1.3691809065234544, 1.770338460081406, 1.0953860789771857, 2.3229427038086565, 1.3382320374650911, 1.6935449013951813, 2.334488880818518, 1.4522292884075936, 1.4344515637080406, 2.219797824478421, 1.8718543818030273, 1.576455996839523, 1.8085329482940298, 1.882680287303133, 1.335817745438934, 0.1813624318696917, 1.1032165631888962, 1.0367580243937804, 1.0056271767136524, 1.2083540002850364, 1.7523206056931449, 0.9084479316855799, 1.9601996117730458, 2.301774562577684, 2.455896541971833, 2.400783285661062, 1.7351217503419458, 0.3041026872279682, 3.03666188121836, 1.6862413059403585, 1.923343442564063, 2.0584297243485437, 1.4733200589849182, 1.866008231468583, 2.4441851653947206, 2.389605973445501, 2.4826509478749004, 2.1529496890693998, 2.299174993725745, 1.0793274343175954, 0.9205356446031423, 2.0405056289100587, 1.518103412103689, 1.6310717334513551, 1.5010918743497796, 1.574409925133772, 2.2760564273131245, 2.6583484661894308, 1.1307695385503187, 2.6033368571051634, 1.9956358302043546, 1.6633389646134569]|-1331.2750408820140819|      8.00000000|[19377, 6458, 5, 410]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=16
       6|[-1.0646356101372694, -2.1066607269952846, -0.7201891515920203, 0.2455021629980705, -0.6603659469081478, -1.198726048014366, -2.117537590154267, -0.9872242205554854, -2.414867939263468, -1.4669484918533913, 0.0467986324408973, 0.2999057134082969, 0.663940003511741, 0.112522293793098, -0.9978061061196846, 0.4704764428551462, 1.560250734214716, -1.2771597847015062, 1.401309346613303, 1.9442191751369917, 0.4016254838160621, 1.0066716498622752, 1.2611401372621114, 0.4257945638130804, 0.3151680621916689, 0.1072376318247121, 0.885684558879115, 1.7105102414991604, 1.9199868000609357, 1.0317981441415733, 1.5923661847722042, 1.374911479066521, 0.5880545490902751, 0.8068032112169481, 1.3720088495645115, 0.3364897662400654, 1.7112224035004835, 1.9615883220689807, 1.8814723837114582, 1.7213923763283514, 2.43782886664122, 0.7820102960363473, 2.5395911548834187, 1.5664142961054326, 1.7408911142812782, 1.9098642406247315, 0.8545390801026855, 1.8552631451761046, 1.3691809065234544, 1.770338460081406, 1.0953860789771857, 2.3229427038086565, 1.3382320374650911, 1.6935449013951813, 2.334488880818518, 1.4522292884075936, 1.4344515637080406, 2.219797824478421, 1.8718543818030273, 1.576455996839523, 1.8085329482940298, 1.882680287303133, 1.335817745438934, 0.1813624318696917, 1.1032165631888962, 1.0367580243937804, 1.0056271767136524, 1.2083540002850364, 1.7523206056931449, 0.9084479316855799, 1.9601996117730458, 2.301774562577684, 2.455896541971833, 2.400783285661062, 1.7351217503419458, 0.3041026872279682, 3.03666188121836, 1.6862413059403585, 1.923343442564063, 2.0584297243485437, 1.4733200589849182, 1.866008231468583, 2.4441851653947206, 2.389605973445501, 2.4826509478749004, 2.1529496890693998, 2.299174993725745, 1.0793274343175954, 0.9205356446031423, 2.0405056289100587, 1.518103412103689, 1.6310717334513551, 1.5010918743497796, 1.574409925133772, 2.2760564273131245, 2.6583484661894308, 1.1307695385503187, 2.6033368571051634, 1.9956358302043546, 1.6633389646134569]|-1331.2750408820140819|      4.00000000|[23253, 7749, 6, 492]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=16
       7|[-1.3113873213731435, -1.4897583165621646, -1.5223396163569154, 0.9229433295559833, -1.4503030154850693, -1.312632674121899, -1.7088090753700418, -0.9367678663454153, -1.757070810972074, -1.6207035768918314, 0.3204797699398497, 0.5991138651702761, 1.2877591676360876, 0.1201620041145441, -1.4609815636402268, 1.2088682612538848, 1.3400243509521552, -1.5383305311639763, 0.9179259102506994, 1.8830403989159716, 1.0877166001459266, 1.2364583547498689, 1.2582173625971065, 1.099238894530948, 0.6701060570999606, 0.1663531487531192, 1.289172005150251, 2.1195203205292517, 2.2218892401096806, 0.9217884958248811, 1.709944817699622, 1.2566903895812755, 1.2171283981897179, 0.7473076836013015, 1.197804973746128, 1.2532079408176657, 1.2760021638754715, 1.877749058610464, 1.6981910586375872, 2.1243567108637618, 1.7441928220990086, 1.2809049391759424, 2.227693037134319, 1.5745170986172832, 1.7499786480624653, 1.6017863959594507, 1.3409958799809885, 1.794235838373429, 1.2705664002693497, 2.4750451564970284, 1.4509502459344863, 2.07382235742786, 1.0547004197703596, 1.8257567490171807, 2.229001326214497, 1.4594381358887683, 1.1215992351797315, 1.849992614759438, 1.9403782119996569, 1.5499596863642626, 1.7454100786287083, 1.805196932608338, 1.7237569636750711, 0.7110260641732394, 1.1212177444061386, 0.8160961708829843, 1.3070291430003482, 1.662819221120605, 1.3492430495787082, 1.5331441765028484, 1.5252237490713685, 1.8430532802740278, 1.6475291629357258, 1.789156649997056, 1.43648206675539, 1.0126380400549404, 3.4169364431626956, 1.2334301472634082, 1.7738614296350357, 1.8743631905186127, 1.113580846627497, 1.5091822184893975, 2.016651242206861, 1.8395449754871274, 2.077781729426558, 2.0595799067895917, 1.9178644741569082, 1.2193426110839467, 1.661021722563795, 1.8602163288957376, 1.7075246670971893, 1.5748101008784525, 1.362602347357579, 1.4184995451939022, 1.9720853585163562, 2.333798726925496, 1.2762069646224972, 2.03616383007887, 2.1529079667016604, 1.5358697776833243]|-1368.3494389503086950|      8.00000000|[27126, 9043, 7, 574]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=16
       8|[-1.3113873213731435, -1.4897583165621646, -1.5223396163569154, 0.9229433295559833, -1.4503030154850693, -1.312632674121899, -1.7088090753700418, -0.9367678663454153, -1.757070810972074, -1.6207035768918314, 0.3204797699398497, 0.5991138651702761, 1.2877591676360876, 0.1201620041145441, -1.4609815636402268, 1.2088682612538848, 1.3400243509521552, -1.5383305311639763, 0.9179259102506994, 1.8830403989159716, 1.0877166001459266, 1.2364583547498689, 1.2582173625971065, 1.099238894530948, 0.6701060570999606, 0.1663531487531192, 1.289172005150251, 2.1195203205292517, 2.2218892401096806, 0.9217884958248811, 1.709944817699622, 1.2566903895812755, 1.2171283981897179, 0.7473076836013015, 1.197804973746128, 1.2532079408176657, 1.2760021638754715, 1.877749058610464, 1.6981910586375872, 2.1243567108637618, 1.7441928220990086, 1.2809049391759424, 2.227693037134319, 1.5745170986172832, 1.7499786480624653, 1.6017863959594507, 1.3409958799809885, 1.794235838373429, 1.2705664002693497, 2.4750451564970284, 1.4509502459344863, 2.07382235742786, 1.0547004197703596, 1.8257567490171807, 2.229001326214497, 1.4594381358887683, 1.1215992351797315, 1.849992614759438, 1.9403782119996569, 1.5499596863642626, 1.7454100786287083, 1.805196932608338, 1.7237569636750711, 0.7110260641732394, 1.1212177444061386, 0.8160961708829843, 1.3070291430003482, 1.662819221120605, 1.3492430495787082, 1.5331441765028484, 1.5252237490713685, 1.8430532802740278, 1.6475291629357258, 1.789156649997056, 1.43648206675539, 1.0126380400549404, 3.4169364431626956, 1.2334301472634082, 1.7738614296350357, 1.8743631905186127, 1.113580846627497, 1.5091822184893975, 2.016651242206861, 1.8395449754871274, 2.077781729426558, 2.0595799067895917, 1.9178644741569082, 1.2193426110839467, 1.661021722563795, 1.8602163288957376, 1.7075246670971893, 1.5748101008784525, 1.362602347357579, 1.4184995451939022, 1.9720853585163562, 2.333798726925496, 1.2762069646224972, 2.03616383007887, 2.1529079667016604, 1.5358697776833243]|-1368.3494389503086950|      4.00000000|[31003, 10333, 8, 656]                                                     |  | used quadratic model with 5167 points | iterate failure | actual_k=16
       9|[-1.3113873213731435, -1.4897583165621646, -1.5223396163569154, 0.9229433295559833, -1.4503030154850693, -1.312632674121899, -1.7088090753700418, -0.9367678663454153, -1.757070810972074, -1.6207035768918314, 0.3204797699398497, 0.5991138651702761, 1.2877591676360876, 0.1201620041145441, -1.4609815636402268, 1.2088682612538848, 1.3400243509521552, -1.5383305311639763, 0.9179259102506994, 1.8830403989159716, 1.0877166001459266, 1.2364583547498689, 1.2582173625971065, 1.099238894530948, 0.6701060570999606, 0.1663531487531192, 1.289172005150251, 2.1195203205292517, 2.2218892401096806, 0.9217884958248811, 1.709944817699622, 1.2566903895812755, 1.2171283981897179, 0.7473076836013015, 1.197804973746128, 1.2532079408176657, 1.2760021638754715, 1.877749058610464, 1.6981910586375872, 2.1243567108637618, 1.7441928220990086, 1.2809049391759424, 2.227693037134319, 1.5745170986172832, 1.7499786480624653, 1.6017863959594507, 1.3409958799809885, 1.794235838373429, 1.2705664002693497, 2.4750451564970284, 1.4509502459344863, 2.07382235742786, 1.0547004197703596, 1.8257567490171807, 2.229001326214497, 1.4594381358887683, 1.1215992351797315, 1.849992614759438, 1.9403782119996569, 1.5499596863642626, 1.7454100786287083, 1.805196932608338, 1.7237569636750711, 0.7110260641732394, 1.1212177444061386, 0.8160961708829843, 1.3070291430003482, 1.662819221120605, 1.3492430495787082, 1.5331441765028484, 1.5252237490713685, 1.8430532802740278, 1.6475291629357258, 1.789156649997056, 1.43648206675539, 1.0126380400549404, 3.4169364431626956, 1.2334301472634082, 1.7738614296350357, 1.8743631905186127, 1.113580846627497, 1.5091822184893975, 2.016651242206861, 1.8395449754871274, 2.077781729426558, 2.0595799067895917, 1.9178644741569082, 1.2193426110839467, 1.661021722563795, 1.8602163288957376, 1.7075246670971893, 1.5748101008784525, 1.362602347357579, 1.4184995451939022, 1.9720853585163562, 2.333798726925496, 1.2762069646224972, 2.03616383007887, 2.1529079667016604, 1.5358697776833243]|-1368.3494389503086950|      2.00000000|[34878, 11625, 9, 738]                                                     |  | used quadratic model with 5167 points | iterate failure | actual_k=16
      10|[-1.0500949973979297, -1.381445535621992, -1.4220338170410476, 1.0348302914897292, -1.395102881772275, -1.0454977287631104, -1.7371235277954566, -1.0239376928894546, -1.9424160097535461, -1.5837509108477308, 0.9408648602145322, 1.183551413271219, 1.0063852639635045, 0.4187673854995737, -1.4308783180816949, 0.9886136141958803, 1.1595848031124525, -1.4780698584099725, 1.0837046742775405, 1.94917488448984, 0.9748909299999753, 1.0213139369651945, 1.0201632899561217, 0.9869069997502864, 1.0502962334515629, 0.4096006029024382, 1.0581716964897612, 2.110527114421681, 2.2448441702528146, 0.9201763744387685, 1.829778586443128, 1.1219053095217875, 1.0862358562201642, 0.9696353294225522, 1.0057614123988865, 1.0811320326741805, 1.0110789507242597, 2.036864361611002, 1.8538200364044444, 2.124034815149849, 1.7952657567924166, 1.065292645813809, 2.058975568833007, 1.430623840588284, 1.9285356681782955, 1.5828693847865232, 1.1288898786626966, 1.9499861531726117, 1.1382599374128846, 1.9966376292530998, 1.3362598410911213, 2.2564843513606463, 1.0037458871340756, 2.086010749988525, 2.122985823675176, 1.230951465010299, 1.0558504955008798, 2.0576327625815516, 2.086539992334393, 1.527156992766732, 1.9569085534146686, 2.003497475541976, 1.8828863625240078, 1.1038030437529702, 0.8877464885511728, 1.0895903754716891, 1.3001934883259016, 1.6662359693881172, 1.1899877956448228, 1.4634211100078685, 1.6101409059141099, 2.1452109847665732, 1.637015734759894, 1.9667731836052487, 1.316551068921877, 1.0305940757841665, 3.927715432696804, 1.0534223318825748, 1.9867775379720585, 2.0987507867740036, 0.9119193270063907, 1.429081302347302, 2.157090505526742, 2.076110175660615, 2.1597384727065947, 2.2331181137729237, 1.9736721072588643, 1.0631921634605566, 1.7297621524593978, 2.0372626349989247, 1.8222929460207657, 1.680173837394872, 1.2010508398963244, 1.3052290731542577, 2.2158799430970073, 2.1402555639493377, 1.0913304468912512, 2.184438771257811, 2.140171095456629, 1.4819205661984336]|-1831.7396823515293818|      4.00000000|[38751, 12919, 10, 820]                                                    |  | used quadratic model with 5167 points | iterate success | actual_k=16
      11|[-1.0500949973979297, -1.381445535621992, -1.4220338170410476, 1.0348302914897292, -1.395102881772275, -1.0454977287631104, -1.7371235277954566, -1.0239376928894546, -1.9424160097535461, -1.5837509108477308, 0.9408648602145322, 1.183551413271219, 1.0063852639635045, 0.4187673854995737, -1.4308783180816949, 0.9886136141958803, 1.1595848031124525, -1.4780698584099725, 1.0837046742775405, 1.94917488448984, 0.9748909299999753, 1.0213139369651945, 1.0201632899561217, 0.9869069997502864, 1.0502962334515629, 0.4096006029024382, 1.0581716964897612, 2.110527114421681, 2.2448441702528146, 0.9201763744387685, 1.829778586443128, 1.1219053095217875, 1.0862358562201642, 0.9696353294225522, 1.0057614123988865, 1.0811320326741805, 1.0110789507242597, 2.036864361611002, 1.8538200364044444, 2.124034815149849, 1.7952657567924166, 1.065292645813809, 2.058975568833007, 1.430623840588284, 1.9285356681782955, 1.5828693847865232, 1.1288898786626966, 1.9499861531726117, 1.1382599374128846, 1.9966376292530998, 1.3362598410911213, 2.2564843513606463, 1.0037458871340756, 2.086010749988525, 2.122985823675176, 1.230951465010299, 1.0558504955008798, 2.0576327625815516, 2.086539992334393, 1.527156992766732, 1.9569085534146686, 2.003497475541976, 1.8828863625240078, 1.1038030437529702, 0.8877464885511728, 1.0895903754716891, 1.3001934883259016, 1.6662359693881172, 1.1899877956448228, 1.4634211100078685, 1.6101409059141099, 2.1452109847665732, 1.637015734759894, 1.9667731836052487, 1.316551068921877, 1.0305940757841665, 3.927715432696804, 1.0534223318825748, 1.9867775379720585, 2.0987507867740036, 0.9119193270063907, 1.429081302347302, 2.157090505526742, 2.076110175660615, 2.1597384727065947, 2.2331181137729237, 1.9736721072588643, 1.0631921634605566, 1.7297621524593978, 2.0372626349989247, 1.8222929460207657, 1.680173837394872, 1.2010508398963244, 1.3052290731542577, 2.2158799430970073, 2.1402555639493377, 1.0913304468912512, 2.184438771257811, 2.140171095456629, 1.4819205661984336]|-1831.7396823515293818|      2.00000000|[42627, 14210, 11, 902]                                                    |  | used quadratic model with 5167 points | iterate failure | actual_k=16
