k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0591241795142928, 0.0201037766361773, 0.2132853010975911, -0.0302817257172079, 0.2526704897262571, 0.0910235167417252, 0.0657269533058697, -0.0170567253007804, -0.0433057960271411, -0.0053829889430464, 0.1733460073338228, 0.0334187616733788, 0.2210572289127433, 0.2307622638914448, -0.0385578966570581, -0.2001265038635505, -0.2491475583724464, 0.0349474082016292, -0.0979513990976509, 0.225927665308324, 0.3125175846794486, 0.1125433468124536, 0.1244706054722474, 0.0808727439918982, -0.0621267900165766, 0.0475962360237389, -0.0265867068957071, 0.0606646870620244, -0.0737766063233321, -0.0452505418114061, 0.0283036398753345, -0.0614238224253227, 0.1867241790822335, 0.0336704405527928, -0.249320493855038, -0.0040847932481336, -0.0065523430318146, -0.057171140981991, -0.0540955619730515, 0.0728919115204766, 0.0819822354124116, 0.1614706540106703, 0.0346559105926098, 0.2284842390916863, -0.0111385146943639, -0.2163456585638893, -0.2157951243241501, 0.249879538812915, -0.2100164111201858, 0.1462203780567826]|4544.9523215835688461|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
       2|[-0.12063202441958, 0.1145187944492936, 0.6256104050318498, -0.303132040014259, 0.5133651727704258, 0.2011935487382167, 0.0948771036972562, 0.0375169481405149, 0.0420692861319951, -0.0253541093305215, 0.3981746298622236, 0.1754056487663235, 0.821244063015857, 0.4225507409291179, -0.4368276720625955, -0.6787430135473295, -0.124550609588472, -0.1692222844578712, -0.1105581141116754, 1.0198908776371438, 0.2557973359768649, 0.0050888115611696, 0.3565228436474303, -0.1083206089886344, -0.3297060614757417, 0.0823074132068442, 0.0325304461402695, 0.4138991407976029, -0.1502947413674214, -0.3051181639714677, 0.0639977220830775, 0.2437784634364454, 0.4388296563929714, 0.2357430293573348, -1.029215008260394, 0.0428872716838778, -0.2901865834649704, -0.4480288933534018, 0.0838190376382046, -0.0677251816358195, 0.1644608799600686, 0.3851392655327739, -0.1007730659199911, 0.6625334060635903, -0.0876455279135089, -0.2395159298302501, -0.5146843491138569, 0.3844776128419974, -0.7301288900307404, 0.1424848330944346]|3936.4028211996665050|      4.00000000|[122, 8, 2, 4]                                                             |  | used linear model with 65 points | iterate success | actual_k=4
       3|[0.1282968078930572, 0.3058069174786629, 1.0776882393346376, -0.0910646039640846, 0.7901622675613268, 0.7278868298466277, -0.1823424224085491, 0.6749676420373628, -0.3005178080428034, -0.2161919192382231, 1.059601157143355, -0.0561267370596221, 1.1437125655940192, 0.2956918538445288, 0.2608270909811274, -1.3223853671230321, -0.7823368827382879, -0.1465973624176791, -0.1487993180737498, 1.0674128683043396, 0.4116704147781773, 0.619245005866305, 1.0372769322331903, -0.3650993094023298, 0.3786622758813837, 0.400363580519446, 0.0715340219009761, 0.7018554506667505, -0.2188162149182609, -1.0768440194844533, -0.4411373740696088, -0.5381285218394376, 1.339184507607685, 0.2626432510389047, -1.3926004492862343, 0.5014510409449812, -0.4469666673500193, 0.1553590415204316, 0.1151490418692077, 0.9352192508845303, -0.5878480874259109, 0.8304454792489842, -0.1794650965369018, 1.016647045746433, 0.5429572956873203, -1.6822250316737286, -1.085232753394703, 2.079374489772948, -0.4714214077231767, 0.8040735569433685]|3366.6974961617183908|      8.00000000|[183, 12, 3, 6]                                                            |  | used linear model with 65 points | iterate success | actual_k=4
       4|[0.1282968078930572, 0.3058069174786629, 1.0776882393346376, -0.0910646039640846, 0.7901622675613268, 0.7278868298466277, -0.1823424224085491, 0.6749676420373628, -0.3005178080428034, -0.2161919192382231, 1.059601157143355, -0.0561267370596221, 1.1437125655940192, 0.2956918538445288, 0.2608270909811274, -1.3223853671230321, -0.7823368827382879, -0.1465973624176791, -0.1487993180737498, 1.0674128683043396, 0.4116704147781773, 0.619245005866305, 1.0372769322331903, -0.3650993094023298, 0.3786622758813837, 0.400363580519446, 0.0715340219009761, 0.7018554506667505, -0.2188162149182609, -1.0768440194844533, -0.4411373740696088, -0.5381285218394376, 1.339184507607685, 0.2626432510389047, -1.3926004492862343, 0.5014510409449812, -0.4469666673500193, 0.1553590415204316, 0.1151490418692077, 0.9352192508845303, -0.5878480874259109, 0.8304454792489842, -0.1794650965369018, 1.016647045746433, 0.5429572956873203, -1.6822250316737286, -1.085232753394703, 2.079374489772948, -0.4714214077231767, 0.8040735569433685]|3366.6974961617183908|      4.00000000|[244, 16, 4, 8]                                                            |  | used linear model with 65 points | iterate failure | actual_k=4
       5|[0.1282968078930572, 0.3058069174786629, 1.0776882393346376, -0.0910646039640846, 0.7901622675613268, 0.7278868298466277, -0.1823424224085491, 0.6749676420373628, -0.3005178080428034, -0.2161919192382231, 1.059601157143355, -0.0561267370596221, 1.1437125655940192, 0.2956918538445288, 0.2608270909811274, -1.3223853671230321, -0.7823368827382879, -0.1465973624176791, -0.1487993180737498, 1.0674128683043396, 0.4116704147781773, 0.619245005866305, 1.0372769322331903, -0.3650993094023298, 0.3786622758813837, 0.400363580519446, 0.0715340219009761, 0.7018554506667505, -0.2188162149182609, -1.0768440194844533, -0.4411373740696088, -0.5381285218394376, 1.339184507607685, 0.2626432510389047, -1.3926004492862343, 0.5014510409449812, -0.4469666673500193, 0.1553590415204316, 0.1151490418692077, 0.9352192508845303, -0.5878480874259109, 0.8304454792489842, -0.1794650965369018, 1.016647045746433, 0.5429572956873203, -1.6822250316737286, -1.085232753394703, 2.079374489772948, -0.4714214077231767, 0.8040735569433685]|3366.6974961617183908|      2.00000000|[305, 20, 5, 10]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       6|[-0.0232597109883116, -0.0618168396671199, 1.4738747683855022, 0.3181847541335593, 1.1563009934947377, 1.005329624395253, -0.2002069652341007, 0.6212296874813177, -0.051321067242508, -0.284936160659379, 0.6394627042397247, -0.0015811002179048, 1.478586196810138, 0.3057292898126219, 0.1729329572243143, -1.1652486077925408, -0.9400062219275676, -0.0973105112810986, -0.4423152844820147, 1.9193333950697087, 0.6441064013234026, 0.7630489522215401, 1.579823499581932, -0.065715119617155, 0.1772670691626629, 0.3968183205777073, -0.1247917883816888, 1.0817788681329734, -0.6356296099464607, -1.4215742057233234, -0.4019123897769409, -0.3278404329697095, 1.6108758569263366, -0.0252503730098912, -1.5550913923893406, 0.6344074879250948, -0.0694074410541966, 0.3730953274737967, 0.3925309264405521, 1.3273608112977184, -0.6358324824666285, 1.191085832571328, -0.0891154526794412, 1.2730344078436189, 0.8358562989686533, -1.3831586006466898, -1.1372203414672304, 2.127086433545502, -0.6379590499532011, 0.9339445055606224]|3169.1650302328289399|      4.00000000|[366, 24, 6, 12]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       7|[-0.0232597109883116, -0.0618168396671199, 1.4738747683855022, 0.3181847541335593, 1.1563009934947377, 1.005329624395253, -0.2002069652341007, 0.6212296874813177, -0.051321067242508, -0.284936160659379, 0.6394627042397247, -0.0015811002179048, 1.478586196810138, 0.3057292898126219, 0.1729329572243143, -1.1652486077925408, -0.9400062219275676, -0.0973105112810986, -0.4423152844820147, 1.9193333950697087, 0.6441064013234026, 0.7630489522215401, 1.579823499581932, -0.065715119617155, 0.1772670691626629, 0.3968183205777073, -0.1247917883816888, 1.0817788681329734, -0.6356296099464607, -1.4215742057233234, -0.4019123897769409, -0.3278404329697095, 1.6108758569263366, -0.0252503730098912, -1.5550913923893406, 0.6344074879250948, -0.0694074410541966, 0.3730953274737967, 0.3925309264405521, 1.3273608112977184, -0.6358324824666285, 1.191085832571328, -0.0891154526794412, 1.2730344078436189, 0.8358562989686533, -1.3831586006466898, -1.1372203414672304, 2.127086433545502, -0.6379590499532011, 0.9339445055606224]|3169.1650302328289399|      2.00000000|[427, 28, 7, 14]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       8|[-0.0515385696344245, -0.350039811298905, 1.0525537070273274, 0.0998935369420871, 1.3051322178364808, 1.6667469021380963, 0.0390947854209519, 1.2620158948407467, 0.1348364152137961, -0.3431135364139689, 0.662094497626651, -0.2146916533055303, 2.1561142750897284, 0.4312296670500092, 0.4644099336871503, -1.2663203186294325, -1.100398179680369, -0.380972409154241, -0.5668313817692243, 1.9705902596072162, 1.1279841777002566, 0.5507676114665114, 1.6291904064408558, 0.6173225597870217, -0.3619424362583615, 0.4492563363849162, 0.0631225456918395, 1.2291687699024807, -0.6050046013681295, -1.292173790346382, -0.4235165995658622, -0.4356223242719923, 1.81434087962299, 0.2923510357675411, -1.5543691983072958, 0.7741365543520164, -0.0039848734497922, 0.2563250072630583, 0.1789793497396429, 1.5275666291370122, -0.7722698297447602, 1.3913826765700068, 0.0646935776806872, 1.5067491931445194, 0.6203591811294993, -1.3924297295171955, -1.7623096972158931, 2.027660465660352, -0.6541009653152468, 1.0171186348492924]|2916.7212416223997025|      4.00000000|[488, 32, 8, 16]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       9|[-0.0515385696344245, -0.350039811298905, 1.0525537070273274, 0.0998935369420871, 1.3051322178364808, 1.6667469021380963, 0.0390947854209519, 1.2620158948407467, 0.1348364152137961, -0.3431135364139689, 0.662094497626651, -0.2146916533055303, 2.1561142750897284, 0.4312296670500092, 0.4644099336871503, -1.2663203186294325, -1.100398179680369, -0.380972409154241, -0.5668313817692243, 1.9705902596072162, 1.1279841777002566, 0.5507676114665114, 1.6291904064408558, 0.6173225597870217, -0.3619424362583615, 0.4492563363849162, 0.0631225456918395, 1.2291687699024807, -0.6050046013681295, -1.292173790346382, -0.4235165995658622, -0.4356223242719923, 1.81434087962299, 0.2923510357675411, -1.5543691983072958, 0.7741365543520164, -0.0039848734497922, 0.2563250072630583, 0.1789793497396429, 1.5275666291370122, -0.7722698297447602, 1.3913826765700068, 0.0646935776806872, 1.5067491931445194, 0.6203591811294993, -1.3924297295171955, -1.7623096972158931, 2.027660465660352, -0.6541009653152468, 1.0171186348492924]|2916.7212416223997025|      2.00000000|[549, 36, 9, 18]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
      10|[-0.1287205250211484, -0.3705288929570366, 0.937333306242693, 0.1387699908103316, 2.016746289630113, 1.6922090109072492, 0.495060635085934, 1.5900849534742616, -0.0214133283851703, -0.6892967880229797, 0.9015532171163525, -0.1030145780657249, 2.1564656065550163, 0.4982882809352279, 0.3931526170640181, -0.9670954936429419, -1.1172811659588466, -0.5453807348306253, -1.0807557595220976, 2.2052106149095914, 1.7958849596882542, 0.5902923834783426, 1.7783298816010897, 0.7700651308369393, -0.5424233286015688, 0.4440784060626882, 0.3130331090205886, 1.4091569902072696, -0.4421330138615466, -0.7953596094101648, -0.5299586155218445, -0.8220159445738822, 2.0545464098410307, 0.3178814757756898, -1.9022858658781774, 0.9551753414261215, 0.3994228593927233, -0.2114187410233989, -0.2800844125262743, 1.7299220089275889, -0.4853165842989289, 1.6710631319288156, -0.1153227210670407, 1.7955853546898564, 0.5618147174110213, -0.9095221473179038, -1.913645191403022, 1.9122150755792766, -0.808177263788857, 0.8636017326126955]|2716.0911333202075184|      4.00000000|[610, 40, 10, 20]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      11|[-0.1287205250211484, -0.3705288929570366, 0.937333306242693, 0.1387699908103316, 2.016746289630113, 1.6922090109072492, 0.495060635085934, 1.5900849534742616, -0.0214133283851703, -0.6892967880229797, 0.9015532171163525, -0.1030145780657249, 2.1564656065550163, 0.4982882809352279, 0.3931526170640181, -0.9670954936429419, -1.1172811659588466, -0.5453807348306253, -1.0807557595220976, 2.2052106149095914, 1.7958849596882542, 0.5902923834783426, 1.7783298816010897, 0.7700651308369393, -0.5424233286015688, 0.4440784060626882, 0.3130331090205886, 1.4091569902072696, -0.4421330138615466, -0.7953596094101648, -0.5299586155218445, -0.8220159445738822, 2.0545464098410307, 0.3178814757756898, -1.9022858658781774, 0.9551753414261215, 0.3994228593927233, -0.2114187410233989, -0.2800844125262743, 1.7299220089275889, -0.4853165842989289, 1.6710631319288156, -0.1153227210670407, 1.7955853546898564, 0.5618147174110213, -0.9095221473179038, -1.913645191403022, 1.9122150755792766, -0.808177263788857, 0.8636017326126955]|2716.0911333202075184|      2.00000000|[671, 44, 11, 22]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
