k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 1.0, 0.1]                                                               |19915.8527280256748782|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 1.0, 0.1]                                                               |19915.8527280256748782|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[100.0, 1.0, 0.1]                                                               |19915.8527280256748782|      0.25000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[100.0, 1.0, 0.1]                                                               |19915.8527280256748782|      0.12500000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[99.96792480035776, 0.9647264199522566, -0.0155506647255903]                    |11272.0322265625000000|      0.25000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[99.96792480035776, 0.9647264199522566, -0.0155506647255903]                    |11272.0322265625000000|      0.12500000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[100.03040739704913, 0.8647239304055434, 0.025927367956346]                     |3060.3398437500000000|      0.25000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[100.03040739704913, 0.8647239304055434, 0.025927367956346]                     |3060.3398437500000000|      0.12500000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[100.03040739704913, 0.8647239304055434, 0.025927367956346]                     |3060.3398437500000000|      0.06250000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[100.03040739704913, 0.8647239304055434, 0.025927367956346]                     |3060.3398437500000000|      0.03125000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[100.03040739704913, 0.8647239304055434, 0.025927367956346]                     |3060.3398437500000000|      0.01562500|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[100.03040739704913, 0.8647239304055434, 0.025927367956346]                     |3060.3398437500000000|      0.00781250|[68, 22, 1, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[100.02958534580353, 0.8651102403806222, 0.0181678478292536]                    |2043.8027343750000000|      0.01562500|[74, 24, 1, 25]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[100.02958534580353, 0.8651102403806222, 0.0181678478292536]                    |2043.8027343750000000|      0.00781250|[80, 26, 1, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[100.03338847750757, 0.8719320740431259, 0.0183520514471266]                    |2026.0545654296875000|      0.01562500|[86, 28, 1, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[100.03338847750757, 0.8719320740431259, 0.0183520514471266]                    |2026.0545654296875000|      0.00781250|[92, 30, 1, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
