k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[177, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[353, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[530, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[706, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[882, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.603259565964562, 0.0239447523954767, 1.8864620930024432, 0.6559114843254709, 0.0241984484887938, 2.001798284766354, 1.298590448859243, 0.021171721995402, 2.116182970815172, -0.0175141782090242, 0.0248238815322664, 2.1623309706343923, 1.2321565004962092, 0.0223206519155855, 2.2217033998702744, 0.219334651168334, 0.0226775182828011, 2.2820605552543416, 1.3337224892586965, 0.0224215706339556, 2.3885774191497626, 4.506163068959072, 0.0322104569948707, 2.4921988695066584, 0.6608161575437957, 0.0212853664431046, 2.559816284263018, 4.386844414395725, 0.0333885032294334, 2.711975883964169, 0.2291629716855937, 0.0197554757943014, 2.9432873959128036, 0.2347687300201167, 0.0220448812830113, 2.9663104683240515, 0.7171167791444668, 0.0229746401957524, 3.125753863278871, 0.2046567243220482, 0.0197227958221995, 3.225780372821427, -0.0664652695255938, 0.0175622384293821, 3.252014806742612, 1.3851069178993776, 0.0242498895899535, 3.381381017411399, 0.2421141583746619, 0.0196375494765083, 3.6627761177581477, 0.0558991209291083, 0.0199104460266414, 3.7209788495363965, 0.0142679159092456, 0.0210558698376857, 3.8301853351714716, 0.4175431333941582, 0.0179055004808208, 3.9571525354644224, 0.2625849489516025, 0.0203246176959194, 4.0491160828872355, 0.8197101582438804, 0.0206282173504883, 4.172019371940817, 0.9682767152909821, 0.0236404612353129, 4.430444367054774, 0.7410849703846734, 0.0185528170042716, 4.558261041733269, 0.21475980446471, 0.0206288142899469, 4.605119813172859, 0.5015050050134895, 0.0226977248471531, 4.70941065190025, 0.0463568178617695, 0.0152496597678584, 4.804316826335787, 0.3684682123720453, 0.015242754872725, 4.972452267851224, 0.1631972118043827, 0.0190783616905378, 5.393793391635298, 0.29041400743651, 0.0193722070303616, 5.4171493966369235, 0.0989152266355889, 0.0157156383314254, 2.588463069556419, 0.002123606576451, 0.0188472634327485, 3.8635538771400006, 0.1582491856594195, 0.020093693852353, 5.2022151441862405]|363101.6875000000000000|      0.06250000|[1000, 68, 0, 17]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[0.5984824381859393, 0.0254156082989167, 1.8790959213078537, 0.650870766747797, 0.0165372840338426, 2.000136082434823, 1.296755335135692, 0.0350139059217816, 2.1244015485322443, -0.0218329585068598, 0.0223559714158156, 2.1657165581210713, 1.2330787819478601, 0.0140963531544878, 2.222142021574766, 0.2245073699610299, 0.0277844921124508, 2.28016538295463, 1.3426813372179096, 0.0312956291271471, 2.386575863382858, 4.50953505826918, 0.0475270350908834, 2.487688213470709, 0.6657559788066585, 0.0190256524780335, 2.564957536595924, 4.3981357812151645, 0.0406726391169099, 2.7065411715384258, 0.2202015087147189, 0.0199956648296474, 2.9434497662075003, 0.2359090307100632, 0.0241091504131937, 2.9682575792432733, 0.7187867376800922, 0.0375178384463642, 3.129855060134122, 0.2041021201245415, 0.0148035464061065, 3.2165684039065443, -0.0684877873611768, 0.0320737229091359, 3.24328278269401, 1.3838937214766405, 0.0344511370459146, 3.377810190301826, 0.2404562646302275, 0.0193467246017746, 3.675286498305721, 0.0527264416159261, 0.0274211312735604, 3.7200428696988244, 0.012623593535615, 0.0116110215542409, 3.8284107053038796, 0.4118163785124814, 0.0323097489402978, 3.952934865056822, 0.2488722737166137, 0.0222332179248221, 4.0451661880863545, 0.8198045528384673, 0.0225484045297843, 4.173992124769685, 0.966767424684991, 0.0203548434708322, 4.435415480474336, 0.7462364019070362, 0.0208266497507759, 4.568190028144216, 0.2089433570858515, 0.0229219121148645, 4.614398276904306, 0.496894967205954, 0.0157988311082726, 4.716326632423215, 0.0496866079849836, 0.007623629500273, 4.803767374136328, 0.3664421006744823, 0.0110835151247087, 4.9717582789602295, 0.1680163118268753, 0.0186220598380402, 5.397647789371709, 0.2965934562540236, 0.0154117324952162, 5.409167994916401, 0.091789803539223, 0.0252663317102188, 2.5834476773547177, -0.0006119917243038, 0.0190739230848284, 3.856599779554844, 0.1514524270408857, 0.0240625037062146, 5.195536246699648]|322768.6562500000000000|      0.12500000|[1119, 76, 0, 19]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[0.5984824381859393, 0.0254156082989167, 1.8790959213078537, 0.650870766747797, 0.0165372840338426, 2.000136082434823, 1.296755335135692, 0.0350139059217816, 2.1244015485322443, -0.0218329585068598, 0.0223559714158156, 2.1657165581210713, 1.2330787819478601, 0.0140963531544878, 2.222142021574766, 0.2245073699610299, 0.0277844921124508, 2.28016538295463, 1.3426813372179096, 0.0312956291271471, 2.386575863382858, 4.50953505826918, 0.0475270350908834, 2.487688213470709, 0.6657559788066585, 0.0190256524780335, 2.564957536595924, 4.3981357812151645, 0.0406726391169099, 2.7065411715384258, 0.2202015087147189, 0.0199956648296474, 2.9434497662075003, 0.2359090307100632, 0.0241091504131937, 2.9682575792432733, 0.7187867376800922, 0.0375178384463642, 3.129855060134122, 0.2041021201245415, 0.0148035464061065, 3.2165684039065443, -0.0684877873611768, 0.0320737229091359, 3.24328278269401, 1.3838937214766405, 0.0344511370459146, 3.377810190301826, 0.2404562646302275, 0.0193467246017746, 3.675286498305721, 0.0527264416159261, 0.0274211312735604, 3.7200428696988244, 0.012623593535615, 0.0116110215542409, 3.8284107053038796, 0.4118163785124814, 0.0323097489402978, 3.952934865056822, 0.2488722737166137, 0.0222332179248221, 4.0451661880863545, 0.8198045528384673, 0.0225484045297843, 4.173992124769685, 0.966767424684991, 0.0203548434708322, 4.435415480474336, 0.7462364019070362, 0.0208266497507759, 4.568190028144216, 0.2089433570858515, 0.0229219121148645, 4.614398276904306, 0.496894967205954, 0.0157988311082726, 4.716326632423215, 0.0496866079849836, 0.007623629500273, 4.803767374136328, 0.3664421006744823, 0.0110835151247087, 4.9717582789602295, 0.1680163118268753, 0.0186220598380402, 5.397647789371709, 0.2965934562540236, 0.0154117324952162, 5.409167994916401, 0.091789803539223, 0.0252663317102188, 2.5834476773547177, -0.0006119917243038, 0.0190739230848284, 3.856599779554844, 0.1514524270408857, 0.0240625037062146, 5.195536246699648]|322768.6562500000000000|      0.06250000|[1295, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.5984824381859393, 0.0254156082989167, 1.8790959213078537, 0.650870766747797, 0.0165372840338426, 2.000136082434823, 1.296755335135692, 0.0350139059217816, 2.1244015485322443, -0.0218329585068598, 0.0223559714158156, 2.1657165581210713, 1.2330787819478601, 0.0140963531544878, 2.222142021574766, 0.2245073699610299, 0.0277844921124508, 2.28016538295463, 1.3426813372179096, 0.0312956291271471, 2.386575863382858, 4.50953505826918, 0.0475270350908834, 2.487688213470709, 0.6657559788066585, 0.0190256524780335, 2.564957536595924, 4.3981357812151645, 0.0406726391169099, 2.7065411715384258, 0.2202015087147189, 0.0199956648296474, 2.9434497662075003, 0.2359090307100632, 0.0241091504131937, 2.9682575792432733, 0.7187867376800922, 0.0375178384463642, 3.129855060134122, 0.2041021201245415, 0.0148035464061065, 3.2165684039065443, -0.0684877873611768, 0.0320737229091359, 3.24328278269401, 1.3838937214766405, 0.0344511370459146, 3.377810190301826, 0.2404562646302275, 0.0193467246017746, 3.675286498305721, 0.0527264416159261, 0.0274211312735604, 3.7200428696988244, 0.012623593535615, 0.0116110215542409, 3.8284107053038796, 0.4118163785124814, 0.0323097489402978, 3.952934865056822, 0.2488722737166137, 0.0222332179248221, 4.0451661880863545, 0.8198045528384673, 0.0225484045297843, 4.173992124769685, 0.966767424684991, 0.0203548434708322, 4.435415480474336, 0.7462364019070362, 0.0208266497507759, 4.568190028144216, 0.2089433570858515, 0.0229219121148645, 4.614398276904306, 0.496894967205954, 0.0157988311082726, 4.716326632423215, 0.0496866079849836, 0.007623629500273, 4.803767374136328, 0.3664421006744823, 0.0110835151247087, 4.9717582789602295, 0.1680163118268753, 0.0186220598380402, 5.397647789371709, 0.2965934562540236, 0.0154117324952162, 5.409167994916401, 0.091789803539223, 0.0252663317102188, 2.5834476773547177, -0.0006119917243038, 0.0190739230848284, 3.856599779554844, 0.1514524270408857, 0.0240625037062146, 5.195536246699648]|322768.6562500000000000|      0.03125000|[1471, 100, 0, 25]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.5968648549651263, 0.0257403004428221, 1.8749080719497755, 0.6525494152505398, 0.0130649802374286, 2.001362140182618, 1.3004146062899677, 0.0337675625404961, 2.1227221081322236, -0.0243036227410166, 0.0191129144510716, 2.1680566773838907, 1.2318793184379602, 0.0243975302586355, 2.2276287014350276, 0.2227131997793409, 0.0284496366541522, 2.2791839044966657, 1.3420274487108108, 0.0344705241398386, 2.3877378500267943, 4.506346960942678, 0.0545830376252003, 2.488601063703008, 0.6657285355251443, 0.0218190212091545, 2.567928856125198, 4.399739112008902, 0.0507106120963513, 2.713114321300682, 0.2162153264166186, 0.0237639002301877, 2.9456796455327985, 0.23976904371389, 0.0265940824912526, 2.9644987233743385, 0.7233423151670467, 0.0419378905312933, 3.126216189803479, 0.2054407575157546, 0.0156110727137067, 3.2163744099487492, -0.0709536223092992, 0.0275144019312079, 3.2468189475632303, 1.3837861124427189, 0.0343429422755964, 3.381690718948702, 0.2430358261773442, 0.0187086599215031, 3.6785743991288444, 0.0542892895914737, 0.0257193273558868, 3.7175874732663137, 0.0158778687127991, 0.0113777407857224, 3.8278302319669484, 0.4045240014645947, 0.0347287755538068, 3.95468292279129, 0.2459321558175263, 0.0203591765956009, 4.041884464929485, 0.822378110458714, 0.0217337793012819, 4.1757499477356985, 0.9657589920560565, 0.0255379695453751, 4.438760795228339, 0.7437123557091486, 0.0203957105443119, 4.5677383218555025, 0.2124207247386788, 0.0267193814644618, 4.618011820947015, 0.4956059584413381, 0.0174839416381103, 4.716290009060625, 0.0498498618296175, 0.0071459309664235, 4.808298666659577, 0.3642771544892781, 0.0100978610050627, 4.968242384482141, 0.1669737109599139, 0.0177233171973676, 5.399098499412736, 0.2986282500680259, 0.0161599352332293, 5.411451289189388, 0.0929458053669875, 0.0252250835309667, 2.582650015426188, -0.0031753932029815, 0.0245393864594921, 3.8568402429678703, 0.1523393470109102, 0.0194146704954409, 5.196997826503263]|296348.6875000000000000|      0.06250000|[1589, 108, 0, 27]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
