k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[43, 6, 0, 3]                                                              |  | trying linear partial model with 15 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.9358673501661731, 0.8400606567311761, 0.9227961201950302, 0.9302112080436461, 0.8721816035047939, 0.9717242358681971, 0.8904587627295373, 0.8648646387319515, 0.9520784725642862, 0.9188392092629227, 0.9966144400751323, 0.6365388613618435, 1.0030598518190361, 1.067721509661908, 1.0735782243758856, 0.9999091934306342, 1.0229673701401012, 1.0555193140919186, 0.9565146923169855, 1.0351034459751371, 1.064902694666206, 1.0111252115762148]|  1.3900146484375000|      1.00000000|[71, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.9358673501661731, 0.8400606567311761, 0.9227961201950302, 0.9302112080436461, 0.8721816035047939, 0.9717242358681971, 0.8904587627295373, 0.8648646387319515, 0.9520784725642862, 0.9188392092629227, 0.9966144400751323, 0.6365388613618435, 1.0030598518190361, 1.067721509661908, 1.0735782243758856, 0.9999091934306342, 1.0229673701401012, 1.0555193140919186, 0.9565146923169855, 1.0351034459751371, 1.064902694666206, 1.0111252115762148]|  1.3900146484375000|      0.50000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.8114940233559019, 0.7396749385491996, 0.8046225836293142, 0.822347275268912, 0.7499903190428108, 0.8470596182475061, 0.7747833243754347, 0.7330349119306774, 0.8261657210069375, 0.8199208971237086, 1.026224095728268, 0.3132774248363114, 0.9697355997763402, 1.0509365349466144, 1.0779505692213494, 0.9774163481673451, 0.99116719898486, 1.0003082817810893, 0.9362123898723841, 1.031397322107067, 1.054811866853845, 1.0009061684328129]|  1.2442026138305664|      1.00000000|[155, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 29 points | iterate success | actual_k=2
       5|[0.8114940233559019, 0.7396749385491996, 0.8046225836293142, 0.822347275268912, 0.7499903190428108, 0.8470596182475061, 0.7747833243754347, 0.7330349119306774, 0.8261657210069375, 0.8199208971237086, 1.026224095728268, 0.3132774248363114, 0.9697355997763402, 1.0509365349466144, 1.0779505692213494, 0.9774163481673451, 0.99116719898486, 1.0003082817810893, 0.9362123898723841, 1.031397322107067, 1.054811866853845, 1.0009061684328129]|  1.2442026138305664|      0.50000000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.7124119661689989, 0.6288559408787112, 0.7006624056893855, 0.6908027824049578, 0.6460404361797617, 0.7344811808362842, 0.6648927557723142, 0.6356857387586574, 0.7174007334332614, 0.7048232662360301, 1.0630594076774502, -0.0381119190610193, 0.9755191384536207, 1.0453632482612778, 1.0622382809251925, 0.9518616031405852, 0.9635921116319538, 0.9629062177972733, 0.9098118651642156, 1.017935764010424, 1.0323834251474058, 0.982348800485017]|  1.1097543239593506|      1.00000000|[239, 34, 0, 17]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 29 points | iterate success | actual_k=2
       7|[0.7124119661689989, 0.6288559408787112, 0.7006624056893855, 0.6908027824049578, 0.6460404361797617, 0.7344811808362842, 0.6648927557723142, 0.6356857387586574, 0.7174007334332614, 0.7048232662360301, 1.0630594076774502, -0.0381119190610193, 0.9755191384536207, 1.0453632482612778, 1.0622382809251925, 0.9518616031405852, 0.9635921116319538, 0.9629062177972733, 0.9098118651642156, 1.017935764010424, 1.0323834251474058, 0.982348800485017]|  1.1097543239593506|      0.50000000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.5934068730463122, 0.5287778215602318, 0.5747082452805228, 0.5799067209539597, 0.5135180797297643, 0.6157052569723261, 0.556817271715328, 0.5072470116607444, 0.5942496104686482, 0.5982697516488926, 1.0834986212688966, -0.363566610819751, 0.9586112461571664, 1.0211587273671943, 1.0441506656776298, 0.9403776696638474, 0.9444885791727848, 0.9164917378949597, 0.8819716453091442, 1.010116856352739, 1.016025516441858, 0.9814165369783474]|  0.9880585670471191|      1.00000000|[323, 46, 0, 23]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 29 points | iterate success | actual_k=2
       9|[0.5934068730463122, 0.5287778215602318, 0.5747082452805228, 0.5799067209539597, 0.5135180797297643, 0.6157052569723261, 0.556817271715328, 0.5072470116607444, 0.5942496104686482, 0.5982697516488926, 1.0834986212688966, -0.363566610819751, 0.9586112461571664, 1.0211587273671943, 1.0441506656776298, 0.9403776696638474, 0.9444885791727848, 0.9164917378949597, 0.8819716453091442, 1.010116856352739, 1.016025516441858, 0.9814165369783474]|  0.9880585670471191|      0.50000000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=2
