k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[13, 0, 0, 5]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.2346403381870312, 0.5023064793064644, 0.7194115170740036, 0.7593819177687383, 0.689699473243536, 2.872844388432749, 4.9311184353728095, 6.924993971515698, 2.416010421515592, 4.411977633440003, 5.486853115945445]|  2.6187820434570312|      1.00000000|[21, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       3|[1.2346403381870312, 0.5023064793064644, 0.7194115170740036, 0.7593819177687383, 0.689699473243536, 2.872844388432749, 4.9311184353728095, 6.924993971515698, 2.416010421515592, 4.411977633440003, 5.486853115945445]|  2.6187820434570312|      0.50000000|[33, 0, 0, 13]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.3095994238608595, 0.6512968106945104, 0.703436416731414, 0.723632119735041, 0.5198029505976917, 2.8290107248216025, 4.739032815021962, 7.306116536347259, 2.4998861591648787, 4.424006919474275, 5.509927088438908]|  2.2368378639221191|      1.00000000|[39, 0, 0, 15]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[1.3095994238608595, 0.6512968106945104, 0.703436416731414, 0.723632119735041, 0.5198029505976917, 2.8290107248216025, 4.739032815021962, 7.306116536347259, 2.4998861591648787, 4.424006919474275, 5.509927088438908]|  2.2368378639221191|      0.50000000|[51, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.1579310787653663, 0.470398292841838, 0.6627963041376207, 0.8777499945360333, 0.5122505793891934, 2.9622025475578764, 4.518854835009183, 7.240972404809269, 2.3961294549031926, 4.711926692797034, 5.57838182523181]|  1.6321699619293213|      1.00000000|[63, 0, 0, 25]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | iterate success | actual_k=0
       7|[1.1579310787653663, 0.470398292841838, 0.6627963041376207, 0.8777499945360333, 0.5122505793891934, 2.9622025475578764, 4.518854835009183, 7.240972404809269, 2.3961294549031926, 4.711926692797034, 5.57838182523181]|  1.6321699619293213|      0.50000000|[75, 0, 0, 30]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.1579310787653663, 0.470398292841838, 0.6627963041376207, 0.8777499945360333, 0.5122505793891934, 2.9622025475578764, 4.518854835009183, 7.240972404809269, 2.3961294549031926, 4.711926692797034, 5.57838182523181]|  1.6321699619293213|      0.25000000|[87, 0, 0, 35]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.1166993135102758, 0.3791522327214551, 0.660931158918293, 0.7718899162570563, 0.4772451777627444, 2.987046769316383, 4.503601955449715, 7.202521589885045, 2.316172604543847, 4.792416212117916, 5.73598535776086]|  1.1570373773574829|      0.50000000|[93, 0, 0, 37]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[1.1173380389240015, 0.3085753655385036, 0.372085089653908, 0.7324927805178499, 0.327464889810847, 2.898983494153431, 4.4728846107590705, 7.457696561347234, 2.3445443973019673, 4.585445150726372, 5.594051441730398]|  1.0070909261703491|      1.00000000|[103, 0, 0, 41]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
      11|[1.1173380389240015, 0.3085753655385036, 0.372085089653908, 0.7324927805178499, 0.327464889810847, 2.898983494153431, 4.4728846107590705, 7.457696561347234, 2.3445443973019673, 4.585445150726372, 5.594051441730398]|  1.0070909261703491|      0.50000000|[115, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[1.1173380389240015, 0.3085753655385036, 0.372085089653908, 0.7324927805178499, 0.327464889810847, 2.898983494153431, 4.4728846107590705, 7.457696561347234, 2.3445443973019673, 4.585445150726372, 5.594051441730398]|  1.0070909261703491|      0.25000000|[127, 0, 0, 51]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.1173380389240015, 0.3085753655385036, 0.372085089653908, 0.7324927805178499, 0.327464889810847, 2.898983494153431, 4.4728846107590705, 7.457696561347234, 2.3445443973019673, 4.585445150726372, 5.594051441730398]|  1.0070909261703491|      0.12500000|[139, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.0744635168578425, 0.2910411900474428, 0.4311269097307386, 0.6716250850504074, 0.3461601445764866, 2.851627721241273, 4.511213733865458, 7.443897393385341, 2.3734043830300458, 4.6193769268626514, 5.586796755207029]|  0.9607189893722534|      0.25000000|[145, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[1.0205233320815654, 0.2803511285424024, 0.4491118186818984, 0.68523797998419, 0.2798433868418135, 2.808083202674485, 4.502981486436842, 7.619215007887722, 2.4867618681055967, 4.694472615770755, 5.644935003989041]|  0.7633150815963745|      0.50000000|[151, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      16|[1.0205233320815654, 0.2803511285424024, 0.4491118186818984, 0.68523797998419, 0.2798433868418135, 2.808083202674485, 4.502981486436842, 7.619215007887722, 2.4867618681055967, 4.694472615770755, 5.644935003989041]|  0.7633150815963745|      0.25000000|[163, 0, 0, 65]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[1.0205233320815654, 0.2803511285424024, 0.4491118186818984, 0.68523797998419, 0.2798433868418135, 2.808083202674485, 4.502981486436842, 7.619215007887722, 2.4867618681055967, 4.694472615770755, 5.644935003989041]|  0.7633150815963745|      0.12500000|[175, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[1.0446433218179096, 0.2029267947132453, 0.4440667322713657, 0.7380632745989857, 0.2958535185049738, 2.804751465333997, 4.500098048283286, 7.619470701469381, 2.556622863298356, 4.702324976236592, 5.676789538668129]|  0.6069521903991699|      0.25000000|[181, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[1.0446433218179096, 0.2029267947132453, 0.4440667322713657, 0.7380632745989857, 0.2958535185049738, 2.804751465333997, 4.500098048283286, 7.619470701469381, 2.556622863298356, 4.702324976236592, 5.676789538668129]|  0.6069521903991699|      0.12500000|[193, 0, 0, 77]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[1.0672401513006742, 0.1768429946450665, 0.4450397759070881, 0.7454595179040715, 0.3036289858617378, 2.813450291732275, 4.443135658380075, 7.6333401685361615, 2.6592883117658213, 4.68878133256227, 5.685819455381852]|  0.5608946084976196|      0.25000000|[199, 0, 0, 79]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      21|[1.0672401513006742, 0.1768429946450665, 0.4450397759070881, 0.7454595179040715, 0.3036289858617378, 2.813450291732275, 4.443135658380075, 7.6333401685361615, 2.6592883117658213, 4.68878133256227, 5.685819455381852]|  0.5608946084976196|      0.12500000|[211, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
