k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.86272077883618, 36.329535856139934, 269.06589051233016]                     |233073.6562500000000000|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[99.01055989898605, 36.54499344094889, 267.4423008525325]                       |226544.4062500000000000|      4.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[100.10430181721112, 34.181243216273295, 264.40644619664675]                    |218203.8125000000000000|      8.00000000|[16, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[105.48036719714666, 35.15358234466517, 258.56243407738685]                     |193187.7968750000000000|     16.00000000|[21, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[117.94698903186311, 42.85868619068147, 264.98230282622245]                     |177702.8906250000000000|     32.00000000|[25, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[145.96883689850424, 57.13324324444547, 259.06511911624216]                     |110112.7421875000000000|     64.00000000|[30, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[134.89961870507383, 94.28106280821731, 208.1385846745223]                      |36735.4101562500000000|    128.00000000|[34, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[63.069931454439626, 115.8619256986228, 104.41413053577256]                     |187.3834533691406250|    256.00000000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[63.069931454439626, 115.8619256986228, 104.41413053577256]                     |187.3834533691406250|    128.00000000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[63.069931454439626, 115.8619256986228, 104.41413053577256]                     |187.3834533691406250|     64.00000000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[63.069931454439626, 115.8619256986228, 104.41413053577256]                     |187.3834533691406250|     32.00000000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[63.069931454439626, 115.8619256986228, 104.41413053577256]                     |187.3834533691406250|     16.00000000|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[63.069931454439626, 115.8619256986228, 104.41413053577256]                     |187.3834533691406250|      8.00000000|[61, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[63.069931454439626, 115.8619256986228, 104.41413053577256]                     |187.3834533691406250|      4.00000000|[66, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[61.13346663713705, 118.03574804396501, 101.67103002317005]                     |154.9521789550781250|      8.00000000|[71, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
