k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[76, 5, 1, 6]                                                              |  | used linear model with 81 points | iterate failure | actual_k=1
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[152, 10, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[228, 15, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[304, 20, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[380, 25, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       6|[1.0270871469410716, 0.018229467027929, 0.0086974979615889, 0.0232655120052191, 0.427094115310226, 0.0209266955208089, 0.7987496058216595, 0.0273936360771725, 0.2162163058299633, 0.0198480989769612, 2.6927372842160673, 0.0164856650535365, 0.8087120564182781, 0.0226824242035503, 2.2702444452557806, 0.0189542994821626, 14.356822896167195, 0.0310849323165667, 12.166934287918222, 0.0285594193046833, 0.2794798579803621, 0.0219181097252901, 0.2479358783130456, 0.0144930017586676, 1.1653245554658545, 0.0166886248478069, 0.1807791483566407, 0.016483365766544, 0.1164149346106629, 0.0228428462469754, 3.750572441453382, 0.0250137524267008, 0.8310534272831969, 0.0254563603136938, 0.160536991099547, 0.013620148388501, 0.3841330552943049, 0.0175888125020074, 0.924365351425543, 0.0164962816465061, 0.2562829515619047, 0.0161330247348957, 2.075607672825048, 0.0175526327993359, 1.9415829527322683, 0.019885295235817, 1.4858133133666456, 0.0185056582796462, 0.4866635715515189, 0.0168331847179209, 0.4863940810633696, 0.0142889688086757, 0.3275757378652621, 0.0198586987724292, 0.8396553469976311, 0.0235451241923308, 0.4653719266234341, 0.019169772521379, 0.4862484983932154, 0.0179349388313032, 0.9805373879792345, 0.0233654544592656, -0.0179474539519623, 0.0235347912685619, 0.2669666750454063, 0.0192432071027394]|2653126.5626630522310734|      0.06250000|[456, 30, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       7|[1.0270871469410716, 0.018229467027929, 0.0086974979615889, 0.0232655120052191, 0.427094115310226, 0.0209266955208089, 0.7987496058216595, 0.0273936360771725, 0.2162163058299633, 0.0198480989769612, 2.6927372842160673, 0.0164856650535365, 0.8087120564182781, 0.0226824242035503, 2.2702444452557806, 0.0189542994821626, 14.356822896167195, 0.0310849323165667, 12.166934287918222, 0.0285594193046833, 0.2794798579803621, 0.0219181097252901, 0.2479358783130456, 0.0144930017586676, 1.1653245554658545, 0.0166886248478069, 0.1807791483566407, 0.016483365766544, 0.1164149346106629, 0.0228428462469754, 3.750572441453382, 0.0250137524267008, 0.8310534272831969, 0.0254563603136938, 0.160536991099547, 0.013620148388501, 0.3841330552943049, 0.0175888125020074, 0.924365351425543, 0.0164962816465061, 0.2562829515619047, 0.0161330247348957, 2.075607672825048, 0.0175526327993359, 1.9415829527322683, 0.019885295235817, 1.4858133133666456, 0.0185056582796462, 0.4866635715515189, 0.0168331847179209, 0.4863940810633696, 0.0142889688086757, 0.3275757378652621, 0.0198586987724292, 0.8396553469976311, 0.0235451241923308, 0.4653719266234341, 0.019169772521379, 0.4862484983932154, 0.0179349388313032, 0.9805373879792345, 0.0233654544592656, -0.0179474539519623, 0.0235347912685619, 0.2669666750454063, 0.0192432071027394]|2653126.5626630522310734|      0.03125000|[532, 35, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       8|[1.0240017785785633, 0.0197461876497444, 0.0046662859734128, 0.0266168356816451, 0.4267104095633357, 0.0225020034308648, 0.7993754224961909, 0.0315976198115831, 0.2143712727591828, 0.0158782535124989, 2.692274168370317, 0.0261016120604583, 0.8136459103745022, 0.0314568721268787, 2.2669696307440477, 0.0177784840712819, 14.359172608615864, 0.0448488351501555, 12.169848185324987, 0.0405800794894698, 0.2795942097908753, 0.0264573906956357, 0.2475162452388988, 0.0187895691768949, 1.1641578844692957, 0.0192161715069354, 0.1810386567506461, 0.0195726121655055, 0.1167228060186139, 0.0210096638694647, 3.7488735896783, 0.0322552517523345, 0.8304947543796665, 0.0275163079711757, 0.1629784248591709, 0.0152741454168226, 0.3853865828121004, 0.015156163940212, 0.9236445351162789, 0.0110557266150574, 0.2561482316393593, 0.0140792445551052, 2.0772748733964375, 0.0199982039609185, 1.9421794127002106, 0.0192720832705871, 1.4817151807922706, 0.0129357713324182, 0.4861750074653409, 0.0142260440171382, 0.4856758442789013, 0.0137344005340472, 0.3265101539210801, 0.0162058892861055, 0.8393929254577217, 0.0249850157965667, 0.4677621515832198, 0.0157403821363235, 0.4848767347900853, 0.0165893639753159, 0.9834535303737161, 0.01773291541968, -0.0127719248816131, 0.0251604586979732, 0.2672706429417077, 0.0188849990444564]|2128247.2288803006522357|      0.06250000|[608, 40, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       9|[1.0240017785785633, 0.0197461876497444, 0.0046662859734128, 0.0266168356816451, 0.4267104095633357, 0.0225020034308648, 0.7993754224961909, 0.0315976198115831, 0.2143712727591828, 0.0158782535124989, 2.692274168370317, 0.0261016120604583, 0.8136459103745022, 0.0314568721268787, 2.2669696307440477, 0.0177784840712819, 14.359172608615864, 0.0448488351501555, 12.169848185324987, 0.0405800794894698, 0.2795942097908753, 0.0264573906956357, 0.2475162452388988, 0.0187895691768949, 1.1641578844692957, 0.0192161715069354, 0.1810386567506461, 0.0195726121655055, 0.1167228060186139, 0.0210096638694647, 3.7488735896783, 0.0322552517523345, 0.8304947543796665, 0.0275163079711757, 0.1629784248591709, 0.0152741454168226, 0.3853865828121004, 0.015156163940212, 0.9236445351162789, 0.0110557266150574, 0.2561482316393593, 0.0140792445551052, 2.0772748733964375, 0.0199982039609185, 1.9421794127002106, 0.0192720832705871, 1.4817151807922706, 0.0129357713324182, 0.4861750074653409, 0.0142260440171382, 0.4856758442789013, 0.0137344005340472, 0.3265101539210801, 0.0162058892861055, 0.8393929254577217, 0.0249850157965667, 0.4677621515832198, 0.0157403821363235, 0.4848767347900853, 0.0165893639753159, 0.9834535303737161, 0.01773291541968, -0.0127719248816131, 0.0251604586979732, 0.2672706429417077, 0.0188849990444564]|2128247.2288803006522357|      0.03125000|[684, 45, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
      10|[1.020769952090679, 0.0233212064752156, 0.009613483863565, 0.0264512174805409, 0.4243400446683294, 0.0244416926735033, 0.7999198492413077, 0.0327653610884666, 0.210278922159088, 0.0152234169103352, 2.6930032293899977, 0.0267402136528696, 0.8106186707943547, 0.0254531162868945, 2.2650155226082314, 0.0236258317400284, 14.354624873497473, 0.0570329930858565, 12.166896221545512, 0.0509964201541416, 0.2813507156926264, 0.0249931974132192, 0.2443563208085335, 0.019678201258258, 1.1581138932578061, 0.0144309980187576, 0.1787000898830047, 0.0182827634196888, 0.1186608944677867, 0.0200980771993618, 3.7417267614018046, 0.0317660603349477, 0.8322035982308245, 0.0323595785791306, 0.1635977163365184, 0.0134755768374451, 0.3843962680547803, 0.0142990904003626, 0.926069186473109, 0.0195342386726605, 0.2562071284076639, 0.0193928630523102, 2.072139819629612, 0.0200672172150056, 1.9431310576147016, 0.0180036358963199, 1.4792656364842465, 0.0216871298159507, 0.4865128616408159, 0.0165420056801739, 0.4783565137179367, 0.0142984897826677, 0.3275138317207062, 0.0123722690111555, 0.8363345648337887, 0.0264073376066992, 0.4678756460299112, 0.0178637427095278, 0.4891487776828259, 0.0124773846199103, 0.9829970334691972, 0.0152784559284797, -0.0119266094619776, 0.0254027591192388, 0.2644389204037501, 0.0200248457243023]|1891085.3085193391889334|      0.06250000|[760, 50, 10, 60]                                                          |  | used linear model with 81 points | iterate success | actual_k=1
      11|[1.020769952090679, 0.0233212064752156, 0.009613483863565, 0.0264512174805409, 0.4243400446683294, 0.0244416926735033, 0.7999198492413077, 0.0327653610884666, 0.210278922159088, 0.0152234169103352, 2.6930032293899977, 0.0267402136528696, 0.8106186707943547, 0.0254531162868945, 2.2650155226082314, 0.0236258317400284, 14.354624873497473, 0.0570329930858565, 12.166896221545512, 0.0509964201541416, 0.2813507156926264, 0.0249931974132192, 0.2443563208085335, 0.019678201258258, 1.1581138932578061, 0.0144309980187576, 0.1787000898830047, 0.0182827634196888, 0.1186608944677867, 0.0200980771993618, 3.7417267614018046, 0.0317660603349477, 0.8322035982308245, 0.0323595785791306, 0.1635977163365184, 0.0134755768374451, 0.3843962680547803, 0.0142990904003626, 0.926069186473109, 0.0195342386726605, 0.2562071284076639, 0.0193928630523102, 2.072139819629612, 0.0200672172150056, 1.9431310576147016, 0.0180036358963199, 1.4792656364842465, 0.0216871298159507, 0.4865128616408159, 0.0165420056801739, 0.4783565137179367, 0.0142984897826677, 0.3275138317207062, 0.0123722690111555, 0.8363345648337887, 0.0264073376066992, 0.4678756460299112, 0.0178637427095278, 0.4891487776828259, 0.0124773846199103, 0.9829970334691972, 0.0152784559284797, -0.0119266094619776, 0.0254027591192388, 0.2644389204037501, 0.0200248457243023]|1891085.3085193391889334|      0.03125000|[836, 55, 11, 66]                                                          |  | used linear model with 81 points | iterate failure | actual_k=1
