k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[46, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.0333000779930612, 1.983529248236325, 1.151262732143908, 0.8290321645453762, 0.9863494256041121, 1.0939311772787863]|  0.6783157587051392|      0.50000000|[68, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[1.0333000779930612, 1.983529248236325, 1.151262732143908, 0.8290321645453762, 0.9863494256041121, 1.0939311772787863]|  0.6783157587051392|      0.25000000|[90, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[1.0333000779930612, 1.983529248236325, 1.151262732143908, 0.8290321645453762, 0.9863494256041121, 1.0939311772787863]|  0.6783157587051392|      0.12500000|[113, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.0896003534947813, 1.995741694664246, 1.0884743570154094, 0.8545327669511663, 1.0443819397447534, 1.028009241181182]|  0.4969918727874756|      0.25000000|[136, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[1.20156842167894, 1.9472937115520932, 1.1372219205555871, 0.7451810433403955, 1.22577641451485, 1.0474479848289298]|  0.3428226709365845|      0.50000000|[158, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[1.20156842167894, 1.9472937115520932, 1.1372219205555871, 0.7451810433403955, 1.22577641451485, 1.0474479848289298]|  0.3428226709365845|      0.25000000|[180, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[1.20156842167894, 1.9472937115520932, 1.1372219205555871, 0.7451810433403955, 1.22577641451485, 1.0474479848289298]|  0.3428226709365845|      0.12500000|[202, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.20156842167894, 1.9472937115520932, 1.1372219205555871, 0.7451810433403955, 1.22577641451485, 1.0474479848289298]|  0.3428226709365845|      0.06250000|[225, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[1.2299858241212256, 1.9566121685860376, 1.1719705583121771, 0.7152071813165146, 1.2554589478049922, 1.0524394359059168]|  0.3216465115547180|      0.12500000|[249, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[1.2299858241212256, 1.9566121685860376, 1.1719705583121771, 0.7152071813165146, 1.2554589478049922, 1.0524394359059168]|  0.3216465115547180|      0.06250000|[272, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
